"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.889069264069264,0.8248556998557,0.894047619047619,0.903651903651904,0.894047619047619,0.889069264069264,0.890062111801242,0.527753329812826,0.477198198021997,0.533814795256443,0.856962481962482
"rlog",0.889069264069264,0.8248556998557,0.894047619047619,0.903651903651904,0.894047619047619,0.889069264069264,0.890062111801242,0.527753329812826,0.477198198021997,0.533814795256443,0.856962481962482
"vstBlind",0.867424242424242,0.92550505050505,0.903505291005291,0.83234126984127,0.903505291005291,0.867424242424242,0.879100529100529,0.527753329812826,0.453570054828636,0.496391480373174,0.896464646464647
"vst",0.867424242424242,0.92550505050505,0.903505291005291,0.83234126984127,0.903505291005291,0.867424242424242,0.879100529100529,0.527753329812826,0.453570054828636,0.496391480373174,0.896464646464647
