"Sensitivity",0.727272727272727
"Specificity",0.75
"Pos Pred Value",0.727272727272727
"Neg Pred Value",0.75
"Precision",0.727272727272727
"Recall",0.727272727272727
"F1",0.727272727272727
"Prevalence",0.478260869565217
"Detection Rate",0.347826086956522
"Detection Prevalence",0.478260869565217
"Balanced Accuracy",0.738636363636364
