"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlog",0.865909090909091,0.890909090909091,0.885454545454545,0.882034632034632,0.885454545454545,0.865909090909091,0.855349157206742,0.464073226544622,0.391711161962878,0.456623442664633,0.878409090909091
"rlogBlind",0.865909090909091,0.890909090909091,0.885454545454545,0.882034632034632,0.885454545454545,0.865909090909091,0.855349157206742,0.464073226544622,0.391711161962878,0.456623442664633,0.878409090909091
"vst",0.818181818181818,0.874242424242424,0.852121212121212,0.85668449197861,0.852121212121212,0.818181818181818,0.806329549363605,0.464073226544622,0.3674548690567,0.441062801932367,0.846212121212121
"vstBlind",0.75,0.890909090909091,0.885454545454545,0.829230769230769,0.885454545454545,0.75,0.758690844758956,0.464073226544622,0.340122044241037,0.405034324942792,0.820454545454546
