"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000117519","ENSG00000117643","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000268632","ENSG00000269161","cancer_type"
"VU402-2-GBM",1.51081236371951,-0.504092867637063,0.885266203994036,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,1.13797824222105,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,0.745037430736284,-0.48551402693301,1.24904747481281,-0.450589165201014,-0.67766395689567,0.86686023190298,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,0.258024276980959,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,2.28131560478123,-0.554620084119104,-0.624231067142604,2.09111370782047,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,0.211307307406338,-0.427419269955464,-0.59759168014289,-0.645777537662684,1.96042629767965,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU406-2-GBM",1.03811829297098,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,0.380743868388737,0.587519905780045,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,0.189494241115066,-0.48551402693301,1.67880507047664,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.409149460393431,0.903295302716996,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,0.834554033121665,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU408-GBM",0.10314429437878,0.617943615239945,0.303924350431148,0.748878417368837,-0.449675359086114,-0.50884989360878,0.556659408778413,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,0.386926882724239,-0.137257363557325,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.149006940449455,0.489401040789751,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,0.976479321661204,-0.554620084119104,-0.624231067142604,1.07911654128738,0.401088290202324,-0.00369531074233273,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,0.588772764545444,0.667411612360579,0.641617220184932,-0.636684481310347,-0.504866704114067,0.981637317920666,0.891075929509885,-0.64512693066382,-0.578189275152201,"GBM"
"VU417-GBM-vIII",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.17945917341806,-0.554620084119104,-0.624231067142604,4.7291997164349,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.104726583321232,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,2.11910781501232,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU418-GBM",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,1.18486178750566,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU419-GBM",1.80543240066204,-0.504092867637063,1.08740263292371,-0.73287211537662,-0.449675359086114,-0.50884989360878,3.02033903557543,2.26854799861135,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,2.63478137898355,-0.48551402693301,2.19240853797001,-0.450589165201014,-0.67766395689567,2.43253136033379,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,4.07658861543934,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,3.35438830181781,-0.569204097031386,-0.718784402270428,0.539358020933724,-0.46119392711915,0.239257938147539,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU421-GBM",-0.622803829285566,-0.504092867637063,-0.470263139386551,0.242130315141499,3.21259147173326,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,2.68764099979045,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,1.32319137318172,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,1.18486560446844,0.511513566513885,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,0.298538088750329,-0.578189275152201,"GBM"
"VU422-GBM",-0.622803829285566,-0.504092867637063,0.575548747515532,-0.73287211537662,1.11346825878956,-0.50884989360878,-0.458221166086452,0.224359283814417,-0.502737008274873,-0.443851632888024,0.54703722035946,-0.695071002933568,-0.158926656579249,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,1.12105304813633,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.0694377125388337,0.723414170415547,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,0.284967513078258,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU425-GBM",-0.622803829285566,-0.504092867637063,0.229851292867528,0.609889543889422,-0.449675359086114,-0.50884989360878,0.192295175776073,-0.517190536167296,-0.502737008274873,0.794799439599491,0.708132109091278,-0.695071002933568,0.267668359404613,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.0699123519026494,0.758545151297922,-0.607941775369872,0.236843294070247,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.268956192126858,-0.534409221752732,1.51963467812099,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.12324569862058,-0.554620084119104,0.300678947304989,1.04090225081972,0.308252220389275,0.193960901531712,-0.539511579136432,1.22057444610929,-0.359260095123119,0.233090604880843,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU429-1-GBM-vIII",1.31043274442045,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,1.05673432709941,1.76656711795136,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,1.89998245097002,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.65939574803454,-0.554620084119104,-0.624231067142604,0.863164017589585,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,0.055389304470302,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,0.542260169475401,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU430-GBM",-0.257183694545135,-0.504092867637063,1.25088016347917,-0.73287211537662,-0.449675359086114,-0.50884989360878,0.0529183498538144,0.433883919399356,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,0.30236441109703,-0.48551402693301,0.779761513316195,-0.450589165201014,-0.67766395689567,0.00278064806572017,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.347400779024418,-0.534409221752732,0.780584388745981,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.42414531246971,-0.554620084119104,-0.624231067142604,0.390135198579013,-0.569204097031386,-0.718784402270428,-0.539511579136432,0.13434954489835,-0.682025256037862,-0.216657021332277,-0.427419269955464,-8.51724757372388e-05,-0.645777537662684,1.12427169158488,-0.636684481310347,-0.504866704114067,-0.0900869222922212,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU431-1-GBM-vIII",-0.145579233761038,-0.504092867637063,-0.470263139386551,0.395484721108591,0.865036130146596,1.07986279541557,0.483354398745932,1.71453490620933,0.406509773359794,-0.443851632888024,-0.492205304226604,0.882568509464316,0.019474885789582,-0.48551402693301,1.33896633167322,-0.450589165201014,-0.67766395689567,0.153501680585841,-0.607941775369872,-0.527954826294125,-0.439765002258775,0.801696328595247,0.29578861801655,-0.445044818954859,0.893770481619853,-0.321813678624422,0.362766671634859,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.535057277085412,0.05522516358064,0.330706706325443,1.01490094041427,-0.539511579136432,0.635863067223364,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,0.57255971924023,1.00005162850107,0.256254305722515,-0.504866704114067,0.412758990773343,0.78546677875636,-0.64512693066382,-0.578189275152201,"GBM"
"VU436-1-GBM-vIII",0.76554088869667,-0.504092867637063,-0.470263139386551,-0.73287211537662,1.1316831526292,-0.50884989360878,0.926035596689802,1.57292141447388,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,1.01810090611642,-0.48551402693301,3.17760543893542,-0.450589165201014,-0.67766395689567,2.11782963543737,1.24308257849011,-0.527954826294125,-0.439765002258775,-0.454763048708803,3.17874108767802,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,1.23624419680616,1.15164376779273,1.05118852781361,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,1.71403949626037,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,0.962045671018632,1.97342334551336,"GBM"
"GBM-438",0.625746377420363,-0.504092867637063,3.7553164151633,-0.73287211537662,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,0.365196598036941,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,1.49246780060893,0.979657630160242,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,0.535888591213815,1.30409280220878,"GBM"
"VU439-1-GBM-vIII",-0.11410765797719,-0.504092867637063,-0.470263139386551,0.12083158991075,-0.449675359086114,-0.50884989360878,0.767845909922289,1.33738785334551,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,3.3329368883146,-0.454763048708803,1.12529268616798,0.335519037345022,1.25693453606391,-0.321813678624422,-0.539840567297763,-0.49084846686413,1.12198096246941,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,0.278675444916355,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.143582853830901,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-440",3.83835468622521,1.45922823741099,-0.470263139386551,-0.111548701591314,-0.449675359086114,-0.50884989360878,2.94210768715425,1.04418596551663,0.901301544773955,-0.443851632888024,0.60959677301575,1.5967642968721,1.75353193879639,-0.48551402693301,0.430152206614681,0.729927471016949,0.161561156060179,-0.490986750038817,0.368568081319902,-0.527954826294125,-0.439765002258775,0.519720305314261,2.9547171652321,1.91441479421979,1.64758841485244,3.14144466560707,-0.539840567297763,0.578298846085383,-0.449673180451552,0.587801787066551,-0.554620084119104,-0.624231067142604,0.115361590551578,1.61218719113608,0.722566017770351,-0.539511579136432,-0.46119392711915,-0.682025256037862,1.60074853303316,-0.427419269955464,0.256067145795161,0.982888471823836,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.516314077372508,0.71579521217466,0.550994573625829,0.381850504839399,"GBM"
"VU443-1-GBM-WT",0.364792816264257,-0.504092867637063,-0.470263139386551,-0.73287211537662,-0.449675359086114,-0.50884989360878,1.89340592075173,0.538758551788116,0.833642160363601,-0.443851632888024,-0.492205304226604,1.099975464957,0.329147955973403,-0.48551402693301,-0.455326700619484,-0.450589165201014,2.0248364787047,1.37918061997625,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,1.08985411582052,2.51177878845704,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,0.00301705967242853,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,2.60387410513132,1.21121556203446,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU445-1-GBM-WT",-0.622803829285566,-0.504092867637063,-0.470263139386551,-0.73287211537662,0.823074257004717,-0.50884989360878,-0.458221166086452,0.68256336629386,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,-0.644579436713602,-0.48551402693301,3.22744747515648,-0.450589165201014,-0.67766395689567,-0.490986750038817,-0.607941775369872,-0.527954826294125,-0.439765002258775,-0.454763048708803,0.793203553463689,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.580575930301235,-0.569204097031386,-0.718784402270428,-0.539511579136432,-0.46119392711915,0.405453297704975,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.64512693066382,-0.578189275152201,"GBM"
"VU454-1-GBM-WT",0.382467822763895,-0.504092867637063,-0.470263139386551,-0.240984212780123,1.01813369046325,1.60620622612709,-0.458221166086452,2.31532396677033,-0.502737008274873,-0.443851632888024,-0.492205304226604,-0.695071002933568,0.0594654902455291,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.0132681342705109,0.0674995557124072,0.483671132771025,0.431803270049948,1.22172114485413,-0.454763048708803,-0.44670420852186,3.18103612833089,0.0235675611123582,2.05175287635118,0.242320536707176,-0.49084846686413,0.193599285954426,0.953807772679932,0.486642976866031,-0.624231067142604,0.197393053645081,-0.569204097031386,0.425367588559168,-0.539511579136432,-0.46119392711915,0.212871093848639,-0.592767931218722,-0.427419269955464,-0.59759168014289,-0.645777537662684,0.798069147248886,-0.636684481310347,-0.504866704114067,-0.011820674629973,0.0134480734419372,-0.64512693066382,-0.578189275152201,"GBM"
