"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlog",0.923295454545454,0.863636363636364,0.856818181818182,0.943452380952381,0.856818181818182,0.923295454545454,0.874742002063984,0.427313755403,0.392416730231375,0.473557081108569,0.893465909090909
"rlogBlind",0.923295454545454,0.863636363636364,0.856818181818182,0.943452380952381,0.856818181818182,0.923295454545454,0.874742002063984,0.427313755403,0.392416730231375,0.473557081108569,0.893465909090909
"vst",0.863636363636364,0.84280303030303,0.815151515151515,0.911764705882353,0.815151515151515,0.863636363636364,0.813467492260062,0.427313755403,0.362096364098652,0.454106280193237,0.853219696969697
"vstBlind",0.755681818181818,0.863636363636364,0.856818181818182,0.861538461538461,0.856818181818182,0.755681818181818,0.737837240159222,0.427313755403,0.314041444190186,0.395181795067379,0.809659090909091
