"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlog",0.856331168831169,0.933712121212121,0.903571428571428,0.897144522144522,0.903571428571428,0.856331168831169,0.878571428571429,0.427313755403,0.365369946605644,0.403286295448767,0.895021645021645
"rlogBlind",0.856331168831169,0.933712121212121,0.903571428571428,0.897144522144522,0.903571428571428,0.856331168831169,0.878571428571429,0.427313755403,0.365369946605644,0.403286295448767,0.895021645021645
"vst",0.869318181818182,0.888257575757576,0.855257936507936,0.904761904761905,0.855257936507936,0.869318181818182,0.855555555555556,0.427313755403,0.368389270277142,0.432621408593948,0.878787878787879
"vstBlind",0.869318181818182,0.888257575757576,0.855257936507936,0.904761904761905,0.855257936507936,0.869318181818182,0.855555555555556,0.427313755403,0.368389270277142,0.432621408593948,0.878787878787879
