"","ENSG00000009694","ENSG00000012174","ENSG00000023839","ENSG00000037757","ENSG00000038945","ENSG00000049768","ENSG00000065717","ENSG00000070915","ENSG00000073712","ENSG00000080493","ENSG00000091129","ENSG00000091137","ENSG00000092295","ENSG00000094963","ENSG00000099725","ENSG00000100162","ENSG00000102349","ENSG00000103599","ENSG00000104643","ENSG00000104722","ENSG00000105649","ENSG00000106333","ENSG00000106686","ENSG00000107611","ENSG00000107779","ENSG00000111537","ENSG00000111879","ENSG00000112796","ENSG00000112877","ENSG00000113249","ENSG00000113966","ENSG00000114739","ENSG00000115423","ENSG00000116771","ENSG00000117322","ENSG00000118113","ENSG00000118200","ENSG00000124469","ENSG00000124608","ENSG00000128596","ENSG00000129467","ENSG00000129646","ENSG00000130653","ENSG00000130707","ENSG00000133740","ENSG00000134121","ENSG00000134193","ENSG00000134470","ENSG00000135378","ENSG00000135960","ENSG00000142528","ENSG00000142632","ENSG00000142731","ENSG00000143502","ENSG00000147166","ENSG00000149970","ENSG00000150938","ENSG00000152583","ENSG00000153253","ENSG00000157554","ENSG00000159231","ENSG00000159899","ENSG00000160191","ENSG00000160223","ENSG00000162398","ENSG00000163751","ENSG00000164037","ENSG00000164440","ENSG00000165259","ENSG00000166261","ENSG00000167700","ENSG00000168026","ENSG00000168152","ENSG00000168280","ENSG00000168389","ENSG00000169031","ENSG00000169902","ENSG00000170629","ENSG00000171132","ENSG00000172878","ENSG00000173930","ENSG00000174080","ENSG00000174292","ENSG00000176728","ENSG00000178038","ENSG00000178789","ENSG00000179397","ENSG00000183378","ENSG00000183426","ENSG00000183850","ENSG00000185272","ENSG00000186281","ENSG00000187626","ENSG00000189233","ENSG00000189350","ENSG00000196155","ENSG00000196581","ENSG00000196922","ENSG00000197580","ENSG00000203326","ENSG00000204282","ENSG00000205189","ENSG00000211630","ENSG00000211638","ENSG00000211650","ENSG00000211666","ENSG00000211807","ENSG00000211809","ENSG00000211820","ENSG00000211962","ENSG00000213071","ENSG00000214826","ENSG00000215580","ENSG00000221968","ENSG00000225157","ENSG00000228314","ENSG00000229391","ENSG00000230063","ENSG00000231398","ENSG00000235281","ENSG00000235532","ENSG00000239650","ENSG00000241316","ENSG00000243364","ENSG00000244575","ENSG00000247708","ENSG00000251369","ENSG00000253784","ENSG00000254977","ENSG00000256553","ENSG00000257242","ENSG00000261372","ENSG00000266897","ENSG00000267759","ENSG00000272865","cancer_type"
"ALK61-Breast-Her2-unknown",-0.48890423916929,-0.586215119077698,-0.426826303144838,-0.522485954063701,-0.576767324449038,-0.496333281572163,-0.59898475105536,-0.30894826497753,-0.4962068074344,-0.535610024965259,-0.37374619066668,-0.456582564225339,-0.488231505910481,1.12326871194009,-0.360851680452495,-0.595984802725956,-0.426933598499897,-0.471052694196196,-0.539639362203021,-0.509834593686688,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,-0.562957230770745,-0.414746941360835,-0.434300838733454,-0.540567603666167,-0.466144010964225,-0.425759747227508,-0.562590846796274,-0.432574999677614,-0.520629707447202,-0.679446889947827,-0.44125439689856,-0.35930709802318,-0.437712676596644,-0.533567109530621,-0.484040831398496,-0.398865002825905,-0.465143172530748,-0.567261476243607,-0.38775527449904,-0.576572214733825,-0.440541378229963,-0.402533183609445,-0.573459558501059,-0.489762017679794,-0.387307081211322,-0.547118697472078,-0.66485279461615,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,-0.45134232314802,-0.475134784924745,-0.418662415221837,-0.41860461610893,-0.418061932705296,-0.504422349447173,-0.503403406144394,-0.404224308112485,-0.355680972937383,-0.425815376297918,-0.428793168929356,-0.46394092675132,-0.454835737556508,-0.504264567488092,-0.678763136531919,1.28754792142628,-0.560247015280783,-0.444342313433097,-0.477484896843217,-0.414103129446259,-0.430006242724633,-0.492795853392916,-0.564977564817595,-0.62932511642679,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,-0.574102447874227,-0.380097280237237,-0.5172495169783,-0.508188220721156,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,0.261750272094971,-0.58085281442101,-0.456254980394965,-0.440910591769359,-0.569250998910552,-0.383738096264021,-0.57115856820483,-0.367234402889407,-0.547906206208839,-0.409275757422549,-0.373311414180252,-0.605470675712057,-0.493774442525283,-0.507604517730074,-0.536184215625011,-0.454012438369352,-0.54014031075834,-0.348012594615688,-0.556792365310014,-0.397015836191417,-0.625188682306962,-0.470162975824597,-0.36267611125512,-0.403193510010722,-0.435634476517598,-0.406446019023005,-0.343928852432267,-0.49462801749647,-0.535893138749296,-0.487717714134205,-0.469118571037996,-0.490195282468813,-0.471976920408536,-0.378805225170187,-0.4415574070052,-0.515063346170301,-0.57495768547726,-0.469105723372057,-0.439839628366183,-0.464944890754637,-0.44199061330541,1.53818573607998,"Breast"
"Breast-85",-0.48890423916929,-0.586215119077698,-0.426826303144838,-0.522485954063701,-0.576767324449038,-0.496333281572163,-0.59898475105536,-0.30894826497753,-0.4962068074344,1.32319428515768,-0.37374619066668,1.55129860434594,-0.488231505910481,-0.534784213007543,-0.360851680452495,-0.595984802725956,-0.426933598499897,0.741421940983596,-0.539639362203021,-0.509834593686688,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,-0.562957230770745,-0.414746941360835,-0.434300838733454,-0.540567603666167,-0.466144010964225,-0.425759747227508,-0.562590846796274,-0.432574999677614,-0.520629707447202,-0.679446889947827,1.09957917655634,-0.35930709802318,0.333469065381157,-0.533567109530621,-0.484040831398496,-0.398865002825905,-0.465143172530748,-0.567261476243607,-0.38775527449904,-0.576572214733825,-0.440541378229963,-0.402533183609445,-0.573459558501059,-0.489762017679794,-0.387307081211322,-0.547118697472078,-0.66485279461615,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,0.96591593516995,-0.475134784924745,1.4214640257589,-0.41860461610893,-0.418061932705296,-0.504422349447173,-0.503403406144394,-0.404224308112485,-0.355680972937383,-0.425815376297918,-0.428793168929356,-0.46394092675132,-0.454835737556508,-0.504264567488092,-0.678763136531919,-0.466420488188493,-0.560247015280783,-0.444342313433097,-0.477484896843217,-0.414103129446259,-0.430006242724633,-0.492795853392916,-0.564977564817595,-0.62932511642679,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,-0.574102447874227,-0.380097280237237,-0.5172495169783,-0.508188220721156,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,-0.526808294185066,-0.58085281442101,-0.456254980394965,-0.440910591769359,-0.569250998910552,-0.383738096264021,0.598731510695939,-0.367234402889407,-0.547906206208839,-0.409275757422549,-0.373311414180252,-0.605470675712057,-0.493774442525283,-0.507604517730074,-0.536184215625011,-0.454012438369352,-0.54014031075834,-0.348012594615688,-0.556792365310014,-0.397015836191417,-0.625188682306962,-0.470162975824597,-0.36267611125512,-0.727427570015896,-0.435634476517598,-0.406446019023005,-0.343928852432267,-0.49462801749647,-0.535893138749296,-0.487717714134205,-0.469118571037996,-0.490195282468813,-0.471976920408536,-0.378805225170187,-0.4415574070052,-0.515063346170301,-0.57495768547726,1.11745352894115,-0.439839628366183,-0.464944890754637,-0.44199061330541,4.34323042438631,"Breast"
"Breast-86",-0.48890423916929,-0.586215119077698,-0.426826303144838,-0.522485954063701,-0.576767324449038,-0.496333281572163,-0.59898475105536,-0.30894826497753,-0.4962068074344,-0.535610024965259,-0.37374619066668,-0.456582564225339,-0.488231505910481,2.42972699300583,-0.360851680452495,-0.595984802725956,-0.426933598499897,0.457747143561566,-0.539639362203021,-0.509834593686688,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,-0.562957230770745,-0.414746941360835,0.849676960453241,-0.540567603666167,-0.466144010964225,-0.425759747227508,-0.562590846796274,-0.432574999677614,-0.520629707447202,-0.679446889947827,-0.44125439689856,1.5177401176347,-0.437712676596644,-0.533567109530621,-0.484040831398496,-0.398865002825905,-0.465143172530748,-0.567261476243607,-0.38775527449904,-0.576572214733825,-0.440541378229963,-0.402533183609445,-0.573459558501059,-0.489762017679794,-0.387307081211322,-0.547118697472078,0.538108061856015,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,-0.45134232314802,-0.475134784924745,0.734992014974629,-0.41860461610893,-0.418061932705296,-0.504422349447173,-0.503403406144394,-0.404224308112485,-0.355680972937383,-0.425815376297918,-0.428793168929356,-0.46394092675132,-0.454835737556508,-0.504264567488092,-0.678763136531919,-0.466420488188493,-0.560247015280783,-0.444342313433097,-0.477484896843217,-0.414103129446259,-0.430006242724633,-0.492795853392916,-0.564977564817595,-0.62932511642679,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,-0.574102447874227,0.998131836701483,-0.5172495169783,-0.508188220721156,-0.521797354989891,1.10241333096727,-0.39227976071015,-0.485587644096756,0.978078424585257,-0.58085281442101,-0.456254980394965,-0.440910591769359,-0.569250998910552,-0.383738096264021,-0.57115856820483,-0.367234402889407,-0.547906206208839,-0.409275757422549,-0.373311414180252,-0.605470675712057,-0.493774442525283,-0.507604517730074,-0.536184215625011,-0.454012438369352,-0.54014031075834,-0.348012594615688,-0.556792365310014,-0.397015836191417,-0.625188682306962,-0.470162975824597,-0.36267611125512,-0.288674560855393,-0.435634476517598,-0.406446019023005,-0.343928852432267,-0.49462801749647,-0.535893138749296,-0.487717714134205,-0.469118571037996,1.37762417951244,-0.471976920408536,-0.378805225170187,-0.4415574070052,-0.515063346170301,-0.57495768547726,-0.469105723372057,-0.439839628366183,-0.464944890754637,-0.44199061330541,3.29654416694453,"Breast"
"97-Breast-Her2-ampl",-0.48890423916929,-0.586215119077698,-0.426826303144838,-0.522485954063701,-0.576767324449038,-0.496333281572163,-0.59898475105536,-0.30894826497753,4.0704789437319,-0.535610024965259,-0.37374619066668,-0.456582564225339,-0.488231505910481,-0.534784213007543,-0.360851680452495,-0.595984802725956,-0.426933598499897,-0.471052694196196,-0.539639362203021,-0.509834593686688,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,-0.562957230770745,-0.414746941360835,-0.434300838733454,-0.540567603666167,-0.466144010964225,-0.425759747227508,-0.562590846796274,-0.432574999677614,0.47337779986971,-0.679446889947827,-0.44125439689856,-0.35930709802318,1.44159436345888,-0.533567109530621,-0.484040831398496,-0.398865002825905,-0.465143172530748,-0.567261476243607,-0.38775527449904,-0.576572214733825,-0.440541378229963,-0.402533183609445,-0.573459558501059,0.565786281612258,-0.387307081211322,-0.547118697472078,-0.66485279461615,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,-0.45134232314802,-0.475134784924745,-0.418662415221837,-0.41860461610893,4.28923735699964,-0.504422349447173,-0.503403406144394,-0.404224308112485,-0.355680972937383,-0.425815376297918,-0.428793168929356,-0.46394092675132,-0.454835737556508,-0.504264567488092,-0.678763136531919,-0.466420488188493,-0.560247015280783,-0.444342313433097,-0.477484896843217,-0.414103129446259,-0.430006242724633,-0.492795853392916,-0.564977564817595,-0.62932511642679,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,-0.574102447874227,-0.380097280237237,-0.5172495169783,-0.508188220721156,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,-0.526808294185066,-0.58085281442101,-0.456254980394965,-0.440910591769359,-0.569250998910552,-0.383738096264021,-0.57115856820483,-0.367234402889407,-0.547906206208839,-0.409275757422549,-0.373311414180252,-0.605470675712057,-0.493774442525283,-0.507604517730074,-0.536184215625011,-0.454012438369352,-0.54014031075834,-0.348012594615688,-0.556792365310014,-0.397015836191417,-0.625188682306962,-0.470162975824597,-0.36267611125512,-0.727427570015896,-0.435634476517598,-0.406446019023005,-0.343928852432267,-0.49462801749647,-0.535893138749296,-0.487717714134205,-0.469118571037996,-0.490195282468813,-0.471976920408536,-0.378805225170187,-0.4415574070052,-0.515063346170301,-0.57495768547726,-0.469105723372057,-0.439839628366183,-0.464944890754637,-0.44199061330541,2.46214523104588,"Breast"
"Breast-ALK-82",-0.48890423916929,-0.586215119077698,-0.426826303144838,-0.522485954063701,-0.576767324449038,-0.496333281572163,-0.59898475105536,-0.30894826497753,-0.4962068074344,-0.535610024965259,-0.37374619066668,-0.456582564225339,-0.488231505910481,-0.534784213007543,-0.360851680452495,-0.595984802725956,-0.426933598499897,-0.471052694196196,-0.539639362203021,-0.509834593686688,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,-0.562957230770745,-0.414746941360835,-0.434300838733454,-0.540567603666167,-0.466144010964225,-0.425759747227508,1.01136945060628,-0.432574999677614,-0.520629707447202,0.37027201741252,-0.44125439689856,-0.35930709802318,-0.437712676596644,-0.533567109530621,-0.484040831398496,-0.398865002825905,-0.465143172530748,-0.567261476243607,-0.38775527449904,-0.576572214733825,-0.440541378229963,-0.402533183609445,-0.573459558501059,-0.489762017679794,-0.387307081211322,-0.547118697472078,-0.66485279461615,-0.399742185565874,-0.431316024754211,-0.362679017433882,0.36706690235485,-0.479056344113486,-0.45134232314802,-0.475134784924745,-0.418662415221837,-0.41860461610893,-0.418061932705296,-0.504422349447173,-0.503403406144394,-0.404224308112485,-0.355680972937383,-0.425815376297918,-0.428793168929356,-0.46394092675132,-0.454835737556508,-0.504264567488092,-0.678763136531919,-0.466420488188493,-0.560247015280783,-0.444342313433097,-0.477484896843217,-0.414103129446259,0.798582004357345,-0.492795853392916,-0.564977564817595,-0.62932511642679,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,-0.574102447874227,-0.380097280237237,-0.5172495169783,-0.508188220721156,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,-0.526808294185066,-0.58085281442101,-0.456254980394965,-0.440910591769359,-0.569250998910552,-0.383738096264021,0.559103801714152,-0.367234402889407,-0.547906206208839,-0.409275757422549,-0.373311414180252,-0.605470675712057,-0.493774442525283,-0.507604517730074,-0.536184215625011,-0.454012438369352,-0.54014031075834,-0.348012594615688,-0.556792365310014,-0.397015836191417,-0.625188682306962,-0.470162975824597,-0.36267611125512,-0.727427570015896,-0.435634476517598,-0.406446019023005,-0.343928852432267,-0.49462801749647,-0.535893138749296,-0.487717714134205,-0.469118571037996,-0.490195282468813,-0.471976920408536,-0.378805225170187,-0.4415574070052,-0.515063346170301,-0.57495768547726,-0.469105723372057,-0.439839628366183,-0.464944890754637,-0.44199061330541,1.68172422986259,"Breast"
"HD-1",1.86685198553337,-0.586215119077698,1.29122580163488,1.80265829809263,1.20068364656251,1.41198513961024,-0.59898475105536,-0.30894826497753,-0.4962068074344,0.852837118406019,-0.37374619066668,-0.456582564225339,-0.488231505910481,-0.534784213007543,2.30712306026487,1.75413295353226,-0.426933598499897,-0.471052694196196,0.690572726671231,-0.509834593686688,1.63719390231472,2.25503421501483,0.899178709787483,-0.5788686763702,-0.504285072894152,3.01077714660239,-0.414746941360835,0.817697423683011,0.473265449805579,-0.466144010964225,1.8573808796676,-0.562590846796274,-0.432574999677614,0.752748398287499,-0.679446889947827,0.181098201153758,-0.35930709802318,2.50677444781708,1.33534036802986,-0.484040831398496,-0.398865002825905,-0.465143172530748,1.14815456308326,1.06860703751118,1.41850391708967,-0.440541378229963,-0.402533183609445,-0.573459558501059,1.84006469290412,-0.387307081211322,-0.547118697472078,1.17574896049261,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,-0.45134232314802,1.92228279852313,-0.418662415221837,-0.41860461610893,1.16949284255376,-0.504422349447173,1.55808152467542,1.57143825672438,4.1650415693543,-0.425815376297918,1.92104213279856,3.64659302392911,0.84130858960966,-0.504264567488092,0.0311100170965897,0.873842281395764,-0.560247015280783,2.58878206120913,1.51781658637201,-0.414103129446259,2.53563364918628,0.715646915618149,0.855349402345826,-0.62932511642679,1.84175841872234,1.30081672817775,1.77969435523486,-0.537180452458325,1.83965893804894,4.48895894908439,1.29935299071815,-0.508188220721156,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,0.940794940657032,0.88797226368762,0.779350054472514,1.46633264464427,1.15375602754752,-0.383738096264021,-0.57115856820483,-0.367234402889407,-0.547906206208839,1.48551948078502,1.99564550212273,2.68059427679324,0.927006879116087,0.822621667574906,0.645456317968205,-0.454012438369352,0.941218815501287,-0.348012594615688,-0.556792365310014,0.733258351522317,0.353464090196936,3.0824037628042,-0.36267611125512,2.89203637989873,0.797311776416451,-0.406446019023005,-0.343928852432267,-0.49462801749647,1.40157703110832,-0.487717714134205,1.10217104164062,1.73490977914769,1.2982426716288,-0.378805225170187,1.49833182127606,-0.515063346170301,-0.57495768547726,-0.469105723372057,-0.439839628366183,-0.464944890754637,-0.44199061330541,-0.517073080426622,"HC"
"HD-2-1",1.21542505310029,-0.586215119077698,-0.426826303144838,-0.522485954063701,-0.576767324449038,-0.496333281572163,-0.59898475105536,-0.30894826497753,-0.4962068074344,-0.535610024965259,-0.37374619066668,-0.456582564225339,2.38221547724602,-0.534784213007543,-0.360851680452495,-0.595984802725956,-0.426933598499897,-0.471052694196196,-0.539639362203021,2.43753929506624,-0.438920929796987,-0.385688978818287,-0.369748131623501,0.437769607563087,2.73006336002635,1.42216993749192,-0.414746941360835,-0.434300838733454,2.72551178491922,-0.466144010964225,-0.425759747227508,-0.562590846796274,-0.432574999677614,-0.520629707447202,1.45968859726678,-0.44125439689856,-0.35930709802318,0.989131505824546,-0.533567109530621,3.38882688247212,-0.398865002825905,1.90192649562702,-0.567261476243607,-0.38775527449904,1.00625319539798,-0.440541378229963,-0.402533183609445,-0.573459558501059,-0.489762017679794,-0.387307081211322,-0.547118697472078,-0.66485279461615,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,-0.45134232314802,0.875301618671817,-0.418662415221837,-0.41860461610893,-0.418061932705296,-0.504422349447173,3.50611860347104,-0.404224308112485,1.77122907693049,-0.425815376297918,-0.428793168929356,3.0227063168337,-0.454835737556508,-0.504264567488092,0.206111422094628,-0.466420488188493,-0.560247015280783,3.59663876494535,-0.477484896843217,-0.414103129446259,1.92283137752536,1.01355814293486,-0.564977564817595,-0.62932511642679,-0.386113061980449,1.09454760984571,-0.38771130767954,-0.537180452458325,-0.574102447874227,-0.380097280237237,1.08818961567843,1.98323236562333,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,-0.526808294185066,-0.58085281442101,-0.456254980394965,-0.440910591769359,2.04693590399931,-0.383738096264021,-0.57115856820483,-0.367234402889407,-0.547906206208839,-0.409275757422549,-0.373311414180252,0.966793730061802,1.27726484592508,-0.507604517730074,-0.536184215625011,-0.454012438369352,1.30641071926184,-0.348012594615688,2.38080695601969,-0.397015836191417,1.4707441976546,2.1092602100548,-0.36267611125512,1.84888811934266,1.10126372254603,1.40557000465896,1.84488298533992,-0.49462801749647,-0.535893138749296,1.59392065806086,-0.469118571037996,1.11961123958292,-0.471976920408536,-0.378805225170187,1.27283749606647,1.88797394701271,-0.57495768547726,-0.469105723372057,-0.439839628366183,-0.464944890754637,1.79329400244268,-0.517073080426622,"HC"
"HD-3-1",-0.48890423916929,1.96019498338882,-0.426826303144838,-0.522485954063701,-0.576767324449038,-0.496333281572163,1.59867364136271,-0.30894826497753,-0.4962068074344,1.0511176681576,-0.37374619066668,-0.456582564225339,-0.488231505910481,-0.534784213007543,-0.360851680452495,-0.595984802725956,-0.426933598499897,-0.471052694196196,2.24370781868378,2.19571051761641,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,-0.562957230770745,-0.414746941360835,-0.434300838733454,-0.540567603666167,-0.466144010964225,-0.425759747227508,-0.562590846796274,-0.432574999677614,-0.520629707447202,1.41794652665382,-0.44125439689856,-0.35930709802318,-0.437712676596644,-0.533567109530621,-0.484040831398496,-0.398865002825905,2.18540243385647,-0.567261476243607,-0.38775527449904,1.90531981739598,-0.440541378229963,-0.402533183609445,-0.573459558501059,-0.489762017679794,-0.387307081211322,1.00572262254851,-0.66485279461615,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,-0.45134232314802,-0.475134784924745,-0.418662415221837,-0.41860461610893,-0.418061932705296,2.50924738372588,1.16686471990577,-0.404224308112485,3.2888973425229,-0.425815376297918,-0.428793168929356,-0.46394092675132,-0.454835737556508,-0.504264567488092,0.464575960006061,-0.466420488188493,-0.560247015280783,-0.444342313433097,-0.477484896843217,1.30106031500429,-0.430006242724633,-0.492795853392916,-0.564977564817595,-0.62932511642679,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,-0.574102447874227,-0.380097280237237,2.39668829617562,2.70244276560199,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,-0.526808294185066,-0.58085281442101,-0.456254980394965,-0.440910591769359,-0.569250998910552,4.89172801040924,-0.57115856820483,-0.367234402889407,1.47347493878732,2.0788474384506,-0.373311414180252,-0.605470675712057,1.79457077008094,-0.507604517730074,-0.536184215625011,-0.454012438369352,-0.54014031075834,-0.348012594615688,2.14297240762073,-0.397015836191417,-0.625188682306962,-0.470162975824597,-0.36267611125512,2.31369716629854,-0.435634476517598,2.88243731641058,2.47673785799789,-0.49462801749647,-0.535893138749296,0.867266664251674,-0.469118571037996,-0.490195282468813,-0.471976920408536,1.94152314212476,-0.4415574070052,1.689440019525,-0.57495768547726,-0.469105723372057,-0.439839628366183,1.10006417603897,-0.44199061330541,-0.517073080426622,"HC"
"HD-4",1.78444562491454,-0.586215119077698,-0.426826303144838,-0.522485954063701,1.51852361529513,1.10018357476075,-0.59898475105536,-0.30894826497753,-0.4962068074344,-0.535610024965259,-0.37374619066668,-0.456582564225339,-0.488231505910481,-0.534784213007543,-0.360851680452495,1.51001900055852,-0.426933598499897,-0.471052694196196,-0.539639362203021,-0.509834593686688,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,0.978222609413916,-0.414746941360835,-0.434300838733454,-0.540567603666167,2.40683698190614,-0.425759747227508,-0.562590846796274,-0.432574999677614,-0.520629707447202,-0.679446889947827,-0.44125439689856,5.45598499685201,-0.437712676596644,-0.533567109530621,-0.484040831398496,1.05689804349875,1.12580737489664,1.88742925117053,-0.38775527449904,-0.576572214733825,3.55239924154222,-0.402533183609445,0.649777649832309,-0.489762017679794,-0.387307081211322,-0.547118697472078,-0.66485279461615,-0.399742185565874,-0.431316024754211,3.92824913478582,-0.58561422963665,-0.479056344113486,-0.45134232314802,1.32616877096374,-0.418662415221837,-0.41860461610893,-0.418061932705296,-0.504422349447173,-0.503403406144394,-0.404224308112485,-0.355680972937383,-0.425815376297918,2.33581362732944,-0.46394092675132,3.76648374918926,-0.504264567488092,0.501542492614492,-0.466420488188493,-0.560247015280783,-0.444342313433097,-0.477484896843217,3.84761649837808,-0.430006242724633,-0.492795853392916,-0.564977564817595,-0.62932511642679,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,0.861251224787961,-0.380097280237237,-0.5172495169783,-0.508188220721156,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,-0.526808294185066,-0.58085281442101,1.00178474299546,1.80738178777884,-0.569250998910552,-0.383738096264021,-0.57115856820483,-0.367234402889407,1.53883039828034,4.08372156405052,2.2330548455529,0.882910994450663,-0.493774442525283,-0.507604517730074,-0.536184215625011,-0.454012438369352,1.92291454147044,4.31594034109045,-0.556792365310014,-0.397015836191417,1.00201664368933,2.51090572933366,-0.36267611125512,-0.727427570015896,1.61438445339195,-0.406446019023005,-0.343928852432267,-0.49462801749647,-0.535893138749296,-0.487717714134205,1.38503595859443,1.03372557405589,-0.471976920408536,-0.378805225170187,-0.4415574070052,1.10006169577802,1.82213342527832,-0.469105723372057,-0.439839628366183,-0.464944890754637,-0.44199061330541,-0.517073080426622,"HC"
"HD-5",-0.48890423916929,-0.586215119077698,-0.426826303144838,2.21878766547789,-0.576767324449038,2.2519664914725,-0.59898475105536,-0.30894826497753,-0.4962068074344,-0.535610024965259,-0.37374619066668,-0.456582564225339,-0.488231505910481,-0.534784213007543,-0.360851680452495,-0.595984802725956,-0.426933598499897,-0.471052694196196,-0.539639362203021,1.11597633659094,-0.438920929796987,-0.385688978818287,-0.369748131623501,-0.5788686763702,-0.504285072894152,2.07197294690576,-0.414746941360835,-0.434300838733454,-0.540567603666167,-0.466144010964225,-0.425759747227508,-0.562590846796274,-0.432574999677614,-0.520629707447202,-0.679446889947827,-0.44125439689856,-0.35930709802318,-0.437712676596644,-0.533567109530621,-0.484040831398496,-0.398865002825905,-0.465143172530748,1.18873908214838,-0.38775527449904,-0.576572214733825,-0.440541378229963,-0.402533183609445,1.53226361548676,-0.489762017679794,3.04877062868997,-0.547118697472078,-0.66485279461615,-0.399742185565874,-0.431316024754211,-0.362679017433882,-0.58561422963665,-0.479056344113486,-0.45134232314802,2.05694698701268,-0.418662415221837,-0.41860461610893,-0.418061932705296,-0.504422349447173,1.22321628874703,-0.404224308112485,-0.355680972937383,-0.425815376297918,4.89517848518783,1.03751330781222,-0.454835737556508,-0.504264567488092,0.9803855167347,-0.466420488188493,0.927736245082668,-0.444342313433097,-0.477484896843217,-0.414103129446259,-0.430006242724633,-0.492795853392916,1.11122050578593,0.765015697340155,-0.386113061980449,-0.473681323635638,-0.38771130767954,-0.537180452458325,-0.574102447874227,-0.380097280237237,-0.5172495169783,-0.508188220721156,-0.521797354989891,-0.495321488156123,-0.39227976071015,-0.485587644096756,-0.526808294185066,0.649378011086033,-0.456254980394965,-0.440910591769359,1.46415477324996,-0.383738096264021,-0.57115856820483,-0.367234402889407,2.38540711668382,0.889900383143468,-0.373311414180252,2.34254082036677,-0.493774442525283,1.70666008463768,-0.536184215625011,-0.454012438369352,-0.54014031075834,-0.348012594615688,-0.556792365310014,-0.397015836191417,-0.625188682306962,3.70629456551573,-0.36267611125512,1.08277037586921,-0.435634476517598,-0.406446019023005,-0.343928852432267,-0.49462801749647,-0.535893138749296,0.912981178159097,-0.469118571037996,1.03545949437106,-0.471976920408536,-0.378805225170187,-0.4415574070052,1.10189938840477,-0.57495768547726,-0.469105723372057,-0.439839628366183,-0.464944890754637,-0.44199061330541,-0.517073080426622,"HC"
