"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"HD-15-1",-0.504092867637063,-0.449675359086114,0.808393236788504,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-16-1",1.97546809968218,-0.449675359086114,3.29422133621967,-0.458221166086452,2.63369872170684,-0.455326700619484,1.04462844066784,-0.439765002258775,0.2597261058062,0.149180799414399,-0.445044818954859,2.01991583059584,-0.321813678624422,1.22005675335398,0.162650614535994,0.332768908753638,-0.504866704114067,"HC"
"HD-20-1",-0.504092867637063,-0.449675359086114,0.713150640432799,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,4.18737653933522,-0.454763048708803,-0.44670420852186,-0.445044818954859,4.29604418769545,-0.321813678624422,-0.449673180451552,-0.46119392711915,3.10515249068732,-0.504866704114067,"HC"
"HD-22-1",-0.504092867637063,-0.449675359086114,0.483135565415161,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,0.57306425006232,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-34-1",0.786436818912924,1.42316285289355,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,1.43495805816598,-0.439765002258775,0.649289192098114,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-39-1",1.0600161253267,-0.449675359086114,-0.50884989360878,-0.458221166086452,0.908904662845035,-0.455326700619484,1.63571964725448,-0.439765002258775,3.14443105899724,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,0.196502131371002,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-40-1",2.86335032380624,-0.449675359086114,1.8994725366377,-0.458221166086452,-0.443851632888024,-0.455326700619484,0.576954518179411,1.506023323709,0.393445425670452,-0.44670420852186,-0.445044818954859,0.82728097580474,-0.321813678624422,-0.449673180451552,2.05418049792371,-0.427419269955464,-0.504866704114067,"HC"
"HD-45-1",2.68086892505971,-0.449675359086114,1.51348884196645,0.823023880944222,0.654300811138991,-0.455326700619484,0.481338044082447,2.9829480327216,2.36881724281674,-0.44670420852186,1.09315701697096,2.60524477429663,-0.321813678624422,0.975926495745466,1.0316218306495,-0.427419269955464,-0.504866704114067,"HC"
"HD-46-1",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,2.01368895416119,-0.455326700619484,-0.450589165201014,1.31771329831182,-0.454763048708803,-0.44670420852186,1.39845331608918,0.669836049462433,-0.321813678624422,1.65138214996515,1.66131981768268,0.300168617163098,0.301874503996497,"HC"
"Control-2",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,3.56892294499677,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-3",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-4",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,0.335821805685475,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-5",-0.504092867637063,-0.449675359086114,-0.50884989360878,1.59986218272088,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-6",0.34296920279617,-0.449675359086114,-0.50884989360878,-0.458221166086452,2.05720444910505,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-8",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-9",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,1.02967109673912,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-10",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Control-13",0.296948767442163,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,3.26625844298128,-0.439765002258775,2.31813509893713,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,0.537631448039834,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"Type-Unknown-3",1.7842346943994,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,1.19132966602474,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,1.13628229175879,"HC"
"HD-17-1",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,2.60487862621357,0.699150097893608,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-18-2",1.32481037515516,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,0.966400098181223,1.44485083278111,1.36662635627513,-0.454763048708803,-0.44670420852186,-0.445044818954859,1.40171342675206,-0.321813678624422,-0.449673180451552,1.45882657732134,2.84199711761803,2.08930895321998,"HC"
"HD-21-1",1.62128744353915,-0.449675359086114,0.954048174784517,-0.458221166086452,3.5384635010154,-0.455326700619484,-0.450589165201014,-0.439765002258775,1.36350654987289,-0.44670420852186,-0.445044818954859,1.30998146352719,-0.321813678624422,-0.449673180451552,-0.46119392711915,2.86900038213022,1.6401591404476,"HC"
"HD-24-2",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,2.89804057333392,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,3.09637649516502,-0.46119392711915,-0.427419269955464,3.45046006735672,"HC"
"HD-25-2",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,1.56233806514626,-0.455326700619484,-0.450589165201014,1.19038582412732,-0.454763048708803,-0.44670420852186,-0.445044818954859,1.47549631055164,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,1.83620826373013,"HC"
"HD-26-2",-0.504092867637063,2.24010132382451,-0.50884989360878,-0.458221166086452,-0.443851632888024,1.58880210356868,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,0.623590884814559,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-27-2",-0.504092867637063,-0.449675359086114,-0.50884989360878,1.08318460445971,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,1.26539886799963,1.33474263374372,2.6350688809991,-0.504866704114067,"HC"
"HD-29-2",1.34746731564521,-0.449675359086114,2.51984565877625,-0.458221166086452,-0.443851632888024,-0.455326700619484,1.46833204831615,-0.439765002258775,1.12925256181662,-0.44670420852186,1.78342421930448,-0.534409221752732,-0.321813678624422,-0.449673180451552,0.921863445100311,-0.427419269955464,2.12105071928043,"HC"
"HD-30-2",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.449673180451552,-0.46119392711915,-0.427419269955464,-0.504866704114067,"HC"
"HD-31",2.97913005051178,1.37465431007047,1.57903740381359,-0.458221166086452,-0.443851632888024,-0.455326700619484,-0.450589165201014,-0.439765002258775,-0.454763048708803,0.817376885155389,-0.445044818954859,0.561820062024317,-0.321813678624422,1.71415802199163,1.39945161060288,1.18520647418124,-0.504866704114067,"HC"
"HD-32-2",2.5735737284584,-0.449675359086114,1.00238034890267,-0.458221166086452,1.45506445293837,-0.455326700619484,-0.450589165201014,1.10321950692339,-0.454763048708803,-0.44670420852186,-0.445044818954859,2.11391906010564,-0.321813678624422,-0.449673180451552,-0.46119392711915,2.37393907218598,-0.504866704114067,"HC"
