"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000117519","ENSG00000117643","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000268632","ENSG00000269161","cancer_type"
"VU430-GBM",-0.256936949033377,-0.504199158802513,1.25345487567809,-0.733629729022112,-0.449923050943037,-0.509007746483544,0.0538223769797991,0.435376482184091,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,0.304654686294382,-0.485615337411217,0.78144108420599,-0.450672281864098,-0.677899615801423,0.00354166539538335,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,0.348604512221952,-0.534776723349047,0.783864010229599,-0.539968773308945,-0.49097363589531,-0.449906669511745,1.42654821863179,-0.554915624009196,-0.62450063710455,0.391864640692817,-0.569368039261339,-0.71915931498025,-0.539644491494582,0.135229654946813,-0.682857600949436,-0.216019747166623,-0.42753600107755,0.000437623119917424,-0.645951908280255,1.12501787950464,-0.63676711901622,-0.504940112708961,-0.0896496583564024,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"VU431-1-GBM-vIII",-0.144848604831615,-0.504199158802513,-0.470652812104852,0.397120415971045,0.866877436339599,1.08139112363881,0.485221244845464,1.71693824595275,0.407262239506501,-0.444045139577054,-0.492461898611735,0.883664779541248,0.0209028790520254,-0.485615337411217,1.34106889607504,-0.450672281864098,-0.677899615801423,0.154531177031371,-0.608120355543699,-0.528332214166096,-0.440006424941422,0.803003528091911,0.297129714098784,-0.445254053804432,0.895803086455147,-0.322196680607796,0.363451246607277,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,0.536312761047232,0.0561953517097981,0.33137899307328,1.01617319962705,-0.539644491494582,0.637693922467651,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,0.573339781884265,1.00078668505355,0.256775653223939,-0.504940112708961,0.413623234061982,0.787804457102401,-0.64539099472072,-0.578334879178989,"GBM"
"VU436-1-GBM-vIII",0.769320233499708,-0.504199158802513,-0.470652812104852,-0.733629729022112,1.13373764318094,-0.509007746483544,0.928645985833532,1.57537752692998,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,1.02157869563053,-0.485615337411217,3.17707246997646,-0.450672281864098,-0.677899615801423,2.11880799273521,1.2439501986908,-0.528332214166096,-0.440006424941422,-0.454939538219349,3.17938529276374,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,1.23727660665527,1.15416511485512,1.0545615542455,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,1.71464462392504,-0.63676711901622,-0.504940112708961,-0.687470518468694,-0.583996964389022,0.963183472595461,1.97368969407707,"GBM"
"GBM-438",0.629198450168279,-0.504199158802513,3.75176618839581,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,0.36765318487992,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,1.49464499137841,0.981645920381259,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,-0.518681577919484,-0.63676711901622,-0.504940112708961,-0.687470518468694,-0.583996964389022,0.536889515287301,1.30495645255156,"GBM"
"VU439-1-GBM-vIII",-0.113243320518509,-0.504199158802513,-0.470652812104852,0.122030044482171,-0.449923050943037,-0.509007746483544,0.770225948938641,1.33983574010089,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,3.33115769862622,-0.454939538219349,1.1280723096448,0.336704380236063,1.25908517185613,-0.322196680607796,-0.539968773308945,-0.49097363589531,1.12406246210577,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,0.279700495374165,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,-0.518681577919484,-0.63676711901622,-0.504940112708961,0.144245161518633,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"GBM-440",3.82942583370041,1.46007414678366,-0.470652812104852,-0.110815145827614,-0.449923050943037,-0.509007746483544,2.94250136611671,1.04647003161631,0.902332692540581,-0.444045139577054,0.611108439584364,1.59727320131202,1.75623040228382,-0.485615337411217,0.431378931835579,0.730711344858078,0.162244006288156,-0.491195230546261,0.369247755273961,-0.528332214166096,-0.440006424941422,0.520773596466365,2.95610400586986,1.91628232862076,1.64951796143629,3.14599188613309,-0.539968773308945,0.579117231498545,-0.449906669511745,0.589258629417216,-0.554915624009196,-0.62450063710455,0.116477653879605,1.61298380174212,0.723858414573776,-0.539644491494582,-0.46163066697826,-0.682857600949436,1.60237989025142,-0.42753600107755,0.25686120896355,0.983732278424646,-0.518681577919484,-0.63676711901622,-0.504940112708961,0.517235958948003,0.718024192636929,0.552004418253052,0.382549461586478,"GBM"
"VU443-1-GBM-WT",0.367478791969734,-0.504199158802513,-0.470652812104852,-0.733629729022112,-0.449923050943037,-0.509007746483544,1.89629617785125,0.540423411026231,0.83464804027071,-0.444045139577054,-0.492461898611735,1.10100405001748,0.331510360928211,-0.485615337411217,-0.455608707943101,-0.450672281864098,2.02461708166295,1.38118943138157,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,1.09259163885778,2.51258086692739,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,0.00526067636820015,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,2.60350731869394,1.21176979120185,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"VU445-1-GBM-WT",-0.624209078605594,-0.504199158802513,-0.470652812104852,-0.733629729022112,0.824872895636259,-0.509007746483544,-0.458621758446677,0.68444224648894,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,-0.485615337411217,3.22673692935925,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,0.795513011155606,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,0.408820413223329,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,-0.518681577919484,-0.63676711901622,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"VU454-1-GBM-WT",0.385211524044249,-0.504199158802513,-0.470652812104852,-0.240538643337058,1.02011014445865,1.60751435918614,-0.458621758446677,2.31697147622108,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,0.0610254717479346,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.0127460662125676,0.0683781896300853,0.484418522270337,0.433039513858968,1.22397051791586,-0.454939538219349,-0.447146324040723,3.17953691186676,0.0243727025714873,2.05729679247855,0.242916709564119,-0.49097363589531,0.194556253932213,0.955765303428468,0.487667649237,-0.62450063710455,0.198701903265175,-0.569368039261339,0.426515854485544,-0.539644491494582,-0.46163066697826,0.215790960585584,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,0.798760512381662,-0.63676711901622,-0.504940112708961,-0.0113037193277255,0.0142103896074692,-0.64539099472072,-0.578334879178989,"GBM"
"VU456-1-GBM-WT",-0.624209078605594,-0.504199158802513,0.449849027191546,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,1.59182814033342,-0.485615337411217,0.580976658830937,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,0.888091168741477,-0.440006424941422,-0.454939538219349,-0.447146324040723,0.493132441460985,-0.534776723349047,1.27197966662642,-0.539968773308945,-0.49097363589531,0.890726731900125,1.5984232700043,-0.554915624009196,-0.62450063710455,0.821331064831598,-0.569368039261339,-0.71915931498025,1.34528798817942,0.94269419505641,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,3.50466486084118,-0.63676711901622,0.839398332538791,0.310626986494317,-0.583996964389022,0.346649304345337,-0.578334879178989,"GBM"
"VU468-1-GBM-WT",0.00948751408436643,-0.504199158802513,-0.470652812104852,-0.733629729022112,-0.449923050943037,0.439263259428758,-0.458621758446677,-0.517658494399999,-0.502861327644112,1.23454883506512,-0.492461898611735,-0.695334545115003,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,0.751730639869098,3.17318042710905,1.05501792869062,1.25745908246976,-0.440006424941422,1.20538255615357,-0.447146324040723,1.69180144366512,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,0.0575651843530621,-0.42753600107755,-0.597826957696208,-0.645951908280255,0.904734276388456,-0.63676711901622,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"GBM-471",0.41900698989745,-0.504199158802513,1.58572829617661,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,0.0855797484986373,1.35268830157097,-0.485615337411217,2.01399783526632,-0.450672281864098,-0.677899615801423,-0.491195230546261,0.370991206540627,-0.528332214166096,0.69330818068984,-0.454939538219349,1.52677840674504,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,2.9649039450635,-0.554915624009196,-0.62450063710455,2.84155527399552,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.0534104945757727,-0.42753600107755,0.609913284264142,-0.645951908280255,2.3369961788993,0.745275206806302,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"GBM-475",-0.624209078605594,-0.504199158802513,-0.470652812104852,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.677899615801423,2.44400528329432,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,1.40223643640595,-0.63676711901622,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"GBM-476",0.739052338160564,-0.504199158802513,-0.470652812104852,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,0.543469712437324,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,0.500839294139566,0.297368741780069,2.54474404642214,-0.539968773308945,-0.49097363589531,-0.449906669511745,1.91981401630666,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,1.16010713835648,-0.42753600107755,-0.597826957696208,-0.645951908280255,-0.518681577919484,-0.63676711901622,0.850439218570241,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"GBM-480",0.960903426173939,-0.504199158802513,-0.470652812104852,-0.733629729022112,-0.449923050943037,-0.509007746483544,0.666769887002135,4.56477468930905,-0.502861327644112,-0.444045139577054,-0.492461898611735,0.154598466017724,3.21855507656982,-0.485615337411217,0.511494686068999,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,0.793740589128426,-0.440006424941422,-0.454939538219349,1.08201217428935,3.09795942202869,-0.534776723349047,4.8412990179276,0.53819615671851,-0.49097363589531,-0.449906669511745,1.74913298451161,0.462005706976592,1.72959529194522,0.1795031366552,-0.569368039261339,1.03228049795568,-0.539644491494582,-0.46163066697826,1.17857779102712,-0.593162743880469,1.52072271622248,-0.597826957696208,0.385203488545652,-0.518681577919484,-0.63676711901622,-0.504940112708961,0.625419131220593,-0.583996964389022,0.280153172673165,-0.578334879178989,"GBM"
"GBM-484",-0.624209078605594,-0.504199158802513,-0.470652812104852,-0.733629729022112,3.09206828695017,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.0115407913006651,-0.485615337411217,-0.455608707943101,-0.450672281864098,0.352537298172186,2.60742412140668,-0.608120355543699,-0.528332214166096,0.543670566303921,-0.454939538219349,-0.447146324040723,4.25949596188975,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,1.0566247250866,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,0.610458294167107,-0.46163066697826,0.804484159489068,-0.593162743880469,-0.42753600107755,1.71119365013535,-0.645951908280255,-0.518681577919484,-0.63676711901622,-0.504940112708961,0.788217768404214,0.342728812162093,-0.64539099472072,0.600190635686328,"GBM"
"GBM-485",-0.624209078605594,-0.504199158802513,2.36330327880565,1.60932333233645,1.23526377491212,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,0.613542958026273,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,1.82148369263281,-0.534776723349047,-0.322196680607796,-0.539968773308945,1.66680027178655,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,0.746886277783399,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,0.462797286708497,1.42847457459716,-0.63676711901622,-0.504940112708961,-0.687470518468694,0.664338623251683,0.34979979192825,-0.578334879178989,"GBM"
"GBM-486",3.06552327517805,-0.504199158802513,-0.470652812104852,0.426546951380848,1.73264922812124,-0.509007746483544,4.11691069766153,4.08520311888318,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,4.12978967927416,1.96289286483115,4.81970311853911,-0.450672281864098,0.433693982042663,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,4.94432796902609,1.88938495226955,0.780826303447611,5.71517699137046,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,0.341928617438536,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.201150590975428,-0.593162743880469,-0.42753600107755,-0.597826957696208,1.11575695174151,1.04067451344711,0.657273770754684,-0.504940112708961,-0.687470518468694,0.415717259938244,1.82273486757851,1.21159688350154,"GBM"
"GBM-499",-0.624209078605594,-0.504199158802513,0.972219211362083,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,0.525329502938619,-0.695334545115003,0.0269397457261971,-0.485615337411217,0.698301745764946,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,0.814396735976109,1.04518359637056,-0.445254053804432,-0.534776723349047,0.709528155120557,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,0.326460563891345,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,-0.518681577919484,-0.63676711901622,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"GBM-505",-0.624209078605594,-0.504199158802513,3.05997660859492,-0.733629729022112,0.532899983986283,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,0.818218960903569,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,1.24586647737231,-0.554915624009196,-0.62450063710455,0.239296052578672,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,-0.645951908280255,1.43448557327882,-0.63676711901622,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"GBM"
"HD-1",0.506766876298831,1.50995122255241,-0.470652812104852,2.74001733104983,-0.449923050943037,-0.509007746483544,1.91550134947529,0.470944909116794,0.746821051928891,-0.444045139577054,-0.492461898611735,1.2373434384488,2.34308547403418,-0.485615337411217,-0.455608707943101,-0.450672281864098,1.13304235526646,-0.491195230546261,-0.608120355543699,0.550544316097145,1.28875729194691,-0.454939538219349,1.30885641085353,-0.445254053804432,-0.534776723349047,-0.322196680607796,1.91168988169212,-0.49097363589531,3.62805865538734,-0.409772550488234,-0.554915624009196,0.67725617608075,-0.581298017683855,-0.569368039261339,-0.71915931498025,1.48160433737859,0.608030532347785,2.95095324077994,-0.593162743880469,0.874513359597227,-0.597826957696208,-0.645951908280255,-0.518681577919484,1.78808712694058,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"HC"
"HD-2-1",-0.624209078605594,-0.504199158802513,-0.470652812104852,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,1.12144850432541,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,3.29607048152931,-0.455608707943101,-0.450672281864098,2.89935345218448,-0.491195230546261,1.86810875928035,0.743577288165007,-0.440006424941422,-0.454939538219349,0.757661528575575,-0.445254053804432,-0.534776723349047,0.850681605447864,1.96534728680667,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,0.465053490241004,-0.581298017683855,-0.569368039261339,-0.71915931498025,2.76829868443264,-0.46163066697826,1.85037633959868,0.974740248863627,1.10747649376494,-0.597826957696208,-0.645951908280255,-0.518681577919484,2.20935964956672,1.88763428387558,-0.687470518468694,-0.583996964389022,0.61001850245322,0.842732652278141,"HC"
"HD-3-1",-0.624209078605594,-0.504199158802513,-0.470652812104852,-0.733629729022112,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,-0.485615337411217,0.721927151507608,-0.450672281864098,0.892355062551515,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,1.30822040474761,2.91419351331,-0.449906669511745,-0.409772550488234,-0.554915624009196,2.48742409527651,-0.581298017683855,1.27335282216232,-0.71915931498025,0.70522939086173,-0.46163066697826,2.23605286408773,1.12134015610295,-0.42753600107755,-0.597826957696208,-0.645951908280255,-0.518681577919484,-0.63676711901622,1.64505599728844,-0.687470518468694,1.62006732071028,0.481542747172563,1.61152283148509,"HC"
"HD-4",-0.624209078605594,1.08859399941835,-0.470652812104852,-0.733629729022112,-0.449923050943037,2.49399573307536,-0.458621758446677,-0.517658494399999,2.55023134482655,-0.444045139577054,1.66219714840938,-0.695334545115003,-0.645637629311048,-0.485615337411217,-0.455608707943101,3.49745422005436,0.49603977014545,-0.491195230546261,-0.608120355543699,3.97425345969376,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,0.841757451558704,-0.49097363589531,-0.449906669511745,-0.409772550488234,0.748323641633211,-0.62450063710455,1.09091780079336,1.79339133712089,0.296748581092671,2.04287198723754,2.7996597261814,-0.682857600949436,0.698047463676974,1.61332965743525,-0.597826957696208,0.675529076704001,-0.518681577919484,-0.63676711901622,1.1024202396932,-0.687470518468694,0.901697391010534,-0.64539099472072,-0.578334879178989,"HC"
"HD-5",1.41567853106026,2.12008213305244,-0.470652812104852,-0.733629729022112,-0.449923050943037,2.54350397265754,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,1.45162475896214,-0.440006424941422,-0.454939538219349,1.70895113322025,-0.445254053804432,-0.534776723349047,-0.322196680607796,0.786396091180305,1.52959646752391,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,0.753072452584738,-0.71915931498025,-0.539644491494582,-0.46163066697826,1.04892374194739,0.994240305084471,-0.42753600107755,-0.597826957696208,1.53131625019796,-0.518681577919484,1.20998566674272,1.03801843988238,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"HC"
"HD-7",-0.0844210841720822,-0.504199158802513,-0.470652812104852,1.50660374547127,-0.449923050943037,-0.509007746483544,-0.458621758446677,0.879002173813358,-0.502861327644112,-0.444045139577054,-0.492461898611735,0.106620837610669,0.409547837220465,-0.485615337411217,-0.455608707943101,0.764706908914889,0.811055036874627,0.534316903950391,1.38667914934611,-0.528332214166096,-0.440006424941422,-0.454939538219349,0.734877671834642,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,1.2074714200469,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,0.415588185713163,1.98072935206008,-0.593162743880469,1.07844820954345,0.642281860342819,-0.645951908280255,-0.518681577919484,2.31919381887353,0.678488217605225,0.551718536015518,-0.583996964389022,0.227907391469349,-0.578334879178989,"HC"
"HD-8",0.681075229392373,0.669028228165196,-0.470652812104852,1.33798917920965,-0.449923050943037,0.630713467760441,0.839396786021697,1.73455966868617,-0.502861327644112,-0.444045139577054,-0.492461898611735,0.686796839241209,0.410012092988007,0.47934764525577,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,0.810621315117151,0.720079315383653,-0.440006424941422,-0.454939538219349,0.997275891340327,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,1.34951054903298,0.133762876155771,0.843482431556469,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,0.915940059613045,-0.593162743880469,-0.42753600107755,-0.597826957696208,0.327431029070113,-0.518681577919484,0.782946202675724,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"HC"
"HD-9",-0.624209078605594,-0.504199158802513,-0.470652812104852,0.801122967510106,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,0.492494485582079,-0.645637629311048,-0.485615337411217,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,-0.49097363589531,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,0.301495840638178,1.17751711575176,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.593162743880469,-0.42753600107755,-0.597826957696208,0.18941268982001,-0.518681577919484,1.77333325262472,-0.504940112708961,-0.687470518468694,0.0834098800967168,-0.64539099472072,-0.578334879178989,"HC"
"HD-10",-0.624209078605594,0.810255374608423,-0.470652812104852,4.12983817699508,-0.449923050943037,-0.509007746483544,-0.458621758446677,0.391084953240697,-0.502861327644112,-0.444045139577054,4.41875971745201,-0.695334545115003,1.75514422306697,-0.485615337411217,-0.455608707943101,3.53134514418097,-0.677899615801423,-0.491195230546261,-0.608120355543699,2.04418379403369,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,0.742980401837958,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,0.119219938866249,-0.539644491494582,5.40541797652612,1.57584042336269,-0.593162743880469,-0.42753600107755,-0.597826957696208,2.36877839979497,-0.518681577919484,1.59619320039401,-0.504940112708961,2.47580678572485,5.38858013415648,1.0385915457611,0.529689820601779,"HC"
"HD-11-1",-0.624209078605594,-0.504199158802513,-0.470652812104852,0.499132105150897,0.952129766399869,-0.509007746483544,-0.458621758446677,-0.517658494399999,-0.502861327644112,-0.444045139577054,-0.492461898611735,-0.695334545115003,-0.645637629311048,1.49543385662916,-0.455608707943101,-0.450672281864098,-0.677899615801423,-0.491195230546261,-0.608120355543699,-0.528332214166096,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.539968773308945,0.649406897799972,-0.449906669511745,-0.409772550488234,-0.554915624009196,-0.62450063710455,-0.581298017683855,-0.569368039261339,-0.71915931498025,-0.539644491494582,-0.46163066697826,-0.682857600949436,-0.0189807297724392,-0.42753600107755,-0.597826957696208,-0.645951908280255,-0.518681577919484,0.832939275517681,-0.504940112708961,-0.687470518468694,-0.583996964389022,-0.64539099472072,-0.578334879178989,"HC"
