"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000117519","ENSG00000117643","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000268632","ENSG00000269161"
"VU406-2-GBM",4.63274738359531,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.91736489825795,4.00751709350311,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.08315256354357,3.51266192128151,4.36167953696968,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.00751709350311,4.26376519375644,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.91736489825795,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU408-GBM",4.00222367063415,3.85966063739265,3.85966063739265,4.35276207213934,3.51266192128151,3.51266192128151,4.00222367063415,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.00222367063415,3.85966063739265,3.51266192128151,3.51266192128151,3.51266192128151,3.85966063739265,4.00222367063415,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.00222367063415,3.51266192128151,3.51266192128151,4.35276207213934,3.85966063739265,3.85966063739265,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.00222367063415,4.00222367063415,3.85966063739265,3.51266192128151,3.51266192128151,4.20176395345583,4.20176395345583,3.51266192128151,3.51266192128151
"VU417-GBM-vIII",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.07392265149017,3.51266192128151,3.51266192128151,6.20035461026175,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.07392265149017,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.30155402939091,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU418-GBM",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.16917476759709,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU419-GBM",5.15020534597429,3.51266192128151,4.21082358138429,3.51266192128151,3.51266192128151,3.51266192128151,5.19066232815778,4.76053382512828,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.75568278105309,3.51266192128151,4.56600543534494,3.51266192128151,3.51266192128151,4.97253591580416,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.47325358097339,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.50445504055691,3.51266192128151,3.51266192128151,3.91835249021531,3.51266192128151,4.4083509341528,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU421-GBM",3.51266192128151,3.51266192128151,3.51266192128151,4.06545381901571,5.05908682477458,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.099926242915,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.28978927849551,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.37898446282407,4.06545381901571,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.90473274783191,3.51266192128151
"VU422-GBM",3.51266192128151,3.51266192128151,3.98140545798506,3.51266192128151,4.17271328566513,3.51266192128151,3.51266192128151,3.84483925023939,3.51266192128151,3.51266192128151,3.98140545798506,3.51266192128151,3.84483925023939,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.31764239023831,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.84483925023939,4.17271328566513,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.84483925023939,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU425-GBM",3.51266192128151,3.51266192128151,3.8264603387427,4.27396029613372,3.51266192128151,3.51266192128151,3.8264603387427,3.51266192128151,3.51266192128151,3.95557379381337,4.05406625284533,3.51266192128151,4.13662218395813,3.51266192128151,3.51266192128151,3.51266192128151,3.8264603387427,4.13662218395813,3.51266192128151,3.8264603387427,3.51266192128151,3.51266192128151,3.51266192128151,3.8264603387427,3.51266192128151,4.33341883130625,3.51266192128151,3.51266192128151,3.51266192128151,4.05406625284533,3.51266192128151,3.95557379381337,4.33341883130625,3.8264603387427,3.95557379381337,3.51266192128151,4.20894318321458,3.8264603387427,4.05406625284533,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU429-1-GBM-vIII",4.81638962314361,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.24345161201356,4.5356714306776,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.4496701169207,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.24345161201356,3.51266192128151,3.51266192128151,4.24345161201356,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.9375714180021,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.9375714180021,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU430-GBM",3.75922724313753,3.51266192128151,4.28409587519147,3.51266192128151,3.51266192128151,3.51266192128151,3.75922724313753,3.93869583535891,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.16035362800213,3.51266192128151,4.0040147349935,3.51266192128151,3.51266192128151,3.75922724313753,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.8609361823967,3.51266192128151,4.0040147349935,3.51266192128151,3.51266192128151,3.51266192128151,4.16035362800213,3.51266192128151,3.51266192128151,4.0040147349935,3.51266192128151,3.51266192128151,3.51266192128151,3.75922724313753,3.51266192128151,3.75922724313753,3.51266192128151,3.75922724313753,3.51266192128151,4.0040147349935,3.51266192128151,3.51266192128151,3.75922724313753,3.51266192128151,3.51266192128151,3.51266192128151
"VU431-1-GBM-vIII",3.83449057570354,3.51266192128151,3.51266192128151,4.1524003439135,4.06781059880238,4.2264821327395,3.966862535702,4.51236359531643,3.83449057570354,3.51266192128151,3.51266192128151,4.2264821327395,3.966862535702,3.51266192128151,4.2264821327395,3.51266192128151,3.51266192128151,3.83449057570354,3.51266192128151,3.51266192128151,3.51266192128151,3.966862535702,3.83449057570354,3.51266192128151,4.2264821327395,3.51266192128151,3.83449057570354,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.06781059880238,3.83449057570354,3.83449057570354,4.35393693886952,3.51266192128151,3.966862535702,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.966862535702,3.966862535702,3.83449057570354,3.51266192128151,3.966862535702,4.1524003439135,3.51266192128151,3.51266192128151
"VU436-1-GBM-vIII",4.44892781506064,3.51266192128151,3.51266192128151,3.51266192128151,4.18040468739781,3.51266192128151,4.18040468739781,4.44892781506064,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.64990387228868,3.51266192128151,4.95794445952779,3.51266192128151,3.51266192128151,4.81538797046472,4.18040468739781,3.51266192128151,3.51266192128151,3.51266192128151,5.08408744844292,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.18040468739781,4.18040468739781,5.19772526874167,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.18040468739781,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.18040468739781,4.44892781506064
"GBM-438",4.35465379842034,3.51266192128151,5.40660970465315,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.2033296571407,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.35465379842034,4.00334635093101,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.00334635093101,4.2033296571407
"VU439-1-GBM-vIII",3.85571424058176,3.51266192128151,3.51266192128151,3.99668173146572,3.51266192128151,3.51266192128151,4.10409657617619,4.34342052868912,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.17287960769232,3.51266192128151,4.19403368312367,3.85571424058176,4.4079955946134,3.51266192128151,3.51266192128151,3.51266192128151,4.19403368312367,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.99668173146572,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.85571424058176,3.51266192128151,3.51266192128151,3.51266192128151
"GBM-440",6.52115866615731,4.11983460520239,3.51266192128151,3.86493032417211,3.51266192128151,3.51266192128151,5.15292480835907,4.2120807085988,4.00962253462786,3.51266192128151,4.00962253462786,4.54962780954558,5.15292480835907,3.51266192128151,3.86493032417211,3.86493032417211,3.86493032417211,3.51266192128151,3.86493032417211,3.51266192128151,3.51266192128151,3.86493032417211,4.98698574598575,4.54962780954558,4.60324877858262,5.05628013181481,3.51266192128151,3.86493032417211,3.51266192128151,3.86493032417211,3.51266192128151,3.51266192128151,3.86493032417211,4.2927772620688,4.2120807085988,3.51266192128151,3.51266192128151,3.51266192128151,4.95065555238367,3.51266192128151,3.86493032417211,4.11983460520239,3.51266192128151,3.51266192128151,3.51266192128151,4.00962253462786,4.11983460520239,4.00962253462786,3.86493032417211
"VU443-1-GBM-WT",4.17867306682959,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.64704827074026,3.98567443925527,3.98567443925527,3.51266192128151,3.51266192128151,4.32485028194131,4.17867306682959,3.51266192128151,3.51266192128151,3.51266192128151,4.64704827074026,4.44653973760256,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.17867306682959,4.81216507928411,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.17867306682959,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.44653973760256,4.17867306682959,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU445-1-GBM-WT",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.05009182280339,3.51266192128151,3.51266192128151,4.05009182280339,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.97777302275269,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.05009182280339,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.56992921809991,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"VU454-1-GBM-WT",4.19059266110873,3.51266192128151,3.51266192128151,3.7915449667364,4.13245741206714,4.46297207935203,3.51266192128151,4.78148712555906,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.99421535383662,3.51266192128151,3.51266192128151,3.51266192128151,3.7915449667364,3.7915449667364,3.90645286265418,3.90645286265418,4.24381661284506,3.51266192128151,3.51266192128151,5.10629896826633,3.7915449667364,4.57059066756629,3.7915449667364,3.51266192128151,3.7915449667364,3.99421535383662,3.90645286265418,3.51266192128151,3.90645286265418,3.51266192128151,4.06786444996989,3.51266192128151,3.51266192128151,4.38269714314474,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.90645286265418,3.51266192128151,3.51266192128151,3.7915449667364,3.7915449667364,3.51266192128151,3.51266192128151
"VU456-1-GBM-WT",3.51266192128151,3.51266192128151,3.92436173400235,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.04022110105536,3.51266192128151,3.92436173400235,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.09295129105776,3.51266192128151,3.51266192128151,3.51266192128151,3.92436173400235,3.51266192128151,4.22103176037615,3.51266192128151,3.51266192128151,4.09295129105776,4.22103176037615,3.51266192128151,3.51266192128151,4.22103176037615,3.51266192128151,3.51266192128151,4.22103176037615,4.09295129105776,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.71670733104389,3.51266192128151,3.92436173400235,3.92436173400235,3.51266192128151,3.92436173400235,3.51266192128151
"VU468-1-GBM-WT",3.93813990892218,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.93813990892218,3.51266192128151,3.51266192128151,3.51266192128151,4.11223745215335,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.11223745215335,5.34405433915224,4.11223745215335,4.24441584434758,3.51266192128151,4.11223745215335,3.51266192128151,4.45089014508458,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.93813990892218,3.51266192128151,3.51266192128151,3.51266192128151,3.93813990892218,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"GBM-471",4.21331080342849,3.51266192128151,4.43298450644767,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.86555886330277,4.87642552182926,3.51266192128151,4.49425217301659,3.51266192128151,3.51266192128151,3.51266192128151,3.86555886330277,3.51266192128151,4.01050492430654,3.51266192128151,4.36671068018813,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.70404065709201,3.51266192128151,3.51266192128151,5.24498181220177,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.86555886330277,3.51266192128151,4.01050492430654,3.51266192128151,4.36671068018813,4.01050492430654,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
