"","ENSG00000012232","ENSG00000014257","ENSG00000048342","ENSG00000049247","ENSG00000049249","ENSG00000051341","ENSG00000059769","ENSG00000067113","ENSG00000069712","ENSG00000070526","ENSG00000075223","ENSG00000077782","ENSG00000080200","ENSG00000084444","ENSG00000087076","ENSG00000091129","ENSG00000092295","ENSG00000100147","ENSG00000100558","ENSG00000101977","ENSG00000102349","ENSG00000103175","ENSG00000103550","ENSG00000104290","ENSG00000104722","ENSG00000105255","ENSG00000105662","ENSG00000105948","ENSG00000107186","ENSG00000111452","ENSG00000111537","ENSG00000111879","ENSG00000112039","ENSG00000113249","ENSG00000113966","ENSG00000115423","ENSG00000116771","ENSG00000117322","ENSG00000118200","ENSG00000118557","ENSG00000119927","ENSG00000120278","ENSG00000120784","ENSG00000121690","ENSG00000124102","ENSG00000124608","ENSG00000127990","ENSG00000129467","ENSG00000129646","ENSG00000131686","ENSG00000132958","ENSG00000134121","ENSG00000134193","ENSG00000134955","ENSG00000135407","ENSG00000135423","ENSG00000136492","ENSG00000137185","ENSG00000137760","ENSG00000137802","ENSG00000139625","ENSG00000140287","ENSG00000140600","ENSG00000141096","ENSG00000142528","ENSG00000143382","ENSG00000146215","ENSG00000147166","ENSG00000147231","ENSG00000148600","ENSG00000149534","ENSG00000151240","ENSG00000152503","ENSG00000154240","ENSG00000157404","ENSG00000161395","ENSG00000161996","ENSG00000162398","ENSG00000162594","ENSG00000163067","ENSG00000163739","ENSG00000163751","ENSG00000164124","ENSG00000164440","ENSG00000165138","ENSG00000165259","ENSG00000165304","ENSG00000165905","ENSG00000166261","ENSG00000166707","ENSG00000167554","ENSG00000167700","ENSG00000169031","ENSG00000169507","ENSG00000170264","ENSG00000170629","ENSG00000170954","ENSG00000171174","ENSG00000171408","ENSG00000171747","ENSG00000172878","ENSG00000173208","ENSG00000173482","ENSG00000173530","ENSG00000175600","ENSG00000179397","ENSG00000179750","ENSG00000182685","ENSG00000183625","ENSG00000183662","ENSG00000183850","ENSG00000185272","ENSG00000185942","ENSG00000186281","ENSG00000186714","ENSG00000188227","ENSG00000189195","ENSG00000196081","ENSG00000196155","ENSG00000196533","ENSG00000196581","ENSG00000196724","ENSG00000196812","ENSG00000196943","ENSG00000197599","ENSG00000198393","ENSG00000198780","ENSG00000203326","ENSG00000204020","ENSG00000204282","ENSG00000205056","ENSG00000205189","ENSG00000211638","ENSG00000211649","ENSG00000211792","ENSG00000211815","ENSG00000211937","ENSG00000211967","ENSG00000213071","ENSG00000213799","ENSG00000213988","ENSG00000214787","ENSG00000223960","ENSG00000224429","ENSG00000225885","ENSG00000227598","ENSG00000228065","ENSG00000228314","ENSG00000229989","ENSG00000230063","ENSG00000231672","ENSG00000231769","ENSG00000235281","ENSG00000235532","ENSG00000236559","ENSG00000239650","ENSG00000240505","ENSG00000241549","ENSG00000243364","ENSG00000250959","ENSG00000251192","ENSG00000251369","ENSG00000253784","ENSG00000254952","ENSG00000254977","ENSG00000257221","ENSG00000257242","ENSG00000261372","ENSG00000266897","ENSG00000267759","ENSG00000268849","ENSG00000269343"
"HD-1",4.49070325318799,6.00783711093239,4.49070325318799,4.49070325318799,5.26905853439492,4.08682708677275,4.49070325318799,4.78190543273161,4.78190543273161,4.08682708677275,4.49070325318799,4.08682708677275,4.08682708677275,4.08682708677275,4.78190543273161,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49070325318799,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.65615960973128,4.08682708677275,4.08682708677275,4.49070325318799,5.63260377787972,4.08682708677275,4.49070325318799,4.08682708677275,4.88692665323103,4.08682708677275,4.49070325318799,4.08682708677275,4.08682708677275,4.49070325318799,5.38633214296192,4.49070325318799,4.08682708677275,4.08682708677275,4.78190543273161,4.78190543273161,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.65615960973128,4.08682708677275,4.08682708677275,5.06075218962956,4.08682708677275,4.08682708677275,4.08682708677275,4.78190543273161,4.65615960973128,4.49070325318799,4.08682708677275,4.65615960973128,4.08682708677275,4.78190543273161,4.08682708677275,4.65615960973128,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.88692665323103,4.49070325318799,4.08682708677275,4.08682708677275,4.08682708677275,4.78190543273161,4.49070325318799,4.78190543273161,4.08682708677275,4.49070325318799,5.32940544343624,5.90694672595052,4.49070325318799,4.88692665323103,4.08682708677275,5.38633214296192,4.08682708677275,4.88692665323103,4.49070325318799,4.49070325318799,4.08682708677275,4.08682708677275,4.65615960973128,4.78190543273161,5.06075218962956,4.97860796454687,4.49070325318799,5.26905853439492,4.97860796454687,4.08682708677275,4.65615960973128,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.54063505745209,4.65615960973128,4.08682708677275,4.97860796454687,4.08682708677275,4.08682708677275,4.08682708677275,4.78190543273161,4.08682708677275,4.49070325318799,4.08682708677275,4.08682708677275,4.08682708677275,4.49070325318799,5.71769619293683,4.65615960973128,4.08682708677275,5.06075218962956,4.08682708677275,4.08682708677275,4.08682708677275,4.49070325318799,4.08682708677275,5.79701476027006,4.08682708677275,4.08682708677275,4.08682708677275,5.20471808239768,5.26905853439492,4.08682708677275,4.08682708677275,4.97860796454687,4.65615960973128,4.08682708677275,4.08682708677275,4.49070325318799,4.97860796454687,4.65615960973128,4.78190543273161,4.88692665323103,4.97860796454687,4.08682708677275,4.08682708677275,4.65615960973128,4.49070325318799,4.88692665323103,4.65615960973128,4.08682708677275,4.08682708677275,4.49070325318799,4.65615960973128,5.20471808239768,4.49070325318799,4.49070325318799,4.88692665323103,4.65615960973128,4.08682708677275,4.65615960973128,4.65615960973128,4.08682708677275,4.49070325318799,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.65615960973128,4.65615960973128
"HD-2-1",4.54307945739572,5.65967372862263,4.08682708677275,5.18254963832537,4.54307945739572,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.8706988614057,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.8706988614057,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.8706988614057,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.26590447578939,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.08682708677275,4.98839717118377,4.08682708677275,4.08682708677275,4.08682708677275,4.72943224853129,4.08682708677275,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,4.98839717118377,4.08682708677275,4.08682708677275,4.08682708677275,4.72943224853129,4.98839717118377,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.18254963832537,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.98839717118377,4.8706988614057,4.54307945739572,4.08682708677275,4.08682708677275,5.09090722994116,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.09090722994116,4.54307945739572,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.54307945739572,4.54307945739572,4.08682708677275,4.54307945739572,4.08682708677275,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,5.34266147820491,4.54307945739572,4.08682708677275,4.54307945739572,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.54307945739572,4.08682708677275,4.72943224853129,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.72943224853129,4.72943224853129,4.54307945739572
"HD-3-1",4.66058025249317,4.08682708677275,4.08682708677275,5.0681320150625,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.78726857333823,5.33861140111568,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.78726857333823,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.98540541878191,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.21309215862272,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66058025249317,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.08682708677275,4.78726857333823,4.08682708677275,4.66058025249317,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.89306219763528,5.39590836970223,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66058025249317,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.78726857333823,4.08682708677275,5.0681320150625,4.08682708677275,4.08682708677275,4.08682708677275,4.66058025249317,4.08682708677275,4.08682708677275,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66058025249317,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.78726857333823,4.08682708677275,4.08682708677275,4.08682708677275,4.66058025249317,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.98540541878191,4.66058025249317,4.89306219763528,4.08682708677275,4.78726857333823,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66058025249317,4.08682708677275,4.08682708677275,4.66058025249317,4.49385943242629,4.08682708677275,4.08682708677275,4.49385943242629,4.08682708677275,4.08682708677275,4.66058025249317
"HD-4",4.08682708677275,5.49568211314481,4.08682708677275,6.48777723989016,4.08682708677275,4.08682708677275,5.22606608640387,5.1452770586699,4.08682708677275,4.08682708677275,4.70693669401672,4.08682708677275,4.52698492522539,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.95729691218347,4.52698492522539,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.70693669401672,4.08682708677275,4.08682708677275,4.95729691218347,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,6.1229244152658,5.84975937444162,4.08682708677275,4.70693669401672,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.52698492522539,4.52698492522539,4.52698492522539,4.08682708677275,5.1452770586699,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.36973840716095,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.52698492522539,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.70693669401672,4.08682708677275,4.08682708677275,4.95729691218347,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.30050827801825,5.36973840716095,4.08682708677275,4.08682708677275,4.08682708677275,5.22606608640387,4.08682708677275,4.08682708677275,4.70693669401672,5.43458653127564,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.84346165051151,4.08682708677275,4.70693669401672,4.52698492522539,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.52698492522539,4.08682708677275,4.70693669401672,4.08682708677275,5.55351633249408,4.08682708677275,4.84346165051151,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.43458653127564,4.70693669401672,5.22606608640387,5.1452770586699,4.08682708677275,4.08682708677275,5.05651519961565,4.70693669401672,5.43458653127564,4.08682708677275,4.08682708677275,5.22606608640387,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.05651519961565,4.70693669401672,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.52698492522539,4.08682708677275,4.70693669401672,4.08682708677275,4.52698492522539,5.66089685380249,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.52698492522539,5.05651519961565,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.95729691218347
"HD-5",4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.90076482242512,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49782363631386,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.07739402114018,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66613171613243,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66613171613243,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49782363631386,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66613171613243,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.65763035981385,4.08682708677275,4.49782363631386,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.15344394645716,4.08682708677275,4.08682708677275,4.49782363631386,4.08682708677275,4.08682708677275,4.08682708677275,4.66613171613243,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.40791920353184,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66613171613243,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49782363631386,4.08682708677275,4.08682708677275,4.08682708677275,4.49782363631386,4.08682708677275,4.08682708677275,4.90076482242512,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66613171613243,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49782363631386,4.08682708677275,4.49782363631386,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.90076482242512,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.7940025522418,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.49782363631386,4.90076482242512,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275
"HD-7",4.08682708677275,5.23531671100763,4.08682708677275,5.06449705526382,4.53071583289314,4.08682708677275,4.62942094573156,4.08682708677275,4.08682708677275,4.08682708677275,4.4013203081558,4.08682708677275,4.08682708677275,4.08682708677275,4.84977944164715,4.08682708677275,4.08682708677275,4.08682708677275,4.90936065952423,4.53071583289314,4.08682708677275,4.08682708677275,4.08682708677275,4.53071583289314,4.08682708677275,4.08682708677275,4.4013203081558,4.08682708677275,4.62942094573156,4.08682708677275,4.08682708677275,4.53071583289314,4.08682708677275,4.08682708677275,4.7121530734427,4.08682708677275,4.08682708677275,4.08682708677275,4.7121530734427,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.7121530734427,4.08682708677275,4.08682708677275,4.08682708677275,4.53071583289314,4.4013203081558,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.4013203081558,4.7121530734427,4.4013203081558,4.53071583289314,4.08682708677275,4.62942094573156,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.53071583289314,4.4013203081558,4.08682708677275,4.4013203081558,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.27352793057572,5.69863622339235,4.08682708677275,4.62942094573156,4.08682708677275,4.7121530734427,5.34575932325291,4.08682708677275,4.08682708677275,4.53071583289314,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.53071583289314,4.4013203081558,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.19551168860859,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.78462667492688,4.08682708677275,4.7121530734427,4.53071583289314,4.08682708677275,4.08682708677275,4.08682708677275,4.7121530734427,4.53071583289314,4.62942094573156,4.08682708677275,4.08682708677275,4.62942094573156,4.08682708677275,4.08682708677275,4.53071583289314,4.08682708677275,4.08682708677275,4.7121530734427,4.08682708677275,4.08682708677275,4.08682708677275,4.53071583289314,4.08682708677275,4.08682708677275,4.53071583289314,4.08682708677275,5.01603142020872,4.08682708677275,4.08682708677275,4.7121530734427,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.84977944164715,4.08682708677275,4.08682708677275,4.08682708677275,4.78462667492688,4.4013203081558,4.62942094573156,5.06449705526382,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275
"HD-8",4.08682708677275,5.41471375788553,4.08682708677275,4.63008409161304,4.40170766742873,4.08682708677275,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.40170766742873,4.08682708677275,4.53126043765029,4.40170766742873,4.40170766742873,4.08682708677275,4.40170766742873,4.08682708677275,4.96556580977215,4.08682708677275,4.71291443216102,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.53126043765029,4.08682708677275,4.63008409161304,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.63008409161304,4.08682708677275,4.85070146243066,4.85070146243066,4.53126043765029,4.08682708677275,4.08682708677275,4.53126043765029,4.40170766742873,5.0171422455778,5.06566170570137,4.40170766742873,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.63008409161304,4.08682708677275,4.53126043765029,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.63008409161304,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.53126043765029,4.63008409161304,4.08682708677275,4.40170766742873,4.40170766742873,4.53126043765029,4.08682708677275,4.40170766742873,4.08682708677275,4.53126043765029,4.53126043765029,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.78547309006317,4.40170766742873,4.08682708677275,4.53126043765029,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.63008409161304,4.40170766742873,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.0171422455778,4.08682708677275,4.40170766742873,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.53126043765029,4.96556580977215,4.78547309006317,4.08682708677275,4.08682708677275,4.40170766742873,4.08682708677275,4.08682708677275,4.08682708677275,4.40170766742873,4.53126043765029,4.71291443216102,4.08682708677275,4.08682708677275,4.08682708677275,4.78547309006317,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.40170766742873,4.40170766742873,5.19681884234678,4.85070146243066,4.08682708677275,4.63008409161304,4.71291443216102,4.08682708677275,4.08682708677275,4.53126043765029,4.08682708677275,4.53126043765029,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.40170766742873,4.08682708677275
"HD-9",4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.34863521426199,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.77394440448852,4.08682708677275,4.08682708677275,4.08682708677275,4.34863521426199,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.34863521426199,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.45657517026449,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.45657517026449,4.08682708677275,4.45657517026449,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.53171618479553,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.60831838299993,4.08682708677275,4.08682708677275,5.62852554539545,4.08682708677275,4.08682708677275,4.77394440448852,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.66909157528385,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.34863521426199,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.82041998851658,4.60831838299993,4.08682708677275,4.08682708677275,4.08682708677275,4.45657517026449,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.9806384945685,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.53906075456208,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.60831838299993,4.08682708677275,4.08682708677275,4.34863521426199,4.08682708677275,4.08682708677275,4.08682708677275
"HD-10",4.08682708677275,5.22681153426482,4.08682708677275,5.50840146442265,4.08682708677275,4.08682708677275,4.08682708677275,5.11151959651121,4.08682708677275,4.08682708677275,4.08682708677275,4.60718559798465,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.46645238242757,4.08682708677275,4.60718559798465,4.08682708677275,5.62542874984533,4.08682708677275,4.45576770510718,4.08682708677275,4.08682708677275,5.79724239807739,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.60718559798465,4.08682708677275,4.45576770510718,4.97873619640856,5.17097689223873,5.22681153426482,4.45576770510718,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.45576770510718,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.81884294410818,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.45576770510718,4.08682708677275,4.08682708677275,4.08682708677275,6.0294424024644,5.79724239807739,4.08682708677275,4.08682708677275,4.08682708677275,4.45576770510718,4.45576770510718,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.81884294410818,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.88953817721091,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.72244054330579,4.08682708677275,4.08682708677275,5.42279309381835,4.45576770510718,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,5.37724120967249,4.08682708677275,4.08682708677275,4.60718559798465,7.02338566950609,5.27954378294963,5.42279309381835,5.11151959651121,4.97873619640856,5.94740531850402,4.08682708677275,4.08682708677275,4.08682708677275,5.17097689223873,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.81884294410818,4.08682708677275,4.45576770510718,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.60718559798465,5.42279309381835,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275,4.08682708677275
