"","ENSG00000002933","ENSG00000009694","ENSG00000011478","ENSG00000042445","ENSG00000054392","ENSG00000065665","ENSG00000067113","ENSG00000067141","ENSG00000070371","ENSG00000070526","ENSG00000073712","ENSG00000074219","ENSG00000079150","ENSG00000080200","ENSG00000081052","ENSG00000081985","ENSG00000091129","ENSG00000092295","ENSG00000095110","ENSG00000099284","ENSG00000100151","ENSG00000100263","ENSG00000100558","ENSG00000101442","ENSG00000103494","ENSG00000104722","ENSG00000105255","ENSG00000105928","ENSG00000106333","ENSG00000106686","ENSG00000107281","ENSG00000107779","ENSG00000107833","ENSG00000108239","ENSG00000110844","ENSG00000111452","ENSG00000111788","ENSG00000111879","ENSG00000111961","ENSG00000112039","ENSG00000112394","ENSG00000112796","ENSG00000113249","ENSG00000113721","ENSG00000114115","ENSG00000114993","ENSG00000115109","ENSG00000115423","ENSG00000116761","ENSG00000116771","ENSG00000117010","ENSG00000118200","ENSG00000124469","ENSG00000126705","ENSG00000127241","ENSG00000127990","ENSG00000129467","ENSG00000129595","ENSG00000129646","ENSG00000130649","ENSG00000130827","ENSG00000131686","ENSG00000131724","ENSG00000132141","ENSG00000132623","ENSG00000133065","ENSG00000134121","ENSG00000134193","ENSG00000135409","ENSG00000135423","ENSG00000135763","ENSG00000135960","ENSG00000136014","ENSG00000137474","ENSG00000137842","ENSG00000138463","ENSG00000139173","ENSG00000141497","ENSG00000142303","ENSG00000142731","ENSG00000143322","ENSG00000143502","ENSG00000144026","ENSG00000144061","ENSG00000145476","ENSG00000146909","ENSG00000147166","ENSG00000147324","ENSG00000149582","ENSG00000150938","ENSG00000151240","ENSG00000156042","ENSG00000156345","ENSG00000157404","ENSG00000158106","ENSG00000159882","ENSG00000159899","ENSG00000161996","ENSG00000162063","ENSG00000162398","ENSG00000162551","ENSG00000162591","ENSG00000162594","ENSG00000163393","ENSG00000163517","ENSG00000164715","ENSG00000165521","ENSG00000165905","ENSG00000166707","ENSG00000167700","ENSG00000168661","ENSG00000168758","ENSG00000168763","ENSG00000169031","ENSG00000169242","ENSG00000170264","ENSG00000170464","ENSG00000170629","ENSG00000170954","ENSG00000171045","ENSG00000171132","ENSG00000171174","ENSG00000171408","ENSG00000171763","ENSG00000172594","ENSG00000173482","ENSG00000173530","ENSG00000174080","ENSG00000175600","ENSG00000176092","ENSG00000177873","ENSG00000179397","ENSG00000183378","ENSG00000183773","ENSG00000185437","ENSG00000186281","ENSG00000186714","ENSG00000187953","ENSG00000188227","ENSG00000196110","ENSG00000196218","ENSG00000196411","ENSG00000196456","ENSG00000196458","ENSG00000196581","ENSG00000196850","ENSG00000196922","ENSG00000197580","ENSG00000197599","ENSG00000197830","ENSG00000198477","ENSG00000203778","ENSG00000204282","ENSG00000205056","ENSG00000211625","ENSG00000211630","ENSG00000211638","ENSG00000211642","ENSG00000211665","ENSG00000211666","ENSG00000211792","ENSG00000211806","ENSG00000211814","ENSG00000211816","ENSG00000211820","ENSG00000213071","ENSG00000213988","ENSG00000215580","ENSG00000223511","ENSG00000223960","ENSG00000224525","ENSG00000228314","ENSG00000230063","ENSG00000231398","ENSG00000231672","ENSG00000231769","ENSG00000232815","ENSG00000234572","ENSG00000235281","ENSG00000237940","ENSG00000240864","ENSG00000241549","ENSG00000242550","ENSG00000243364","ENSG00000249806","ENSG00000251192","ENSG00000253998","ENSG00000254952","ENSG00000254977","ENSG00000255569","ENSG00000257242","ENSG00000261372","ENSG00000261971","ENSG00000262580","ENSG00000266897","ENSG00000267759"
"HD-1",2.43463610923413,-0.340409958390638,-1.52346420773742,-0.238122236505457,-0.377169205417157,0.952173738539385,0.0778862841130312,-1.24493821259861,-0.755386083901803,-1.67051577065777,-1.35159778852462,-1.12434211276133,-1.07439754928571,-1.03106618254086,-1.07628853622023,0.26914642328668,-1.63805088712097,-1.33633792879454,-1.57559150140326,-1.0100977852332,-1.44791886329296,-0.0761661468225603,-1.52998596622547,-0.946954328121313,-0.568242198985881,-1.3216850549267,-1.35546119884372,-1.0391170253702,-0.470748009699315,-1.19659997089336,-1.65355958225152,-1.472919134595,-1.1406267058995,-0.0148336443099201,-1.45805429930306,-0.953975014988767,-1.34416481230801,-1.46240518354639,-0.268174833860339,-0.935191808180004,-1.38580101026528,-0.803576189386511,-1.288432784238,-0.621873348833596,-1.45190853733681,-0.401079381706107,-1.34519954617073,-1.36090171742108,-1.12245394678466,-0.881343062520503,0.177525828896374,-1.47604076067697,2.91437624269416,-0.812011796422452,-0.559194756705389,-1.44601738839996,-1.49407588506373,-0.915874404516537,-1.36078268005578,-1.54723619938909,-0.934808613995863,-1.5870385299052,2.19901412162329,-1.35084357371565,-1.0536905623121,-1.3534940088495,-1.34883285929401,-1.476184354744,-1.65443542939648,-1.47694749814559,-0.980921822331103,-1.35856894057406,-1.55427719765985,-0.338533264173746,-1.0738955399573,0.171491949414408,-1.36550914121344,-0.930362595558384,-1.7330557991293,-1.40179308575881,-0.250658043739673,-1.28279393499527,-1.34875676537834,-1.26507845091703,-0.20677524455443,-0.247371343102825,-1.63049113188044,-1.44221877331926,-0.314061592392975,-1.41328095445929,-0.860996912422873,-0.610329625721242,-1.40537536685353,-1.57418798955907,-1.74410160840635,-1.25256946692941,-0.00485422360872045,-0.876608145163387,-1.51698409485212,-0.487802092569381,1.86677943387002,-1.52545944598983,-1.66995280189116,-0.45819033179558,-1.3818244538175,-1.61994396203426,-1.58400077521346,-0.0758300173214707,-1.05055294213373,-1.23728965429313,-1.42994093440109,-1.49531515529925,-1.38590419885529,-0.859908932472755,-0.318427978096656,0.16926225054988,-0.877894383743908,-0.218597214541765,-0.948971542724892,-0.865117007379786,-0.872036412804951,0.855260145900084,-0.0892311891333926,-1.07561444076957,1.81940405823876,-1.17736176178304,-1.20404759476544,-0.363241982481174,-1.25214293713187,-1.57510380655143,-1.44006649525178,-0.431207467779308,-0.642888041870819,-0.360119612187334,-0.569642084871616,-1.47006190598596,-1.07945498077062,-0.381693556025334,-1.40315763945879,-0.408849484971754,-0.873859044264524,-1.48742130911608,-1.24543694436156,-1.03757641466518,-0.850796191783579,-0.707805215321162,-0.27952891208442,-1.55852727554926,-1.50089980735268,-1.45721193558653,-1.07856115377213,-1.24340088692604,-1.63748703984306,-1.49360088381647,-0.479604245246421,-0.395488775336669,1.29750573082582,-1.53177368221502,-0.998711075591572,-0.817132059718258,-1.26170807930861,-1.45872356979818,-1.48763351467545,-1.44239619322625,-1.33451254304029,-1.62249178877712,-0.925102476914621,-0.863864776877811,-0.614968369825494,-0.311716702485038,-0.671650613265597,-1.3962889299503,-1.09265536996086,-1.65356757653354,-0.421275524501014,-0.45430225752981,-1.33706172272975,-1.58173632168739,-1.70287553310213,-1.36415784509221,0.0410802883401701,-1.11938809413402,-1.300603716752,-0.982028193957106,-0.555578910262273,-0.519545395898939,-0.488907679703249,-0.738937131410906,-1.37622142967101,-1.35306152616591,-1.35966540441645,-1.41307989854147,-1.51058760506392,-1.30876216818838,-1.57409404202752,-1.47927755688913
"HD-2-1",2.76678914592599,-0.730442352402917,-1.44561231893731,0.228546384275507,-1.38790681584503,-0.777320724167493,-0.899853135051385,-1.13440362251001,-1.11522957069855,-1.5823835550046,-1.26395354722915,-0.380216793227793,-1.38479511161764,-0.923010559076865,-0.637285954281559,-1.11082765052125,-1.530477580381,-0.0956185054102328,-1.13030011148686,-1.27014558816231,-1.36620891448237,-1.21592188055604,-1.42377152779874,-0.810790698355954,-1.01476231194741,-0.0677124686657711,-1.25028869126983,-1.36526835386205,-1.43828140545602,-1.508509665001,-1.58007987927695,-0.277980092523851,-1.05804088055303,-0.418227869665029,-1.37878942364144,-1.30264219458227,-0.902301719204074,-1.34595398611796,-0.274027744961921,-1.24812760234657,-1.29108463429457,-1.15369688648658,-1.18453609252798,-1.00489013800539,-1.36769732370117,-1.32434517788944,-0.757888696563796,-1.24735355146354,-1.01018300548353,-1.19452759538056,-0.0147951531428092,-1.35423083657641,0.659467418191739,-1.16387219850642,-0.967404163216639,-1.35275416940681,-1.35629825540078,-1.29590654346708,-0.429453080259269,-0.255662913760008,-1.27564897845514,-1.50204688099829,0.24175258188122,-1.23868889923356,-0.937524664024595,-1.26082172110886,-1.26055992561973,-1.39370008479176,-1.5819032403709,-1.35290593765207,-0.860476717341077,-1.27637800315636,-1.48014053648759,-1.31180110024481,-0.383174879902372,-1.19910460328051,-1.60912108870254,-1.52631507294465,-1.65108084788501,-1.29190603344728,-1.4881458726953,-1.17251995650317,-1.2699388241792,-0.398797850283486,-1.21174201198132,0.239424766103559,-1.52957417874306,-1.35028174008107,-1.13994966222584,-1.31407309085554,-1.22130565227771,-0.435072774478138,-1.32915775521185,-1.4618042838695,-1.66638194235273,-1.15440865765941,-1.13728084569024,-1.23791927329398,-1.42972800540908,-1.34814027517344,0.600919145469624,-1.45024623452264,-1.58193961126673,-0.506959652593583,-1.30348159744101,-1.53594608563588,-1.50223640606374,-1.08440080379899,-1.3504126063244,-1.12889732547844,-1.35523537513465,-1.40371758540424,-1.29995413413731,-1.51056871937792,-1.31800628939484,-0.727868842234831,-1.22643153130823,-0.553168586436835,-1.25422158165569,-0.131724906227582,-0.731499019639638,-0.822252426824835,-1.28280556810453,-1.38823026230682,1.27119246142375,-1.06158021872035,-1.10746198702633,-1.57148589017419,-1.14608309319858,-1.49329432207919,-1.36311817702656,-1.40084742846565,-0.86669504942113,-1.23093221473806,-0.232083766872344,-1.35967439461121,-0.161920213012373,-0.975530370577828,-0.925142295417649,-1.01134847434541,-1.19344600082335,-1.39616739087461,-1.15303597916293,-0.527310438884384,-1.54506148152596,-1.30479886767713,0.244608456487759,-1.46160885489684,-1.40886720004004,-0.923335484646624,-1.3585119278744,-1.13076542680394,-1.54713397396117,-1.03870372247475,-1.42703286096892,-1.19859936413442,-0.899551321513568,-1.44832601611075,-1.24232066887751,-0.712151516580664,-1.16931850430869,-1.39148523299316,-1.40459684584533,-1.37912265211915,-1.25774417479298,-1.52596329960652,-0.835119249789806,-1.2196015203851,-1.22634995650809,-0.483664757694742,-1.0828626933583,-1.27238528457631,-0.98690499709328,-1.1953693613721,-1.43052095494572,-0.642396739404398,-0.751113918024246,-1.51308238647472,-0.663154244944157,-1.26097591002225,-1.07868904172139,-1.37774610577421,-1.20562998793076,-1.24843779578847,-1.30141699084843,-1.15958419305253,-0.770621673667859,-1.34991095558722,-0.431925515634927,-1.28248959183456,-1.24945166940849,-1.3357850475986,-1.4296431285102,-1.21829152210261,-1.48055885418111,-0.445934263491033
"HD-3-1",-0.206390429990866,-1.22240058263841,-1.47416124030877,-0.950531234964377,-1.4176667296937,-0.829372371612411,-0.945681296827709,-1.18505658231314,-1.15830952654489,-1.61470235591944,-1.30653645428251,-1.4118388393362,-1.42116519555543,0.208834916567712,-1.6995951860446,-1.156114612554,-1.56992558765636,-1.27673447059906,-0.266084048504007,-1.29750028209783,0.0851585565112984,-1.2470159226221,-1.46272122700185,1.1584129274911,-1.06996721116918,-0.171439886607289,-1.28885630594743,-1.40140166161889,-1.47516217685945,-1.5441553806575,-1.60702548451468,-1.41974994594155,-1.43802448489201,0.150645863177792,-1.40785649879734,-1.34027699627492,-0.319781262041408,-1.3886575881787,-0.362850194125075,0.145403194778883,-1.3258179003958,-1.19266980374037,-1.2226358551426,-1.05243071730704,-1.39857826125751,-1.35874258286906,-1.27790761506472,-1.28899258825196,-1.05135367359328,-1.23115942096045,-0.453617021401502,-1.40044135831969,-0.741366811945549,-1.20261452154686,-1.01740455267636,-1.38695455101503,-1.40682243376841,-1.34048669164712,-0.223375500567586,-0.966655649689095,-1.31483311384621,-1.53321401052169,1.67685559664925,-1.28170561715982,-0.987653130859684,-1.29480540341634,-1.29293032897842,-1.42394773804132,-0.740473775321703,-1.40304224839784,-0.904644917816804,-1.30651808897764,-1.50732705364434,-1.35285407717987,-1.01515549452653,-1.24290750272596,-1.63474687822101,-1.56021575347878,-1.68114172981828,-1.34621522309944,-1.52096001591886,-1.21295832209469,-1.65242846083939,-1.59162811756832,-0.844102201179153,-1.15541277275289,-1.56658124696673,-1.38399579857722,-1.17337573207935,-1.35045342203448,-1.26437614582402,-1.08392351296646,-1.35710737384558,-1.50495524434077,-1.6948823765667,-1.19040502549068,-1.19897637262788,-1.27882204715114,-1.46172552371061,-1.38975985399116,-0.805431853721275,-1.47782753143613,-1.61421476473462,-0.525256765261823,-1.33221056061943,-1.56674879069066,-1.16541559116611,-0.303856858772374,-1.38232572428046,-1.1686456748158,-1.38263051185362,-1.43730715992906,-1.33147272254056,-1.54314107805559,0.150241760704904,-1.17493155653371,-0.781426800508507,-1.41815100776782,-1.28836126278215,-1.52952659953305,-1.27305252651329,-0.874725038105693,-1.31619035053675,-1.42277386858812,-0.713797733721202,-1.12003894211987,-1.1428807156334,-1.61779625912373,-0.71663935625586,-1.52329452600018,-1.39133575171275,-1.43555823284553,-0.0335516248676619,-1.26842095758165,-1.42314931446689,-1.40015439363501,-1.44998441428504,-1.33552627690125,-0.455043879415453,-1.42967277687332,-0.776740076846958,-1.42963094554061,-0.772398683001077,-1.37265810544384,-1.57966098891196,-1.33555848604618,-1.00638658708879,-0.428989568974929,-1.4426163063273,-1.3955837112129,-1.39002760677142,-1.17478356925141,-1.58026717873357,-1.44108966277135,-1.45356605717624,-0.112719685279661,-0.959409224311269,-1.47892695457173,-0.21398012981999,-0.388915003893801,-1.20319851355275,-1.41614207844906,-1.43504706826018,-1.40232557471745,-1.28589576035739,-1.56136108236955,-0.23898769435025,-1.2632490412585,-1.25918873718422,-1.01600977763705,-1.13358050772709,-1.32651565504533,-1.49420430302117,-0.285173654562167,-0.069695713092486,-0.312574456205794,-0.790280391261676,-0.922279258586497,-0.456499975068837,-1.29881356555853,-1.11644082997366,-1.40492304883853,-1.24963874234164,-1.27646169384681,-1.32845095738993,-1.19864150169935,-1.15220945805827,-1.38159134782161,-0.485810865630175,-1.30836889464031,-1.28986794322396,-1.36412969865328,-1.0961997859173,-1.25146784449293,-1.0952492319135,-1.41365455015375
"HD-4",2.74191650677519,-0.407414030235139,-1.46794797325728,0.33375135628595,-0.00648469205936109,0.206949245368985,0.840636021824333,0.403138788522091,-1.14893378632841,-1.60766862815596,-1.29726888967267,-1.40588352700729,-0.351273093865817,-0.383842590963687,-1.69250385788669,-1.14625854880297,-1.56134028943574,-1.26922311332636,-1.15358685761126,-1.29154692167759,-1.38965144361383,-0.229191681937152,-0.980585791749738,-0.854748139608734,-1.05795264932452,-1.25333577146687,-1.28046261266519,-0.951501695887228,-1.4671356010455,-1.53639759717652,-1.6011611564363,-1.41304944929309,-1.43177533217002,-1.05504430227314,-1.40153046293773,-1.33208631648342,0.0605708324310565,-1.3793637560156,-1.18608746197464,-1.2739540328057,-1.31825869859446,-1.18418790211184,0.090660567455314,-0.176694999005825,-1.39185746402172,-1.3512564764682,-1.26935546280622,-1.27993044359273,-1.04239346272136,-1.22318702466743,0.949809593996739,0.499670046996444,-0.726672072125235,-1.19418280547208,-1.00652267842445,-1.37951132395122,-0.79817883447787,-1.33078445588719,-0.875215921189397,-0.420266971244144,-1.30630524359154,-1.14514850046964,-0.560043469012682,0.18129828049933,-0.040490221826738,-1.287409337876,0.142365795892143,-1.41736476613583,-1.60271267641818,-1.39213079280949,-0.370330351274607,-1.29995852759436,-1.50141029451018,-1.34391948011971,-1.00418967591844,-1.23337442410828,-1.62916978927913,-1.55283775209494,-1.30685023559215,-1.33439559971444,-1.11238734908357,-1.20415748645972,-1.29255163828004,-1.58483091723892,-0.457377040465242,-1.14753391088887,-0.485039994076734,-1.37665841282801,-0.757183896478864,-1.34253575992405,-1.25500246494267,0.680949941877174,-1.35102453651876,-1.49556405097666,-1.34002019615164,-1.18257092754669,-1.18554921789379,-1.26992013965647,-1.45476171854244,-1.38070194408275,0.0334331207595339,-1.13440963513622,-1.60719053621773,-1.21264938827406,-1.32595811002708,-1.56004501964714,-1.52569454835374,-1.11906554007348,-0.237139534044187,-1.1599950114133,-1.37666834963626,-1.42999686634728,-1.32461314965907,-1.53605216704813,-1.34211820303309,-1.16757923094371,-1.25963678324004,-1.41075903220554,-0.514595309301733,-1.52293197878107,-1.26414621968073,0.9673589289452,-1.30892462704379,-1.41525594355149,1.5080456412283,-1.10731623168032,-1.1351723326582,-1.60771746540005,-0.150417713844577,-1.51676540792476,-1.03999548777191,-1.42800391951866,-1.36412413155031,-1.26026206542313,-1.41445970719247,-1.39134449707512,-1.44197145219651,-1.32960583882914,-1.3410238745383,-1.42279307884433,-1.22291980806757,-1.42234807839033,-1.17954575367601,-0.286523363344548,-0.72558619779498,-0.952566944190146,-0.997256530652043,-1.48941468432877,-0.299359344935211,-1.38781718850823,-1.38316866710262,-1.16520364605298,-1.57305620754331,-0.463622918334449,-1.12319818317051,-0.071206871829874,1.4862028718534,-1.47226709516021,-0.948879645078394,-1.14543981488137,-1.19582501098145,-1.41077586641353,-1.4284200100544,-1.11342331998627,-1.2797689677981,-0.536238857188794,-1.25342544475586,-1.25374977857907,-1.2520418432147,-1.00725491218385,-1.12254249613846,-1.31473494911448,-0.583595599019568,-1.59400969718359,-1.45317608677705,-1.11522980301626,-1.26089859615423,-1.53277915412224,-1.62852649086022,-1.29057873751055,-0.0868743365542302,-1.39900837336955,-1.24006086231597,-0.927532919848092,-1.32256739872942,-1.19014123348334,-0.467861951349058,-1.37469656063554,-0.883894431270604,-1.30273663213392,-1.28107191555012,-1.35796088813352,-1.45286604416812,-1.24424748936584,-1.50739403640585,-1.40538459629836
"HD-5",1.12374219216883,-1.21001378719358,-1.46464874457373,-0.935555271491196,-1.40775073147166,-0.816537823310588,-0.930411361134872,-0.240528408730542,-1.14395529259952,-1.60393373696309,-1.29234783691024,-0.421918404857075,-1.40904668978634,-0.957471127951253,-1.68873838103382,-1.14102500452348,-1.5567815183558,-1.26523460210334,-1.51427157142668,-1.2883857027409,-1.38618871700563,-0.856267079784782,-1.44974319386603,-0.212547551263601,-1.0515729481577,-0.819288554069648,-1.27600558331039,-1.38936204963294,-1.46287351011385,-1.53227823427628,-1.26840871530124,-1.4094915029577,-1.07718725396609,-1.04926260406969,-1.39817135430964,-1.32773708676548,-1.28331698425219,-1.37442875525054,-0.734725566822347,-1.27013917701756,-1.31424478205087,-1.17968403435402,-1.2099410207332,-1.03659020438663,-1.38828873812714,-1.34728137339261,-1.26481429214617,-1.27511846829109,-1.03763561399631,-1.21895370292082,-0.92419321318598,-1.38504402035104,-0.718869203407267,-0.715752187446909,0.664480886894904,-1.37555898969235,-1.38998778614775,-0.19774509096557,-1.29022677482901,-1.46155903430133,-0.822418665794886,-1.52282912827668,0.1859143909669,-1.26737245407863,-0.970950334254218,-1.28348204626373,-1.28214451609657,-1.41386922513403,-1.59963888742986,-1.38633683820268,-0.889928080946401,-0.0821435858770545,-1.49826851076143,-1.33917523226225,-0.42875633168243,-1.22831238409658,-1.62620836952117,-1.5489200525029,-0.530243915401204,-1.3281194103639,-1.51002634898968,-1.19948426557198,-1.64279792597303,-1.58122162149986,-1.2335644844872,-1.14335025568138,-1.55425049814215,-0.960322050508885,-1.16223817130136,-1.33833150188639,-1.2500250647154,0.115813573255063,-1.34779456568061,-1.49057735166648,-1.68538603674427,-1.17841104186459,-1.17841943356776,-1.26519324987348,-1.45106395606626,-1.37589221742281,-0.787031730270697,-1.46863744800556,-0.845887855743157,-1.56756143717262,-1.322638074985,-1.55648533461647,-1.52222951550549,-1.11394516658515,-1.37169227881683,-1.15540153159137,-1.37350245696813,-1.42611511942246,-1.32097073425668,-1.53228797369588,-1.33855660076476,-1.16367516513158,-1.25473199209094,-1.40683391236101,-0.859338851779382,-0.77805260373664,-1.25941699386073,-0.860706177637807,-1.3050665467205,-1.41126394486287,-0.70283798379262,-1.10056050544696,-1.13107920129835,-1.60236565208297,-1.17201695765793,-1.513298463167,-1.38193366063677,-1.42399259874233,-1.35970759756939,-1.25592971485582,-1.4098455482756,-1.38666646485976,-1.43771659011773,-1.32646210157387,-1.33733137807556,-0.361511128746382,-0.757697457641457,-1.41848089482949,-0.76110847796029,-1.36147399045731,-1.56813243894815,-1.32530938644834,-0.100990776225348,-1.48530744893206,-1.01850212392133,-1.38369318510287,-1.37952658793452,-1.16011673169044,-1.5692272005507,-1.43095816780694,-1.44472520072233,-0.75879230689121,-0.939464581301375,-1.46873072709221,-1.25940778456905,-1.14159276901749,-1.1919097002472,-1.40792642174571,-1.05238890025928,-1.39459436486245,-1.27651565684554,-1.54956654718617,-1.24971142080577,-1.24870569474285,-1.24824686106004,-0.510488221707422,-1.11668134062385,-1.30847942483113,-1.48143124151791,-1.59047028090792,-1.44982966765286,0.189887544612379,-1.25637236028503,-1.52986971883707,-1.62410806271833,-1.28620606518296,-1.10386194056249,-0.420387873181139,-1.23497503287287,-1.26712413579021,-1.31944324434602,-1.18562761311523,-1.4953543835605,-1.37103544652878,-0.87988152541942,-1.29974591535635,-1.27640124767727,-1.35468526575297,-1.44943575695304,-1.24041349952711,-1.50343017657637,-1.40099327225816
"HD-7",4.66169507351801,-1.32946235837584,-1.56740835214602,-1.02608217663715,-1.51486921166516,-0.900710485817689,-1.05797779258278,-0.808967658176063,-1.25775527106719,-1.71653784441181,-1.37011483177908,-1.17873008070902,-0.735784653464166,-1.05474154085232,-1.80602001284435,-1.26284850596912,-1.68133720828525,-1.38946298618555,-1.62140686547711,-1.07298935657782,-1.49404072167679,-0.742485013411039,-0.40867683414628,-0.976005654479415,-1.15435370773003,-1.37578726143816,-1.40192668459651,-1.51665006775669,-1.59047215288556,-1.64104448561523,-1.69503581010395,-1.15901783590814,-1.53067237981384,0.0204933833611903,-1.50279601586625,-1.46320060928102,-1.05214117812415,-0.794017012653439,-0.408960061922056,-1.38895879255038,-1.43926445434693,-1.31844717782454,-1.34303913150092,-1.11564197211916,-1.48210638113908,-0.521583341013465,-1.36234884226627,-1.40384041708167,-1.16642686784532,-1.32215263819353,-1.03169442577304,-0.439252089263726,-0.932704461085943,-0.603311437963218,-1.11984457274968,-0.568076550430248,-1.53918542811497,-0.0416092888095898,-1.41349872990708,-1.59308302377542,-1.42679370468622,-1.63501277112982,1.70838691576498,-0.114976715272721,-1.07707098004836,-1.01949868667448,-1.03597822738674,-1.52274328511916,-1.69537682514084,-1.50291307579027,-1.00470855217928,-1.40496229696693,-1.59612425101638,-1.44948816094392,-0.646617920627136,-1.35864659330529,-1.71844639282106,-1.67094289822772,-1.77932724033499,-1.43164297075945,-1.6281382887229,-1.31746557095943,-1.74683266208681,-1.69363874966298,-0.0924547608206492,-0.598860152052638,-1.68745454317712,-1.49411339434111,-1.27897190745471,-1.46927965599195,-0.942735751086397,-1.16335808216039,-1.44839702996386,-1.59287121520949,-1.78797111858891,-1.30797714995816,-1.30584594091873,-1.40663657883437,-1.54996733804612,-1.49861648368156,0.842887135390975,-0.981643760376183,-1.71460057480124,-1.67298205874143,-1.42604572894712,-1.66735726012318,-1.63015335160912,-1.20330452306007,-0.872466914652611,-1.29699705591972,-1.47210910700585,-1.54701816342123,-1.43441942583446,-1.64952962888384,-1.44948824161972,-1.28247728842374,-1.34468943587381,-1.52908787338805,-1.39069457260094,-0.308527334648367,-1.39888656603914,-0.943400865827688,-1.42523245761372,-1.15283642475649,0.52689005482497,-0.358255816498779,-0.867950954394781,-1.25489676349786,-1.27998424617604,-1.62128184866511,-1.48350061175434,-1.53068244082523,-1.49726741601187,0.0820989690704272,-1.52038746104589,-1.51991263453113,-1.57019745481065,-1.4243786868268,-1.43624444993799,-0.944681297184423,0.0108104561988747,-1.53893034021164,-0.448588814655673,-1.47382229745065,-1.69267065721983,-1.43602622480275,-0.692589519192614,-1.60596804225666,-0.302246004984793,-1.51214168389102,-0.513254602103965,-0.379458741325412,-1.68848757735176,-1.54040457132308,-1.54022936336395,-0.0494978284669154,-0.104699311450791,-0.550833586012072,-0.661174519439895,-0.127765031359455,-1.28757211179513,-0.791324640827847,-1.17533956172562,-1.47811146835326,-1.37784508528514,-1.66250837422602,-1.36539047195131,-0.688385189249866,-0.995290979992865,-0.0361954114556032,-1.20782809357781,-1.4269353957679,-0.882206441046537,-1.70071090452276,-1.55405909487876,0.398783074313879,-1.39734901462167,-0.465437342004727,-1.76172687774958,-1.4223997442286,-0.0983425199858978,-1.49368897510036,-1.32103650347932,-1.3679939630475,-0.680558000817626,-1.30495309693068,-0.888657149727607,-0.372068557185654,-1.03379555798872,-1.39289643988796,0.136699447313196,-1.45670961831095,-1.55627738628281,-1.35982907481848,-1.62689075467455,-1.53776788789567
