"","ENSG00000009694","ENSG00000049883","ENSG00000053524","ENSG00000062282","ENSG00000074657","ENSG00000080007","ENSG00000081386","ENSG00000081985","ENSG00000089091","ENSG00000092295","ENSG00000094804","ENSG00000099194","ENSG00000104549","ENSG00000104885","ENSG00000110195","ENSG00000111537","ENSG00000111879","ENSG00000112053","ENSG00000112877","ENSG00000113249","ENSG00000115423","ENSG00000116128","ENSG00000118113","ENSG00000119673","ENSG00000125851","ENSG00000128596","ENSG00000133131","ENSG00000133597","ENSG00000134061","ENSG00000134121","ENSG00000135686","ENSG00000137842","ENSG00000138336","ENSG00000139625","ENSG00000140543","ENSG00000143195","ENSG00000144749","ENSG00000146215","ENSG00000147324","ENSG00000148835","ENSG00000151623","ENSG00000152022","ENSG00000153253","ENSG00000155666","ENSG00000156510","ENSG00000157992","ENSG00000159788","ENSG00000159899","ENSG00000160284","ENSG00000162927","ENSG00000163482","ENSG00000163596","ENSG00000164169","ENSG00000164440","ENSG00000166707","ENSG00000167094","ENSG00000167637","ENSG00000167840","ENSG00000168096","ENSG00000169981","ENSG00000170899","ENSG00000172292","ENSG00000173208","ENSG00000173482","ENSG00000174292","ENSG00000178053","ENSG00000182931","ENSG00000183426","ENSG00000184206","ENSG00000184305","ENSG00000185272","ENSG00000185298","ENSG00000186073","ENSG00000186174","ENSG00000188001","ENSG00000189013","ENSG00000189164","ENSG00000189195","ENSG00000196081","ENSG00000196155","ENSG00000196533","ENSG00000196922","ENSG00000198075","ENSG00000203326","ENSG00000203780","ENSG00000211728","ENSG00000211777","ENSG00000211795","ENSG00000211807","ENSG00000211812","ENSG00000213160","ENSG00000213468","ENSG00000214787","ENSG00000223960","ENSG00000224525","ENSG00000224691","ENSG00000235532","ENSG00000240403","ENSG00000241316","ENSG00000247287","ENSG00000247708","ENSG00000253350","ENSG00000254093","ENSG00000257252","ENSG00000259092","ENSG00000259363","ENSG00000264290","ENSG00000267254","ENSG00000272865"
"HD-1",-0.253316650937961,0.603214203597421,-0.870580791663138,0.851769394126113,-0.290012767175331,-0.97522571768881,-0.58911797937419,0.593373199978981,-0.704501100299093,-1.20941047193051,-0.276781985907402,-0.595312458811486,2.46669709885124,-0.929654058022999,-0.879436321119239,1.90463764230456,-1.34481134145877,-0.923893825574352,-0.208406232500492,-1.09842039122656,-1.27712530320345,-0.861865566090143,-0.438695103004684,-1.08629675329233,-1.13445107236033,-1.10289477820612,-1.03956947874663,-0.708352969071264,-0.505525976922326,-1.1670594616703,-0.396642539427891,-0.870874920440281,-0.781420404833759,-1.10679120732289,-0.915764455868875,-1.31897084720558,-1.1083278142119,-0.868460711536583,-1.29672926121721,-0.100790469072724,-0.867593275005791,-0.815106739124831,0.322841263794997,-0.689546004602323,-0.902394195839993,-0.425116293350993,-0.381612187778464,-0.216242211914812,-0.246543846080358,0.863875177991493,-0.41329570333008,-1.04953313801452,0.6057228810551,-0.0676424939833158,-0.899170634554158,-0.518490256963476,-0.723760474087335,0.571037867632232,0.0459304642715638,0.0242386446184125,0.594393563178864,0.44361630176236,-0.440078788702425,-1.01939760390121,-0.294346707610973,0.269000180670284,-1.10727884741249,-1.18658931109772,0.19632096046083,0.617368730859743,-0.883414125844241,1.57768892739426,0.690259852135827,-0.958068781985197,-0.191525099184188,-0.0490804195485092,-0.86038550336561,-1.00939230496991,-1.11000791504587,-0.615298305446159,0.337188105956807,-0.258738266544313,-0.68254584793525,-0.907118464120683,0.809268816933347,-0.998988572659685,-0.070581289294169,-0.776455070629731,-0.585969857551992,-0.411217506645103,0.0253375220966531,-1.10207148277408,0.409010042043773,-0.30121814988736,-0.879970123379985,-0.800357557817752,-1.1129032773662,0.422725036255128,-1.05740149939791,-0.291491059936429,-0.416627817609821,-0.230081261843425,-0.582098812555053,-1.00744734900199,-0.623698818878021,-1.1281965933763,-0.360007809109807,0.896171109214195,-0.640872632355648
"HD-2-1",-0.605437388789195,1.53043173911516,-0.773427259417265,-0.0798503719362375,-0.895588681487056,-0.875389207551031,-0.519348712445387,-0.942521949881414,-0.62057034105834,0.0209612102633707,-0.390064693021001,-0.916766371668466,2.50196136653097,-0.821291853899735,-0.815081332016374,0.854455688645034,-1.24195355421437,-1.21522752849111,1.37362166918433,-0.984764768185133,-1.17090797599737,-0.773263244164461,-0.873413678035145,-0.982945745055323,-1.0170137869234,1.13345046082019,1.07016588726483,1.03708926613541,0.896807847998057,-1.06132043904433,-1.12364165328189,-0.188947189929323,-0.694542878932305,-0.994488882769176,-0.328196993234678,-1.21934073089474,-0.999645093320134,0.564630918863076,-1.18063999447953,0.39801301249779,-0.772581254329201,-0.722871016495303,-0.338849370904365,-0.518566994912613,-0.811101202303082,-0.788687766996068,-1.0012378319762,-1.14539119568459,-0.867287567867796,0.294099184376462,-0.784531981036093,0.652317976984056,0.441348683643887,-1.07714044235125,-1.18605268370374,-0.332984765474662,-1.03875799711623,-0.754917619539262,-1.02402979506071,-0.865937556529553,-0.834520881977885,1.18369627593364,-0.314249520859254,-0.925920838238528,-0.405466921751799,0.310271784597052,-1.00647920396235,-0.257581966284947,0.317158991507869,-0.738345242300528,-0.784968216003739,-0.377017093192916,-0.585492877867364,-0.854226751830691,-0.857135680462416,-1.03588537087151,-0.778323376353912,-0.933777835137852,-0.994382442200597,-0.943022745105049,-1.21745689693537,0.281504667058146,-0.616160183672588,-0.813739968233081,-0.550801857163327,-0.905113170584519,-0.711176695020627,-0.697729012346258,-0.889333503558969,-0.974069553974622,0.933595364520652,-0.998214080165566,-0.854059787878731,-0.414775475247366,-1.17781857903052,0.599212413772271,-0.991118736313887,-0.233830947558051,-0.017688148794044,-0.652096303510992,-1.02127135170396,-1.14774237520457,-1.08264034798364,-0.434335791550905,-0.960080922285713,-1.01972010678191,-0.663041085017615,-0.83293102130416,-0.459064793010492
"HD-3-1",-1.10921842338596,-0.425622287810423,0.0879388222667313,-0.135365841060671,0.805398260113763,-0.396456085790142,-0.541870977416328,-0.980155803238887,-0.659359748422776,-1.1237534713867,-0.957233448861006,0.807828619938464,-0.117323626358849,-0.860325533211182,-0.837861221683344,-0.471240619810837,-1.27832132315461,-0.801292182273993,-0.625375941164865,-1.01846494562078,-1.20590984973029,-0.809350021742387,-0.91947831538489,-1.01413191340439,-1.05772098531435,-1.01173889685622,-0.954924773658115,-0.098391949168255,-0.44545039070344,-1.09036589880086,-0.432135544227699,-0.815252680511804,-0.733885479749089,-1.02750433921122,-0.377272968472595,-1.24502607362748,-1.03153076321615,-0.817188140283332,-1.21056862162724,-1.10387292273217,-0.280780534972201,-0.762290488054193,-0.932279368621915,-1.01900656689943,-0.850558114430834,-0.827992056185282,-1.0342426473245,-1.18660688815182,-0.903849577793152,0.233355739153359,-0.27373137510606,-0.972553396729783,-0.648411505651378,-1.113482206877,-1.21424660064211,-0.885106074701782,-1.07087524575669,-0.791107726766675,0.810626775605943,-0.902581331296382,0.605610577600658,-0.545322480232361,-0.347191335051044,-0.96007384298642,-0.943285627514988,-0.239224470589352,-1.03625895784969,0.128325335925861,-0.0441617900535426,-0.775769590243524,-0.823145543517682,-0.396829435833896,-0.61125634111526,-0.890743074639174,-0.895147281626275,-1.06669408932255,0.250457283006713,-0.959203929406481,0.632325485533324,-0.977180207735915,-1.25691169945405,-0.936457389107607,-0.0725581031998155,-0.84921208001806,-0.580980927380708,-0.936932234679962,-0.748599081868901,-0.734666385107713,-0.921197267545935,-1.00396007697164,-0.405526281448068,-1.02897026277943,-0.891649611307107,-0.961127817989032,-1.20858199491391,0.240448594586319,-1.02646838717128,-0.776637743930311,-0.456576840962644,-0.691604963861201,-1.05446383685446,-1.17431759656406,-1.10778482958509,-0.947309311966582,-0.995779445710725,0.0101405301165408,-0.243735368894613,0.845525268854389,-0.51170547616224
"HD-4",-0.286591535221488,-0.423004083623708,-0.807392643050536,0.51065764015171,-0.925040761992327,-0.907552304822806,-0.539864739774231,-0.975833791881873,1.11829233668873,-1.12025251228996,-0.953038761290432,-0.946548917152845,-0.112830549609699,0.0721868055022591,-0.287462985578891,0.496615986249471,-1.27414471362978,-1.24130726945209,-0.623451932278448,0.318070996125202,-1.20189010467911,-0.805205682308196,-0.914188081512439,-1.01055037811737,-1.05304601961028,-1.00740268148212,-0.950360266821926,-0.662036348547884,-0.442935728496578,0.45119724179857,-0.424975014710618,-0.810496677724608,0.445405399044113,-1.02371272169216,-0.856089649413483,-1.24207627356462,-1.02786889457603,-0.81316160112503,-1.20713150703779,-1.10008609272025,-0.806076163005918,0.427212586752775,-0.0308777740570837,-1.01547620189531,-0.846026736240321,0.0725273354121413,-0.541110189897219,-1.1818735251013,0.353748616292676,-0.365068473606385,-0.82008854753361,-0.968524737643383,-0.645883879041684,0.143300642880156,0.571571797297952,-0.377909967908516,-1.0671867817543,-0.786951520572136,-1.05485152970227,-0.374104342498575,-0.868069459314943,-0.543179082048162,-0.343418225753066,-0.957512452054114,-0.939413572840296,-1.04352888113963,-0.255712088622763,-1.10319902737411,-0.413011036026886,0.369940424468985,-0.818761117572018,1.6207524950618,-0.609375929379891,-0.886549404636911,-0.890781888309567,-1.06315590178231,-0.327174654674633,-0.956988056233253,-1.02426501709528,-0.474457226028242,-1.25238056353887,-0.932381966789342,-0.63429108433087,-0.845138331084201,-0.57871408987124,0.115550788012505,-0.74430135611043,-0.730424360166579,-0.91753791466169,-0.55616655231659,0.495942094022351,0.675548743996074,0.980811768191875,-0.957201310927465,-1.20504901008863,-0.744569510332441,-1.02240870210472,-0.277671688669047,-0.973225902919651,-0.687067642712815,-1.05065188870168,-1.17126559953787,-0.412162891475799,-0.943606222541161,-0.991679694824041,-1.04731899952605,-0.669677871106594,-0.866200866899698,-0.50566002478999
"HD-5",-1.09651668993389,-0.416228990542172,-0.796049576711141,-0.720111999388685,-0.428203555659902,-0.896811129337397,-0.534662660455284,-0.964708982052591,0.588774882707897,-1.11124108197337,-0.942241681490977,-0.936602749818687,-0.101246347071295,0.374758605379405,-0.830637853095353,1.37121729442039,-1.26339416652177,-1.23259768927986,-0.616231643876201,-1.00463270235166,-1.1915433250058,-0.282256849023237,-0.900571077547878,-1.00133154557073,-1.04101270916289,-0.996241310668692,-0.938611276288945,-0.649686049532444,-0.436428020271472,-1.07844418515461,-1.13896146144043,-0.221381792137109,-0.717737302892255,-1.01395313978447,-0.357362059126619,-1.23448352055611,-1.01844328485962,-0.802797333494513,-0.740991986147171,0.416873219565284,-0.794890216300466,-0.746110759588851,0.437217167971784,-1.00638908109565,-0.834363018477957,-0.811859604342167,-1.0206958155364,-1.16968990052466,-0.88884269491661,-0.358011631437699,-0.808214090382259,-0.442612963275119,-0.638476212722909,0.425935737803356,-1.20267440288305,-0.870674399254886,-1.05769271586711,-0.776253491412544,-1.0445583151604,0.285198870392391,0.30074449885559,-0.537625013907022,-0.333692448538732,-0.950934044553286,-0.929446946576212,-1.03428113652839,0.0159965534295613,-1.09448793225976,-0.397250703548804,0.126591134778754,-0.807475653276123,-0.388774955990431,-0.604487760237551,-0.34986798605046,-0.879545413791864,-1.05404864586047,-0.79838323857106,-0.951293406149606,-0.144559108680775,-0.963160271684595,-1.24071746939056,-0.0385205207172259,-0.628638515953352,-0.834652546009193,1.29145754478689,-0.923872094685025,-0.209050983512309,-0.719505434494494,-0.101925643856741,-0.991691506981901,-0.94529015471324,0.253824574500825,-0.876220862212317,-0.444790816558404,-1.19595514589804,-0.118552475952207,-1.01195911726991,0.546211384771648,-0.435247902185939,-0.675388627842063,-1.04083997596574,-1.16340979266667,-1.09746427305238,-0.934074510975494,-0.981126981007654,-1.03810208401375,-0.667507615312509,-0.855090082173512,-0.490099099264142
"HD-7",-1.20472131077361,-0.514508662219106,-0.885884037812171,0.179339456534133,-1.00506814308886,-0.0969121425888502,-0.192651796972963,-1.07661832362789,0.219780614425638,-1.21926477398999,-1.03246814655299,-1.03144901516667,-0.276341791447685,-0.220684440490602,0.414748567337527,-0.549328841225776,-0.672637586399263,-0.973657125424549,1.04312295055753,-1.11042246507145,-1.2896596271475,-0.874899929436678,-1.0549971148158,-1.09622358409921,-1.15159021657755,-1.11874762572806,-1.05703239555103,-0.726494227829698,-0.530739133238367,-0.824196146759648,-0.907929816154709,-0.453509275608016,-0.797258864545789,-1.11824730071611,-0.927158836799393,-1.32815314015559,-1.11888613251839,-0.880603446027385,-1.31643575172531,-0.806948452019243,-0.882342739735702,-0.419639433583937,-0.99702595481268,-1.0999071152067,-0.918011415283196,0.181913128583948,-0.735792229698865,-1.25794491909577,0.168056008752604,1.71789767061175,-0.879791935977021,-1.06255139598925,-0.254766106963692,-0.316840593706233,-0.69222101136943,-0.960736481795309,-1.16488637537266,-0.474743091050408,-1.15667099126721,-0.986350358137032,-0.242546780193349,-0.186476750413699,-0.480866020623329,-0.224718136321374,-1.0233929468334,-1.1346098204194,-0.31445874774497,-1.19561165026476,-1.05367633350404,-0.173308880223846,1.116091099068,-0.471626338549914,-0.673670320869808,0.113001144739863,-0.973298347657036,-1.15387996737487,-0.871608913042198,-1.02797784770316,-1.12212541308533,-1.06417149702338,-1.31991426189028,-0.620806185295882,-0.701734446827571,-0.265562863688125,1.15867997536223,-1.00903533829339,-0.80793860235783,-0.789857843128126,-0.991299867614534,-0.484299836610366,-1.06349300759759,-0.750551028627596,-0.97734937639842,0.00875545225392171,-1.28233562076977,-0.82210077273818,-1.12646171433517,-0.00107766783608992,0.19192367746502,-0.747962655464891,-1.13320933066028,-0.681507395756618,-1.18070501075731,-1.01761037657497,-1.06031399060456,-0.7677674503633,-0.696117623672929,-0.0289718741076762,-0.682998446119351
"HD-8",-1.20519813882056,-0.515761819524767,-0.886606010795625,-0.051924066310259,-1.00559344838095,-0.592981098828279,-0.609449652465409,-1.07733948723664,-0.723950432186782,-0.845618303252318,-1.03309260913488,-1.03199490528466,0.262972900402264,0.00244066151941602,-0.89591485013368,0.186350741521775,-1.35978118865654,-1.33113240420675,-0.690188963111434,-1.11098692860297,-1.29020349425253,-0.875512349969439,-1.05624760540663,-0.735078640472616,-1.15240631932748,-0.675711011355427,-1.05786131624629,-0.727352122047609,-0.531940239960199,-1.17613163024507,-0.910146328286217,0.0672891176986641,-0.798005887197249,-0.731911880528759,0.0715021995583756,-1.32845637656329,-1.11938126246129,-0.881173074121062,-0.932480236691078,-0.809418216657634,-0.482241132784265,-0.422493171599035,0.431884747589808,-1.10035585469107,-0.506887709486692,-0.886738033784054,-0.464259274433794,-1.25869302590405,-0.324394606024355,0.740911054569225,-0.880532142394357,-1.06316447218411,-0.737203853172667,-0.320993043322002,-0.952525749497843,-0.576975715330763,-1.16539882396173,0.000364021161206596,0.085028724562345,-0.987015100896519,-0.0366130764167383,0.336664895676759,-0.482839603052625,-1.04328778733748,-1.02393985006759,-0.765691486579937,-0.768607053194891,-1.19603369189183,-1.05439471733613,-0.177152775103266,-0.491711334079609,0.4603995140565,0.0200290166517945,0.871952999137765,-0.973999459673945,-0.155167486230937,-0.872134430426694,-1.0288659023671,-1.12269551203002,-1.06474480520899,-1.32055724501481,-1.0222966457154,0.548798945553065,-0.920422495041616,1.6065308180222,-0.655610550144317,-0.808594919053675,-0.790487343359166,-0.991768729530976,-1.07998748814673,-1.06427843442735,-0.292348771167881,-0.273073111787728,0.00370679352099212,-1.28273524185413,-0.823137538266883,-1.1271014214436,0.163161705664338,-1.07189897359994,-0.748705296914677,-1.13371496259392,-1.26189795744159,-1.18099338608259,-1.01808615793365,-1.06087455823952,-1.13874074440515,-0.179835858779325,-0.953166163429788,-0.685032639165946
"HD-9",-0.872674540036315,-0.537969317401401,-0.529128246356234,-0.822161116263626,-1.01477140539537,-1.00035799000338,-0.625615744741743,-0.423010084338142,-0.739423454033326,-1.2277960512335,-0.227849102154788,-1.04154196655278,-0.320907616972286,-0.960339939231389,0.569352144036192,-0.569652203602817,-1.36977791839921,-0.786998787664098,-0.705690239360243,-1.12087343729035,-1.29976809608019,-0.886230463070393,-1.07854053305843,-1.1047972989406,-1.16685463552429,-1.13273450474561,-1.07249664010339,-0.742450851319829,-0.553218007366525,-1.18318600335342,-1.2372385911827,-0.904579898560839,0.191811075796039,-0.525368907431277,-0.937019121495871,-1.04548679120436,-1.12803207446309,-0.891128850169402,-1.32493689978406,-1.18692341609513,-0.895236598257658,-0.473101025499989,-1.01001379222284,-1.10818086590816,-0.931739981613855,-0.899239212484557,-1.13599779864596,-1.27197218952146,-0.96157474856378,-0.485031816568438,-0.893557953900101,-1.07391485935495,-0.759647083953174,-1.19246237552478,-1.31800684840863,-0.971712239469121,-1.17436235728195,-0.86513330686986,-0.79553952411765,0.886553867722706,-0.939054266214114,-0.244228925882942,-0.518302655157609,-1.06284661597008,0.556709939736715,-1.14339396226129,-1.12394088689618,-1.20339183549716,-1.06703358669279,-0.500262922130818,-0.911872042305415,-0.110309570781882,-0.689640652066491,-0.984128912316112,-0.347197024001124,-1.16234230364245,-0.881304684906409,-1.04463634964026,-1.13268379921145,-1.07478452457707,-1.33195140003885,-1.0331806280846,-0.718705425701686,-0.586424401639538,-0.677359546616275,-0.698864232477217,-0.820089470592504,-0.462886288189611,-0.999942566968727,-1.08722342070224,-1.07812642378212,-1.12007592988564,-0.990499886077004,-1.05617440211271,-0.31095546029054,-0.841516990463877,-1.13833662957279,-0.844422889789743,-1.08336717406291,-0.143794052577316,-0.803450864326989,-1.26782754101612,-1.18599041781142,-1.02638709467911,-1.07070417898511,-1.14698107794496,-0.702070645320191,-0.965488317931062,1.29897523341643
"HD-10",-1.19731425089689,-0.495272158996251,-0.874717490881497,0.0150989207523596,-0.996906707638955,-0.978855948912363,-0.594356352132781,-0.60014007068999,0.647048427152652,-1.21208579555433,-1.02280564350078,-1.02297513614681,6.02025141855044,-0.934059421151475,-0.883676423151007,-0.532569839397544,-1.34925402645605,-1.32414838470306,-0.675714280402462,-1.10167166524622,-1.28125795778145,-0.16469731746291,-1.03589994639939,-1.08899425168864,-1.1390545490462,-1.10716783575141,-1.0442700687113,0.89624711588857,-0.512296457746634,0.452640332394511,-1.22638176884662,1.23655727730143,-0.349402938304092,-1.10989672158722,-0.91885851371741,-1.32300706347857,-0.703799472836539,-0.8717559036411,-1.30706820316738,-1.17064170003735,-0.871582977569232,0.648177162550041,-0.986251219676884,-0.428811784739206,-0.906609741808474,-0.875035455092175,-1.1176477483258,-1.24647979287867,0.628222845604839,-0.440421722812845,-0.868362752156943,-1.05305644839253,-0.716704897881557,-1.17308425354125,-1.304443987506,-0.951536577337698,-1.15693278385766,0.856859114693711,-1.14726239951734,-0.976063043351634,0.838009136560773,-0.601693530685863,0.979324515529732,-1.02548082729319,-1.01490301281405,-1.12721381530859,-1.10971544408318,-0.798364572433782,-1.04258229464699,-0.829982835367234,-0.887515560964192,-0.00579645064285549,0.316368283331345,-0.961831818657351,-0.962462382445073,-0.468655797068158,-0.863435142952049,0.812561387691114,-0.682069631119353,-1.0552822073232,-1.30959784631824,-1.01205998852373,-0.687713769177961,-0.910563214176159,1.04702086829443,-0.342239448367913,-0.797762769801806,-0.780089191987805,-0.327927865952501,-0.697737985782136,-1.05138588686859,-1.10469824695726,0.848240622814266,-1.03676579779055,-0.283831216673827,-0.806192321925638,-1.11656805788325,-0.825071071813621,-1.06114408834018,-0.0101699155531458,0.0881589754519503,-1.25623347545736,-1.17619189087619,-1.01020918243668,0.485935690593189,-1.13093201297833,0.309500681057445,-0.941614933171109,1.61417864711763
"HD-11-1",-1.23089266906065,-0.586353216663918,-0.926125292457155,-0.861945833265873,-1.03388929586408,-1.02372302835608,0.0358576896436948,-1.11710004516453,-0.772448105058804,-1.24458867788937,-0.577551425930175,-1.06148814762532,-0.417489941783279,-0.989292001571017,0.408035862527219,0.280948290064404,-1.39123344678019,-1.35210644374701,-0.738741932017423,-1.14162077155335,-1.32008976608938,-0.908673759484457,-0.217130037860172,-1.12161775566933,-1.19820377883832,0.184389351414755,-1.10398372397085,-0.774624958452079,-0.599522154953393,-1.19774554111898,-0.716249666248461,-0.936688214450251,-0.838872134761503,-1.14791986633869,-0.704956134427526,-1.34450670484799,-1.14605094928382,-0.911890445881617,-1.34171509312855,-1.20446158660616,-0.920989908431339,-0.873656548083159,-1.03621815231854,-1.12438445072827,-0.959389170802728,-0.258841762768415,-0.88589410407927,-1.30101345215863,-0.982400082806897,-0.535693587197238,-0.921299019759159,-1.0965559208833,-0.809416261810442,-1.213738857374,-1.33218344046913,-0.9934655661646,-1.1930960448788,-0.887536728275739,-1.19051858754551,-1.0233219123968,-0.965844286610161,-0.673229297278765,-0.186709501781734,-1.10643643581615,-1.05348406693957,-0.412040905885231,-1.13898614480348,-1.21861965833141,-1.09392616754793,-0.877132413375891,-0.938474003645931,-0.529996997139683,-0.721832045426863,-1.00837530509984,-1.01247434436158,-1.17896357911609,-0.900336588101334,-0.751173611883406,-0.666421281643018,-1.09584326467753,-1.35673438383438,-1.05609269626512,-0.753214220035484,-0.952740917532501,-0.718198954878178,-1.03467295000354,-0.844212532779262,-0.82454428353984,-1.01685671809535,-1.10213984979457,-1.10778853770779,-1.1364218285463,-1.01687939702474,-1.07710868627432,-1.06188355488814,-0.881584706528297,-1.16211320200335,-0.865124400475452,-1.10762664559577,-0.789250642772917,-1.16107861629019,-1.27999085680624,-1.19614602905453,-1.04360452108816,-1.09140668981714,-0.714288852989069,-0.713352786422168,-0.991575352261163,-0.804120973540383
"HD-13-1",-0.987282817958867,1.07453456696103,-0.45037080571028,-0.144861764263248,-0.606561928710524,-0.26096445760202,-0.172754460114097,-1.12180909622124,-0.778201772658805,-1.24745211514423,0.0097307081076311,-0.464635924445457,1.55631899381461,-0.99432748025654,-0.462344071251892,0.48476128215297,0.0787182614570314,-1.35451782528977,0.499510264609484,-1.14518331152076,-0.272510819508917,-0.662464039604123,-1.13693034892195,-0.889730529370331,-1.20374006269123,-1.16599217995697,0.919614014864817,0.0340895711779162,0.808691417081533,-1.20021151170005,-1.25047704016864,-0.942306467437556,-0.0596002481296954,-1.15129781814605,-0.722043254322078,-1.34632086944374,-0.2058045733484,-0.48541952190959,-1.09315601794591,-0.778856377989329,0.270099241314663,-0.878563507948962,0.0605374198838229,-0.222771714661737,-0.167178811275503,0.456789148817359,-1.15915602029965,-1.30617530435716,-0.164526993881742,1.60927104375637,-0.926122462230833,-0.200986007578292,-0.477648307789852,-0.356444664521374,-1.10274882845387,-0.997196221620384,-1.19630185186888,-0.450609754524923,-1.19441581380087,-1.02757581516726,-0.329976068887865,-0.679823199878309,2.43005755046654,-1.11431508262712,-0.808491093558508,-0.580651006180915,-0.740058916695622,-1.22120451815027,-1.0985977831942,0.284760321633644,0.351251903273138,-0.252218799628711,0.839168277899255,-0.74530085112925,-1.01700714162298,-1.18179301831006,0.0934083582316746,0.248933880334006,-1.15726951259349,-0.480782406002759,-1.36111815913435,-0.592843572995168,-0.759260703934855,-0.511682958221963,-0.725392076977554,-0.808319405650859,0.121579990688697,0.0179407174895265,-0.124614180356625,-0.708945747022933,-0.585437760491499,-1.1391994889614,-0.531718414930607,-0.210214194762542,-1.30673942040994,-0.888692489600495,-0.505890639231723,-0.868657154716452,-1.11182016698,0.473443755390329,-1.16425066518321,-1.28204068701585,-0.334087006854522,-1.04653275096019,-0.494745891733487,-1.16702769079122,-0.715219372722017,-0.996088293182666,-0.819284333817015
"HD-14-1",-0.37727830646204,0.943541082261098,-0.699124505901325,-0.883750015171902,-0.831038141190685,-0.130881906718241,0.966061044777574,0.105731841383092,-0.180516702005822,-1.25329786606695,-0.513108548603245,-1.07187859934222,3.4856650088038,-1.00470407866698,-0.952273667532828,1.3500527447706,-1.40274059664816,-1.15664941994484,0.301771721564386,-0.465501298652901,-0.642350935111195,-0.144810963119001,-1.1556204815724,0.332660817666575,-1.21523218300207,-1.17619011280653,-0.199645236430425,0.170560662807183,1.68970819330382,0.219021556864623,-1.25433881440808,0.130586290884309,-0.615374588390844,-0.483610301227821,-0.757564422811023,-0.700410369368485,-0.769865041872061,-0.540470044172486,-1.12929481195024,0.0931087507590254,0.310113324682938,-0.299743343114219,0.756018006015493,-0.767201585687502,0.686616932889283,-0.939836683506389,-0.615949971682532,-0.248248510905163,-0.0735781553970778,1.61664367778891,0.649127483857797,-0.291984511445165,0.945942400233874,-1.22502735071478,-0.973097818593608,0.482854339650023,-0.235945179622851,0.138665472313586,-1.20241986836253,-1.03631092053641,-0.401670191266898,0.300179588088112,0.183391134860514,-0.0205694585949713,0.499293322543536,-1.16962031008526,-1.14672202637516,-0.723457064803913,-1.10821860159607,0.880521619634317,-0.119937427961399,0.196297301935953,0.770982360527879,-0.202388182847093,-1.02633257666549,0.0162566232062417,-0.00349075343442506,-0.0908275203158975,-0.751697474715312,-1.10686023469442,-0.292727058028344,-0.834646518469321,0.282736638793347,-0.187103910432993,1.41912521221575,-0.680356534190823,-0.30995670891015,0.403536225839572,-0.0529986081650895,-0.759679840727818,-1.12367034986614,-1.14486129717378,-0.784420155189342,-0.410412721770284,-1.3118063779013,-0.903481968985126,-1.17467268257779,0.501402556186735,-0.686600721019,-0.387016450009433,-0.160030884709465,-1.10010939716497,-1.0351589041531,-1.05250391136346,-1.10228617963084,-0.424670906061474,-0.718978674604959,-0.16741719746842,-0.851401988233088
"HD-15-1",-0.691434382376284,-0.560340649992591,-0.911833610912065,-0.84053691113392,-0.323247670607188,-1.01129850029473,0.142317918269368,-1.10265512486244,0.765798174892339,-1.23569657631506,-1.05489031042217,-1.05091239463299,-0.364704815065878,-0.973842469026544,-0.922159048875198,-0.588906463627326,-1.3797578738763,-1.34461241214656,0.602207610024558,-0.0990380294440046,-1.3092561050981,-0.178590491390196,-1.10125828683333,-1.1127201670018,-1.18137574770679,-1.14592076752835,-1.08712809097253,-0.75745434588316,-0.574637622469452,-1.19005653591129,-0.791205632821559,-0.919514560528462,-0.824098471633567,-1.13746055361299,-0.946147910657016,-1.33882731765975,-0.279658716279782,-0.603447854603281,-1.3328231578923,-0.243761593244274,-0.907288261490259,-0.85856491978191,-1.0222314973898,-0.294183178789643,-0.944639581909268,-0.911630956217799,-1.14527802992976,-1.28538494576964,-0.672116666927791,-0.508440121074805,-0.906497507426481,-1.08451995656004,-0.0989567384889745,-1.20239569127966,-1.32469036850755,-0.981920887537206,-1.18316221251787,-0.875651680499716,-1.17851026705118,-1.01021110842829,-0.951544542998407,-0.65308134820778,0.459850494051168,-1.08283083429195,-1.04289088059332,-0.854610848918811,-1.13104026780496,-0.924138053054469,-1.07958213929148,-0.86410796386374,-0.592064292521159,-0.509097201449945,0.0685270254269099,-0.995479749089714,-0.662725234560226,-0.479938744129573,-0.214693461619229,0.750616124515461,-1.14252077022224,0.566609901243256,-1.34342173573771,-0.720271862191514,-0.38940213023122,-0.94113686462785,-0.696301190656925,-1.0257004548806,-0.831402954533841,-0.509749366448506,-1.00791646865947,-0.820188210907462,-1.09193281353461,-1.12777817901553,-1.00282537297891,-1.06599782058113,-1.29655636882202,-0.860041204519719,-1.14945383290158,-0.854159435542654,-1.09471180213345,-0.774611681832389,-1.15125610106976,-1.27358009185512,-1.19080943743977,-0.216804657495692,-1.08040107542052,-1.15504299459991,-0.707450273014283,-0.977683597609628,-0.759135744896277
