"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977"
"VU430-GBM",-1.50337613833615,-1.56286018145267,-1.44319720826342,-1.07190385855868,-1.6713207120565,-0.672454859704947,-1.63508422318443,-1.63574518843229,-1.63724668553458,-1.49825662387143,-0.910848427846252,-1.1709561880777,-0.211043110486417,-1.55614355530714,-1.01913543591588,-1.8077601732672,-1.62278518561656
"VU431-1-GBM-vIII",-1.48158267210095,-0.501137075721639,-0.00627735920440653,-0.498102371568935,-1.64241675945538,-0.255443284431802,-1.61820019905085,-1.58832259691685,-0.895206802132094,-0.888867026684225,-1.48075760817949,0.666787602953218,-1.46681706437632,-1.51170957209179,-0.418559521487827,-1.78014983496261,-1.60042122723247
"VU436-1-GBM-vIII",-1.14994856091007,-0.401483209787704,-0.978336778128623,-0.133815821066808,-1.26906620988709,0.313243381149818,-1.31400305308595,-1.16515822952455,-1.2521722634369,0.876211605210832,-1.07982240542496,-0.536613715432748,-0.906385088671088,-1.10955165708532,-0.168005024957738,-1.39421092612743,-1.25577535736606
"GBM-438",-1.31100276311148,-1.34876383899432,-1.21940739737774,-1.21119781885912,-1.45741913494883,-1.3681026213413,-1.46411407850502,-1.39889937815148,-1.44326704694997,-1.20842368374355,-1.31314314321458,-0.803761707310563,-1.14387647657418,-0.00633919456236653,-1.111674541767,-1.56977386244997,-1.41470668553211
"VU439-1-GBM-vIII",-1.47507003469917,-1.50918742453022,-1.37837141005333,-0.159066426908714,-1.63380247716649,-1.53287327587103,-1.6131290895653,0.583595969136332,-1.60141829613412,0.00534883538926789,-0.93124892179868,1.14264241302702,-1.41802054843859,-0.2356830925083,-1.36328539483441,-1.76864390486683,-1.59377057496431
"GBM-440",-0.496011995698901,-1.50411652680808,-1.37229963006226,0.957761834090357,-1.6281885271053,-1.00176564015915,-1.19726473634392,-1.56879804371219,-1.11356722934011,0.702773878405812,0.267216757357415,1.67327366913014,4.19786251171915,-1.49395731279873,-1.35168463581261,-1.75745176235182,-1.58460529012151
"VU443-1-GBM-WT",-1.33010025045241,-1.37548849403773,-1.24799307248868,0.749586505774686,-1.47975365061391,-1.39339061958676,-1.48191394568321,-1.42661593919703,-1.46592668674313,-0.0739381504476777,0.429389032922863,-0.835439585461559,-1.17203773354273,-1.36779002368789,-1.13829732020684,-1.59059176665941,-1.43355244668731
"VU445-1-GBM-WT",-1.26356441456925,-0.591389601758852,-1.14840029602357,-1.1356961594361,-1.40193997584652,0.280549669551507,-1.41989903135614,-1.33005116478193,-1.38698027627907,-0.394004860783477,-1.24441876142196,-0.725073542842748,-1.07392363410791,-1.27241425661818,-1.04554329527132,-1.51806198129116,-1.36789362733949
"VU454-1-GBM-WT",-1.49432587647189,-0.362799820971476,0.356673345981821,-1.48010128947598,-1.65913983724375,-1.5646363569108,-1.62808912871016,-0.172508842579656,-1.62553813400787,-1.47444857906211,0.601969400291768,-0.602452328456459,1.97485121906606,-1.11214630703954,-1.41367816790756,-1.79613888358636,-1.61347734021984
"VU456-1-GBM-WT",-1.40227703395538,-1.46053135199295,-1.3261890331468,-1.35646760845151,-1.5641644148691,-0.878838816231247,-1.54918652121981,-1.52061506351894,-1.55156622069904,-1.34086821343838,-0.78269255495845,-0.95516252661714,0.429875447541282,-0.448132777862311,-0.0871153585950862,-1.66927067023903,-1.00769402616996
"VU468-1-GBM-WT",-1.38517614774143,-1.45103554528325,-0.645344778356854,-1.32925027634712,-0.628755285888661,-1.4663195431225,-1.53324759177827,-1.50654867810126,-0.631568872327443,-1.31605378533031,0.168408018132381,-0.926796502328773,-1.25325294623752,-1.43894821662953,-1.21507566202344,-1.65062923303093,-1.48790238221482
"GBM-471",-1.47201460363603,-1.50377173612737,-1.37188707523074,-1.41524661408634,-1.62781039187593,0.0804516945466154,-1.60943476962388,-0.65014001422963,-1.5961454033899,0.357956045766271,-1.46224687431986,-1.04565259160492,-1.39639344546772,-1.49359443836667,-1.35039624806929,-1.75644429678298,-1.58369326481428
"GBM-475",-1.40772641019597,-1.46356224507536,-1.32974139816753,-1.36231228268649,-1.57053746158659,-1.49064415605295,-1.55426562778262,-1.52384184612044,-1.55803204002411,-1.34877559047511,-1.42083749734406,-0.964201656920867,-1.28650568385447,-1.45199721056763,-1.24651176826978,-1.67521095916567,-1.51015540705619
"GBM-476",-1.39802726384168,-1.45816923719524,-1.3234206628673,-1.34970378328452,-1.55919430778209,-1.48333638913967,-1.54522551094598,-1.51810117823724,-1.5465237636333,-1.33470153800163,-0.775710707848916,-0.193687505777074,2.82928948136002,-1.44637825803392,-1.23299071076959,-1.66463805519603,-1.00119959630083
"GBM-480",-1.43830711274764,-1.48060531777828,-1.349720923251,-0.291847471858665,-1.606301599978,-0.934895370848995,-1.58276845822927,-1.54200987342036,-1.57823939412729,-0.052168850293266,0.566563025278825,-1.01078091611938,8.76908230672085,-1.46976493489588,-1.28914267850594,-0.596444479684603,-1.54033302183652
"GBM-484",-1.37716951065268,0.414676742108993,-1.30986214791132,-1.31650711801268,-1.53480116081874,-1.45571752930583,-1.52578498299737,-0.820982756591701,-1.52177552499227,-1.30443566695093,0.986021035004728,-0.913515526168477,-1.24144631636602,-1.43432863731212,-1.20391404052547,-1.64190130977183,-1.48000128153403
"GBM-485",-1.40062966164379,-0.225981119760023,-1.32511569455911,-1.35384569291198,-1.56223781258668,-1.48678236241766,-1.54765108318988,-1.51964031333682,-1.54961157281685,-1.33847777581533,0.230429453951299,-0.952429954607827,-1.27604078048515,-1.44788499260572,-1.23661857337061,-1.66747489269156,-1.50315220156609
"GBM-486",-1.3377293906916,0.0754287235409523,-1.25941259173537,5.11993898351338,-1.4886759318094,0.742696246938504,-1.48902470745606,-1.43768826129834,-1.47497884981911,6.17927726107973,0.258066781633856,0.45798075796746,5.19818416101261,-1.37872601168198,-1.14893269368024,-1.59890818587543,-1.44108102634811
"GBM-499",-1.34652386547096,-1.39847138378133,-1.27257641765269,-1.267732294765,-1.49896107200713,-0.788217097639952,-1.4972216225884,-1.4504518564632,-0.91171602013072,-0.114698022517719,-1.36460289835496,-0.862682188955334,-0.435545131224489,-1.39133244800194,-1.16119259726681,-1.60849491999707,-1.44975958013995
"GBM-505",-1.39901693359035,-0.829418096425494,-1.32406518860017,-1.35127891628558,-1.56035172677183,-1.48464686346653,-1.5461479354389,-1.51868639564658,-1.54769803120152,-1.33613760912226,-1.41567496275291,-0.949754848618458,-1.27366264307249,-1.44695117620297,-1.23437035605889,-1.66571688036601,-1.50156073106734
"HD-1",-0.487478371438959,-1.42495040364697,-1.3008993523325,0.757864415734115,-1.52109030372309,-1.44019356919952,-1.51485788527734,-0.158509827197175,-1.50786507859165,0.14146743813424,-1.39201531400496,-0.894068905210369,-1.22415850159001,0.674007546095611,-0.483033554517824,-1.06677414702503,-1.46843212364708
"HD-2-1",-1.27970962605686,-1.30497282721978,-1.17256691867624,-1.16139246414548,-1.4208218042488,-1.32666571496692,-1.43494722146162,-1.35348302949801,-1.40613696795074,-0.428784995533988,-1.26780848118444,-0.751854345630901,-0.337020496454022,-1.29555760350328,-1.06805046496467,-0.973314317916499,-0.378404384079565
"HD-3-1",-1.33597439762488,-1.38370866217063,-1.2567856670132,-1.25094203218451,-1.48662346703008,-0.769917550682216,-1.48738896119643,-1.43514120515426,-1.47289650725637,-1.24465904731599,-1.34931978504596,-0.845183302791934,-1.18069978237889,-1.37621031757941,-1.14648615237642,-1.59699509244596,-0.508035054739162
"HD-4",-0.793432568702284,-1.34639059071977,0.647834269400108,-1.20849862403928,-1.45543574729878,-1.36585695350741,-0.0792518873383348,-1.39643804495295,-1.44125478707407,-1.20596278950345,-1.31068623701213,-0.800948594492419,-1.14137565273188,-1.33798371150509,2.55116419731042,-0.568006370906861,-0.903958643616712
"HD-5",-0.131070677925839,-1.37619850797424,0.65230875626931,-1.24240041876778,-1.48034702842782,-1.39406246478556,-1.48238684809276,-1.42735230584358,-1.46652870237339,0.467951849402172,-1.34154489498311,-0.836281195388036,-1.1727859147591,-1.36851732341167,-1.13900462751128,-1.59114485152032,-0.924978667568342
"HD-7",-1.46845702429926,-1.49744585579381,-1.36566999387782,-1.40725259362267,-1.62216030418831,-1.52151083392211,-1.1793245680834,-1.55999947949264,-1.59053715648419,-0.403804126262025,-1.45665873501977,-1.03489629631728,-1.37605937220567,-1.48733700128715,-0.689158154663335,-0.899034410581689,-1.10400174271446
"HD-8",-1.00458771117496,-1.49731628486247,-0.434151946372647,-0.0873811540485157,-1.62206518630936,-1.52139304727832,-1.60565220051714,-1.5598609309667,-1.59044277281579,-0.129367728259854,-1.45656389478571,-1.03471394964441,-1.37571750943078,-1.48720174439202,-1.33084985975423,-1.74115983500138,-1.56985674634327
"HD-9",-1.4848127699134,-1.52691360790859,-1.39966240028776,-1.45133390054235,-1.64661052721058,-1.5486762525394,-1.6207110722253,-1.5949971107437,-1.61349358449862,-1.45057890890275,-1.48718925647477,-1.09399115652994,-1.48577097612224,-1.5180027622128,-1.38831803112434,-1.78416304546669,-1.60372522695448
"HD-10",-0.921091818096136,-1.46439660801965,-1.33071935375936,-1.36347204828841,-1.5722910822414,-1.4914058221198,-0.134008542152789,-1.52473035980943,-1.5598111881806,-1.35095140061925,-1.42172703501201,-0.966688882623861,-1.28871679792678,-1.45286667545402,5.28581652426496,-1.67684550129584,-1.51163510406475
"HD-11-1",-1.49804660092092,-0.416498733346065,-1.43025761580539,-1.49187099799961,-1.66411570146725,-1.57103243340763,-1.63096781916346,-1.62359773090093,-1.63032120413682,-1.48409847119177,-1.51460860033519,-1.14789861151755,-1.5340484545357,-1.54482485624341,-1.42388056792401,-1.80088881693302,-1.61730035092966
"HD-13-1",-0.784528172573996,-1.55131256688925,0.604980406372837,-1.49039371365235,-0.411979067744846,-1.57023396381803,-1.63061087936632,-1.62256359302625,-1.62972549170384,-1.03448476657026,-1.51362122975706,0.899788311646704,-1.53229481392263,-1.54385921024184,-1.42260561228218,-1.80029741817395,-1.6168257607441
"HD-14-1",-1.49958578984597,-1.55526592620921,-0.396237678805238,-1.49683261799155,-0.755313503963186,-1.57370499445334,-0.17047647573429,-0.251159146040457,-1.07100355936233,-1.48814574633678,-1.51791796468305,0.601708322769663,-1.53993494797902,-0.138221789184083,-0.978474548329127,-1.8028650080792,-1.61888332231847
"HD-15-1",-1.48889351639133,-1.53455833121036,-0.242371528031313,-1.46345246170013,-1.65195193695633,-1.5554554236368,-1.6238790728955,-1.6035942257937,-1.61862843905339,-1.460682510945,-1.49545546719567,-1.1101479090696,-1.50023681820147,-1.52609016505368,-1.39907371853385,-1.78927113130975,-1.60790456686381
"HD-16-1",-0.16108815935996,-1.55640580767291,0.846118797403346,-1.49869527295331,-0.0717757959970042,-1.57470463927062,-1.00722178189699,-1.62836641334599,-1.30586130136583,-1.05980966770756,-1.51915760666126,2.35406507974165,-1.54214349079414,-0.147215772204502,-0.984537430653056,-1.45452068430709,-1.619473227871
"HD-20-1",-1.2523956052371,-1.26675011387401,-0.401983435185119,-1.11792016882366,-1.38887805086466,-1.2904977679362,-1.40948911097751,0.872005676190524,-1.37372820851398,-1.12338112586107,-1.22823840227585,6.2283347280485,-1.05745404813461,-1.25640433139263,-1.02997345977525,-0.0381951001459802,-1.35687203537275
"HD-22-1",-1.36103360717991,-1.41877603616928,-0.603293822408355,-1.29082562770111,-1.51593021814187,-1.43435112170341,-1.51074546845349,-0.793374727823343,-1.50262987750981,-1.28102148761109,-1.38562329766398,-0.88675016301145,-1.21765222680835,-1.41213143139345,-1.18141984663424,-1.62431178677165,-1.46407806726806
"HD-34-1",-0.934569929984727,-0.0917924715107903,-1.33671249165935,-1.37058152605223,-1.58303014357137,-1.4960714147007,-0.809408340679813,-1.53017714411819,-1.02278918920856,-1.36427592352343,-1.42717885664826,-0.981920494599162,-1.30225751984121,-1.45819547738067,-1.26140306520173,-1.68685533331633,-1.52069667441131
"HD-39-1",-0.739865130462054,-1.54424942237727,-1.42059305147378,-1.47896938224471,-0.832183757825757,-1.56401709255762,-0.680525119667339,-1.61454471037241,-0.068852459224533,-1.47351693019034,-1.50595453734703,-1.13078343057218,-1.51871833107822,-1.10911342406171,-1.4126916294139,-1.79567747841315,-1.61310460907918
"HD-40-1",0.317905919303947,-1.52944401396258,0.483130040388907,-1.45533365601516,-1.64838362247518,-1.55092260977405,-1.27866843343306,0.00576336641969677,-1.20563359594063,-1.45392128084323,-1.48992385588534,0.580877730440113,-1.49054847783429,-1.52067831891753,1.42042238253253,-1.78585911095655,-1.60511615910998
"HD-45-1",0.228252149729338,-1.54539523225159,0.305943101673654,-0.0792333684873722,-1.0312345564633,-1.5650269531884,-1.32965543232002,0.465927750916835,-0.109702435286793,-1.47503644641604,-0.19872163665461,3.51694765518771,-1.52091449902611,-0.340799268414998,0.073813978479635,-1.79642977405879,-1.61371220247493
"HD-46-1",-1.50320225491105,-1.56250871236829,-1.44276893413752,-1.5087157091074,-0.170030283432129,-1.58004775940398,-1.63495005175955,-0.102253174768743,-1.63701931966952,-1.49778817919157,0.0218511072410499,0.375606765993536,-1.55401214494175,0.108018985337031,0.875786357682636,-1.47896958636619,-1.3358971721707
"Control-2",-1.4845261075302,-1.52638164311033,-1.39902188544156,-1.45049445570663,-1.64623713308597,-1.54820369671461,-1.62048835475086,-1.59440019051536,-1.61313462490883,-1.44987648084854,-1.48661455342827,-1.09287062621527,-1.48476793015622,0.672714662960301,-1.38756913035977,-1.78380582010614,-1.60343185865209
"Control-3",-1.4783724101009,-1.51511604705913,-1.38548059203472,-1.43282941962929,-1.63827791220999,-1.53817150849487,-1.61570193196607,-1.58179831975966,-1.60548297015721,-1.43501922249663,-1.47445901174391,-1.06924820124848,-1.44227251668879,-1.50554604464694,-1.37169485993565,-1.77474981625078,-1.59714110786715
"Control-4",-1.47626615984363,-1.51132561674532,-1.38093406703442,-1.42693234609913,-1.63557788518221,-1.53478558441971,-1.61406131333541,-1.57757485152805,-1.60288723858099,-0.844137784931913,-1.4703755164863,-1.0613439559767,-1.42669460393596,-1.50154985613043,-1.36634735438677,-1.77083141499593,-1.59499095486011
"Control-5",-1.44172686825259,-1.48251406820685,-1.3519589893927,0.589819729299059,-1.61030100479668,-1.50792471185067,-1.58595585103562,-1.54404703130938,-1.57963639309822,-1.39692221849518,-1.44105228495926,-1.01355574990482,-1.33664294114321,-1.47175583371668,-1.29390997545454,-1.71227438359756,-1.54370770114929
"Control-6",-1.20139232672077,-1.55436899543139,-1.43286575930381,-1.49536890040425,-0.154533910871691,-1.57291804297826,-1.63180799877493,-1.62604375746274,-1.63172640813835,-1.48695305701603,-1.51694277440724,-1.15253255226762,-1.53819891615529,-1.54710760214485,-1.42689294295235,-1.80228363294936,-1.61841809186198
"Control-8",-1.50260549309486,-1.5613047644952,-1.44130231284067,-1.50673245624995,-1.67027309428305,-1.57899489949765,-1.63448951206509,-1.63396439141252,-1.63623974146475,-1.49618391217176,-1.52448921153918,-1.16756875778932,-1.55166478205947,-1.55448707005701,-1.43661614199475,-1.80676155880606,-1.62199143948573
"Control-9",-1.49883374953428,-1.55377558225421,-1.43214490756729,-1.49440143042513,-1.66517402531635,-1.57239721493885,-1.6315763162801,-1.62536758851895,-1.63133849738484,-0.0672344135316841,-1.51629769937625,-1.15125113547081,-1.53705121092069,-1.54647674986322,-1.4260606723881,-1.80189861975393,-1.61810978223879
"Control-10",-1.49088043450965,-1.53833046187962,-1.41343386263183,-1.46947115212222,-1.65457055088055,-1.5587922569051,-1.62541989271683,-1.60784953814382,-1.62114573649564,-1.46567452061512,-1.49953937559275,-1.11815878373947,-1.50741097121908,-1.53008535538888,-1.40437649310214,-1.79177394632515,-1.60994162120372
"Control-13",-1.22902507776465,-1.56222207029033,-1.44241969450885,-1.50824323324743,-1.67089116604682,-1.57979714296865,-0.168853881055628,-1.63501441260808,-0.121267993139874,-1.4974061741634,-1.52548823904367,-1.16956579095301,-1.55345300237331,-0.747651531130966,-1.43790152915049,-1.8073507401093,-1.62245988752122
"Type-Unknown-3",-0.338228932428793,-1.33085151265485,-1.20024771354312,-1.19082537869544,-1.44244932027481,-1.35115322101008,-1.45218363340939,-1.38032222212649,-1.42807931629262,-1.1898498408008,-1.29459940038091,0.97635239352399,-1.12500126100522,-1.32206632368595,-1.09383049870254,-1.55582056377137,-0.893000756478118
"HD-17-1",-1.19177604030599,-1.18192026517483,-1.04094536717365,-1.02143962330623,-1.31798345628299,-1.21022817936406,-1.35298847375175,-1.22586327754276,-1.30180159946667,-1.03541844269336,0.472347372071523,0.249709432890306,-0.968064113486607,-1.16950924052927,-0.945466989501491,-1.4398064771987,-1.29705150392644
"HD-18-2",-0.721011979150077,-1.24504661602446,-1.10846763653112,-1.09323587026283,-1.37073985181513,-0.586864459309634,-0.914211496904023,-0.135350550445532,-1.35532597122697,-1.10087610039839,-1.20576984765678,1.20406343382091,-1.03458386406434,-1.23417244666563,0.412798148342244,-0.0182941415179843,-0.323418169639898
"HD-21-1",-0.64235551080466,-1.13497627295064,-0.218556721210671,-0.968048251660423,0.16674792320952,-1.16580778961265,-1.32172158461708,-1.17717692315989,-0.649900589076455,-0.98674077111944,-1.09181948203187,1.02802389327562,-0.918596615178103,-1.12142236388901,-0.898701951672726,0.148655953113059,-0.754872949863362
"HD-24-2",-1.11530500720394,-1.07490817798337,-0.926481298229489,-0.899730287411946,-1.2285505661728,-1.10896881909376,-1.28171343071097,-1.11487935492765,0.274259261939617,-0.924454313143655,-1.02963396327392,-0.479148863987707,-0.855299519098216,0.51098684863295,-0.838862841270046,-1.35644647211033,0.305634961391184
"HD-25-2",-1.11226250598829,-1.07065056052794,-0.921927193821786,-0.894887920473854,-0.621677291252897,-1.10494008148918,-1.27887765883369,-0.361765187445142,-1.20745682969905,-0.920039458454838,-1.02522626314154,1.18526319562148,-0.850813030533954,-1.05553059688089,-0.834621454205807,-1.35312988403076,-0.709511578108077
"HD-26-2",-1.22484894069596,0.277151166355573,-1.09044984745666,-1.07407760371889,-1.35666222059698,-0.144532571816389,-1.38381416425384,-1.27386263192104,-1.34104341156336,-1.08340923678346,-1.1883312902196,0.194849896138161,-1.01683358927943,-1.21691757623355,-0.991572138504921,-1.47585878397369,-1.32968846659761
"HD-27-2",-1.0933753795137,-1.04422028041917,-0.893656392980647,-0.0437753958512749,-1.2029038617434,-1.07993063325002,-1.26127385909692,-1.08305245258537,-1.18504678826262,-0.892633086866383,-0.997864305343847,-0.442773184744332,-0.822961972823948,-0.288977093629184,-0.0891394000163993,-0.207846625439926,-1.1999478736059
"HD-29-2",-0.714578303208453,-1.23604345413559,0.669251041374126,-1.08299619656613,-1.36321566637979,-1.26144182853015,-0.908214971016399,-1.28199529003736,-0.735594713728053,-1.09154044450742,0.199775054883136,-0.670149407698565,-1.02509673111276,-1.22495009648598,-0.280231327870356,-1.48196722207882,-0.317069296723724
"HD-30-2",-1.08648013000763,-1.03457120139645,-0.883335382751889,-0.853853351813132,-1.19483986592245,-1.07080026681497,-1.25484712226094,-1.0730452406183,-1.17686540464381,-0.882627659602862,-0.987875092519786,-0.431335718140766,-0.812794201025691,-1.01857286044616,-0.798679632586466,-1.32502487608521,-1.19314351117973
"HD-31",0.311268386041466,-0.16103543855585,0.305751657211738,-1.11965643009391,-1.3901538680585,-1.29194229726664,-1.41050589490668,-1.31542490733831,-1.37502259781204,-0.376399098806581,-1.22981881101575,0.139843160999293,-1.05906270696471,0.114571216477899,0.358989955584961,-0.944728868942157,-1.35794856402792
"HD-32-2",-0.109414335977485,-1.11109317146785,-0.19301047642213,-0.940884998453665,-0.655476272983692,-1.14320858945791,-1.30581432469151,-0.403708856807257,-1.24174782408999,-0.961975647510154,-1.06709449190083,2.04835394210453,-0.893429661405636,-1.0969578115496,-0.874909894555459,-0.259939101013447,-1.24710547135277
"HD-33-1",-1.41410599422943,-1.46711317227725,0.722392334085613,-0.651021814012616,-0.451394891104826,-1.49388512818466,-0.415051808512584,-1.52762389924185,-0.686572428285771,-1.3580327557107,-1.42462351413945,-0.974783765554225,-1.29591305258897,-1.45569779548096,-1.25540520274254,-1.68216525461478,-0.214241574619808
"HD-35-2",-1.34576888092797,-0.741196713221681,-1.27144633480596,-1.26653068072097,-1.49807811741728,-0.786916788126803,-1.49651793710628,-1.44935613246556,-0.910462542066749,-1.25887143951248,-1.36350914514529,-0.861429861466823,-1.19514277983969,-1.39025021571377,-1.16014011398173,-1.04532458898008,-0.939940078557851
