"","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue"
"rlogBlind",0.880007758154211,0.635355349299495,0.648011996383806,0.975619661284646,0.624668322608826,0.134253376001007,NA
"rlog",0.880007758154211,0.635355349299495,0.648011996383806,0.975619661284646,0.624668322608826,0.134253376001007,NA
"vstBlind",0.840848637759393,0.676056897237605,0.600247059667833,0.962080168762304,0.624668322608826,0.16700225056565,0.451986849237374
"vst",0.840848637759393,0.676056897237605,0.600247059667833,0.962080168762304,0.624668322608826,0.16700225056565,0.451986849237374
