"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.8125,0.863636363636363,0.857407407407408,0.78974358974359,0.857407407407408,0.8125,0.802360681114551,0.527753329812826,0.416045688356901,0.496455045082048,0.838068181818182
"rlog",0.8125,0.863636363636363,0.857407407407408,0.781060606060606,0.857407407407408,0.8125,0.807453273707144,0.527753329812826,0.414497317243313,0.494906673968459,0.838068181818182
"vstBlind",0.65530303030303,0.863636363636363,0.862087912087912,0.711904761904762,0.862087912087912,0.65530303030303,0.66063386218185,0.527753329812826,0.332456466323743,0.412865823048889,0.759469696969697
"vst",0.721590909090909,0.878787878787879,0.885897435897436,0.734710550887022,0.885897435897436,0.721590909090909,0.743977591036414,0.527753329812826,0.353832137012915,0.4254695639135,0.800189393939394
