"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.889069264069264,0.858585858585858,0.914141414141414,0.90719696969697,0.914141414141414,0.889069264069264,0.900026905461688,0.527753329812826,0.477198198021997,0.522055324114821,0.873827561327562
"rlog",0.904220779220779,0.805735930735931,0.873797498797499,0.850549450549451,0.873797498797499,0.904220779220779,0.882750190985485,0.527753329812826,0.478870438824672,0.549979789682307,0.854978354978355
"vstBlind",0.880411255411255,0.928030303030303,0.90995115995116,0.906944444444444,0.90995115995116,0.880411255411255,0.892490842490842,0.527753329812826,0.475185315574332,0.514955635092935,0.904220779220779
"vst",0.945887445887446,0.96969696969697,0.957671957671958,0.951194638694639,0.957671957671958,0.945887445887446,0.950513538748833,0.527753329812826,0.501988434482714,0.520019623566534,0.957792207792208
