"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.933712121212121,0.702561327561327,0.861360398860399,NA,0.861360398860399,0.933712121212121,0.894000933706816,0.527753329812826,0.495229387105817,0.582697686244597,0.818136724386724
"rlog",0.933712121212121,0.702561327561327,0.861360398860399,NA,0.861360398860399,0.933712121212121,0.894000933706816,0.527753329812826,0.495229387105817,0.582697686244597,0.818136724386724
"vstBlind",0.848484848484848,0.89520202020202,0.879545454545455,0.807407407407407,0.879545454545455,0.848484848484848,0.846491228070176,0.527753329812826,0.42896725276588,0.48933253795954,0.871843434343434
"vst",0.848484848484848,0.89520202020202,0.879545454545455,0.807407407407407,0.879545454545455,0.848484848484848,0.846491228070176,0.527753329812826,0.42896725276588,0.48933253795954,0.871843434343434
