"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.912878787878788,0.717712842712843,0.874587912087912,NA,0.874587912087912,0.912878787878788,0.890079365079365,0.527753329812826,0.486457457281256,0.565153826595474,0.815295815295815
"rlog",0.912878787878788,0.741522366522366,0.885271672771673,NA,0.885271672771673,0.912878787878788,0.89611801242236,0.527753329812826,0.486457457281256,0.555894567336215,0.827200577200577
"vstBlind",0.893939393939394,0.910353535353535,0.893981481481481,0.843452380952381,0.893981481481481,0.893939393939394,0.884266221108326,0.527753329812826,0.458293401657246,0.509886757026345,0.902146464646465
"vst",0.893939393939394,0.910353535353535,0.893981481481481,0.843452380952381,0.893981481481481,0.893939393939394,0.884266221108326,0.527753329812826,0.458293401657246,0.509886757026345,0.902146464646465
