"","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue"
"rlogBlind",0.81665493164349,0.627345026214559,0.569726301202558,0.951715438814319,0.624668322608826,0.19688164949012,0.358461252673613
"rlog",0.81665493164349,0.627345026214559,0.569726301202558,0.951715438814319,0.624668322608826,0.19688164949012,0.358461252673613
"vstBlind",0.773300540463012,0.54679705004902,0.525037007435575,0.925440243750311,0.624668322608826,0.230637343178215,0.2776966709882
"vst",0.773300540463012,0.54679705004902,0.525037007435575,0.925440243750311,0.624668322608826,0.230637343178215,0.2776966709882
