"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.882575757575757,0.858585858585859,0.915740740740741,0.898860398860399,0.915740740740741,0.882575757575757,0.891761559696342,0.527753329812826,0.469951821210403,0.515783606172622,0.870580808080808
"rlog",0.822781385281385,0.875180375180375,0.857473544973545,0.840909090909091,0.857473544973545,0.822781385281385,0.837965838509317,0.527753329812826,0.442661372867322,0.507709258281341,0.84898088023088
"vstBlind",0.954545454545454,0.803210678210678,0.869486531986532,0.95054945054945,0.869486531986532,0.954545454545454,0.906561762073944,0.527753329812826,0.504001316930379,0.57767444437925,0.878878066378067
"vst",0.937229437229437,0.689574314574315,0.844308469308469,NA,0.844308469308469,0.937229437229437,0.876286318563206,0.527753329812826,0.499975552035049,0.603525722518858,0.813401875901876
