"","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue"
"rlogBlind",0.94944486820917,0.899124024124024,0.738717007179977,0.993754442320997,0.624668322608826,0.0213331918585773,NA
"rlog",0.927365096129398,0.838536881602511,0.708666698837726,0.989757859661904,0.624668322608826,0.0711881428908309,NA
"vstBlind",0.891767229295833,0.76228229655649,0.660423553118098,0.98191835638396,0.624668322608826,0.116160213044019,NA
"vst",0.930862784981778,0.858482700859488,0.71469757339776,0.987326262186854,0.624668322608826,0.0279072257066912,NA
