"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.8125,0.878787878787879,0.873611111111111,0.791258741258741,0.873611111111111,0.8125,0.8109391124871,0.527753329812826,0.416045688356901,0.487683115257486,0.845643939393939
"rlog",0.8125,0.878787878787879,0.873611111111111,0.791258741258741,0.873611111111111,0.8125,0.8109391124871,0.527753329812826,0.416045688356901,0.487683115257486,0.845643939393939
"vstBlind",0.751893939393939,0.86489898989899,0.852564102564103,0.749579124579125,0.852564102564103,0.751893939393939,0.76238717709306,0.527753329812826,0.379937673988017,0.458821477700196,0.808396464646465
"vst",0.751893939393939,0.86489898989899,0.852564102564103,0.749579124579125,0.852564102564103,0.751893939393939,0.76238717709306,0.527753329812826,0.379937673988017,0.458821477700196,0.808396464646465
