"","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue"
"rlogBlind",0.896366706435356,0.753889202491305,0.666764564169039,0.980489394692224,0.624668322608826,0.069519031592947,NA
"rlog",0.849860157640478,0.694808882047131,0.612183545987072,0.957202573924388,0.624668322608826,0.054062027786576,NA
"vstBlind",0.902574859668681,0.767378395036476,0.671280697241846,0.986664702407031,0.624668322608826,0.0685692760014061,0.874702179831654
"vst",0.868672051738413,0.62008375728013,0.630060637749073,0.976306656891208,0.624668322608826,0.12690294909321,0.556804620983591
