"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"VU402-2-GBM",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,1.25111170357061,-0.450672281864098,-0.440006424941422,-0.454939538219349,0.259281874064432,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU406-2-GBM",-0.504199158802513,-0.449923050943037,-0.509007746483544,0.38239878988767,-0.444045139577054,1.68093349119022,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU408-GBM",0.618654102192221,-0.449923050943037,-0.509007746483544,0.558669508455134,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU417-GBM-vIII",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU418-GBM",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU419-GBM",-0.504199158802513,-0.449923050943037,-0.509007746483544,3.02041354093092,-0.444045139577054,2.19417318154923,-0.450672281864098,-0.440006424941422,-0.454939538219349,4.07284827503066,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU421-GBM",-0.504199158802513,3.21143381930843,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,1.32530863481739,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU422-GBM",-0.504199158802513,1.11551156736132,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU425-GBM",-0.504199158802513,-0.449923050943037,-0.509007746483544,0.193530516817936,0.796144854007521,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,0.270036237979716,-0.534776723349047,1.52460504876536,-0.449906669511745,1.22315945617307,-0.42753600107755,-0.504940112708961,"GBM"
"VU429-1-GBM-vIII",-0.504199158802513,-0.449923050943037,-0.509007746483544,1.05950121446587,-0.444045139577054,1.90201741499422,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU430-GBM",-0.504199158802513,-0.449923050943037,-0.509007746483544,0.0538223769797991,-0.444045139577054,0.78144108420599,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,0.348604512221952,-0.534776723349047,0.783864010229599,-0.449906669511745,0.135229654946813,-0.42753600107755,-0.504940112708961,"GBM"
"VU431-1-GBM-vIII",-0.504199158802513,0.866877436339599,1.08139112363881,0.485221244845464,-0.444045139577054,1.34106889607504,-0.450672281864098,-0.440006424941422,0.803003528091911,0.297129714098784,-0.445254053804432,0.895803086455147,-0.322196680607796,-0.449906669511745,0.637693922467651,-0.42753600107755,-0.504940112708961,"GBM"
"VU436-1-GBM-vIII",-0.504199158802513,1.13373764318094,-0.509007746483544,0.928645985833532,-0.444045139577054,3.17707246997646,-0.450672281864098,-0.440006424941422,-0.454939538219349,3.17938529276374,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,1.15416511485512,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-438",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,1.49464499137841,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU439-1-GBM-vIII",-0.504199158802513,-0.449923050943037,-0.509007746483544,0.770225948938641,-0.444045139577054,-0.455608707943101,-0.450672281864098,3.33115769862622,-0.454939538219349,1.1280723096448,0.336704380236063,1.25908517185613,-0.322196680607796,1.12406246210577,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"GBM-440",1.46007414678366,-0.449923050943037,-0.509007746483544,2.94250136611671,-0.444045139577054,0.431378931835579,0.730711344858078,-0.440006424941422,0.520773596466365,2.95610400586986,1.91628232862076,1.64951796143629,3.14599188613309,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU443-1-GBM-WT",-0.504199158802513,-0.449923050943037,-0.509007746483544,1.89629617785125,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,1.09259163885778,2.51258086692739,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
"VU445-1-GBM-WT",-0.504199158802513,0.824872895636259,-0.509007746483544,-0.458621758446677,-0.444045139577054,3.22673692935925,-0.450672281864098,-0.440006424941422,-0.454939538219349,0.795513011155606,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"GBM"
