"","ENSG00000005381","ENSG00000012223","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000078018","ENSG00000086548","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000101425","ENSG00000103037","ENSG00000103175","ENSG00000112077","ENSG00000114739","ENSG00000115423","ENSG00000115590","ENSG00000117318","ENSG00000117519","ENSG00000117560","ENSG00000117643","ENSG00000118113","ENSG00000118520","ENSG00000124107","ENSG00000124469","ENSG00000128596","ENSG00000132386","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000147174","ENSG00000152583","ENSG00000154016","ENSG00000155275","ENSG00000155659","ENSG00000156042","ENSG00000159713","ENSG00000159899","ENSG00000160185","ENSG00000163687","ENSG00000165138","ENSG00000166428","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000179639","ENSG00000181007","ENSG00000184206","ENSG00000186854","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197353","ENSG00000197457","ENSG00000198178","ENSG00000198502","ENSG00000198610","ENSG00000198722","ENSG00000204219","ENSG00000211786","ENSG00000211793","ENSG00000211800","ENSG00000213160","ENSG00000225113","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000231027","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000266371","ENSG00000268632","ENSG00000269161","cancer_type"
"VU402-2-GBM",1.62447448796166,1.86104604866013,-0.710809266387484,1.18321910420215,-0.861154508898656,1.12653128942408,2.09471471743861,-0.69764332720662,-0.711515125612064,-0.724693886221996,1.09093714547507,2.02561192995658,-0.728876576029485,0.849396987428743,-0.744768363532102,0.484778980533489,-0.709179697215339,1.00329319094184,-1.18889389865641,-0.708832329991154,-0.904971941093199,-0.744496902949676,3.46349669401259,3.03119001139443,0.793520279183288,1.789640447199,-0.675674419861371,-0.9919444186008,1.55427033300106,-0.705626754070925,-0.810726638741484,1.26315477520778,1.1780418333872,-0.814429855760654,-0.773006563543738,-0.172292542140848,-0.781602525421984,-0.943047621295291,-0.671762621307772,-1.24037570236762,-0.99364934750223,-0.702226645022852,-0.978475777401909,-0.0131377587654719,-0.689527502220671,-0.631162117828245,-0.447122483147385,-0.253443983375739,-0.769081557869433,-0.69161974358709,-1.35415582513689,-0.711609825249488,-0.699116150940307,2.60541533244583,-0.748060595182709,-0.772304720817812,-0.816212749608184,-0.691746371656992,2.10486589883687,1.86376465874332,-1.16862068350487,-0.780987295672432,-0.868893401088028,-0.856955686434506,-0.687251894958159,-0.855733498224806,-0.573852346991069,-0.85474842062127,0.184842952398053,-0.669681924499193,-1.13972215477006,-0.788952489325393,-0.812100715345019,2.04589078602141,-0.826957830471137,-0.693851962105727,-0.846046319409228,-0.62968339853589,-0.951535664277405,-0.764959880746029,-0.723059621278139,"GBM"
"VU406-2-GBM",1.2152245231514,0.997588388745502,-0.722259850236039,-0.749074351189668,-0.88397874378963,1.25469777518767,0.871013867011167,-0.715142373365545,-0.729917702112487,0.421145827488996,0.445540932763068,1.35464212264473,-0.742951592692812,-0.327680236551888,1.37194726683543,-0.754397695608947,-0.723814850454739,0.724824015908537,-1.21931802694382,-0.727330798542326,-0.925337014821992,-0.751914316104048,1.90057851774613,0.664332515234942,0.16290238665093,0.790334748423932,-0.690540562340742,-1.01807621981614,2.03167436238021,-0.716409682157622,-0.82878397780418,0.231682747491029,-0.733305253836825,-0.828710863410233,-0.788203091351661,0.632251942347492,-0.799776788813869,-0.966525642259667,-0.690262688474563,-1.27246209287074,-1.02446659298348,-0.716674997532695,-1.00890151344002,-0.574263215859025,-0.707441086632431,-0.648206947460794,-0.460305286901846,-1.2684245845384,-0.788783379423246,-0.70609767919658,-1.38864775923427,-0.724037975552337,-0.71727980767056,-0.738780700326963,-0.763743171755565,-0.788492900736233,0.408853525057569,-0.342779627022075,0.977393470508821,0.92241583805506,-1.20134895070848,-0.795266223118588,-0.890264480939853,-0.873208305617916,-0.702337017065196,-0.877588474194805,-0.585554172030395,-0.885156698361241,-0.726019476920043,-0.683475918965157,-0.714331039646099,-0.806341985059879,-0.827263820034106,0.494102870289698,-0.840839214456491,-0.705646804459449,-0.86341565843503,-0.645464374968941,-0.980865282574249,-0.783352379016277,-0.738304615012249,"GBM"
"VU408-GBM",0.0837093299218089,0.47247035168121,0.254765626003914,0.21261081271695,0.759472102598103,0.761913042636934,-0.00257821768300493,-0.659168096763814,-0.671264751503288,0.712007703714234,-0.630144893306976,0.472614599164982,-0.697193702804831,-0.658506598054573,4.48613051749823,-0.700247206306723,-0.674919026986483,-1.08938777582772,0.558328308349362,-0.668429217699835,-0.860117139406837,0.262272600813839,-0.612510931206567,-0.770113109259494,-0.283098898241646,0.118476967633708,-0.64257073130594,-0.935930230053604,-0.670671334871867,-0.680904508271192,-0.025900222673819,0.695239703445617,0.603873276006982,-0.782068495413628,-0.738879669616887,-0.736342400071708,-0.741421960960664,0.017783926988457,-0.631452447067408,0.58249112158482,-0.929087421431446,-0.669853422799716,-0.91506408027739,-0.528800140632346,-0.650286684265831,-0.594215614403269,-0.392906127090498,0.652295494845973,1.63307411581171,-0.659212692001454,0.278929471695032,-0.683392311851762,-0.659316871943067,1.04227832775546,-0.713080837270263,-0.736159187697392,-0.77176015926244,0.882881879109646,1.16002834362227,-0.21224386545411,0.43629847986904,0.142570913201865,-0.163096199883317,-0.0455676776673555,-0.653658227091102,-0.80835029556081,-0.547431604913969,-0.79280111895072,-0.654701228074348,-0.630842547530863,-0.183089505907452,0.569649664395148,0.522708700825825,0.220334956923245,-0.79545189596848,-0.666978383095847,1.01085119162894,0.651614507561726,-0.890409980084057,-0.724493261390261,-0.689003673965464,"GBM"
"VU417-GBM-vIII",-0.805835905421941,0.13099569935794,-0.698380368908901,-0.708296897126323,-0.837373013580451,1.30295555253625,-0.52159469365384,-0.6791171582691,-0.692099529755182,-0.702018967018732,-0.648825752037446,1.61449405863274,-0.713746806072248,-0.681925271606951,1.81335296953728,-0.719636258547428,-0.693495296951062,-1.12450179855095,-1.15743728395639,-0.689333703643579,-0.883389911934446,-0.736297416419968,-0.6402161048813,-0.802243203564645,-0.777227106065888,-0.628761969933952,-0.659805587745177,-0.964741525432426,-0.689605190752903,-0.693898290873695,-0.791533979740823,1.76040238662764,-0.69019287485692,-0.799012889126749,-0.756696398007211,-0.76892333220784,-0.762292964129733,-0.91847759872149,-0.652291726038487,-1.20738636535915,-0.962059644462252,-0.686741626249094,-0.947397708871297,-0.544964600927442,-0.670608358426632,-0.613287272908376,-0.425507380410951,0.345389446879142,-0.748347729758075,-0.676113317526034,-1.31882868891858,-0.698176185694897,-0.679929453899119,1.37335197846983,-0.731302952596975,-0.754994560270605,-0.794756473070606,-1.24681624481425,2.60682976652147,0.465850331557134,-1.13529098333976,-0.765608368729019,-0.84639936234196,-0.839511033852928,-0.671148787450376,-0.832811818338501,-0.561247573247951,-0.0199530343179271,-0.679361821630038,-0.654882800005742,0.507380841377893,-0.770439518618448,-0.795800171478755,2.24262201196626,-0.811957313763786,-0.681074052458273,-0.82750331905328,-0.613052594560721,-0.921578360574701,-0.745480675289167,-0.706752899360188,"GBM"
"VU418-GBM",-0.731379179768782,-1.25233389439905,-0.621827833548917,-0.644762684573019,-0.773492288078257,-1.30510756719572,-0.445179163325479,-0.619098025729261,-0.637700796056646,-0.635278542342852,-0.601054754100307,-0.776385669921918,-0.662083706632373,-0.623018529689813,-0.650162989272561,-0.667308521477963,-0.634083721176682,-1.03769561172951,0.596215078098782,-0.634288183384296,-0.823714332764101,-0.711717334502943,-0.571836381861673,-0.722770469385627,-0.70897956876038,-0.568067428378759,-0.599030784832371,-0.89184984993259,-0.630633841335367,-0.616750622255272,-0.738195541383635,-0.981561121477209,-0.630409273747054,-0.754915897350576,-0.710556203999606,-0.688821669302771,-0.707090651643293,-0.851980453378521,-0.587134767797705,-1.12073717146381,-0.276722035193364,-0.628570225552468,-0.86659464223099,-0.501293018893597,-0.612217923786152,-0.564776591666136,-0.345170746122165,-1.09967040635135,-0.691749092297216,-0.589431753098732,-1.22649243516958,-0.643723173005263,-0.618813578149537,-0.65376643988179,-0.684281262420403,-0.704140425183857,-0.736068240296324,-0.0694459469402325,-0.687794116264678,-0.867073950485155,-1.04892466221016,-0.721813385972249,-0.784947244697274,-0.790141747313237,-0.601705780130367,-0.770574443366663,-0.525385575897207,-0.746567312339951,-0.617606054845164,-0.524458829473029,-1.03644743480108,-0.718846819502943,-0.749537605077808,-0.697146157994877,1.10027434304047,-0.567623598358246,-0.77554450863549,-0.56752560076189,-0.84368139977775,-0.691711175662911,-0.656342678896038,"GBM"
"VU419-GBM",1.83770542726564,1.85411466139934,-0.552236018126906,1.42689720801102,-0.7468581255055,1.27834280227949,3.78706238675026,-0.588491158129588,-0.606529420437125,2.74532550504956,2.2352056684834,2.28381261766041,-0.623650889713912,3.987653257681,-0.622574044860518,-0.632163518039724,-0.558196813015112,-0.355918280454009,-1.03945785679059,-0.603534119766311,-0.798157324151952,-0.700289065671032,1.36323615230466,2.60987200658351,2.61563494146784,2.49363852034725,-0.530244977995756,-0.283184104477088,2.38210932978185,-0.538610315790375,-0.715245707179747,2.05374085381199,2.32288213206105,-0.725747273329462,-0.667285432725141,1.77557619199012,-0.674485453398657,-0.182480523989748,-0.556587583334777,-1.08533627558752,-0.845913510924438,-0.593329787893797,-0.833884826694766,1.95124626134788,-0.581368183160593,-0.530176620744284,-0.313538598057706,0.607991870678588,-0.667819581716984,-0.524746030371206,-1.18888581006563,-0.571061992918989,-0.587571188076752,-0.624956374988134,-0.660010803863853,-0.673994631057513,-0.711203371828226,-0.448350956139149,4.61457919745955,0.879550324484853,-1.01401130224501,-0.696411436820799,-0.758931102722878,-0.768512040161866,0.385968759633931,-0.744376910689441,-0.493364402839245,0.450528168314452,-0.592507892230498,-0.452196927302359,-1.00470367623999,-0.695305204905727,-0.729213064725055,-0.623359739652147,-0.74987764369344,-0.498573008799383,-0.753002282740185,-0.548217591476828,-0.812139530253928,-0.663435937625605,-0.589275892340492,"GBM"
"VU421-GBM",-0.717861586808926,-1.23601580529508,-0.590419167385304,-0.630018533209708,0.173315370065948,0.7624736491274,-0.428805233526775,2.69874366084571,-0.623621066127016,-0.620085597972806,-0.591978192741884,-0.761776838812913,-0.649670997926306,-0.612164596629939,-0.637747052664932,0.316474217833311,-0.601354330478662,-0.721688245495095,-1.05847502805867,-0.620397477515062,-0.812315507847811,-0.706689128805308,-0.559681753883909,-0.708581004649282,-0.696520411313321,-0.55706286625297,-0.567985892115834,0.895163289215036,-0.617246948697833,-0.581483791166114,-0.727966787162522,0.537045739672854,2.43076726964435,-0.74198033340365,-0.698813349715102,0.226690492836753,-0.692375013704914,-0.839489410492741,-0.573330020471253,-1.10483629800851,-0.86439452808964,-0.61603829748402,-0.851881997467376,-0.483040869474781,1.64525010245315,-0.552999325359289,-0.33089430323058,0.0123969001720801,-0.681054037491799,-0.560237339095025,-0.798052865322667,-0.610929219656831,-0.604699706566782,-0.640775908352604,-0.675192809987628,-0.690548838750404,1.38391998063848,0.116094100551707,0.462357130355482,-0.852256183050626,-1.03322062979246,-0.712178054032811,-0.773322763082929,-0.780529496443153,-0.573192181130058,-0.758858608176333,-0.518379965101941,-0.732701016282654,-0.606322252262437,-0.491845081033495,-1.02225245481688,-0.708931651281687,-0.740509332493706,-0.66384435422558,-0.76049744290665,-0.536459202046663,-0.765510943865162,-0.558900568442439,-0.323521613993445,0.235144705086936,-0.626916372485035,"GBM"
"VU422-GBM",-0.796334412701122,-0.641804783428746,-0.694097575423591,0.68326943175321,-0.829397214928407,-0.0998499202531618,-0.515324481894751,1.4155427637665,-0.685536536336125,-0.694404803944267,-0.028214046987267,-0.84794507716574,-0.708567885773283,-0.674494873630513,-0.709767581899271,-0.713546655845645,-0.68813762095876,0.39626015192745,-0.685005457699206,0.574918261217976,-0.876071776659318,-0.733435979237225,-0.19198315498568,1.29175323100387,-0.317283268218017,-0.621009656334067,-0.654399377672727,0.257915408545221,-0.683658177530246,-0.68985109517884,-0.785013583947357,-0.397312681128587,1.48409311085412,-0.793720156432703,-0.751119105350801,-0.349820585706857,-0.755735122961165,-0.910213854384507,-0.645721161345877,-0.836208656792138,-0.0728823187483007,-0.681451900595107,-0.937105852207426,-0.539874608797465,-0.664209061178041,-0.607268057363134,-0.415053593170574,-0.27812222042758,-0.741350103889407,-0.67081853260965,-1.30710797210244,-0.693560434469039,-0.67343892272823,-0.70468375048123,-0.725589602030153,-0.749090233532885,-0.109773934028289,0.448978900467847,0.749073682665347,-0.938565104586599,-1.12427130470886,-0.76033701957301,-0.83880618882039,-0.833545273400827,-0.665662540374434,-0.825092199126648,-0.556927594064808,-0.814132006393268,-0.671520916002198,-0.647721425056824,-1.10252428964119,-0.76414339661158,-0.790219886361483,-0.73306760033291,-0.0732935626486842,-0.676676872777573,-0.821184842049432,-0.607434185633413,-0.463224815146591,-0.738879008282709,-0.701189671383119,"GBM"
"VU425-GBM",-0.822407551846176,-0.0673401487105008,-0.705646077963032,0.0866288258635595,0.615569039740803,1.85931092910947,-0.076546738669717,-0.689889832901179,-0.703381251347335,0.0711200155264283,-0.658928894375172,-0.877412693833482,-0.722573058283448,1.54904557068538,0.770690984476986,-0.730065144338202,0.78719743680834,1.39377773726269,-0.735480042239154,0.824778991500063,-0.895942635764139,-0.741109518044906,-0.232563313814902,0.359252888966316,0.260549257756761,0.362583719677302,-0.669049225548632,-0.516731092875215,-0.699790430379134,-0.700757577163867,-0.13804346157055,1.62339730406979,1.02557307177447,0.053924338344587,-0.766208188596128,0.508609557450365,0.0477233656614131,-0.932730956258138,-0.663599612370649,-0.341333099593988,0.287542077190437,-0.695769373346331,-0.965336353832066,-0.553710376571017,0.103892927075544,-0.623660904239579,1.14963619442679,-0.469835152796278,-0.760389266600902,-0.685152310351649,-0.986090929078925,-0.706022229361773,-0.691080914390554,1.29054710985709,-0.741066580380263,-0.765081551060135,0.241665589770046,0.243737440528018,1.12707596885268,1.59970334349217,-0.249903444594519,0.0104988762294856,0.119972269307783,-0.849684654272915,-0.680528989585805,-0.846114788733794,1.22956397905402,-0.461289117890821,0.211951166245533,-0.663512574410755,-1.12803789427396,-0.781217412393569,-0.805309668653972,-0.74399930776441,-0.820718100255233,-0.688540692503458,-0.838305166410848,-0.622714182256765,-0.509457048390772,-0.756808613536125,-0.716255794567862,"GBM"
"VU429-1-GBM-vIII",1.4355318691073,0.332412305432326,-0.500454064655812,-0.587958633938628,-0.726579391850203,0.654138455850022,-0.381904729418996,-0.565781863728819,-0.583410267219501,1.43220199134342,1.68869395338371,0.751795809159634,-0.564571870854264,0.722206976098168,0.885736676006873,-0.579992731985481,-0.499668886308497,1.06612325913078,-1.0133081729472,-0.580722042137723,-0.778453234474173,-0.691091078785701,1.37255393424734,1.07583414072886,-0.660427748750982,0.516862406017223,-0.479062760266767,-0.83851797821527,2.20443816295651,-0.480467591835769,-0.696470136337389,1.45938220092805,-0.573610451462445,-0.68295556206165,-0.613819389096588,1.00897249957765,-0.650240527890261,-0.802725979190269,-0.533968979331271,-0.632597129234656,0.219567179054349,-0.532092916196066,-0.809311957323585,-0.419141238058735,-0.558499043396546,-0.499225684234038,-0.290001715030146,-0.356173623239323,-0.646668004030278,-0.47661460767148,-1.16053291195186,-0.516996183260724,-0.564410492693252,2.00540094456576,-0.612035344774389,-0.625627618855021,-0.692136896117519,-0.770341362928581,0.889751889817973,1.25852392698237,-0.987776979178872,-0.659297909923636,-0.73898490702426,-0.751645667536984,-0.491519535437636,-0.724346246736487,-0.451051354263735,-0.692976686348451,-0.0203133686332023,-0.398428212788426,-0.980420714042197,-0.671928068928625,-0.704465307034838,-0.568456661492031,0.253099643016472,-0.447193771255381,-0.735510803203526,-0.517336532196804,-0.788439044011656,-0.621998802736096,-0.538229877820229,"GBM"
"VU430-GBM",-0.521126342894979,0.456338759842206,-0.745468662350683,1.68068441361789,-0.933398803085362,1.74329500421205,-0.598735218741795,-0.751995856469173,-0.768894673720953,-0.192069308244375,0.251948787287216,0.333204741862187,-0.771902178361112,1.28342166657283,1.61992329764784,-0.226463383582815,-0.754055884483496,0.540032159600526,-1.28613244333128,-0.766571109148556,-0.968190548416975,-0.76655127172882,0.5803929012813,0.544992468725276,0.310246964600765,-0.164790460144248,-0.721449910946097,-1.07469103651658,0.895294336242311,-0.73819767567336,-0.866597303832674,1.07180064845052,-0.229456826654793,-0.857896559824352,-0.819538055873172,-0.0658154583563646,-0.837844530304024,-1.01698720741984,-0.729589536488494,-1.05997481720184,-0.673810061591503,-0.746526937519512,-1.07712968920284,-0.604406969704012,0.245465016141925,-0.68469304282095,0.402912654001875,-0.574356013067304,-0.830702075100348,-0.736044347662841,-0.968705260017202,-0.749387361945598,-0.7556691281152,1.75629637726651,-0.796305365063088,-0.822062998384537,-0.879843272599461,-0.0758802730835935,0.324488875726005,1.92701470881551,-1.27523391625672,-0.824551891620633,-0.93574003072151,-0.906724101397158,-0.733702427592061,-0.924370895594944,-0.168265204051422,-0.955298917140944,-0.424199378198635,-0.711929613791341,-1.22339766072532,-0.31224226345352,-0.858456268459108,0.915325411782707,-0.869169229206261,-0.729621597996104,-0.429367315314637,-0.678973938713944,-0.694003458414729,-0.822079867559671,-0.769903163979445,"GBM"
"VU431-1-GBM-vIII",-0.305543156793583,1.22977464619576,-0.700626990163726,-0.712026772778325,0.367615301063292,-0.302229472101593,-0.52492432347363,1.06523188609166,1.36642647464513,0.594658009216489,1.67550259480586,0.698350500689482,0.169505990165609,0.031841977587015,1.17916524407402,0.0624897355247428,-0.696315268052766,-0.150136882431922,0.351305203916595,-0.692815524215677,-0.228552578063612,1.00327973904669,0.581336388339435,0.492494191335723,-0.0678940310752724,0.388251324148571,-0.662654027971684,-0.969574791214932,1.66174446038255,-0.696020150794873,-0.794973088532218,0.549229462156986,0.0421441931654327,0.0891531608128902,-0.759630754035218,0.463800989558022,-0.765752325940554,0.920220346369297,-0.655766305515012,1.02178109702439,-0.967638290920592,0.832258630790526,-0.489117944732063,0.0320122473882591,-0.673989342347178,0.738855660896072,-0.431106106954909,0.456461938618037,-0.752047869433963,0.124711268218093,-0.54771984100531,-0.700600160130565,-0.683358494631364,-0.712524941050663,-0.0306052755674795,-0.75810400284886,0.584690865355283,1.81900508698442,-0.161510413611969,-0.282997297288775,-0.00857038482973304,0.0426339330385135,1.17939768596501,0.707339870443568,-0.674039344993101,-0.836896954123578,0.502354513010435,-0.829524287131407,-0.683533855140374,-0.657544801686906,1.09056696559524,-0.773759011294414,0.39832612890351,0.718029784131923,-0.110646331228921,-0.68338187686208,0.267981392317005,0.554485108048405,-0.489048979772295,-0.748965915890314,-0.709682471749059,"GBM"
"VU436-1-GBM-vIII",0.833848267028839,2.29554005156221,0.00767588018619148,-0.0423483148454222,-0.410023301838128,2.12944167733519,3.87745259921633,1.24206145765478,-0.0836290149249672,1.12959808369053,1.38291167270892,2.17447721057748,0.0151632797565848,-0.281725472313746,-0.254962960769235,-0.068047220796559,0.074658464739802,1.5320304803978,-0.744211088694453,-0.0823719067034063,-0.349332849818662,-0.566838568854836,3.38109100815657,2.28566885635996,0.966534119733294,1.75358955082595,0.0231820514522005,0.694459447058751,2.71830118630033,0.0900798119526815,-0.221653705729065,-0.0407277881980963,2.22981951149584,-0.0680036388937353,1.05806308993435,1.5826745275551,-0.0782581784732312,-0.478106100502266,0.018621417846784,-0.788871348732897,-0.49561876945176,0.0688169790909749,-0.524076674093073,1.88970368718269,-0.0295498857286287,-0.19550794846835,-0.0590371748215576,-0.757712973635421,-0.206954214708417,-0.00430687259836414,-0.304217891080426,0.0135449616353273,-0.0128258269105861,0.0673980155839865,-0.141258061439087,-0.0626022574848808,-0.256864779626074,0.00463701107419002,-0.24405406827947,2.0300747757043,-0.726322794907098,-0.0980770057801205,-0.335349834789871,1.76760220049592,0.97845114411938,1.54869256170928,0.872077116569608,1.19109526750872,-0.274752847363521,0.129197573972484,-0.681322254194918,-0.161825263886466,-0.200386161139325,1.14836186838613,-0.228825751949016,0.0569843716925749,-0.278271602015735,-0.20759319731202,0.564490901883028,0.954164443751643,2.14317411352945,"GBM"
"GBM-438",0.737254085498428,0.283647629012951,-0.339202991826619,3.05383898192831,-0.661403206739563,1.24112321635064,-0.297841505189151,-0.394581563179039,-0.444483230016342,-0.429784089697552,-0.412676772595758,-0.646086763261804,-0.380597444741925,1.59115379552642,-0.491241768733959,-0.417530818950666,-0.31741058318785,0.435124013313941,-0.929687276796938,-0.431163970217054,-0.700341776778504,-0.658435247504063,0.097402891938323,-0.0116400476369676,0.352092378483706,-0.426346537654158,-0.319679288509811,-0.764708415132561,-0.37949552604701,-0.299408825481413,-0.553589553614888,1.86584358857281,-0.451715622260649,-0.487805367990631,-0.447323992204012,-0.56176244366891,-0.477186583065462,-0.733768793835644,-0.358765832026044,-0.973923527246367,-0.740984252306364,-0.341398850096806,-0.732014918722601,-0.304609227238859,-0.410116299154115,-0.402843230834837,-0.216706920515097,0.53859381111516,-0.522579527086034,-0.326731433575621,-1.07066934152108,-0.348633090979049,1.84629559190665,0.993345301872948,-0.462637847594727,-0.446955913964226,-0.583867306456222,-1.00922946244712,-0.521682582843743,1.40857799555022,-0.905090023166795,-0.481198835452725,-0.647363381361441,-0.604070427504113,-0.345131643475779,0.68323627642381,-0.319286829750656,-0.62218049166452,-0.479769561080335,-0.230990286661084,-0.901700404667492,-0.517252913693831,-0.544499723641091,-0.397486281629973,-0.58322390348457,-0.28719677191955,-0.611499297238353,-0.419041901937612,0.647996554597405,0.542213289076391,1.41783938899146,"GBM"
"VU439-1-GBM-vIII",-0.250452308317662,0.488516052271131,-0.687170013861244,-0.689992296777355,0.0233731269499123,-1.37084095460331,0.295345183460374,-0.662799886258491,-0.675052466262005,1.05507368629776,1.29120210257983,0.806663979561152,-0.700227346781609,-0.662727951919577,-0.696033618648739,-0.703784445303889,-0.679520916684773,0.384918890220407,-0.35032948969816,-0.672228173038994,0.63033743242622,-0.728768186438068,-0.617451254354894,-0.775849187690446,-0.754859258883032,-0.608792356275181,-0.645719647000468,-0.941140626974449,-0.674125243510512,-0.683298450567919,-0.774563241673992,-0.627866903206719,-0.671035226944745,-0.78517983125589,-0.7421428156238,-0.742138340199255,-0.745227627367067,-0.897052491958117,2.83089025856852,-1.17907228921655,-0.935015850527955,-0.672944342398389,-0.920870445950793,0.973780973781729,0.212835134100627,1.11008157405399,-0.398710261671578,0.308522982060271,-0.730182204094408,-0.662305088574072,0.372849568862151,-0.686108400903754,1.45854515704243,-0.696405426978227,-0.716411917528598,-0.739603253683795,-0.775939025065772,-1.21685835796959,-0.727825583818121,-0.922027671704204,-0.299664051415976,-0.751839958267943,0.237721397531739,-0.823942951996789,-0.656853988983296,-0.196455575542928,-0.549965342200041,-0.798400618682273,-0.659135352333861,-0.63527843203218,-1.08760306968427,-0.754045841246559,-0.781232013693836,-0.726488674119068,-0.798484136578764,-0.669570605299082,-0.100789873634419,-0.598461518566946,-0.150676972021657,-0.728315205670153,-0.692249565560744,"GBM"
"GBM-440",4.43556832185807,2.28148353566016,1.41802866926478,-0.680528906217537,-0.278359716600503,0.52057910460805,3.558913169296,-0.654329819711674,-0.666222317842082,2.70991066348945,0.97321574776671,2.46949003225334,0.927841379834935,0.497534032614031,0.926431749884352,0.174744619185501,-0.668403918338421,1.88272346992586,1.50640494542994,0.664669715616932,0.943807823050306,1.77785915797695,2.8263861125525,1.99887870633028,1.67654608214113,3.46869995690746,-0.63799514039527,0.489369234852503,0.293261423881794,0.393236655496117,-0.00841688912387028,-0.605921478784451,-0.661175017075123,0.875112074254156,0.158744197439691,3.11546212620967,-0.736347878444777,-0.886002582425849,-0.626008498932303,1.23363568304421,-0.00505224170823501,0.365233029579126,1.67994612163791,1.7067565083136,2.15923362795851,1.52527274460351,3.37603258330995,0.0794880423574204,-0.72078543107082,-0.655082270132951,1.36358891417472,0.282036630333939,-0.654324923326775,0.392485186017338,-0.708633703979277,-0.731560643450158,-0.766198074823885,0.198267480057205,-0.0740883904690472,0.819741064359573,1.06171757773945,1.814803580957,0.825063942471482,-0.026923057650822,-0.649392878682722,-0.169920555067676,-0.544043502264805,-0.785412620216466,1.59693812866488,-0.616033409485445,0.31027206126,0.0755368702417247,0.943031249007134,-0.720856712827141,-0.791393336543948,-0.655128612044789,0.404174064308273,0.479469975486045,0.905418828038657,0.610825985141012,0.207524670873972,"GBM"
"VU443-1-GBM-WT",0.425617948404446,1.38630799452377,-0.380335199347767,-0.46906360242408,-0.678274645123695,0.986707575091412,0.245503156544122,-0.440754491044815,-0.487272605955831,2.22292227382572,0.343026162933044,1.12524058246438,0.779116071339571,1.16258901207609,3.71775152759167,-0.458971889723006,-0.363901351992541,0.879049223065123,-0.951285532882246,-0.472523040185563,-0.726896565195291,1.24446455671928,1.2586837549045,-0.614065040901315,0.313618215325292,-0.448499175962995,-0.36033510506175,-0.783784684433862,-0.425991688028433,-0.345593614336104,2.1567679343212,0.919436077413567,1.71471247708016,-0.537584623033631,-0.489793931139265,0.777890712865058,-0.52449072075638,-0.75167475968095,-0.403515662384796,0.237353395445297,-0.761396435206885,-0.390041428172256,-0.751799048691793,0.890912507346156,2.4224978760217,-0.427428636718073,-0.235403085727007,0.32438974997166,-0.560005749595098,-0.364963897475996,0.169322852538272,-0.391579444942019,-0.449164231680949,-0.440798962246941,-0.50074642417234,-0.492531806978666,-0.622642616452681,-1.0307265972001,-0.554603220553914,0.313391101001985,0.532846997284734,-0.526628660891607,-0.684361327856487,0.379158069959129,-0.382472524656385,-0.673557367148546,-0.35289755661966,0.134993270116633,-0.504080035699247,-0.273700647612748,-0.922177694454134,-0.559398818302533,-0.58530402625409,2.76151285658943,1.09613471078156,-0.328009088166362,-0.651012775335643,-0.444115069260463,-0.732946239601929,-0.505074096057884,-0.419818173903012,"GBM"
"VU445-1-GBM-WT",-0.524919359108926,-0.0153210126910633,-0.237030179148923,-0.311463868470445,-0.590720679664346,-0.6073715087121,-0.244576891741179,0.912146049338027,-0.338193994501517,-0.320504426582029,0.492622062163554,0.548326713169106,-0.264026533014915,-0.42704132313414,-0.42164609043333,-0.314590786884354,-0.201927050973326,0.524015686426312,-0.87546283109762,-0.328427628963237,-0.596952460691414,-0.634474954352757,-0.375208183197252,0.414482307987084,-0.523326887327443,-0.371319163714127,-0.218689835738918,-0.716825418721466,2.64281144052676,-0.184685350506614,-0.455818193225444,-0.238947429127011,-0.349593501743464,-0.364153203245338,-0.341828241385518,-0.505675905398452,-0.359682634445876,-0.681767585106251,-0.247606808230618,0.0881205147801666,0.516255438578286,-0.220570202246836,-0.682876043856867,0.553828470024347,-0.29802085602517,-0.34177283803811,-0.170265460133819,-0.889550141278774,-0.429612418046586,-0.231761612899441,0.01655350683179,-0.241953920492184,-0.288010369826656,-0.253105409113033,-0.367975764260734,-0.333744942314147,-0.487549050676972,0.706726379433543,-0.439907391267604,-0.683776425211234,-0.852279811596453,-0.368350697113439,-0.555460114201424,-0.500127207056259,-0.252376523145252,-0.55165150044186,-0.235797449838746,0.619332942442244,-0.419382100279291,-0.124897325162025,-0.849897017217281,-0.412562067366065,-0.443141430017353,-0.289155066906345,-0.478836294807076,-0.185818572349709,-0.513347424553117,-0.3567599048725,-0.666392444013122,-0.36557979256698,-0.27854984292007,"GBM"
