"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000106803",56.563826655898,-0.700219617531133,0.171504479155677,-4.0828065889494,4.44950531300564e-05,0.00020679667689484
"ENSG00000151725",67.5437466011745,0.852202875629194,0.208774340843975,4.08193302004521,4.46626698297834e-05,0.000207474441360501
"ENSG00000104067",2.13070147771858,3.32515121979459,0.814999899564564,4.07994064977327,4.50472007069997e-05,0.000209158699333378
"ENSG00000160050",21.3032453062876,-0.677459635243171,0.166054614584548,-4.07973989122861,4.5086121107664e-05,0.00020923739342509
"ENSG00000120992",100.005991533821,0.480970510601476,0.117971988515495,4.07698909422302,4.56226317273995e-05,0.000211624121743802
"ENSG00000186184",26.6514016725425,-0.522441461315929,0.128244979041893,-4.0737771195336,4.62567516551935e-05,0.000214461074007988
"ENSG00000267254",1.04114473134474,-3.1568678647276,0.775154113062163,-4.07256803715681,4.64976113137192e-05,0.000215472872282505
"ENSG00000156110",40.6785489676128,-1.24237989753739,0.305099862169733,-4.07204345718854,4.66024816755088e-05,0.000215853809822894
"ENSG00000113282",95.1065065277136,-0.54699910124312,0.134421067371021,-4.06929592169749,4.71554233734703e-05,0.000218202670935645
"ENSG00000148153",14.1096432871538,-1.05030467830105,0.258099688404294,-4.06937600271653,4.71392194208056e-05,0.000218202670935645
"ENSG00000105771",7.35729037497989,-1.56467287787964,0.384566850260189,-4.06866290430654,4.72836969564423e-05,0.000218689968973385
"ENSG00000135587",1.91593246886258,-3.03341815643233,0.74580323443537,-4.06731697634546,4.75575339487247e-05,0.000219849706695974
"ENSG00000146425",59.182415793392,-0.557428125812868,0.137115486637669,-4.06539144105499,4.79519109595548e-05,0.000221457831264714
"ENSG00000256771",1.56412237606145,-2.71037219196737,0.666688346512605,-4.06542608123438,4.79447888498246e-05,0.000221457831264714
"ENSG00000184206",1.03682451545932,-3.38627378985221,0.833630241442366,-4.06208126998033,4.86371375529799e-05,0.000224513553522553
"ENSG00000143553",39.2199455707997,-0.672232073136732,0.165516006509425,-4.06143240955038,4.87725394708824e-05,0.000225029502607177
"ENSG00000151835",0.749332608648041,-3.21406324200931,0.791442138911673,-4.06102112079733,4.8858550724735e-05,0.000225317180896684
"ENSG00000140259",17.6580030374189,-1.24191807236005,0.305847287066187,-4.06058227383031,4.89504836829163e-05,0.000225631876143471
"ENSG00000196313",4.04636011087577,-1.5746072332167,0.388011066511582,-4.05815031868349,4.94629275498844e-05,0.000227883627991074
"ENSG00000269161",1.01826852179729,-3.46916383437079,0.854895201655884,-4.05799895431769,4.94949894692119e-05,0.000227921075781095
"ENSG00000179344",37.1994132847911,-1.83439616963621,0.452086450151256,-4.05762253883626,4.95748070289621e-05,0.00022817829257458
"ENSG00000169609",14.8080826793534,-0.949817084077222,0.234095674177139,-4.05738844776131,4.96245067239686e-05,0.000228296704121909
"ENSG00000109534",2.33359682267532,-2.34482615246357,0.578108917136507,-4.05602834164533,4.99142054826859e-05,0.000229518579822123
"ENSG00000144118",52.6638527197128,0.469449257250852,0.115755677523378,4.0555182026043,5.00232764770288e-05,0.000229909103229124
"ENSG00000180357",2.08367292631552,-2.47092570160105,0.609822981440968,-4.05187370236921,5.08090916020461e-05,0.00023329555415925
"ENSG00000231233",3.27502089086151,1.18425933446406,0.292272933473206,4.05189533081628,5.0804393825596e-05,0.00023329555415925
"ENSG00000083457",70.0827809814284,-0.7889170284374,0.194719074140215,-4.05156521989884,5.08761399326204e-05,0.00023349083401366
"ENSG00000127884",46.6808882091588,-0.909587018697204,0.224585264389026,-4.05007435003224,5.12013625485579e-05,0.000234870219436376
"ENSG00000111641",15.3168248187968,-1.94155455585537,0.479425484070645,-4.04975250662577,5.12718285057344e-05,0.000235080222850317
"ENSG00000137103",1.7154934289098,-2.83621064969663,0.700463362115942,-4.04904924809925,5.14261233094946e-05,0.000235674192625754
"ENSG00000169714",131.229814315519,-0.752946176351138,0.185977056352271,-4.048597128696,5.15255505140025e-05,0.000236016266255337
"ENSG00000166855",19.477508726703,-1.574632403788,0.388974095089867,-4.04816779231584,5.16201360422394e-05,0.000236335844004926
"ENSG00000198843",571.794411433833,0.410996800598466,0.101537392871397,4.04773836490974,5.17149062114359e-05,0.000236655959563433
"ENSG00000112996",11.4633085198774,-1.80673978367061,0.446396432847257,-4.04738848862805,5.17922421498675e-05,0.000236896024012098
"ENSG00000139714",1.32525801508595,-2.68306402173487,0.663058265550393,-4.04649811507546,5.19895431509188e-05,0.000237684310814306
"ENSG00000198093",1.86229659464879,-2.69058806915464,0.665084796407101,-4.04548124342888,5.22157465355191e-05,0.000238603912791626
"ENSG00000211803",0.590366696124,-2.94377748772984,0.728049704436004,-4.04337433253995,5.26874010802188e-05,0.000240643702871426
"ENSG00000130338",0.878592590657048,-3.02285089437145,0.747756124496689,-4.04256253521978,5.28702057441139e-05,0.00024136288077718
"ENSG00000165609",33.4327392635434,-0.946778528243782,0.234281574196706,-4.04119927693868,5.31785439935438e-05,0.000242654180378782
"ENSG00000149474",3.8285561138562,-2.68843124517281,0.665283365623818,-4.04103181304097,5.32165378438378e-05,0.000242711249945818
"ENSG00000183648",70.7411416272465,-0.772263000655689,0.191113859355248,-4.04085294107416,5.32571483408413e-05,0.000242780193226344
"ENSG00000166997",2.32405698054682,-2.80099989791083,0.693500227418324,-4.03893147712156,5.36952471174939e-05,0.000244660209712868
"ENSG00000001631",33.5517058554039,-1.21593768859566,0.301155035445042,-4.03758046681427,5.40053231117613e-05,0.000245955376371738
"ENSG00000141385",4.07998102548273,-2.12174038114777,0.525526108168952,-4.03736436338126,5.40550790269279e-05,0.000246064300943324
"ENSG00000185219",1.13196364043425,-2.7195531480017,0.673625000775209,-4.0371915307063,5.40949034856485e-05,0.000246127934015208
"ENSG00000167863",77.1294101940393,-0.63157430313957,0.156449016740503,-4.03693366885867,5.41543722210278e-05,0.000246280843677578
"ENSG00000113851",1287.24691541605,0.367747078677222,0.0910985018691951,4.03680709486591,5.41835856867181e-05,0.000246296079472371
"ENSG00000211943",1.09189528857809,-2.77202775355887,0.686895276949062,-4.03559006239089,5.44652416010746e-05,0.000247458251797249
"ENSG00000183091",5.08276975556565,-2.42392741233305,0.600687531127376,-4.03525508142944,5.45430088229368e-05,0.000247693406304639
"ENSG00000108021",18.7350440067463,-0.891445370304055,0.220959124592755,-4.03443565386611,5.47336859925147e-05,0.000248416893296182
"ENSG00000133997",4.39684651074804,-1.8683104910289,0.463101159463639,-4.03434639030653,5.4754495330115e-05,0.000248416893296182
"ENSG00000134480",47.9400153364005,-1.09382791109521,0.271259891142765,-4.03239825278674,5.52105210794364e-05,0.000250366567733082
"ENSG00000077157",4.43534251166464,-2.27060612253194,0.563205920363679,-4.03157360466974,5.54046390101044e-05,0.000251127261919669
"ENSG00000149577",15.8745055546004,-1.78068675963389,0.441698867308527,-4.03144968535788,5.54338647991841e-05,0.000251140197184886
"ENSG00000169217",21.372299509648,-1.02552790147812,0.254429394289814,-4.03069741348346,5.56115982746338e-05,0.000251825606452372
"ENSG00000145817",21.435994663214,-0.958264249441317,0.237762371242873,-4.03034443352879,5.56951800767004e-05,0.000252084220470731
"ENSG00000115677",103.247605712348,0.705940633742503,0.175198570268087,4.02937439878807,5.59254870194385e-05,0.000253006371917393
"ENSG00000115368",34.0832421170439,-1.63566748226175,0.405958605212011,-4.02914844336784,5.59792630523634e-05,0.000253129402681698
"ENSG00000254119",3.00074552120469,-1.63340737111246,0.405493434867861,-4.02819683540558,5.62062780374622e-05,0.00025403530410572
"ENSG00000143374",13.8196579056154,-1.95799751269184,0.486135760855674,-4.02767636193944,5.63308104950988e-05,0.000254356713297689
"ENSG00000251636",8.01765999638362,1.77518256318869,0.440738281595148,4.02774761648531,5.63137461600759e-05,0.000254356713297689
"ENSG00000187118",45.1740343588744,-0.858974580954352,0.213380487192385,-4.02555356516688,5.68414390773898e-05,0.000256540769826532
"ENSG00000138670",6.24780384455332,-1.78893222580072,0.444782507926101,-4.02203817353794,5.76967040785438e-05,0.0002602175572295
"ENSG00000175550",89.9950288489247,-0.531413706457592,0.1321273587041,-4.02198084991388,5.77107509050409e-05,0.0002602175572295
"ENSG00000237542",17.3740214001259,-1.08871613690428,0.270760485043878,-4.02095651707763,5.79623045310931e-05,0.000261228124017794
"ENSG00000092531",1601.17425707933,0.578437158391714,0.143889267255837,4.02001601247468,5.81941859522956e-05,0.00026212739138029
"ENSG00000151131",10.2459470545464,-1.27534188086551,0.317255212415167,-4.01992412088903,5.82168888763325e-05,0.00026212739138029
"ENSG00000155096",476.217529638074,0.77201216965461,0.192139363728104,4.01798025493143,5.86991144493262e-05,0.00026417375562426
"ENSG00000163389",11.7211597859509,-2.0771402054712,0.517112123688819,-4.01680817431609,5.89917044773023e-05,0.0002653651401688
"ENSG00000132471",1634.68562866528,0.51224629480932,0.127529368860105,4.01669277742004,5.90205859180018e-05,0.000265369707128013
"ENSG00000121289",7.13369075460859,-1.74373055093578,0.434267864402645,-4.01533406883414,5.93616509405484e-05,0.000266777254321304
"ENSG00000141564",3.75678964939198,-1.91872141604489,0.477979728835702,-4.01423177656226,5.96397203919236e-05,0.000267900498722777
"ENSG00000089327",1639.5281256262,0.415176011176617,0.103430465986567,4.01405917701789,5.96833726987673e-05,0.000267919299992437
"ENSG00000213593",12.5902663523814,-1.33744393751289,0.333195402040471,-4.01399277817898,5.97001737460832e-05,0.000267919299992437
"ENSG00000175224",80.7225488239315,0.80299546212184,0.200242856370788,4.01010790934254,6.06910047014379e-05,0.000272237606110124
"ENSG00000114126",28.4616510098636,-0.716504178394508,0.178708402168913,-4.00934802000678,6.08866254690004e-05,0.000272986503927162
"ENSG00000163156",104.456982530514,-0.511621152823087,0.127618343989949,-4.00899382351634,6.09780112668743e-05,0.000273267577079738
"ENSG00000172167",2.70359902509819,-2.90425386896857,0.724486825697261,-4.00870487351299,6.1052659070673e-05,0.000273473411255888
"ENSG00000231074",1.76224005241338,-2.08153570397594,0.519278323007404,-4.00851645784231,6.11013812693164e-05,0.000273562977822144
"ENSG00000211724",0.594734499396169,-2.84455831614599,0.709955939845265,-4.00666880365276,6.1581118649445e-05,0.000275581293655387
"ENSG00000103510",11.2247765885219,-1.22342083644472,0.305400414016989,-4.00595670566664,6.17669628745068e-05,0.000276283131730356
"ENSG00000142207",2.10940995208688,-3.03832608796771,0.758561419639231,-4.00537914176116,6.19180860858186e-05,0.000276829076899179
"ENSG00000134905",16.8772449925152,-1.4722485755944,0.367626536620774,-4.00473967175307,6.20858157392861e-05,0.000277448720452943
"ENSG00000090054",24.8294744722972,-1.26845665038977,0.316827507279486,-4.00361907108909,6.23807813044673e-05,0.000278636107111839
"ENSG00000136059",5.00882696444416,-2.48717240007026,0.621296241536976,-4.00319885070839,6.24917337479492e-05,0.000279000834731233
"ENSG00000136518",23.2978205714224,-1.60510274217655,0.401117153834541,-4.00158090181964,6.2920674032196e-05,0.000280652730121125
"ENSG00000198589",548.179506811451,0.752248718580008,0.187983370737394,4.00167693359895,6.28951370902963e-05,0.000280652730121125
