"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000163535",4.43351017489653,-0.552441526548517,0.483696952962235,-1.14212323059982,0.253402800522194,0.348728239660033
"ENSG00000111667",14.9720040321955,-0.491774447603404,0.430963518718099,-1.14110458598952,0.253826403105367,0.349260406948123
"ENSG00000158477",0.653243915180881,1.19697908479815,1.0492144588022,1.14083357768883,0.253939184668207,0.34933150356065
"ENSG00000166342",0.343846799910773,-1.72130645177886,1.50885507342678,-1.14080303807415,0.253951896079593,0.34933150356065
"ENSG00000227516",0.302376947455004,-1.38324714691926,1.21262415958731,-1.14070558134849,0.253992463159177,0.349336531221981
"ENSG00000073737",2.05078070027026,-0.797646235536055,0.699390682675868,-1.1404873632063,0.254083314423048,0.349359943004464
"ENSG00000116747",275.296538794645,0.11831466824568,0.103734203778864,1.14055599730537,0.254054737392199,0.349359943004464
"ENSG00000138738",2.4194879614016,0.773314861212282,0.678523496570496,1.13970240547438,0.254410304673084,0.349732432966471
"ENSG00000177694",2.05176437395106,0.628799504678571,0.551770071283673,1.13960422538992,0.254451224192506,0.349732432966471
"ENSG00000211725",0.843565697413979,-0.599440591725533,0.526023040984708,-1.13957097887459,0.254465081720955,0.349732432966471
"ENSG00000134590",1.45628311176605,-0.467394210854249,0.410280572642931,-1.13920629447162,0.25461712082428,0.349890581019455
"ENSG00000166557",40.6929407368167,-0.220198158655202,0.193344092020216,-1.13889261551462,0.254747945994197,0.350019535553003
"ENSG00000169896",82.7097945409415,0.178896921923033,0.157188079315798,1.13810743602013,0.255075623479346,0.350418885267605
"ENSG00000090661",2.84645279021307,-0.623825884846002,0.548293295419331,-1.13775946205744,0.255220936479651,0.350567625956955
"ENSG00000113790",0.463844830830877,-1.25901632944899,1.10699122691907,-1.13733180429354,0.255399604040026,0.350660358716786
"ENSG00000172244",0.914980010508037,-1.18737571107199,1.04398148212865,-1.13735323029961,0.255390650579868,0.350660358716786
"ENSG00000184900",157.212192100212,0.123426172848259,0.108508974872456,1.13747432406708,0.255340052239303,0.350660358716786
"ENSG00000152760",6.66490875657818,0.421503030842617,0.370957730831695,1.13625622492783,0.255849345590659,0.351175954556925
"ENSG00000226471",1.79996407247724,-0.547175587928705,0.481541756826202,-1.13629935550156,0.255831300437024,0.351175954556925
"ENSG00000160838",0.768053248941989,-1.12417998948082,0.989706975166585,-1.13587154348548,0.256010329375392,0.351345962472261
"ENSG00000091513",0.385440799700582,-1.81859053030238,1.60166828505471,-1.13543518796732,0.256193023204337,0.351494747985771
"ENSG00000244757",3.74689956298636,-0.40416186239029,0.355935884279415,-1.13549063255734,0.256169804578806,0.351494747985771
"ENSG00000160767",6.75529230145965,0.314729556038081,0.277213244203656,1.13533376423697,0.256235500375564,0.351502069220806
"ENSG00000138794",58.3495359798249,-0.157233678617646,0.138539333921312,-1.13493889545443,0.256400921570714,0.351634157785382
"ENSG00000185811",11.4760942740794,-0.428458817612261,0.377521190029387,-1.13492653903456,0.256406099205084,0.351634157785382
"ENSG00000089356",8.2443588376159,0.369821052848587,0.325899725710161,1.13476945107185,0.256471929134034,0.351641660874412
"ENSG00000112679",267.321441683076,-0.177231777545096,0.156187652957153,-1.13473615993011,0.256485881764166,0.351641660874412
"ENSG00000169972",1.31442910031511,-0.735019355824428,0.648363602397739,-1.13365301985834,0.256940123517632,0.352179659126561
"ENSG00000174607",0.32594886528275,-1.68413570742017,1.48562238531155,-1.13362300142441,0.256952720442615,0.352179659126561
"ENSG00000135318",2.06886382220075,-0.884688507328276,0.78068356420854,-1.13322291884699,0.257120651885039,0.352358796617435
"ENSG00000181544",2.22692535343932,-0.689495384168765,0.608616496192827,-1.13288974006106,0.25726055911592,0.352499483346325
"ENSG00000224162",0.637997118253266,-1.19075933672809,1.05241162145452,-1.13145779888136,0.257862456047316,0.353273057908483
