"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000133321",77.5407414258108,-1.5279976652869,0.155420060736072,-9.83140566314468,8.2459663843731e-23,4.58322317643063e-21
"ENSG00000233927",327.776887561704,-2.21316521185458,0.225273710625758,-9.82433860438896,8.84527322917327e-23,4.88790821219055e-21
"ENSG00000089157",914.410436127805,-1.85400635154979,0.188783854008745,-9.82078876016539,9.16238078061237e-23,5.03404369325599e-21
"ENSG00000047365",39.6597605902524,-4.37697251351459,0.445746894272261,-9.81941224887401,9.28835012889769e-23,5.07409298470068e-21
"ENSG00000110651",13.8933560035983,-3.80975703929774,0.388529124827073,-9.80558932613711,1.06523362936832e-22,5.78615539588701e-21
"ENSG00000100813",33.6146470149241,-3.29833936404343,0.336656498233835,-9.79734352774165,1.15585424549912e-22,6.24291897569017e-21
"ENSG00000067066",187.208416051203,-2.15641867026488,0.220125358538112,-9.79632098993957,1.16761080400513e-22,6.27098836308376e-21
"ENSG00000106123",4.39506562010153,-5.21035024272964,0.532657752104768,-9.78179745275691,1.34795087016176e-22,7.159116843748e-21
"ENSG00000172005",6.79399540059473,-4.42613357355763,0.452474865574914,-9.78205401074331,1.34453768858474e-22,7.159116843748e-21
"ENSG00000127804",8.91874868070687,-4.92023682204075,0.503852249389096,-9.76523738458323,1.5873981808026e-22,8.38426884446015e-21
"ENSG00000172116",10.0250368518042,-4.1586882321458,0.42652315136438,-9.75020516200074,1.84095841836168e-22,9.67008927447125e-21
"ENSG00000130811",120.02048985661,-1.8694446897602,0.191765500088025,-9.74859757830311,1.87034122000864e-22,9.77074429687573e-21
"ENSG00000175390",208.169774678795,-2.01846736777676,0.207251353337879,-9.73922406425051,2.05114522572169e-22,1.06570371510323e-20
"ENSG00000145649",61.2083485301283,-2.98856110100466,0.307189038630992,-9.7287361369513,2.27400680212262e-22,1.17510837990769e-20
"ENSG00000074966",41.005936389959,-3.24533798231537,0.333659825507772,-9.72648708119577,2.32483224541068e-22,1.19491377774872e-20
"ENSG00000061936",17.0974669051715,-3.408864352038,0.351170993628454,-9.70713530982758,2.81127145825393e-22,1.43720615726778e-20
"ENSG00000198755",304.213662658306,-2.11185963112512,0.218068056076725,-9.68440618548038,3.51243685629915e-22,1.78611150777765e-20
"ENSG00000182899",865.704492524935,-1.27099176877284,0.131281398744654,-9.681430735248,3.61619423968316e-22,1.82914375298259e-20
"ENSG00000173113",59.775888311909,-1.65774946548173,0.17165711183741,-9.65733052209291,4.57633312315391e-22,2.3026181398606e-20
"ENSG00000103316",85.7376654064146,2.47497228913337,0.256908917843767,9.63365658890234,5.76410037395326e-22,2.88506804057556e-20
"ENSG00000100028",54.5519296965093,-1.48311950551046,0.154434734598261,-9.60353581963653,7.72479914879369e-22,3.84630624283686e-20
"ENSG00000204475",9.97001263537543,-3.60595070081713,0.375616265285307,-9.60009199302953,7.98731037588548e-22,3.95640866287384e-20
"ENSG00000029363",68.7023464316715,-2.22584966201015,0.231876291523438,-9.59929817484233,8.04906132878595e-22,3.9664446548038e-20
"ENSG00000171490",224.866558147704,-2.10462186161697,0.219603611935532,-9.58373062750354,9.36015061117706e-22,4.58887383809501e-20
"ENSG00000174720",48.96331652172,-2.05645369425313,0.214995315266635,-9.56510932204609,1.1208295731806e-21,5.46690342837071e-20
"ENSG00000129460",41.0897856274546,-3.08983527145465,0.323461159028225,-9.55241513614013,1.2670739007004e-21,6.14884593436338e-20
"ENSG00000090266",81.0167505870985,-2.00659291246509,0.210143267076031,-9.5486899979484,1.3134657852482e-21,6.34178429645088e-20
"ENSG00000108639",21.3477638766117,-2.93015268181317,0.307133586149052,-9.54031995833619,1.42392314527785e-21,6.84055541148555e-20
"ENSG00000144218",4.18741565820371,-3.98509207574614,0.417888570396244,-9.53625525571915,1.480830972226e-21,7.07837204724027e-20
"ENSG00000156467",163.718573964696,-1.38212570861514,0.145048758343774,-9.52869727667317,1.59269246537331e-21,7.57519401441235e-20
"ENSG00000182866",129.530357586829,-2.79265035706,0.293350088960749,-9.51985515652484,1.73420606013151e-21,8.20743066082043e-20
"ENSG00000248124",9.96316791975162,-5.00812228515105,0.52627041805253,-9.51625269701395,1.79536558298876e-21,8.45502215437072e-20
"ENSG00000099139",4.36961414673744,-4.96929954360729,0.523754478252074,-9.48784163181064,2.35867285178306e-21,1.10533884622775e-19
"ENSG00000186265",6.86796280251927,-4.35644698179666,0.459575456392478,-9.47928554756469,2.56030002753881e-21,1.19397406162297e-19
"ENSG00000170776",179.391088206909,-1.5408039129115,0.162673484728396,-9.47175820007829,2.75172396415274e-21,1.27701364550001e-19
"ENSG00000117090",5.73868449754992,-4.87152902099708,0.514389868684735,-9.47049955212628,2.7850853277639e-21,1.28493323266068e-19
"ENSG00000177455",14.4399041116792,-4.61949245991457,0.487797472702829,-9.47010330807682,2.79567063173036e-21,1.28493323266068e-19
"ENSG00000117614",156.517363564102,-1.37362359102561,0.145120191019975,-9.46542022423702,2.923830313427e-21,1.33740755006517e-19
"ENSG00000111796",91.3970104475149,-2.60448810510977,0.275271519268823,-9.46152406913662,3.03487017740102e-21,1.38158851885494e-19
"ENSG00000137720",5.16618461087431,-3.19259583978284,0.337864956905592,-9.44932516536462,3.41022149821442e-21,1.54404451947693e-19
"ENSG00000198000",55.1312384341053,-2.96459583579485,0.313750296812775,-9.44890209160159,3.4240317795932e-21,1.54404451947693e-19
