"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000204084",39.6787747800545,-0.4795865387238,0.292043773085444,-1.6421734785062,0.100554057360114,0.157377658756832
"ENSG00000229715",0.418412514015655,-1.3574451998251,0.826719252952557,-1.64196635674941,0.100596976533606,0.157419400526179
"ENSG00000165959",118.921545139834,0.160323875923102,0.0976487021148471,1.64184338809277,0.100622464650571,0.15743385619101
"ENSG00000248309",96.9242384362056,-0.231526195121809,0.141262348336765,-1.63898022259872,0.101217378668382,0.158339086797882
"ENSG00000117139",16.9145940407429,-0.618027287745351,0.377204308568437,-1.63844175081373,0.101329575742841,0.158489010299749
"ENSG00000140326",1.59943268185306,-1.33869174335093,0.817715725093338,-1.63711140958935,0.101607193017717,0.158897576425447
"ENSG00000111652",15.1358528763101,-0.527685635322568,0.322505270611532,-1.6362077876184,0.101796107130645,0.159167315345656
"ENSG00000155506",21.631723220772,-0.458031066997084,0.280053254462496,-1.63551417346025,0.101941305946187,0.159351052075428
"ENSG00000204231",3.19034955021902,-0.876476120905412,0.535910637965925,-1.63548931260652,0.101946513291031,0.159351052075428
"ENSG00000184857",0.319243646709411,-1.72805243436519,1.05665447282897,-1.63539972507634,0.101965280016859,0.159354675399795
"ENSG00000213967",0.317998411697592,-1.86404094407289,1.14024581551583,-1.63477113330132,0.102097034278619,0.159534849692139
"ENSG00000234705",0.470561980528175,-1.45566987944123,0.890603606873229,-1.63447561654489,0.102159022067064,0.159605967712581
"ENSG00000234694",2.17902507546363,-0.64215516461722,0.392914032873837,-1.63434011231514,0.102187455537017,0.159624648378365
"ENSG00000102383",2.35282392314355,-0.830781245698045,0.508435358013839,-1.6339958120604,0.102259729959801,0.159711794913841
"ENSG00000125812",1.38724873179399,-0.873869109104902,0.535213381381331,-1.63274899227956,0.102521798865063,0.160095291328938
"ENSG00000068878",71.8816154158602,-0.439507133487371,0.269304034908307,-1.63201094865517,0.102677179751681,0.160312089836307
"ENSG00000233614",227.6457645331,-0.320924582942794,0.196662596012467,-1.63185368977053,0.102710311781937,0.16033797946236
"ENSG00000120727",1118.86788074771,0.131715211885965,0.080748478744332,1.63117886471899,0.10285258360459,0.1605083488984
"ENSG00000165525",395.220253393983,-0.235406920734359,0.144310115929989,-1.63125723527632,0.102836052879151,0.1605083488984
"ENSG00000231999",0.513100453641743,-1.13785095223009,0.699059981198658,-1.62768715536977,0.103591238040501,0.161635032072213
"ENSG00000166997",2.94464170323577,-1.07075912983364,0.657958357630854,-1.62739650224853,0.103652913923779,0.16170522223729
"ENSG00000181135",0.322606157668045,-1.73171393586872,1.06469565195953,-1.62648728083145,0.103846036943267,0.161980422783186
"ENSG00000259330",2.87797166070335,0.524082238370743,0.322248137787412,1.62633131713078,0.103879193097162,0.162006056459322
"ENSG00000272047",28.1283805047228,-0.294074951809797,0.180853024623398,-1.62604386861745,0.10394032350218,0.162075302444732
"ENSG00000132744",0.388992004261427,-1.65980101382412,1.0211660721364,-1.62539772825749,0.104077839653502,0.162263616118946
"ENSG00000169972",1.26833083363441,-1.11050697443559,0.683697461133577,-1.62426663482757,0.104318914874868,0.162613298038249
"ENSG00000185559",1.3944676667534,1.16575824046786,0.717955626815791,1.62371906692636,0.104435779796566,0.162769278421676
"ENSG00000251661",0.309677107630011,-1.74800601299254,1.0766205136391,-1.62360459497847,0.10446022415802,0.162781188940469
"ENSG00000163633",7.36853145513592,0.444875157508034,0.274108181868953,1.62299116529372,0.104591293474077,0.162959223412168
"ENSG00000163659",3.48408281195433,-0.955135266108275,0.588692048549654,-1.62247013266345,0.104702723180468,0.163106605912908
"ENSG00000180979",6.12353399778781,-0.50854520609136,0.313494550137214,-1.62218196733811,0.104764391609106,0.163176435033604
"ENSG00000143387",2.13526622589224,-1.16115462441876,0.715832802101805,-1.62210312381525,0.10478126943349,0.163176489032575
"ENSG00000123405",291.253259771546,0.146664153227246,0.0904292133843477,1.62186695801373,0.104831837739763,0.163222598192209
"ENSG00000254126",0.370008690160757,-1.54483891017139,0.952541480279299,-1.62180749306415,0.104844573549765,0.163222598192209
"ENSG00000158560",21.9918608365153,0.460510366157495,0.283983055081886,1.62161212761342,0.104886424278359,0.163261516453846
"ENSG00000220793",0.289169609759991,-1.05737310471437,0.652086975485263,-1.62152158295679,0.104905825039263,0.163264847649002
"ENSG00000255364",28.0551601150585,0.240272649143734,0.148184287213443,1.62144484858673,0.104922268937106,0.163264847649002
"ENSG00000135040",17.7391600945897,-0.682198359282961,0.4208180353937,-1.62112433856293,0.104990975198696,0.163345522358273
"ENSG00000001561",3.19478949295485,-0.80463235241601,0.496409731274436,-1.62090366429818,0.10503830088284,0.163392912484418
"ENSG00000267243",41.0235810873518,-0.357700029562267,0.220747303684354,-1.62040497705803,0.105145311448777,0.163533115639067
"ENSG00000104884",4.97591561464407,-0.948365514390212,0.585603685895572,-1.61946643648573,0.10534694237857,0.163820413766225
"ENSG00000178163",2.74663755328829,-0.524866301628038,0.324127898565889,-1.61931849726704,0.105378752806961,0.163843581639198
"ENSG00000156689",39.1747422913771,-0.484927071718837,0.29960628384752,-1.61854773368383,0.105544608511614,0.164075123116257
"ENSG00000167995",0.44203956657443,-1.51954021235783,0.939050894621641,-1.61816598126992,0.105626832037611,0.164176600157288
"ENSG00000118513",1.28223037431248,-1.4036755718999,0.867942667767452,-1.6172445762005,0.105825497690304,0.164432625761615
"ENSG00000245573",0.73261246586257,-1.49541295877281,0.924656923428084,-1.61726249042585,0.105821632351795,0.164432625761615
"ENSG00000103544",45.5069162071675,-0.555998871465368,0.343873879834695,-1.61686857906347,0.105906652145914,0.164479584159925
"ENSG00000173890",1.23128128366506,-1.07728697015649,0.666263471302622,-1.61690835016104,0.105898065699596,0.164479584159925
"ENSG00000180667",0.762784241258835,0.895081740401298,0.553542149593978,1.61700737885604,0.105876688136107,0.164479584159925
