"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000185596",14.8218767586206,-0.274757246684213,0.236862774056023,-1.15998492282805,0.246054944718019,0.394199684285519
"ENSG00000106086",10.2507002572131,0.263455491756264,0.227242139623269,1.15936019698208,0.246309393950567,0.394535349923372
"ENSG00000170456",1.45218695893872,-0.802823951838728,0.692563618143193,-1.15920607263655,0.246372196751261,0.394563972218279
"ENSG00000150938",0.962135626189429,-0.864256004271297,0.745742235666503,-1.15892055315718,0.246488570271795,0.39460640575326
"ENSG00000187653",165.707246037561,0.2428232240194,0.209514748237683,1.15897914615505,0.246464685490993,0.39460640575326
"ENSG00000105519",0.821672553192808,-0.748178589089019,0.645783169018489,-1.1585600631651,0.246635555676401,0.394769743783171
"ENSG00000224597",4.83748459473881,0.258612485537855,0.223266710091579,1.1583118926766,0.246736779855718,0.394859789304366
"ENSG00000003402",89.4663022415452,0.141572709873456,0.122256855215529,1.15799404151101,0.246866468008212,0.394995345404538
"ENSG00000187676",0.530658695413385,-1.20787691351057,1.04339827793631,-1.15763744205096,0.247012022887751,0.395156234829175
"ENSG00000009694",0.8970691154898,-0.823837527351649,0.7121028064451,-1.15690813165636,0.247309896097705,0.395560691736602
"ENSG00000239855",1.28153973587532,-0.727772894111375,0.629189397780573,-1.15668333999039,0.247401758745717,0.395635557010771
"ENSG00000033030",12.0587915077896,-0.48866980033539,0.422624047174123,-1.15627542635797,0.247568516441373,0.39583014254765
"ENSG00000159231",0.661435103075477,-1.09041209450008,0.943503052436575,-1.15570595313297,0.247801452311779,0.396130448343297
"ENSG00000025434",3.52703234145254,-0.658080841276658,0.57003157973326,-1.1544638309067,0.248310058888254,0.39687124628645
"ENSG00000237945",3.8113745899677,-0.356152851872616,0.308561106101204,-1.15423766907227,0.248402742961263,0.396947131199791
"ENSG00000117410",138.55242327263,-0.250708430715909,0.2173364787787,-1.1535497037807,0.248684828886085,0.39718106264982
"ENSG00000188343",2.75096361667163,-0.777036958431845,0.673594237891899,-1.1535682978282,0.248677201837401,0.39718106264982
"ENSG00000224046",3.60922247371709,-0.274074860739237,0.237549022733717,-1.15376126403376,0.248598059140949,0.39718106264982
"ENSG00000235194",0.657750624736899,-0.813418726537207,0.705251207485324,-1.15337445424244,0.248756722119917,0.397223636467539
"ENSG00000175198",8.03430142660192,-0.588179309864675,0.510022878968383,-1.15324102921496,0.248811467282066,0.397238817127967
"ENSG00000172244",0.927138820914584,-1.01720700377841,0.88263834156795,-1.15246183614844,0.249131343562326,0.397677209202106
"ENSG00000171763",0.81169148564781,-0.997180669036004,0.865533943344387,-1.15209885955823,0.249280451728723,0.39784290196836
"ENSG00000138587",0.682897767631247,1.01070698261827,0.877512944075229,1.15178583910623,0.249409088356522,0.397903561929256
"ENSG00000198189",49.0978495201212,-0.33669744780797,0.292315801563489,-1.15182773564446,0.249391868168576,0.397903561929256
"ENSG00000119326",190.395971671425,-0.168804035722806,0.146727224063064,-1.15046159157385,0.249953804839244,0.398700156274914
"ENSG00000092203",37.5411372860862,-0.227001024475867,0.197373828207945,-1.15010701538761,0.250099797287243,0.398860573915598
"ENSG00000101040",63.788789343415,-0.205151627562645,0.178491516249529,-1.14936346484863,0.250406138584704,0.399276612114089
"ENSG00000100387",518.674860864505,-0.137063039296349,0.119296907954772,-1.14892365314542,0.250587463381107,0.399429122852787
"ENSG00000143748",24.3578560165835,-0.451079686910599,0.392615061664829,-1.14891080591218,0.250592761393464,0.399429122852787
