"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000165682",633.985099769499,0.222690109831024,0.229198206073451,0.971604942490946,0.33124712275984,0.472140818597261
"ENSG00000123374",8.87967898448197,0.344864466012831,0.355062855424999,0.971277228084135,0.331410245393906,0.472294266029977
"ENSG00000121316",44.8311665317984,0.713656308239443,0.735107151290743,0.970819433583751,0.331638203441617,0.472540043893134
"ENSG00000105559",0.872066820657086,-1.40315886366772,1.44596316853881,-0.970397375394876,0.331848456427924,0.47276051639347
"ENSG00000167644",2.08673456353088,0.545620597416277,0.56252044320488,0.969956921579031,0.332067965243149,0.472994099037373
"ENSG00000005100",0.700310185347162,-0.953179331951677,0.982926966365304,-0.969735661517529,0.332178269938161,0.47307208036853
"ENSG00000137274",2.1446600943263,-0.838030328984152,0.864803487547692,-0.969041338351375,0.332524564283903,0.473406899327443
"ENSG00000211727",0.611026754214454,-1.05134072588845,1.0848705504622,-0.969093248443824,0.332498666013969,0.473406899327443
"ENSG00000165501",3.29371846581565,-0.580631524348743,0.599405853647305,-0.968678435179898,0.332705655336965,0.473585532463099
"ENSG00000119616",10.8113087305203,-0.4088856634404,0.422180028135636,-0.968510199892815,0.332789627444391,0.47362588629266
"ENSG00000189326",2.11166864403365,0.480134712095193,0.495976417342451,0.968059559500547,0.333014625218151,0.473866900690601
"ENSG00000006607",3.0177920921521,-0.7808751123982,0.808180583201934,-0.966213651538679,0.333937283173886,0.475100412067776
"ENSG00000014914",3.87275855380969,-0.739013709715428,0.76529114557949,-0.965663478512921,0.334212600077742,0.475395923020229
"ENSG00000185291",7.26784811958653,-0.79631480883406,0.824704882110114,-0.9655754756739,0.334256651922738,0.475395923020229
"ENSG00000088970",15.5355114780953,-0.434032362343412,0.449929354662757,-0.964667803612723,0.334711226461846,0.475883468579499
"ENSG00000179348",12.667459959543,0.272873242946737,0.282851714429788,0.964721898528468,0.33468412383182,0.475883468579499
"ENSG00000224597",4.44789012600476,0.293962672787051,0.304826776403636,0.964359746395118,0.334865596223339,0.476023464414313
"ENSG00000108854",8.7689860723708,-0.593209375735362,0.615763006352905,-0.963372871730107,0.335360435273828,0.476488254022467
"ENSG00000140262",32.1458049295363,-0.364748752901364,0.378613514886554,-0.963380171494024,0.335356773295626,0.476488254022467
"ENSG00000166439",5.50009841995267,-0.4699262898809,0.487750738218059,-0.963455824993154,0.335318822699155,0.476488254022467
"ENSG00000110777",1.70161046556221,-0.651704058120601,0.676577855159584,-0.963235868792785,0.335429168543611,0.476506401426234
"ENSG00000103356",1.47027682859382,-1.05227429238799,1.09338222782487,-0.962402959924945,0.335847227416459,0.476782117614396
"ENSG00000164087",0.552514021240097,1.11683926140859,1.16046004185427,0.962410786349886,0.335843297567574,0.476782117614396
"ENSG00000184743",33.4797664357178,0.308419767609218,0.32043313539201,0.962508971589049,0.335793998753372,0.476782117614396
"ENSG00000186469",19.7922993745957,-0.282107177645005,0.293108519189433,-0.962466660556811,0.335815242553854,0.476782117614396
"ENSG00000139318",19.9422232260046,-0.449813868775051,0.468227826093337,-0.960673082008126,0.3367165698234,0.477936588105726
"ENSG00000167863",80.4054750588494,0.246011784688663,0.256119952928045,0.960533460498405,0.336786799051878,0.477956598987791
"ENSG00000105887",3084.27578676435,-0.173090253998962,0.180290543156338,-0.96006285725629,0.337023580542478,0.478133253635321
"ENSG00000214954",0.556954659911982,-1.01782920510343,1.06010516524983,-0.960120975227549,0.33699433300634,0.478133253635321
"ENSG00000135114",5.4642086325029,0.570469065643171,0.594835214196365,0.959037145125793,0.33754003285351,0.47878617020617
"ENSG00000135341",18.8304459502074,-0.377393437442805,0.393686830276896,-0.958613314998037,0.337753582313536,0.479009286042597
"ENSG00000100983",45.5252080110366,0.2632657292046,0.274801952682868,0.958019863521198,0.338052742376141,0.479312888216938
"ENSG00000131848",1.93333472414426,0.521157480965082,0.544088799798631,0.957853720124296,0.338136526073887,0.479312888216938
"ENSG00000215717",5.15613913748759,-0.341146087617668,0.35611610532521,-0.957963098316289,0.338081366743396,0.479312888216938
"ENSG00000149929",5.14799166841139,-0.460127417060759,0.48066936096102,-0.957263879147215,0.338434081998428,0.479604118147578
"ENSG00000149970",1.57725380766814,-0.931632753914683,0.973265991622518,-0.95722316605512,0.338454626652824,0.479604118147578
"ENSG00000130803",7.6954821294867,-0.494476608587682,0.517313987626043,-0.955853930911164,0.339146036809354,0.480503910720741
