"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977"
"GBM-484",3.51266192128151,5.00848573301741,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.94474612661507,3.51266192128151,3.51266192128151,5.58375598336872,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"GBM-485",3.51266192128151,4.22325280247356,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.50792469862754,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"GBM-486",3.51266192128151,4.43328044013465,3.51266192128151,5.72275177273742,3.51266192128151,5.6151161839883,3.51266192128151,3.51266192128151,3.51266192128151,5.85379832977426,4.53779440066081,4.16906246233498,6.20842300110041,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"GBM-499",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.97097792637143,3.51266192128151,3.51266192128151,3.97097792637143,4.1581501116598,3.51266192128151,3.51266192128151,3.97097792637143,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"GBM-505",3.51266192128151,3.92695400111245,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-1",4.13526341243222,3.51266192128151,3.51266192128151,4.65632092979458,3.51266192128151,3.51266192128151,3.51266192128151,4.27231465878181,3.51266192128151,4.27231465878181,3.51266192128151,3.51266192128151,3.51266192128151,5.28200496551737,3.95460194089783,3.95460194089783,3.51266192128151
"HD-2-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.03371287009299,3.51266192128151,3.51266192128151,4.03371287009299,3.51266192128151,3.51266192128151,4.03371287009299,4.24564179102272
"HD-3-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.98036557311411,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.17126133274664
"HD-4",4.00494664912879,3.51266192128151,4.86208660759579,3.51266192128151,3.51266192128151,3.51266192128151,4.69131336566617,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.86208660759579,4.20556128496402,4.00494664912879
"HD-5",4.32407227453959,3.51266192128151,4.88440347461514,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.44565241836533,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.98521356164083
"HD-7",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.87506981868425,3.51266192128151,3.51266192128151,4.02385431329889,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.87506981868425,4.02385431329889,3.87506981868425
"HD-8",3.87523186922256,3.51266192128151,4.02408171843236,4.13741240282804,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.13741240282804,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-9",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-10",3.91888965856901,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.70145594913105,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.9473540325558,3.51266192128151,3.51266192128151
"HD-11-1",3.51266192128151,4.1037756830187,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-13-1",3.97461499329902,3.51266192128151,4.83197797175445,3.51266192128151,4.21438744127309,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.78012829615148,3.51266192128151,4.30617059537128,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-14-1",3.51266192128151,3.51266192128151,4.03125599229339,3.51266192128151,4.03125599229339,3.51266192128151,4.53398237419584,4.19599146392712,3.88034487711677,3.51266192128151,3.51266192128151,4.19599146392712,3.51266192128151,4.24222114800372,3.7730038499595,3.51266192128151,3.51266192128151
"HD-15-1",3.51266192128151,3.51266192128151,4.1045088778632,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-16-1",4.27948589296995,3.51266192128151,5.22140959367096,3.51266192128151,4.61312000882613,3.51266192128151,3.95883769029124,3.51266192128151,3.77094437659957,3.77094437659957,3.51266192128151,4.78934219106422,3.51266192128151,4.23655326335707,3.77094437659957,3.77094437659957,3.51266192128151
"HD-20-1",3.51266192128151,3.51266192128151,4.06171568388916,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.54888488500818,3.51266192128151,3.51266192128151,3.51266192128151,5.92697663673909,3.51266192128151,3.51266192128151,3.51266192128151,4.7128927765882,3.51266192128151
"HD-22-1",3.51266192128151,3.51266192128151,3.95836823118615,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.95836823118615,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-34-1",3.91176850219047,4.30348459614674,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.07531278834448,3.51266192128151,3.91176850219047,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
"HD-39-1",3.99637508096832,3.51266192128151,3.51266192128151,3.51266192128151,3.99637508096832,3.51266192128151,4.1352204272377,3.51266192128151,4.81374351983374,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.79280346047356,3.51266192128151,3.51266192128151,3.51266192128151
"HD-40-1",4.55407054019904,3.51266192128151,4.59473877400262,3.51266192128151,3.51266192128151,3.51266192128151,3.81928290495896,4.36892681749689,3.81928290495896,3.51266192128151,3.51266192128151,4.193249933046,3.51266192128151,3.51266192128151,4.55407054019904,3.51266192128151,3.51266192128151
"HD-45-1",4.49763671469913,3.51266192128151,4.42131348165554,4.13071352470023,3.90533485889312,3.51266192128151,3.79075076776852,5.01886328067904,4.53336495907351,3.51266192128151,4.18869079849297,5.0818961528509,3.51266192128151,4.13071352470023,4.13071352470023,3.51266192128151,3.51266192128151
"HD-46-1",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,4.3914194078811,3.51266192128151,3.51266192128151,4.28605898331311,3.51266192128151,3.51266192128151,4.3228663725232,4.11455719546595,3.51266192128151,4.42354920437881,4.3914194078811,3.75986806208704,3.75986806208704
"Control-2",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,5.25487596656749,3.51266192128151,3.51266192128151,3.51266192128151
"Control-3",3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151,3.51266192128151
