"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlog",0.920454545454545,0.890909090909091,0.885454545454545,0.888095238095238,0.885454545454545,0.920454545454545,0.890269792127377,0.511081773553169,0.467779538031254,0.532691818733009,0.905681818181818
"rlogBlind",0.920454545454545,0.890909090909091,0.885454545454545,0.888095238095238,0.885454545454545,0.920454545454545,0.890269792127377,0.511081773553169,0.467779538031254,0.532691818733009,0.905681818181818
"vst",0.854545454545455,0.874242424242424,0.852121212121212,0.829411764705882,0.852121212121212,0.854545454545455,0.83077399380805,0.511081773553169,0.42813862974046,0.501746562616128,0.86439393939394
"vstBlind",0.768181818181818,0.890909090909091,0.885454545454545,0.789230769230769,0.885454545454545,0.768181818181818,0.770269792127377,0.511081773553169,0.389694693813687,0.454606974515442,0.829545454545455
