"","cancer_type","ENSG00000213553","ENSG00000226660","ENSG00000261824","ENSG00000239855","ENSG00000211821","ENSG00000103175","ENSG00000163481","ENSG00000099260","ENSG00000139537","ENSG00000141956","ENSG00000086712","ENSG00000211652","ENSG00000132915","ENSG00000182109","ENSG00000211962","ENSG00000205809","ENSG00000132740","ENSG00000175899","ENSG00000147383","ENSG00000188868","ENSG00000145246","ENSG00000103599","ENSG00000211964","ENSG00000154511","ENSG00000157554","ENSG00000176248","ENSG00000198040","ENSG00000211750","ENSG00000188822","ENSG00000171097","ENSG00000211728","ENSG00000237702","ENSG00000100416","ENSG00000002016","ENSG00000150687","ENSG00000171469","ENSG00000161944","ENSG00000211790","ENSG00000211707","ENSG00000166405","ENSG00000205643","ENSG00000272865","ENSG00000160223","ENSG00000038427","ENSG00000107938","ENSG00000157992","ENSG00000214900","ENSG00000176728","ENSG00000112149","ENSG00000243364","ENSG00000102543","ENSG00000140398","ENSG00000241755","ENSG00000231113","ENSG00000075336","ENSG00000211817","ENSG00000186104","ENSG00000073712","ENSG00000197635","ENSG00000094963","ENSG00000211630","ENSG00000067646","ENSG00000225405","ENSG00000104067","ENSG00000189190","ENSG00000197008","ENSG00000085998","ENSG00000109943","ENSG00000144290","ENSG00000256862","ENSG00000109063","ENSG00000170074","ENSG00000152583","ENSG00000163600","ENSG00000243264","ENSG00000211809","ENSG00000103227","ENSG00000112077","ENSG00000268746","ENSG00000167595","ENSG00000197497","ENSG00000244682","ENSG00000211651","ENSG00000004468","ENSG00000085563","ENSG00000168476","ENSG00000140511","ENSG00000111537","ENSG00000115339","ENSG00000131067","ENSG00000211786","ENSG00000267121","ENSG00000009694","ENSG00000167565","ENSG00000152117","ENSG00000120942","ENSG00000261372","ENSG00000233355","ENSG00000099910","ENSG00000240671","ENSG00000110944","ENSG00000134121","ENSG00000243772","ENSG00000211967","ENSG00000211780","ENSG00000049768","ENSG00000122678","ENSG00000211778","ENSG00000175066","ENSG00000050438","ENSG00000188042","ENSG00000139636","ENSG00000231621","ENSG00000157036","ENSG00000077463","ENSG00000171174","ENSG00000135074","ENSG00000064545","ENSG00000211706","ENSG00000080493","ENSG00000181894","ENSG00000113263","ENSG00000183426","ENSG00000139116","ENSG00000211797","ENSG00000237254","ENSG00000189430","ENSG00000168026","ENSG00000156042","ENSG00000250303","ENSG00000128040","ENSG00000168569","ENSG00000162739","ENSG00000152147","ENSG00000178917","ENSG00000116771","ENSG00000162775","ENSG00000243290","ENSG00000249437","ENSG00000251606","ENSG00000258733","ENSG00000204305","ENSG00000117036","ENSG00000184293","ENSG00000182010","ENSG00000143502","ENSG00000158321","ENSG00000241657","ENSG00000258732","ENSG00000198429","ENSG00000211812","ENSG00000038945","ENSG00000198133","ENSG00000118113","ENSG00000240382","ENSG00000205189","ENSG00000198106","ENSG00000185272","ENSG00000185900","ENSG00000224691","ENSG00000225157","ENSG00000108773","ENSG00000254184","ENSG00000135069","ENSG00000161010","ENSG00000211803","ENSG00000211666","ENSG00000168228","ENSG00000211794","ENSG00000211789","ENSG00000187626","ENSG00000149474","ENSG00000186017","ENSG00000070915","ENSG00000091137","ENSG00000215190","ENSG00000183378","ENSG00000130653","ENSG00000083814","ENSG00000211648","ENSG00000182185","ENSG00000256553","ENSG00000144152","ENSG00000211650","ENSG00000107742","ENSG00000157800","ENSG00000182230","ENSG00000164398","ENSG00000247708","ENSG00000184515","ENSG00000162086","ENSG00000184271","ENSG00000125149","ENSG00000167618","ENSG00000211820","ENSG00000258511","ENSG00000203326","ENSG00000171291","ENSG00000149292","ENSG00000168280","ENSG00000211945","ENSG00000185798","ENSG00000264754","ENSG00000215559","ENSG00000099381","ENSG00000184206","ENSG00000159433","ENSG00000133740","ENSG00000172878","ENSG00000183826","ENSG00000182841","ENSG00000117322","ENSG00000198237","ENSG00000074621","ENSG00000142528","ENSG00000144120","ENSG00000166762","ENSG00000228302","ENSG00000085982","ENSG00000186106","ENSG00000130338","ENSG00000105708","ENSG00000110446","ENSG00000272216","ENSG00000227039","ENSG00000173208","ENSG00000265800","ENSG00000226179","ENSG00000184384","ENSG00000129646","ENSG00000168389","ENSG00000142632","ENSG00000149970","ENSG00000196437","ENSG00000236213","ENSG00000215580","ENSG00000243452","ENSG00000211649","ENSG00000118200","ENSG00000128596","ENSG00000185697","ENSG00000174292","ENSG00000065717","ENSG00000162711","ENSG00000037757","ENSG00000188732","ENSG00000130347"
"1","Breast",-0.728791308433215,-0.775167238359184,0.941533665861085,-0.781246686187137,-0.598106380468274,-0.157472330247334,0.630774607094644,-0.693287557349395,1.50580735468115,-0.924383456963178,-1.21518177842477,-0.74734150102256,-0.771466380593856,-0.73443563704721,-0.741668625111895,1.59730655386506,-0.119303083208719,1.2175463930433,-1.12430255764442,-0.847773696858749,-1.24510571606878,0.189615839859914,-0.859263024299127,-0.0705695337248019,-0.685787310920837,-1.01521712107418,0.986334409041352,-0.745990369436188,-0.808765145626278,0.531385327992486,-0.69313385985971,-0.274937867389726,0.559283638249742,-0.752972227692296,-0.806631718647939,-0.906310025507659,0.659140856916528,-0.760205180995865,-0.744710504164174,-0.890479437424858,-0.452556285977189,0.696314643042032,-0.72432017257179,0.346875539692305,0.132416888012614,-0.721938958852773,-0.718251359732377,-0.676571084027846,0.615555480432046,-0.688611817789502,0.648005483230082,-0.932216814321484,-0.87360415203923,0.216073350188096,-0.633681844795855,-0.776790933458225,-0.909920869541786,-0.727287604892115,1.61150148947672,1.21181029365475,-0.668050659708603,-0.598927117344026,-0.860618193064622,1.09163296706734,-1.15896169932775,0.638663118188538,-1.03163539527437,0.476824868041457,-0.208808942148241,-0.780431960853447,-0.768176947111311,0.0521261000546906,1.07171121035385,-0.703271538806465,-0.216666843417977,-0.715868354496665,-0.93565445446444,-0.863349775860164,-0.713636954337461,-0.83287449148258,-0.904060681229491,-0.896844406191031,-0.374747458773002,0.444468631331119,-1.10304100082424,-1.03319831486174,-0.311771159879068,-0.758975999512551,0.364268596461806,-0.716544263183931,-0.228793309741935,-1.01289171520837,-0.713148339938234,-0.0631410638582282,-0.901722308545118,-0.929998426332281,-0.670493292185406,1.41378753500684,-0.877241989504328,-0.285402223882708,-0.770166026564087,-0.638158669651134,0.802258194303297,0.311435287137112,-0.703026760181367,-0.679407972878328,-0.0683615179068985,-0.367141535888875,-0.989894076610451,-0.72082859705648,-0.948104870202566,-1.20299438304867,-0.800676426123308,-0.780546281197427,-0.74408263599437,-0.774306137038035,0.370283987851059,0.280889614235384,-0.224508726802463,-0.710168945107317,-0.417014182917414,0.683027962463123,-0.696317934898251,0.53192065914297,0.588816511124887,0.307048190628603,-0.819722272902581,-0.848178899532866,-0.740401942176593,-0.740435938115546,-0.702516323692063,1.03684679858083,0.541400464221372,0.123497036359574,0.201522433616794,-0.731076396079994,-0.870556211203807,-0.150725474172976,-0.961739122244582,-0.787716393092858,-0.832274920230453,-1.19676510753072,-0.875297892994448,-0.939699979249254,0.0675163716045735,-0.64660539510351,-0.730948434289129,-0.728009070196175,-0.75009024407841,-0.759684371008136,-0.76043413188697,-0.730252093486341,-0.762157176807517,-0.70012022119934,-0.747044646048903,-0.718543917811874,-0.779799249842494,-0.686934886399334,-0.893297965657157,0.238644097079149,-0.676590723992504,-0.815707005535943,0.98699058423883,-0.879265259628223,0.623566933434735,-0.11864558196074,-0.698459982696674,0.61749066263759,0.614150762359575,0.17109792060914,-0.686748453646629,-1.00366041632037,-0.242596827216098,2.82995199396224,-0.690936611956738,0.51556470634494,0.481227720638177,-0.751339474917678,-0.866461765731612,-0.876447496366837,0.409558747337481,1.14487554817404,-0.238883033812805,-0.754500399259847,-0.602625397081603,-0.886332522242659,-0.340670928797698,0.763323671323218,0.703701267655963,0.27799888740772,-0.977068942244744,-0.738074993295245,-1.08934740386321,-0.0824988432435943,-0.667947871780121,-0.733850746172203,0.181462205297927,-0.754840794794962,0.328235768718979,-0.74939316809855,-0.84109862494721,-0.849665501190163,-0.730200877191589,0.352077190906998,-0.825793877817239,-0.135201603910276,-0.788210720742951,-0.79925921770021,-0.781105004176163,0.539676556536104,-0.460877739616233,-0.844972238678285,-0.762526454007422,-0.167136155532293,-0.734928731980913,0.510491347468213,-0.734068134678486,-0.741234713650402,-0.2242150945686,-0.874795142834355,-0.762118148538743,0.405154436337279,0.515181587680947,-0.747895694710313,-0.755026618144461,1.27149950506227,0.062783490147332,-0.756193883248842,-0.88001406455504,-0.655878876491829,-0.648027428988903,-0.167844554807231,-0.271857484925391,0.776976854259849,0.670409023262049,-0.629934287733349,-0.403408843031638,-0.754905725487704,-0.626619994427187,-0.664681304059018,-0.877452435227507,-0.655303922907389,0.187863244141088,-0.0206918300314969,0.337914281767225,-0.772111380871925,-0.906560458601778
"2","Breast",-0.718655421963408,-0.168449113580606,-0.902821368040335,-0.767647688613215,-0.583795618831427,-0.157297295249451,-1.18761474684072,0.336477011601024,-1.00798138540824,0.133621627636163,0.863586267833793,-0.735538431429342,-0.757296322544333,-0.721594600517261,-0.732290565919551,0.133111576220796,-0.98641184768064,1.79983336929262,0.674928057965209,-0.832964156119902,-0.306183063023173,2.35494193597722,-0.839831336778545,-0.65961887154897,-0.67285519170777,-0.51978850221484,-1.04897979385461,-0.736024825654585,-0.797814918588795,-0.922413926392264,-0.682763370315277,-0.752200146918515,-1.19939145335914,-0.737853192768718,-0.796481310160471,-0.883892284824148,-1.01331961762241,-0.747266758526,-0.733879297211309,-0.867844142479419,-0.871918667471105,-0.661398906698493,-0.714161606524975,-1.46703955418938,0.0478804056427929,-0.708529806388495,-0.704499056518315,-0.668195275415361,-1.04194787038853,-0.680364679062641,-1.01922922143443,-0.911065614797348,-0.851504121127632,-0.822016318856911,-1.15906971041488,-0.76437804528336,-0.889559979795358,-0.713906027511772,-1.03558413098203,1.01235376538183,-0.654270456971347,-0.578370924184641,-0.847254931353317,-0.782448051777972,-1.13243968764259,0.180757847167568,-0.435021093958256,-0.167842988055374,-0.713383992333729,-0.764901203210143,-0.746678980350019,-0.867840210581758,0.412310201088328,-0.689981475437528,-0.768494733433483,-0.703982685867669,-0.918852470166402,1.00176316326364,-0.698623871695674,-0.819074383805585,-0.886817237219871,-0.874621301882992,-0.586001868147439,-1.12914874284419,0.873598355187769,0.707246120212905,-0.799033056697503,-0.742021223324103,-0.810242818643565,-0.704841718995921,-0.752846702402315,-0.991813125369158,-0.701888581438167,-0.374829663122082,-0.879140444865982,-0.914387934409343,-0.661863011550945,-0.907235565689595,-0.858437340479324,-0.764710942361252,-0.753269258749561,-0.629066920417686,-0.802027000798997,-0.791035762219912,-0.691619371298744,-0.66912658183064,1.40585582735432,-0.817455073900139,-0.960258148235384,-0.705640092430796,-0.928853210792458,-1.16668382160138,-0.787334230704587,-0.764656082078799,-0.731880429258863,-0.756346427880872,-0.9086899121779,-0.852675059583068,-0.759708175128022,-0.700018519946441,-0.882018625312789,0.308211795081942,-0.68626648897948,-0.994315912711324,-0.821096217191567,-0.774086443294649,-0.799236775735203,-0.823602720324725,-0.723925002922765,-0.729011027706322,-0.689185258531724,-0.916722396817995,-1.26735082233209,-1.07703694478432,-0.922327902807691,-0.719890437363627,-0.311330855111435,-0.150241857608336,-0.936157529688933,-0.773219810542215,-0.815276484008308,-1.1634705398495,-0.858295816787361,-0.921719756225237,-0.92584879368108,-0.63539230004124,-0.717694546719784,-0.716898026562048,-0.734998158980686,-0.746932932629701,-0.749422724477285,-0.718266994313634,-0.749042226850761,-0.671293455312109,-0.721475692995436,-0.70711695135254,-0.765942943242337,-0.674566866604204,-0.876730378328377,-0.72453209520936,-0.666825498140407,-1.09678245038429,-0.931752668326879,-0.857547823237775,-1.03497650521642,-0.777862674773851,0.938045350703808,-1.07933227152009,-0.782419365255523,-0.750355046884305,-0.676312598848462,0.0833248573654714,-0.788894141947618,3.71959274001681,-0.671200612399466,-0.889829862194697,0.619311641451391,-0.732854768872884,-0.847139681342442,-0.850005088212834,-0.635889866363652,-0.120292279288487,-0.731977278111443,-0.742696468561119,-1.09520115388271,-0.861302595637032,-0.793655480788876,-0.735799778645133,-0.675033627211415,-0.731262097116407,0.528967747675235,-0.724694392759437,-1.05576102563122,-0.549097214092305,-0.659756035119187,-0.722692994991464,-0.723909661385901,-0.742736463259867,-0.862724711502907,-0.730239165803986,-0.820734653278465,-0.833526880444537,-0.715986109717421,0.759066906676845,-0.817472667065406,-0.669519674845126,-0.77611069929095,-0.780192065654136,-0.765211277204599,-0.537641265222222,-0.861652696965077,-0.820591272291347,-0.751034558615317,-0.735249826075821,-0.724033848567858,-0.173048273991016,-0.72142872880993,-0.727725281399108,-0.90514264966315,-0.856384160864474,-0.749880350869081,-0.93171111579579,-0.983946546755184,-0.127781367432245,-0.74135782930345,-0.725801975329335,-0.738884560922344,-0.742083418996405,-0.86050687385668,-0.645564761946368,-0.0377761985968059,-0.824108354845098,0.531152287915336,-0.858408092546163,-0.838515126331306,-0.617873300333033,-0.338257305547343,-0.73831160195768,-0.611973810182815,-0.651364144089532,-1.16417903389045,-0.644963554237967,-0.770261585845868,-0.974572747403085,-0.698013989812703,1.32941241036095,-0.879806933776633
"3","Breast",-0.71469200450297,-0.757530426099305,-0.895999266616758,-0.762368876729314,-0.578316904068562,-0.15722739277558,-0.578386557323525,1.77111761531675,-0.998316379428078,-0.895116773952629,-1.16848061694734,-0.73094218545202,-0.751806361268971,-0.716608476874902,-0.728614982359732,-0.858045288873017,-0.977952127570581,-0.562885004846397,-0.149178770946795,-0.827223280380719,-1.19583660125922,1.13463426017292,-0.832381771960499,-0.347374650924252,-0.667847434703182,-0.494782358594449,-1.04000281226881,-0.732123790212406,-0.793530195620345,-0.912261579679087,-0.678715752613146,-0.747102976177944,-1.18631555645015,-0.732018346773242,-0.792502408152755,-0.875354478965851,-1.00023495215387,-0.742241443277494,-0.729650289192353,0.450342239470182,-0.865704695315446,-0.653773880687879,-0.710188630212903,-1.07830978792044,-1.21782894476573,-0.70333603454631,-0.699179643426386,-0.66491137989419,-1.0304714110432,-0.67712765717487,-1.00880866983945,-0.90298147218475,-0.843113102710622,-0.816226585626727,-1.14672572959783,-0.75954599994642,-0.881768487871716,-0.0298836256412853,0.335323318531499,1.70219361821964,-0.648949925761031,-0.570662895062016,-0.842048459068342,-0.775411679371898,-1.12234358734803,-0.89195286515345,-0.9857468875314,-1.07278239465375,-0.705838561487913,-0.758908460627371,-0.738528418910645,-0.860072135780806,-0.563053340916554,-0.684837502289329,-0.762879548197535,-0.699360610008343,-0.912351334945905,0.693652850260549,-0.692836598611022,-0.81371136530862,-0.880161135640564,-0.866152215945621,-0.987128325526735,-1.11491449427493,-1.05856066378697,-0.998741199830033,-0.793960065151517,-0.735510790548431,-0.802687608407792,-0.700287408991983,-0.747945293215825,-0.983728381287514,-0.697500008079094,-0.346964074297528,0.101626667692382,-0.370934568193201,-0.658480102605496,-0.898501919600358,-0.851220625740271,-0.759828154572487,-0.746777726736243,-0.625512934264002,-0.794094742937188,-0.785767607930579,-0.687177171115131,-0.665114342586922,-0.959923746347297,-0.811607505057582,0.39457872905939,-0.699787116336838,-0.436380250495992,0.048220796301589,-0.78214710860601,-0.758532345898729,-0.727132820755382,-0.749461340095757,-0.900738838759763,-0.843532587154847,-0.755339521101354,-0.696051838244688,-0.87553379219624,-1.37037913359229,-0.682338621900429,-0.983140280515784,-0.815799359664136,-0.769190388749226,-0.7914239504,-0.814332264503612,-0.717587986846079,-0.724555834334302,-0.684025874275847,-0.909708517226135,0.0843697733633735,-0.642816713510375,-0.916143559281598,-0.715529692141212,-0.848767946504116,-0.150049286054045,-0.926483457897156,-0.767605344325034,-0.808729964849368,-0.792879217157799,-0.85173545760975,-0.0296022271671495,-0.914987102506636,-0.631036472369048,-0.148344614536855,-0.712564152551947,-0.729172810548395,-0.74197787776627,-0.0190293083596929,-0.71360296491445,-0.743948172226114,-0.660650998966579,-0.711884090025642,-0.702666162911969,-0.760566135703793,-0.669771131824972,-0.35240712893119,-0.717802324067773,-0.663008460356221,0.393546815564156,-0.921185351697813,-0.849271219969958,-1.02523243955853,-0.774026490572205,-0.684953226711904,0.57203371913885,-0.775702676863951,-0.744940953176151,-0.672241243066681,-0.967483083219896,-0.783170393094896,-0.559028762579132,-0.663700009987934,-0.429806855218726,-0.69261875262556,-0.725791266577176,-0.839734408066245,-0.840086381041981,-0.99227762377781,-0.749243409692647,-0.727049912836887,-0.738097594689352,-1.08212836685445,-0.851858667958932,-0.7876820693426,-0.727341669159983,-0.670718430134065,-0.72648422120217,-0.941450989617066,-0.719507219858408,-1.04326828174859,-0.984005606547497,-0.656542611163915,-0.718340767404465,-0.719346953273134,-0.738024470385934,-0.851882661994767,-0.722926359255171,-0.812978340476354,-0.827290509356226,-0.0653148719673025,0.677467913106123,-0.814193632957347,-0.0311272086998322,-0.77139487162344,-0.772893398837798,-0.759081713758574,0.714833562389922,-0.854759238276867,-0.811411851331103,-0.746551652876761,-0.729795970689858,-0.719780495990783,-0.766155189319014,-0.716518908992254,-0.722487687116936,-0.893451316564255,-0.849305118035539,-0.745115201909412,-0.923242192467639,-0.972802578654752,-0.728289583507489,-0.736059227854952,-0.716814418057815,-0.731806174995284,-0.736614322211448,-0.853032608668255,-0.641543286183656,-0.633237841210597,0.395195915860751,-0.750595465722614,-0.850155234482028,-0.832271358629865,-0.613202974323956,-0.824480857821966,-0.731925570227113,-0.606344054701517,-0.64621688668563,-0.552290449047869,-0.640934308573959,-0.76459229182479,-0.284174323262012,-0.693809399313143,-0.750808578756168,-0.869734992035003
"4","Breast",-0.337082840764167,-0.429855030898164,-0.690727534634912,0.850104469206516,-0.362879274063746,-0.154373876420821,-0.856493519999429,-0.423612324179374,-0.741356009975112,-0.669884888322564,-0.855130126534448,-0.373625662329972,-0.438356786053373,-0.374798715102453,-0.333903882973736,-0.62845682146662,-0.741491876111939,-0.631007823727862,-0.779543832665938,-0.586466313617887,-0.872100411437455,-0.454573241864947,-0.594609261106956,-0.780509143119047,-0.342054431892958,-0.768637990216318,-0.79035516056589,-0.325620579804039,-0.373616713269246,-0.656431456711501,-0.307836983284203,-0.451847273765152,-0.867623105000391,-0.458686703010354,-0.356089671718,-0.643255445716586,-0.698556552552668,-0.451753231089988,-0.395290544887899,-0.629360830419564,-0.648546304255177,-0.420363664896242,-0.258399817488086,0.277498522375229,-0.880999022790465,-0.371813464455914,-0.3986745886371,1.15803893314833,-0.744944558742251,-0.245110311718464,-0.74010102502855,-0.678371488683985,-0.619286390727909,-0.471808110907672,-0.839977725930241,-0.443581739610162,-0.663677689297193,-0.404956269489956,-0.70176942287829,-0.499848020749371,-0.30056682909379,-0.313202497771754,-0.494242724326696,-0.544042322452213,-0.847914441152062,-0.683645602681214,-0.694021502317975,-0.769295469825371,-0.453323121702814,-0.500079079492295,-0.488347780952982,-0.639017724776511,-0.318964446387796,-0.387600911573029,-0.469501868564708,-0.38851854484629,0.967705587049065,-0.51070513233498,-0.37867223367635,-0.528253972520461,-0.660800105113249,-0.632089521740631,-0.71813645299534,-0.787406267736308,-0.760575542721896,-0.743990944400053,-0.505984575931458,-0.489412914868045,-0.570347452508917,-0.363478095395024,-0.436011045627893,-0.753536645261501,-0.23727752919584,-0.676579395282386,-0.639760929999159,0.37553129224882,-0.179617823386421,-0.662546779022575,-0.643153929790577,-0.470184812974716,-0.499292053228797,-0.232854552062699,-0.567208077857303,-0.442701251949098,-0.291876329746388,-0.277333539170908,-0.711898243088701,0.447938281409102,1.09827149805987,-0.396503522484143,-0.706657793940667,-0.326583643100008,1.51167944917114,-0.512787192474528,-0.342366773988834,-0.50881290698651,-0.67791624893032,-0.606825879802456,-0.415176055659872,-0.312162387463113,-0.613124513511749,-0.999683792026937,-0.265654202496928,-0.703644431204198,-0.553790900362483,-0.393707206610473,-0.556576720647699,-0.575964991525286,-0.406375051995334,-0.33298248859468,-0.387197716307736,-0.703474016877753,0.440374734808798,-0.813408383163349,0.388804132416468,-0.364401057090936,-0.577462304294498,-0.142454548424367,-0.674540247550688,-0.458265799326087,-0.574104264391607,-0.842211484872662,-0.619566085804305,-0.694431695212278,-0.648602474882038,-0.273669516426698,-0.409386567942014,-0.337835517265012,-0.435828086385305,-0.450997075265052,-0.330736711836952,3.14216026168485,-0.41359787503935,-0.365230932870235,-0.358197338310809,-0.361618443676299,-0.409638807848562,-0.375106195193963,-0.638259458532359,-0.378115876451579,-0.204599175673897,-0.779840865451682,-0.656804496765995,-0.621296266560907,-0.764562074718293,-0.323007045651085,-0.281203925939756,-0.746057082731899,-0.522300819056201,-0.432398085371464,-0.305663570330475,-0.708442337514087,-0.468330060830403,-0.174742295832041,-0.438950369160112,-0.658095907684635,-0.216736769562071,-0.483993548446034,0.277703371897563,-0.593490927992465,-0.715174369266244,-0.406106359492954,-0.412448494577743,-0.408437582937986,-0.773026674423589,-0.609642462213743,-0.516067648928335,-0.496389911585008,-0.302641916206295,1.71862564338415,-0.688094442362341,-0.379450457633572,-0.205290433501748,-0.72888825662468,-0.258826020760896,-0.352022280574715,-0.397350509280102,-0.417415887446164,-0.58998777304339,-0.444329248776229,0.0826398773116666,-0.582279409600659,-0.358905616780257,-0.766186708197122,-0.69863254046479,-0.290950553817074,-0.455032591735905,-0.517701003183776,-0.492895816175194,-0.719755667390523,-0.636237942616621,-0.578549039653158,-0.390999781293935,-0.358220704122054,-0.32794828100209,-0.434616357586456,-0.387159573075558,-0.387188919122251,-0.619337016262336,-0.621400306763538,-0.385684565759107,-0.690570662359039,-0.0746183856342044,-0.378182682936184,-0.428323541254699,-0.470154522845991,-0.449521248042773,-0.338438648713506,-0.63795731629149,-0.237030037357481,-0.272516092859956,-0.603527198110171,-0.475207235335801,-0.628279545910768,-0.584215824619179,-0.298344310386276,-0.578443021126528,-0.396010758291317,-0.224313099415631,-0.278691018063307,-0.837393954174687,-0.305483364604792,-0.444725540020059,-0.69986374121993,-0.298947034359035,-0.479723036719669,-0.615141930950191
"5","Breast",-0.687825102768216,-0.724411358296401,-0.851032406829325,-0.727132204485665,-0.542744281185316,-0.152058156726124,0.0945459231117833,0.120003675150395,-0.936608211604115,-0.84266944431941,-1.08936203981875,-0.700057599066642,-0.715303098085344,-0.683304267557924,-0.703574991006067,-0.802647690549588,-0.923098208365369,0.160087486224536,-1.00276265168127,-0.789003408783172,-1.1131199065656,-0.660627659371172,-0.783882906690138,0.086446827119685,-0.634591165408012,0.699724881630944,-0.981895396531087,-0.70561841590871,-0.764443493069867,-0.848533549416217,-0.651386911237509,-0.713051920291726,-1.10522174929472,-0.693530526489897,-0.76538720006689,0.120679326297841,-0.920581089402188,-0.708654068907678,-0.701073032685832,-0.804201157047244,-0.82449611623645,-0.605536133019785,-0.683247899493036,-1.11913616300771,-1.12958702833527,-0.66882377734853,-0.663930804125857,-0.642523162125244,-0.958767277060049,-0.655006558469258,-0.942930111266694,-0.850642050180217,-0.335750396117077,-0.777659794708523,-1.06967850722889,-0.727099175613321,-0.831207980092598,-0.674256877593713,-0.583764652046747,-0.700407821534046,-0.613831187174433,-0.522566871322092,-0.807024210090548,2.2449018188109,-0.556706676591188,-0.845957764419867,-0.909676952775185,-0.591395385479095,-0.65734277681974,-0.719387523326586,-0.686596335767739,-0.254072088041038,0.228195501866337,-0.650707232106515,-0.725594459312437,-0.668390764091451,-0.869230939900033,1.62821368381163,-0.654751927557885,-0.777823697258839,-0.836225199421374,-0.811642908464817,-0.921333010219417,-1.02837266936293,-0.98287541799433,-0.937971311708444,-0.759932847972344,-0.692997151938646,-0.753795441040849,-0.669723940429169,-0.715111393879911,-0.931021681533904,-0.667957381318212,-0.878208429606772,-0.815501386299401,-0.867925358806028,-0.63542907534852,-0.842417434039564,-0.804129116957417,-0.727079577492902,-0.704340778414003,-0.601438766642961,-0.742994829463153,1.69578869984019,-0.657328557414674,-0.638033464156355,-0.901079619580817,-0.772767057575204,-0.446766273363561,-0.661297894971662,-0.872890420310146,-1.07037256044062,-0.747409806522111,-0.71824772724975,-0.695288929487526,-0.704647891170259,-0.849123031477541,-0.785588970160747,-0.725817353525584,-0.669198098073695,-0.832579819778286,-0.0474055575551923,-0.65575018090269,-0.913002332589948,-0.780335982913082,-0.736306891809205,-0.741073275648776,-0.755797689300648,-0.676083975362972,-0.694531766882255,-0.649796480246544,-0.27388269881497,0.0312707342612165,-1.00867470764743,-0.194506420394006,-0.686159147795044,-0.109056013109211,-0.131747634587737,-0.865089846541904,-0.730302017043611,-0.765719216747958,-1.0732806961946,-0.188147246212378,-0.869009077739367,-0.138408325354628,-0.601918145768823,-0.678356462206435,-0.683342132215139,-0.690733443549671,-0.708827256509671,-0.716019682605468,-0.682306944614383,-0.709900369529889,1.94370523591748,0.00815639079908561,-0.672744872650444,-0.724701022437541,-0.637830465069037,-0.827920135708391,-0.673973895833378,-0.637156167861697,-1.00603134369884,-0.854981322427398,-0.795997849204978,-0.962902811658336,-0.747862583685453,-0.659198516166422,-0.982435913355579,-0.731807874562042,-0.708940416630659,-0.644777532798999,-0.904454899371305,-0.745139674198799,-0.522068618297889,2.10724419945726,1.46963683906985,-0.658436771384254,-0.680104759444899,0.201331279576012,-0.77806734720584,-0.92285384701367,-0.71454833743467,-0.694097899091162,-0.707162261727041,-1.00188784405247,-0.792188362453369,0.387356685934727,-0.674101337269039,-0.641739893740058,-0.694427838109844,-0.87956857900606,-0.684977567916661,-0.966266465664344,-0.92333484760158,0.246035751201094,-0.688992835959372,-0.688689773983621,-0.706383307665529,-0.784697331831611,-0.675716705408793,0.247569473668768,-0.786040462580936,0.12340587608785,0.239863212446056,-0.283804084927239,-0.630147021752747,-0.739649519179792,-0.725527306377462,-0.718706301751155,-0.897261651556122,-0.809521207701513,-0.753631724176477,-0.716317152801545,-0.693559209434607,-0.691047282827247,-0.732570099148319,-0.683696298099178,-0.687614811522847,-0.821812218077452,-0.80294570492033,0.10418943841405,-0.868599610740824,-0.90320794906065,-0.69194710548485,-0.700789347413566,-0.660533435276298,-0.685961971910682,-0.700223239830432,-0.804414724106804,-0.614451187612702,-0.605415258056974,1.49822155580479,-0.712250409755608,-0.797261735525245,-0.144626650012899,-0.582191517449642,-0.781349866236197,-0.690048713000528,-0.569522747664889,-0.6121636391595,-1.0715111398709,-0.613823556562607,-0.72695552945819,-0.429622268855466,-0.665441789887589,-0.711668080035696,0.839722078900816
