"","cancer_type","ENSG00000229308","ENSG00000241859","ENSG00000120725","ENSG00000213553","ENSG00000075914","ENSG00000128218","ENSG00000128016","ENSG00000226660","ENSG00000167664","ENSG00000204852","ENSG00000211752","ENSG00000196735","ENSG00000134545","ENSG00000187688","ENSG00000211801","ENSG00000112983","ENSG00000112159","ENSG00000204252","ENSG00000103175","ENSG00000117560","ENSG00000148843","ENSG00000239855","ENSG00000182109","ENSG00000105426","ENSG00000211663","ENSG00000211821","ENSG00000211791","ENSG00000197912","ENSG00000211800","ENSG00000211785","ENSG00000069667","ENSG00000121058","ENSG00000099260","ENSG00000077238","ENSG00000243364","ENSG00000157554","ENSG00000127804","ENSG00000184584","ENSG00000261824","ENSG00000185641","ENSG00000132740","ENSG00000109133","ENSG00000169964","ENSG00000163481","ENSG00000245954","ENSG00000132915","ENSG00000215788","ENSG00000104921","ENSG00000101464","ENSG00000211652","ENSG00000175899","ENSG00000165792","ENSG00000171135","ENSG00000086712","ENSG00000103995","ENSG00000147383","ENSG00000085998","ENSG00000188868","ENSG00000131002","ENSG00000186481","ENSG00000176248","ENSG00000153563","ENSG00000135213","ENSG00000271109","ENSG00000104980","ENSG00000165272","ENSG00000160223","ENSG00000211964","ENSG00000211710","ENSG00000104067","ENSG00000150687","ENSG00000005801","ENSG00000256039","ENSG00000058668","ENSG00000181315","ENSG00000205809","ENSG00000211728","ENSG00000211787","ENSG00000197008","ENSG00000157992","ENSG00000231621","ENSG00000141040","ENSG00000139291","ENSG00000141956","ENSG00000143297","ENSG00000196937","ENSG00000139537","ENSG00000214900","ENSG00000211750","ENSG00000181847","ENSG00000178338","ENSG00000033011","ENSG00000173114","ENSG00000211810","ENSG00000198918","ENSG00000243772","ENSG00000211707","ENSG00000103599","ENSG00000211790","ENSG00000197471","ENSG00000112077","ENSG00000147408","ENSG00000112144","ENSG00000225157","ENSG00000188822","ENSG00000167565","ENSG00000182841","ENSG00000071575","ENSG00000152270","ENSG00000198040","ENSG00000002016","ENSG00000146904","ENSG00000172171","ENSG00000100450"
"23","Breast",-0.628332338015191,-0.734741042418415,-1.2368442668337,-0.693872356088829,-1.4448594093345,-0.490240006754107,-0.29626520656206,-0.731812076685432,-1.05532625058021,-0.99958626128779,-0.875474610518142,-1.51313017116755,0.698849705748734,-1.41178963533045,-0.767147842313292,0.290913022092479,-1.42579384570344,-1.03511110598704,-0.156846105775864,-0.77983496415849,-1.4897981663425,-0.734982657563741,-0.690727313323732,1.13704705084561,-0.665488185583011,-0.550527165957499,-0.770102017621487,-1.32396828845538,-0.741289991531239,-0.805235670687281,-1.42671446407734,-1.20799236006574,2.58317977469313,0.195540541529333,-0.660012526367307,-0.641974946864649,-1.12716709620188,-1.3140081073037,-0.860968901206668,-1.10354344953769,-0.935091409334566,-1.06284187002403,-0.951266030548022,-1.11089198416508,-0.890872042733916,-0.723414904881722,-1.01109186256163,-1.38950692316168,-1.08061810478292,-0.706968769136928,-0.850295372808731,-1.2313946876992,-1.0111435224907,-0.709507646003642,-1.48119967996249,-1.01896911766842,-0.925720241457572,-0.797504244291122,-0.66868124984069,-0.834878798036858,-0.950236313474641,-0.984207109848502,0.999157793523126,-0.929662321648652,-1.13150109401771,-0.976330963584648,-0.689313033570921,-0.794512359781273,-0.828288033580755,2.00076998810683,-0.771511948258538,-1.13498436883199,-0.878148104093635,-1.29734351763104,-0.800012509147051,-0.814626505136078,-0.657521852626416,-0.842733941845775,-0.856103725314163,-0.676489733411039,-0.755165801359395,-0.835671321361719,-0.92536887266692,-0.854129226217951,-0.881849164367538,-1.01893194826728,0.42194533722486,-0.671746031382324,-0.711593501827329,-1.14578087237362,-0.886838945685017,-0.998934835300119,-0.696926865230242,-0.829691092137868,-0.828525258045278,-0.754117021830182,-0.707491875516358,-0.670355976557246,-0.716143599483478,-0.906709411073705,1.09696828486967,-1.19101421265571,-0.812245917473396,-0.642971564556163,-0.770996654001872,-0.886775282332886,-0.819488715431841,-1.01921169346338,-0.976804360365337,0.517377183910981,-0.702038274572012,-0.742261554704777,-0.838611015312378,-0.236295846455039
"24","Breast",-0.572996895146828,-0.685937158268633,-1.14793793757639,-0.66159744663594,-1.34207446580755,-0.971739330948734,-1.01821019091833,-0.692655210559325,-0.988904898088045,-0.928157770932652,-0.830141395029736,-0.474248184577936,-1.08838111213166,-1.3079723581731,-0.723433280471438,-1.44076037696709,-0.574652286112486,-0.965672338535276,-0.156204540379379,-0.727616095147419,-1.38290962356677,-0.693593626968572,-0.651572575159512,-0.05699730150711,-0.607529742037379,-0.510320093986637,-0.726537305904881,-1.22634706681796,-0.699393118130814,-0.0137270041839496,-1.32027515087375,-1.13235715094711,-0.590020186196097,-1.09383935542829,-0.579948437856139,-0.59885794175152,-1.03642906228145,-1.21584666751819,-0.809056713782967,-1.03392880614064,-0.873149332128148,-0.983436534363424,-0.895379589277731,-0.283574135923681,-0.829087729108086,-0.680773986563146,-0.441684869686827,-1.28548893664744,-0.99471453263974,-0.669898961420421,-0.774473067420169,-0.373810500712219,-0.952071774678458,-1.02140568170034,-0.57556558652132,-0.937624629870333,-0.84577801546417,-0.752765764980396,-0.602851588251718,-0.761195879149999,0.954468698307849,-0.362311638117016,-1.02871499691738,-0.0421866764351736,-1.04880305635248,-0.901155145797952,-0.601026976843354,-0.739495834485861,-0.779680770664998,-0.687647610306958,-0.734852970014214,-1.05500115810037,-0.826026851800004,-1.20170418738874,-0.749203604509809,-0.753474281966193,-0.622033302241729,-0.111165307699213,-0.120766795686496,-0.636216148461608,-0.71416864828891,-0.774722048283099,-0.867243902634962,-0.794995672714978,-0.818765448406256,-0.950808958910038,-0.881683864877459,-0.630774424323397,-0.673066853135224,-1.06787536943044,-0.819323509428904,-0.924604211824768,-0.644785743735369,-0.782220349781141,-0.172655041286316,-0.696985991950911,-0.673319566839435,-0.620150333742588,-0.676614328960858,-0.87598082453905,2.77987318461616,-0.676018050478036,-0.76222818558443,-0.528936866363546,-0.735980550353734,-0.841432660048341,-0.767585316689482,-0.385604560841806,-0.892912792963902,-0.929110907326051,-0.657587847406792,-0.692088556087837,-0.184465196496079,-1.56044856283153
"25","HC",0.0882999674933286,1.0255889830146,2.00780049929623,4.09851461130629,1.57152307948473,1.55030746144342,2.707317396203,-0.660469770191654,1.27503674358934,2.25337392508714,0.126944994133238,2.14642733288923,2.1656309698086,0.5091548717756,0.139468143272255,0.344689494789455,0.6710263165714,0.0997012922515257,-0.155763798078825,1.07496720964667,0.598462423479967,3.0459943874957,-0.593340686233014,-1.09508711357803,2.21592557665507,-0.486422753963721,1.23232272576174,0.94040932393761,1.69607393266858,1.05130107969203,2.36947223957663,1.32560801659023,-0.55574606217177,1.20592390397765,0.65908901773383,-0.563700022427951,1.93936208822336,1.31734752540079,2.45528834449185,3.10369643428729,1.76959458585638,1.40019727815915,0.738825681461446,1.80666742352254,1.50990568227737,1.39146589402253,-0.0159403746360014,1.63046049201411,2.1800756784433,2.90722334446278,-0.732269792898469,1.02616552509052,1.66950092898022,1.01212248371828,0.443663674856957,1.42234721071754,1.12297193692223,0.696254848305294,2.24649540093664,1.72259684745545,-0.859269985826928,-0.873211246789898,0.670979304090048,1.1924485064703,0.636433294307378,0.452107620396306,1.56624726340732,1.0475075641342,1.05863236915958,0.754794085076868,0.622703827924106,1.00057284796279,0.913764614823782,0.598171029070684,2.01056691057041,1.24596251233333,-0.52865393739128,-0.755534418677589,-0.0199860121597103,0.447867244054283,-0.684859605385423,1.51687180925735,1.88966377875888,1.43213972693751,0.285151731500969,1.68676926042665,1.77297456762023,1.01778137265562,0.569784749434282,1.62513852862196,2.42221991689111,1.51797408476324,-0.61404003848426,-0.753100457437741,0.575474097274675,2.52220239961153,0.400653028116174,-0.586853081475579,-0.652147174148661,2.01287809366712,-0.630342469779068,0.813938243148145,1.30019426506972,3.68823595779874,0.570900968368341,2.27537265899472,1.41433386036509,-0.295590297303693,0.598745746081487,1.43343387141107,2.15102675263438,-0.662007170962353,2.30966848653804,1.6693458937734
"26","HC",-0.413981025642033,-0.514845617436482,1.62802968156261,-0.319716566933363,0.79833418312326,1.04719908161583,1.31094325836287,-0.412737328377087,-0.838666735328421,1.88300950939117,-0.644857692024507,-0.273491165982247,0.47158533521881,1.11515855872821,1.11610830519651,0.134715473896552,0.859547508667356,1.03086653418104,-0.15424723442078,-0.57474125385801,0.617980640063899,0.881112458070855,-0.358577130733464,-0.94968451492618,-0.443193185870095,-0.353579660649872,-0.515727257935412,1.22933935159124,0.573866184599251,1.04614940497824,-1.10941767566789,0.494153198003501,-0.405248720091906,1.39042261660663,-0.227643057580751,-0.321712425790981,1.09378871823634,1.13929728019196,0.269061902067411,0.547364595084071,1.45996147346193,-0.816359291477977,-0.764714572177655,1.05205503576391,-0.692072354142951,1.3778889583823,0.251610140199214,0.936057691091831,-0.819932610306353,-0.353532319964429,-0.623481162233765,0.528221178561596,0.707265716603302,0.71963968537065,-0.435163198566328,1.10849217565952,1.3745883601521,0.437958713647259,-0.463901805818586,0.381180755301922,0.211301529873107,-0.761808588006207,-0.0766882077584175,1.1906843623276,1.35267197740532,0.545443209613821,4.27253356453787,2.24238650600796,-0.607177681837661,1.13882515976929,2.24168853142603,0.665208008886381,-0.687190549581954,0.0608092552285451,0.896350798724498,1.50679695903253,-0.291446535112523,-0.648251446384757,0.260025458589898,-0.353654377312543,-0.432727854825656,0.550296033554233,1.09928109923631,0.747749631253828,0.950015876884545,0.859420691637822,-0.0322776578952803,-0.381121744174936,0.87493585567488,-0.898291329412199,-0.674329065873312,-0.128576350237255,-0.471821466165122,0.392618947018473,-0.168695425459469,1.38133933873088,-0.378214698523764,-0.436398394997361,-0.435644320703258,0.156560961345198,-0.499997639103194,0.98710457944248,0.354160097431712,2.01989666941386,2.13900060455337,1.25333319955357,1.29347845766256,-0.795986779950755,0.775553563773277,0.497576132292648,2.54706831660622,-0.50843721754059,-0.646995691599104,0.693576301990381
"27","HC",-0.482507895630102,-0.60311875433432,0.122786559457817,-0.418886721533803,0.989600588511296,-0.0482003217394189,0.200162763008371,0.566211871037863,-0.88382379802591,-0.819246803906472,0.331738804975352,-0.843870286860244,-0.107270946559738,0.229921520786896,-0.627981198119807,0.854180089169116,0.585315665329524,-0.15990459127762,-0.154923277069111,-0.639983420574411,-0.609296371261827,-0.505942501919399,2.33948253034543,-0.195229351555937,-0.504283746798604,-0.406685128694633,-0.610200496439644,-0.352854795374452,1.12688244613732,1.33063249057331,0.196629074035663,0.600511986180446,-0.494960577611947,1.18103955409859,-0.327389860502234,-0.437875507731949,0.899450199868171,-0.633027994572378,-0.724708066368351,-0.92359621102191,-0.775732633455816,-0.865103605782965,1.81862711074689,-0.898662120126855,-0.732874262430996,1.19094298253978,-0.818842872528819,0.682094560167681,-0.0375428485491052,-0.468275406952832,-0.666501158282487,-0.998199263388497,-0.00260156743579849,0.594572737072998,0.829567653627701,1.15511405706825,2.37599604365009,-0.664690104715184,-0.50579550212392,-0.0759277321847047,-0.801701643848572,-0.806828360150699,-0.917474616604605,-0.79670447104793,-0.345089653177928,-0.789370267590525,0.823437660569763,1.87106526794663,1.70766863320672,-0.596552616164494,0.839846844758696,0.0332209709025085,-0.741003527667444,0.71461425218922,-0.667418326852453,-0.660411607828055,-0.385044234595573,0.150418714065361,2.30250858642116,-0.457351894520685,-0.532214428989555,1.64876938366029,-0.774246838694963,-0.702332110109857,0.807262120935398,-0.107884543248698,-0.777325641546261,1.28439268029138,0.771433141239336,-0.948471999228831,-0.716912816170209,0.837456680536324,0.283954278728933,0.892101852239203,-0.192724325955103,1.22606118863268,-0.475726366274881,-0.523459338266784,-0.527634297888988,0.0245492317511337,-0.561142808730559,0.269923902092658,-0.681034633057511,-0.284298459478075,2.62275366679289,-0.764777986979036,-0.684086691525718,-0.149771741909053,-0.773738432586007,0.366105708992691,-0.541419931226332,-0.592136047439224,0.0475118609576822,-1.39892813822865
"28","HC",0.677122847037837,-0.570954401871749,1.11419733506727,-0.382320997686012,0.63122053150565,2.41235404338562,1.36357424977226,-0.474445673677065,1.24878011643641,1.77683551733169,1.11555174966417,1.58406374824026,1.28953441064752,0.270037996367224,2.16992719353146,0.456778255315869,0.701510674355956,1.49874705720009,-0.154686997520305,-0.623614248303396,0.441772353741234,1.61403954436538,-0.417055020994847,-0.986059408993129,0.142873443788237,-0.387104238787215,-0.575366605496635,0.897673667500515,-0.524179330643684,0.941024066680127,0.138909878792589,0.0907405411796811,-0.471448469771319,1.93908410486144,0.848911814663244,-0.395044202359105,1.43153008454764,0.901561172626224,2.04990502567779,1.62629500636385,0.488186436646618,0.784053950987243,1.89600235666799,-0.00117668938254605,0.505906098274694,-0.480584164046492,-0.801501676766304,2.23768313773618,-0.851740647056912,1.74078653814354,-0.650632846858105,-0.978133318201235,-0.840883371412186,1.01069751470473,1.49403437727763,-0.801478168460737,0.671714886983452,0.356135692461262,-0.490235612684091,-0.63917688319305,-0.787090119476609,-0.790364513656804,-0.144495677641151,1.60579604540576,0.745760120938918,1.54123393282724,-0.304959475305528,2.13522140004728,2.35278876885981,-0.58059105137583,-0.407559875059904,0.921727119880594,-0.727455571159669,0.459004038127847,2.57492539148194,-0.00937667497429888,2.30118756833032,-0.687508239985884,0.753603430974615,1.48512482989659,-0.495532035863343,-0.666658314391954,2.28194659018743,1.03522464103227,-0.706234551071334,0.764102485809026,0.881215022464911,-0.444398751456381,-0.372835107766972,-0.930130100163754,2.38250133166871,1.40218270008147,-0.523671444651881,0.95434948726012,0.159018167400382,-0.587642016810486,1.52780526018135,-0.50191768562051,0.512941026896095,-0.810550968669848,-0.538597544016301,-0.946424809917268,0.878470805634362,2.84349815377877,0.843305747096089,1.12641599933545,-0.670903133848368,-0.113504538301052,0.266323030282133,1.03796264930592,-0.504438796009757,1.28061649438278,-0.671864307823381,0.0717492655875738
"29","HC",-0.456344005436849,-0.569791149650729,1.19924986846618,-0.381023077158026,0.791187018137008,2.66214927599919,1.50419083617872,0.622759073335972,-0.109183821833048,0.276055316699057,0.385611938357783,-0.335758252079657,0.692069709122377,0.271464990931633,0.366746313026807,0.549384131717861,0.0363372187156577,-0.840424594465196,-0.154678340826287,-0.62303362487321,-0.384368497534172,2.20439165579259,1.41656423656314,-0.15743613612065,-0.480959075348471,-0.3864092043043,-0.57413015733243,-0.316710865309205,0.489346119019309,-0.6390342449529,0.88729962438333,1.03897923234774,-0.470076010777227,1.23462243011597,-0.289306049010174,-0.393523881560452,-0.886704863345872,0.0855790431431754,-0.710821193021483,1.1549554235125,0.844212109255922,-0.256236437621712,1.39186330188868,-0.879188367553922,-0.717446896436497,1.2614275172375,-0.800884135915625,1.94939946579271,0.717596429912263,2.35999401150061,-0.650069581168878,-0.109037944117125,0.610181613363104,0.782451665090961,0.621227600602925,-0.800849978947557,-0.714232297303244,0.357806947136023,-0.489685628894602,-0.638618427811047,-0.78656637808843,-0.789777021789849,0.978412522643186,-0.772687993563062,-0.905925559640294,-0.771914402690029,0.862407380952123,0.343925981111542,-0.66603425807595,-0.580025186142072,0.882926616524249,-0.311216165119517,-0.726969805084748,-1.04115896050276,-0.648631978737542,-0.00826391114199532,-0.349308180518646,-0.687018116004282,1.49953402200534,-0.417759681217803,-0.494229974094995,-0.666144999414496,1.96619079886604,0.143898104890236,-0.705698192337019,-0.068501068299086,-0.760770416333422,0.634948354321521,2.66238731144937,-0.929475408051952,2.20900171824257,-0.795496125164131,-0.522596486367865,0.313529121028986,-0.0911938511785438,-0.587054296456066,0.675492851613289,-0.500559333963032,-0.49251207995628,-0.810203948088712,0.0686882864989948,-0.945721082258671,0.280096195665704,4.40813015156806,-0.422777314381179,-0.724114513614679,0.777688147303877,-0.11220901991136,-0.755601847594198,0.764736643784197,-0.503126130226206,-0.560179429616862,-0.671353213701462,0.334694708417344
"30","HC",1.64832555684067,1.32099170215213,0.868004985212475,2.41286402931699,0.540614410367087,0.910460710815108,3.83022755627731,-0.701230773833155,1.29937158320505,0.703746677648606,-0.840066706243912,-0.658944998652617,0.960892463928204,-0.463461160181958,-0.732951935248664,-0.313498702253839,-0.34203897642691,-0.431423025828786,-0.156351820249622,-0.738847508330935,0.126153595807137,0.955019468617581,-0.660122602932752,0.161529562467916,1.3252394337806,-0.518928299935473,-0.736032725866086,-0.874195056477727,-0.708531449583387,-0.767719610377369,-0.315280783694014,0.188418744047818,-0.600163302946127,0.471982683479867,-0.617347540263942,-0.611634917695077,-0.391866625704376,0.598718347780743,-0.154971743479191,0.814124064834691,-0.308897859434505,0.016781331441898,-0.26438348470937,-1.0425814295984,0.112433083939027,0.129858771012977,0.276129022364446,1.18178697590759,1.3959633680989,-0.678375573092733,-0.790152532139359,0.54712539151422,1.83515386953945,0.482667399839638,0.222841141724516,0.853001747165616,-0.862321406532394,-0.762514763146326,0.946487765384106,-0.776509291779871,-0.90587876862723,0.789742155386637,1.13351462136518,0.47805869946037,0.574565517793297,0.447185292936725,0.445205533745333,0.828292754358688,0.818688110299985,-0.698797246765534,0.390207118039166,0.466625912219273,-0.150298157515463,0.266228008811037,-0.100842576121518,1.0459994907466,-0.632069509477649,-0.799995784452006,-0.81462843867501,1.70123897161433,0.16461102376822,0.110651383821698,2.47145626069962,0.553395228840717,-0.256811420828834,-0.388447648491108,0.231053607252813,2.03908426786324,-0.686711211905717,0.590106041618402,1.31901671850095,1.48440317077247,-0.655904114995794,-0.792545728491683,0.0345689735386511,1.44879109105705,0.861329362199943,-0.630887184813877,0.109410513318837,-0.302884379025887,-0.6901344625198,0.491609437909519,-0.078571191318165,0.482115571751471,0.349489600832427,1.64993622358645,-0.123458849080699,-0.964323423008911,0.111928484099057,0.00957842814061596,0.15415508506108,-0.0294374854411121,2.183073582584,0.865985555095243
"31","HC",1.12700146066167,1.53191064290458,1.61161233166597,2.43951282342879,1.10720513348795,1.59659653705743,3.01962676756387,-0.699221152670111,1.63556212656562,0.966065793820391,1.3456162028182,2.1314089737277,1.03656352971588,0.851139422326794,1.21261304752421,0.20936860421234,-0.0488337528888145,1.5106521616102,-0.156317661862741,0.00703124743367331,0.0853200797208059,2.191068201554,0.219244095195615,0.453443274982866,1.33871091698534,-0.0451839236619041,0.0423552301922574,0.649892258240841,-0.706388128618723,1.13887645646844,1.04950597052282,0.802483270307794,-0.597775274263291,1.4643528553746,-0.608458801242068,-0.608868328668799,0.940506218981505,1.26287692922709,-0.146285677023897,0.60626855257375,1.16061984101728,0.374361852966194,0.191891985214951,1.43028530580174,0.122487905915664,0.139918253274386,0.0950535068518022,1.94052283635581,-0.583762392069009,1.06213386157491,0.113562661540805,0.765779005571438,0.77634162271585,0.682619203689529,0.434216703053393,1.74348907663015,-0.439620620528553,0.896501607774065,1.47510188049415,-0.77288318423193,0.25091355326357,1.063532068877,1.59281698491945,0.933080319953461,0.586624591486911,0.112495558442331,1.89132143731587,1.36546962877716,-0.787757893512071,-0.696173108108586,1.24329946569744,-0.590143891789139,-0.141336528778728,0.360486180719379,0.358640134955444,1.34403337928812,0.316365398282892,-0.138587555370395,0.3039524157347,-0.642920931565912,-0.721036504453346,-0.240866802667023,1.34718133802531,1.21364154215584,-0.249111882481671,0.0125884972778092,0.452401495199189,-0.637580979530773,-0.685058465284612,1.16373208475477,-0.261341039117075,1.10993142954419,-0.653284312222052,-0.790122630660634,-0.24482265331594,1.94571276416547,4.14062467485027,-0.628358663230374,1.10684744077486,-0.294143861805026,0.378954761198487,0.219184001769537,1.06769344429356,-0.556553152262572,0.363123041927162,1.94305080735968,-0.776150476416469,0.466289405318206,0.757404629475053,0.551455568518473,-0.664947015447518,-0.700339732829302,0.699348456320408,1.44001561726016
"32","HC",-0.626752424975065,-0.73339228108446,-1.23430227442116,2.00588281727178,-0.136436342630396,0.20685760494502,-0.29054780283003,0.013830925853005,0.796922352749239,-0.54374184750487,0.699341800791355,-0.00818667639649232,0.460102282931369,-1.40875268278965,1.18387347910032,-0.449367915704396,-1.16550110251265,-1.03316726771102,-0.156829759870481,1.32387902420017,-1.18981180257197,0.702430396771699,-0.689664618758195,-0.605199480252364,-0.663832764285388,2.78469688423169,0.73046779618576,-1.3211384515989,-0.740151157280715,-0.189737732192698,1.13660076858624,-0.200468653693749,-0.63606478618792,-1.17878090036707,-0.659298525529812,-0.640916880506661,-1.12452744167859,0.214210518806797,-0.286124223469594,0.369263840256253,-0.428695299288981,-0.353544104641314,-0.949731381426753,-1.10840465373721,-0.388224414578374,1.19085223248117,-1.00888546753854,-1.38646106024188,1.06783217058007,-0.705980309249182,-0.848087724813322,0.625043924009607,0.525440114914629,-1.1037776882668,-0.063110318225409,1.73009953416394,-0.923394536378908,1.78454206200513,-0.666772400299515,0.0964704407982777,0.0523730663945869,0.0656794364567998,-0.594748967570435,-0.928312266545813,-0.0121147981381099,1.18004676005259,-0.688446852979426,-0.792984563979502,-0.826959212201987,-0.738190268728457,1.9823713776525,0.7666776700063,-0.876719253163417,-0.682089719478307,-0.798612248758771,-0.812899503492206,0.133246855005849,-0.275203755875861,-0.854647658582708,-0.675391354783979,9.90758693501994e-05,1.42362340453445,-0.384723476749858,-0.852480955161175,-0.880079977483974,-0.511098655641305,0.26393091023552,-0.670625775070152,-0.71074046411179,-1.14358560938678,-0.884929947879124,-0.0491948851347306,-0.695468162672228,0.879868909832358,-0.390114331435429,1.61496113395748,-0.706574670116094,-0.668956901820464,-0.715071510039538,0.619844477687926,-0.751280842982858,-0.0665976633773842,-0.810872251626177,-0.642140883128836,-0.770060952552156,1.32363228104749,-0.251368155846337,-1.01725575521573,-0.605968414324732,0.120161326657578,-0.700817879603273,0.813722373513523,1.20966265860346,1.28098321699662
"33","HC",-0.552881818833634,-0.667406831759226,1.8704390036398,3.40458707886708,2.12459157673632,-0.947803656868761,1.53423698768219,3.80006643442522,-0.96384327655642,0.293256485994194,2.63103569459346,1.52174142936043,-1.05496372634246,1.04188830451868,1.91504198367445,0.678364416587218,0.416434314607905,-0.939731653047186,-0.155931366208062,2.43878646796072,-0.455889527471663,2.96731521540552,-0.626664063067662,-1.11547915554592,6.44863130544555,-0.495199730523923,0.146099932469093,0.667722472789271,-0.683122857876228,-0.738883496194208,-1.28269455401007,0.950523120122556,-0.57005615082305,0.500581549082143,-0.51631662186153,-0.576412653008879,2.57191079421568,0.501380062790852,1.94428049109437,2.6307842823447,-0.849850295958792,3.83957844700163,-0.873965732275317,-0.993527384322991,1.57134987369396,2.00376982893331,-0.389937137473174,0.926952400885391,0.178178639634913,2.85490324902607,-0.747557810698017,-0.171928327810113,0.272975446831971,2.53560976764802,1.59760826323621,2.46716900480663,1.70363528678996,-0.735419295677465,1.06835682023955,1.87229634929601,-0.87195226857787,0.360639694601889,1.86423899291059,0.649287227774731,0.587892905497624,3.68925760120406,-0.535914952085811,2.59924433534166,1.60175442014955,-0.668040006862196,1.47386709262834,1.76906034722574,-0.806013757240659,0.959666344994095,1.13467405354713,2.46296836163983,1.16745343623283,-0.0483612541335759,-0.782997012943029,-0.61506867834557,3.05617313744707,-0.752090297891098,-0.161299955000035,-0.0859436795807555,1.45155602243017,-0.925290028437842,0.353000435241733,-0.612812116432421,-0.607039015780975,1.82645798651995,2.10180603511363,2.11471432176581,-0.625312252925963,2.86743043046597,0.292505365889952,-0.675701747364715,1.05386760678936,-0.601310327641934,1.65539029780081,1.72001507400957,-0.646012346827518,0.695705564550673,-0.743072079054682,1.49979880087072,1.37603830395285,1.56839953010066,1.55692240149844,1.46931698471885,0.559336086921963,-0.904522248499064,-0.640562592706285,0.068589279859685,2.49855614250136,1.39388398184636
"34","HC",-0.677790431946014,-0.775616112281016,-0.136683968617818,-0.71928774798858,-1.53924112230403,-1.08726673064216,-1.16165263672049,-0.173110585590267,-1.1115850942847,0.483690805012456,-0.911919368830225,-0.39328736253793,0.055171745714697,-0.48799391177791,-0.802757834694486,-0.138849062494997,-0.514428581768812,-0.172087693515025,-0.154114977158377,-0.823675682412732,-1.59069278986937,-0.09880503182497,-0.133757594824297,-0.439513601100837,-0.717357321117182,-0.00663785607259065,-0.805501870486503,-1.11373665276685,-0.235236547180565,-0.844604276366347,-0.317285790568374,-1.27202536291383,-0.677532332160679,-0.355116396019083,-0.680880484864847,-0.673656652029934,-1.21172831202912,-1.40448419600272,-0.903914551301941,-1.16240170195488,-0.987771065129586,-0.161594780207429,0.479534407924527,-0.14390848898227,-0.943842256024548,-0.758174805739511,-1.08027335257689,-0.761696549378201,-0.591367715275083,-0.736272702802451,-0.921013610981737,-1.32260740266727,-1.06007449627293,-1.18324885611294,0.7440162006672,-1.09333018651402,-1.0001723663821,1.03938957028303,-0.729421506742238,-0.902616198942528,-0.52381426966105,-0.649230708342554,-0.744019478265596,-0.423556070228613,-0.844061509387854,-1.04364125639043,-0.714795422653714,-0.841027399409474,-0.868155023342168,-0.783577703740204,-0.797115598317321,-1.20522464810402,-0.921131683831443,-1.38510809652659,-0.842343413169183,0.392980690592349,-0.683409519190346,-0.888373653148758,-0.900071239925063,0.74790538530925,-0.788163332570147,-0.888510684966057,-0.974083846842998,-0.128225108944151,-0.936270145809322,-0.353376190235631,-1.00953825279984,-0.705350697282718,-0.736646980493757,-0.554234984987115,-0.946051118129582,0.480695440542626,-0.741657424944238,-0.868467626242528,-0.985404800121894,-0.803302727442937,-0.734554320493962,-0.713074746116513,-0.748070245155163,-0.930142491364507,1.24115151556298,-1.2755894547121,0.515055612057755,1.08733875445512,-0.79849835707988,-0.923168661751334,-0.862758082959051,-1.079407855573,-1.0554058913647,-0.639817798325528,-0.738788030575898,0.73161875966303,-0.889960493272784,-0.893387986443151
"35","HC",1.49145693581644,2.36528005416293,-0.425364309040176,-0.723924742479728,0.739270816852506,0.123934934108268,-0.513163192074943,1.37398472059051,0.560603027926753,0.76410576921291,1.25430907036277,0.524051161390839,0.528776910493687,0.587562059086088,1.79766930487079,0.838050000684046,0.233189149429961,-0.0282563339677855,-0.154401908369068,1.35207419217066,0.594751022202389,-0.774699368834755,-0.167740296636222,-1.03614932325033,0.631935071790798,-0.0350792973400963,0.0685138407547993,0.559432668456208,0.948109124170138,0.713775580763413,0.360815779928438,1.40151537628775,-0.68516581106742,-0.393630847518633,-0.0198720122482163,-0.679555392208578,0.808827344000216,0.77511799172412,-0.13582900808523,-0.171533650861547,0.288696570646993,0.41162401190126,1.00147547166291,1.18637944119081,1.86182474528144,-0.764639186100891,1.50215972651097,0.532403781642157,1.14148386911181,0.406513469338453,-0.935328748095479,0.73254519073232,0.374757894945206,-0.627868554568764,0.678104005384575,-1.10819209326059,0.857167274490006,0.96717929195648,1.90502228394968,-0.916189382710016,-1.00589591748478,0.993388210403938,-0.0459395647022338,-0.055998242362781,-0.262715725030314,0.696934986498023,-0.719443042753027,1.53852850003151,0.71371555961125,-0.791922418714818,0.460534402709686,0.702545761353414,0.583043473506915,0.505826733011627,1.04582206865944,-0.878525165403339,-0.0983946120854765,0.981091553492588,0.994271044799747,2.19636306074169,0.875336303964624,1.86992864375115,0.393474529448856,-0.166827945349724,-0.251030918890487,-0.390898110500497,-0.00010117717317324,-0.711621379162852,0.423393878770743,0.850697621802655,0.666083719580717,0.886393091011412,2.13698322618661,1.0778710060479,0.159351525106377,-0.324175425666957,0.95531421534008,-0.721215131441368,0.471251746895606,0.227606040026995,-0.846040376884479,0.452125696518912,-0.399209337128257,1.39080631134405,-0.803508914180341,-0.0100338479969274,1.25257643046366,-0.018543806333128,1.37393924466549,1.20258199738764,1.00406476016431,1.55723503266145,0.513799057782682,-0.662115593648321
