"","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue"
"rlogBlind",0.845958262434235,0.565042231286396,0.601177105716675,0.967767334326018,0.624668322608826,0.136580369948633,0.849429199939821
"rlog",0.845958262434235,0.565042231286396,0.601177105716675,0.967767334326018,0.624668322608826,0.136580369948633,0.849429199939821
"vstBlind",0.750205362905592,0.508941927594955,0.494975075575928,0.920240769153153,0.624668322608826,0.248344463421413,0.233778965381785
"vst",0.759464622164851,0.524560588852561,0.504713275550357,0.925716963287801,0.624668322608826,0.227286410018857,0.243774987451353
