"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.889069264069264,0.673520923520923,0.823914511414511,NA,0.823914511414511,0.889069264069264,0.853975681181563,0.527753329812826,0.477198198021997,0.580684803796932,0.781295093795094
"rlog",0.889069264069264,0.673520923520923,0.823914511414511,NA,0.823914511414511,0.889069264069264,0.853975681181563,0.527753329812826,0.477198198021997,0.580684803796932,0.781295093795094
"vstBlind",0.782196969696969,0.804292929292929,0.804458041958042,0.756481481481481,0.804458041958042,0.782196969696969,0.756327092240405,0.527753329812826,0.39241754516354,0.506876397608663,0.79324494949495
"vst",0.797348484848485,0.804292929292929,0.804458041958042,0.765319865319865,0.804458041958042,0.797348484848485,0.768309663046505,0.527753329812826,0.4016768044228,0.516135656867922,0.800820707070707
