"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.876893939393939,0.774170274170274,0.842550505050505,0.875,0.842550505050505,0.876893939393939,0.855015338081699,0.527753329812826,0.468426268197435,0.558117702282462,0.825532106782107
"rlog",0.861742424242424,0.791666666666667,0.78493265993266,0.85719696969697,0.78493265993266,0.861742424242424,0.811355835240275,0.527753329812826,0.459167008938176,0.57837202631253,0.826704545454546
"vstBlind",0.846590909090909,0.743686868686869,0.859544159544159,NA,0.859544159544159,0.846590909090909,0.838293650793651,0.527753329812826,0.449907749678917,0.527629460123739,0.795138888888889
"vst",0.912878787878788,0.86489898989899,0.847222222222222,0.933982683982684,0.847222222222222,0.912878787878788,0.870833333333333,0.527753329812826,0.488470339728921,0.566866814006402,0.888888888888889
