"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.791666666666667,0.833333333333333,0.83034188034188,0.840723981900452,0.83034188034188,0.791666666666667,0.770366479925303,0.527753329812826,0.418422030550177,0.516375246924446,0.8125
"rlog",0.791666666666667,0.833333333333333,0.83034188034188,0.79264705882353,0.83034188034188,0.791666666666667,0.775910364145658,0.527753329812826,0.414860776988923,0.512813993363192,0.8125
"vstBlind",0.691287878787879,0.681818181818182,0.763468013468013,0.758964646464646,0.763468013468013,0.691287878787879,0.594418739155581,0.527753329812826,0.359623044977736,0.547244877336411,0.68655303030303
"vst",0.691287878787879,0.681818181818182,0.763468013468013,0.758964646464646,0.763468013468013,0.691287878787879,0.594418739155581,0.527753329812826,0.359623044977736,0.547244877336411,0.68655303030303
