"","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue"
"rlogBlind",0.792715484363082,0.599305553699242,0.547934281974712,0.928875422818027,0.624668322608826,0.136362890744897,NA
"rlog",0.789154230801828,0.573341749508482,0.538272281804289,0.934630849731897,0.624668322608826,0.152230824497833,0.411521314891805
"vstBlind",0.644247882806235,0.324476719802129,0.397019563532773,0.832957296160451,0.624668322608826,0.528367230162799,0.236102825338708
"vst",0.644247882806235,0.324476719802129,0.397019563532773,0.832957296160451,0.624668322608826,0.528367230162799,0.236102825338708
