"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.814393939393939,0.880411255411255,0.87260101010101,0.857295482295482,0.87260101010101,0.814393939393939,0.833783125087473,0.527753329812826,0.444123361171416,0.502412199208538,0.847402597402598
"rlog",0.865530303030303,0.809704184704185,0.885933048433048,0.913247863247863,0.885933048433048,0.865530303030303,0.858976779117444,0.527753329812826,0.469400927066831,0.534789454125839,0.837617243867244
"vstBlind",0.812229437229437,0.952380952380952,0.974358974358974,0.902714932126697,0.974358974358974,0.812229437229437,0.850396825396825,0.527753329812826,0.449356855535345,0.467875374053864,0.882305194805195
"vst",0.872023809523809,0.919372294372294,0.922619047619048,0.922008547008547,0.922619047619048,0.872023809523809,0.888504538939321,0.527753329812826,0.47463442143076,0.514404740949364,0.895698051948052
