"","X1","X1.1"
"1",1027,-0.0131802131405185
"2",1204,-0.0132087057080126
"3",819,-0.01321639884181
"4",772,-0.01308652956488
"5",1387,-0.0131110793159347
"6",134,-0.0130614464275485
"7",104,-0.0129374178659613
"8",978,-0.0128773170830611
"9",738,-0.0128187565329026
"10",658,-0.0127422289272419
"11",172,-0.0127171629540776
"12",1343,-0.0127027693473825
"13",614,-0.0125922515930432
"14",260,-0.0120197682739652
"15",1457,-0.0120924781912333
"16",724,-0.0119347165247267
"17",944,-0.011825632308829
"18",1001,-0.0118342596028212
"19",60,-0.011765740688076
"20",834,-0.0117170802340433
"21",991,-0.0114152414220906
"22",1308,-0.0114263097384092
"23",128,-0.0113399650952413
"24",1439,-0.0113303926503542
"25",1409,-0.0113032761373497
"26",71,-0.0113339504372549
"27",1100,-0.0112790295134026
"28",740,-0.0112850072255234
"29",874,-0.0112813545284596
"30",1498,-0.0111125554000317
"31",81,-0.0110767190387824
"32",560,-0.0110612286596465
"33",827,-0.0109994935934332
"34",1336,-0.0110598950065002
"35",751,-0.0110148425864721
"36",14,-0.0109792064888295
"37",1193,-0.0108694090864927
"38",213,-0.0108352773618421
"39",1554,-0.010832793010603
"40",228,-0.0106131752287268
"41",369,-0.0105938413519185
"42",1487,-0.0105169951437423
"43",1319,-0.0103575292494022
"44",1568,-0.0101071608714064
"45",1485,-0.0100759278745066
"46",266,-0.0100230509612675
"47",640,-0.00995840499792343
"48",248,-0.00997000292237021
"49",553,-0.00976726436967877
"50",1570,-0.00974065209423179
"51",332,-0.0097664087518419
"52",982,-0.00974350511541705
"53",401,-0.00969382159202672
"54",457,-0.00961050884533811
"55",23,-0.00959164918757335
"56",1559,-0.00955193899392243
"57",148,-0.00948404894334845
"58",1063,-0.00947285938544273
"59",1045,-0.00940736596075996
"60",1437,-0.00937959561459935
"61",1327,-0.00936118977549769
"62",399,-0.00933950817214721
"63",762,-0.00938866904399265
"64",843,-0.00926001121361975
"65",761,-0.00916729986666906
"66",1254,-0.00918165053999931
"67",271,-0.00902829277404033
"68",760,-0.00901147211443035
"69",247,-0.00900190086948792
"70",1222,-0.00900551097483102
"71",988,-0.00906656881023897
"72",1201,-0.00901821417048743
"73",322,-0.00893833600099089
"74",602,-0.00879590951989326
"75",699,-0.00880581574274
"76",691,-0.00883919288743286
"77",1533,-0.00862202842324993
"78",184,-0.00853237401265233
"79",1132,-0.00863019134119093
"80",671,-0.00856352415259298
"81",224,-0.00854420762172631
"82",160,-0.00838271130938439
"83",1506,-0.00848250941302963
"84",92,-0.00842699943449249
"85",1023,-0.00830972365012819
"86",1518,-0.00828421108853533
"87",921,-0.00824522093529244
"88",1467,-0.00819634520819375
"89",499,-0.0081070755356322
"90",967,-0.00799194611840159
"91",1120,-0.00799530808799892
"92",339,-0.00791458543386317
"93",793,-0.00780680290279825
"94",264,-0.00786077651922953
"95",603,-0.00783839737758477
"96",876,-0.00787885716993009
"97",132,-0.00787084733280234
"98",886,-0.0078882864353802
"99",1231,-0.00777975043260008
"100",952,-0.0076957564071693
"101",690,-0.00769103760965764
"102",476,-0.00760350410226041
"103",733,-0.00761785630581624
"104",1434,-0.00757356360952074
"105",52,-0.0075857969074162
"106",1388,-0.00740323061306161
"107",540,-0.00740982839710722
"108",812,-0.00725621658838688
"109",188,-0.00728398903436747
"110",567,-0.00728149633337981
"111",4,-0.00730453761437067
"112",899,-0.00729577767520158
"113",846,-0.00724618391453219
"114",1052,-0.00722975034515572
"115",1371,-0.0070838710233618
"116",1217,-0.00696854235770557
"117",1432,-0.00696751860300224
"118",89,-0.00693960945364031
"119",340,-0.00694487440924205
"120",1017,-0.00687375727006448
"121",824,-0.00689532737612852
"122",428,-0.00670240436161246
"123",1447,-0.00680416683296317
"124",568,-0.00668660239553592
"125",1239,-0.00666088979845728
"126",1192,-0.00651947769401838
"127",960,-0.00655002198060951
"128",672,-0.00652554954374007
"129",1420,-0.00653111810397075
"130",666,-0.00655638364626908
"131",1368,-0.00652788856422901
"132",538,-0.00646765327614335
"133",180,-0.00650937152849905
"134",939,-0.00641624826570028
"135",297,-0.00638282239799834
"136",1062,-0.00631209820688938
"137",442,-0.00599547750105198
"138",676,-0.00613675999465601
"139",1561,-0.00608085326363106
"140",190,-0.00611319029515811
"141",756,-0.0060619454390492
"142",283,-0.00605838022603764
"143",1463,-0.00597707439300857
"144",112,-0.00594192900586728
