"","X1","X1.1"
"1",66,0.0147323438042986
"2",48,0.0146929490443587
"3",74,0.0149571092448864
"4",27,0.016974124794619
"5",9,0.0167386471413179
"6",57,0.0170024759480161
"7",67,0.0183001866064665
"8",78,0.0196217429635506
"9",71,0.0217905034535482
"10",60,0.0217331235751866
"11",69,0.0222182969870081
"12",24,0.0226485592252495
"13",59,0.0223096674261241
"14",70,0.0237224352738574
"15",42,0.0233660274260261
"16",65,0.0244938109066396
"17",26,0.0253131689651304
"18",14,0.0249437367033775
"19",36,0.0257005707287539
"20",37,0.0271630750532617
"21",31,0.0287412062622971
"22",28,0.0286492649131619
"23",77,0.0314353786786544
"24",6,0.0314438787208423
"25",63,0.0319945556865583
"26",8,0.0303447206876763
"27",10,0.0302283446007905
"28",5,0.0310736756874204
"29",73,0.0303719484437933
"30",16,0.0305417161802999
"31",23,0.030542461981196
"32",46,0.0302626875814453
"33",44,0.0302202997822907
"34",21,0.0299876422182859
"35",38,0.0366642928474104
"36",22,0.0374205623673365
"37",4,0.0391312627004641
"38",58,0.0413604989031417
"39",3,0.0434366696312215
"40",62,0.0421112927419164
"41",53,0.0408802561661717
"42",32,0.0407733460017126
"43",17,0.0441121724056125
"44",50,0.0448592673604202
"45",34,0.0433087113354494
"46",75,0.0440666862400413
"47",55,0.0446030268949111
"48",51,0.0448085425370907
"49",76,0.0443900539353619
"50",41,0.0501574489968915
"51",13,0.0444834170377807
"52",72,0.0479712898776335
"53",61,0.0566027878969925
"54",35,0.0572196097983092
"55",29,0.0637059413398607
"56",25,0.0642574694411077
"57",56,0.0673552595573286
"58",33,0.0670356394587128
"59",19,0.0783512262759883
"60",52,0.0669446797944085
"61",15,0.0739207040695979
"62",39,0.0629018164202895
"63",7,0.0630484727589407
"64",20,0.230369413303021
