"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000152583","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000239219","ENSG00000254977","ENSG00000268632","ENSG00000269161","cancer_type"
"VU402-2-GBM",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,1.13797824222105,-0.502737008274873,-0.443851632888024,0.745037430736284,-0.48551402693301,1.24904747481281,-0.450589165201014,0.86686023190298,-0.439765002258775,-0.454763048708803,0.258024276980959,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,2.28131560478123,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,0.211307307406338,-0.427419269955464,1.96042629767965,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU406-2-GBM",-0.504092867637063,-0.449675359086114,-0.50884989360878,0.380743868388737,0.587519905780045,-0.502737008274873,-0.443851632888024,0.189494241115066,-0.48551402693301,1.67880507047664,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.409149460393431,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,0.834554033121665,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU408-GBM",0.617943615239945,-0.449675359086114,-0.50884989360878,0.556659408778413,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.137257363557325,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.489401040789751,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,0.976479321661204,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,0.641617220184932,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU417-GBM-vIII",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.17945917341806,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.104726583321232,-0.592767931218722,-0.427419269955464,2.11910781501232,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU418-GBM",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU419-GBM",-0.504092867637063,-0.449675359086114,-0.50884989360878,3.02033903557543,2.26854799861135,-0.502737008274873,-0.443851632888024,2.63478137898355,-0.48551402693301,2.19240853797001,-0.450589165201014,2.43253136033379,-0.439765002258775,-0.454763048708803,4.07658861543934,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,0.539358020933724,-0.46119392711915,0.239257938147539,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU421-GBM",-0.504092867637063,3.21259147173326,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,2.68764099979045,-0.439765002258775,-0.454763048708803,-0.44670420852186,1.32319137318172,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,1.18486560446844,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,0.298538088750329,-0.578189275152201,"GBM"
"VU422-GBM",-0.504092867637063,1.11346825878956,-0.50884989360878,-0.458221166086452,0.224359283814417,-0.502737008274873,-0.443851632888024,-0.158926656579249,-0.48551402693301,-0.455326700619484,-0.450589165201014,1.12105304813633,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.0694377125388337,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU425-GBM",-0.504092867637063,-0.449675359086114,-0.50884989360878,0.192295175776073,-0.517190536167296,-0.502737008274873,0.794799439599491,0.267668359404613,-0.48551402693301,-0.455326700619484,-0.450589165201014,0.758545151297922,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.268956192126858,-0.534409221752732,1.51963467812099,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.12324569862058,-0.554620084119104,0.300678947304989,-0.539511579136432,1.22057444610929,-0.359260095123119,0.233090604880843,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU429-1-GBM-vIII",-0.504092867637063,-0.449675359086114,-0.50884989360878,1.05673432709941,1.76656711795136,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,1.89998245097002,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.65939574803454,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,0.055389304470302,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU430-GBM",-0.504092867637063,-0.449675359086114,-0.50884989360878,0.0529183498538144,0.433883919399356,-0.502737008274873,-0.443851632888024,0.30236441109703,-0.48551402693301,0.779761513316195,-0.450589165201014,0.00278064806572017,-0.439765002258775,-0.454763048708803,-0.44670420852186,0.347400779024418,-0.534409221752732,0.780584388745981,-0.539840567297763,-0.49084846686413,-0.449673180451552,1.42414531246971,-0.554620084119104,-0.624231067142604,-0.539511579136432,0.13434954489835,-0.682025256037862,-0.216657021332277,-0.427419269955464,1.12427169158488,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU431-1-GBM-vIII",-0.504092867637063,0.865036130146596,1.07986279541557,0.483354398745932,1.71453490620933,0.406509773359794,-0.443851632888024,0.019474885789582,-0.48551402693301,1.33896633167322,-0.450589165201014,0.153501680585841,-0.439765002258775,0.801696328595247,0.29578861801655,-0.445044818954859,0.893770481619853,-0.321813678624422,0.362766671634859,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,0.535057277085412,-0.539511579136432,0.635863067223364,-0.682025256037862,-0.592767931218722,-0.427419269955464,1.00005162850107,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"VU436-1-GBM-vIII",-0.504092867637063,1.1316831526292,-0.50884989360878,0.926035596689802,1.57292141447388,-0.502737008274873,-0.443851632888024,1.01810090611642,-0.48551402693301,3.17760543893542,-0.450589165201014,2.11782963543737,-0.439765002258775,-0.454763048708803,3.17874108767802,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,1.23624419680616,1.15164376779273,1.05118852781361,-0.592767931218722,-0.427419269955464,1.71403949626037,-0.504866704114067,0.962045671018632,1.97342334551336,"GBM"
"GBM-438",-0.504092867637063,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.502737008274873,-0.443851632888024,0.365196598036941,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.490986750038817,-0.439765002258775,-0.454763048708803,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,1.49246780060893,0.979657630160242,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,0.535888591213815,1.30409280220878,"GBM"
"VU439-1-GBM-vIII",-0.504092867637063,-0.449675359086114,-0.50884989360878,0.767845909922289,1.33738785334551,-0.502737008274873,-0.443851632888024,-0.644579436713602,-0.48551402693301,-0.455326700619484,-0.450589165201014,-0.490986750038817,3.3329368883146,-0.454763048708803,1.12529268616798,0.335519037345022,1.25693453606391,-0.321813678624422,-0.539840567297763,-0.49084846686413,1.12198096246941,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.518588722594602,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
"GBM-440",1.45922823741099,-0.449675359086114,-0.50884989360878,2.94210768715425,1.04418596551663,0.901301544773955,-0.443851632888024,1.75353193879639,-0.48551402693301,0.430152206614681,0.729927471016949,-0.490986750038817,-0.439765002258775,0.519720305314261,2.9547171652321,1.91441479421979,1.64758841485244,3.14144466560707,-0.539840567297763,0.578298846085383,-0.449673180451552,0.587801787066551,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,-0.682025256037862,1.60074853303316,-0.427419269955464,-0.518588722594602,-0.504866704114067,0.550994573625829,0.381850504839399,"GBM"
"VU443-1-GBM-WT",-0.504092867637063,-0.449675359086114,-0.50884989360878,1.89340592075173,0.538758551788116,0.833642160363601,-0.443851632888024,0.329147955973403,-0.48551402693301,-0.455326700619484,-0.450589165201014,1.37918061997625,-0.439765002258775,-0.454763048708803,1.08985411582052,2.51177878845704,-0.534409221752732,-0.321813678624422,-0.539840567297763,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.554620084119104,-0.624231067142604,-0.539511579136432,-0.46119392711915,0.00301705967242853,-0.592767931218722,-0.427419269955464,2.60387410513132,-0.504866704114067,-0.64512693066382,-0.578189275152201,"GBM"
