"","X1","X1.1"
"1",146,0.0267206029582676
"2",163,0.0272367885242527
"3",55,0.0274981950482484
"4",445,0.0277026706828548
"5",392,0.027765092426825
"6",602,0.02802211944483
"7",297,0.0290160280450094
"8",582,0.0280491906248535
"9",53,0.0282851394518623
"10",587,0.0286710654390976
"11",92,0.0284216529267354
"12",189,0.0284560867640882
"13",488,0.028337459603005
"14",688,0.0287077127414699
"15",311,0.0295074857366968
"16",276,0.0295007631363085
"17",214,0.0304284152358358
"18",52,0.0307004309151039
"19",715,0.030227941449616
"20",352,0.0301114008280344
"21",287,0.029721510943496
"22",285,0.0299625040813494
"23",385,0.0300704313097089
"24",157,0.0302684074590108
"25",468,0.030918088156372
"26",826,0.0306073787431191
"27",378,0.0314478959535898
"28",449,0.0313701369721812
"29",803,0.0316694199815928
"30",283,0.0318248302667413
"31",10,0.0326411162708967
"32",235,0.0320801829797689
"33",448,0.0313365351651946
"34",144,0.0313524617661626
"35",798,0.0321872499350878
"36",573,0.0321848057166846
"37",575,0.0322671937043889
"38",188,0.0319784743078943
"39",812,0.0330379724077214
"40",822,0.0323424800973446
"41",237,0.0324401020226735
"42",622,0.0323960193074511
"43",148,0.0333936437437627
"44",245,0.0327552885422533
"45",753,0.032818457976494
"46",405,0.0335201356114187
"47",654,0.0329332267783716
"48",709,0.0326036122022369
"49",537,0.0328348128206876
"50",191,0.0336478390111851
"51",156,0.0346204599407582
"52",708,0.0335366902744752
"53",530,0.0335533909228058
"54",856,0.0342501383387311
"55",576,0.0336756799915913
"56",305,0.0336043911973476
"57",480,0.0344510612572988
"58",793,0.0346390442671807
"59",843,0.0345420796255898
"60",446,0.0342454147443341
"61",21,0.0351336245567104
"62",213,0.0354348823160736
"63",669,0.0352097484748224
"64",627,0.0336588490925453
"65",101,0.0340808895977304
"66",466,0.0351544323749635
"67",109,0.0356911381225709
"68",79,0.0346168428498589
"69",50,0.0367826390447191
"70",84,0.0360591385146705
"71",540,0.0359571119944465
"72",787,0.0352574824367017
"73",393,0.0371176122586802
"74",651,0.0352686157678704
"75",337,0.0363317538633924
"76",772,0.0355665907151018
"77",666,0.0356562112150927
"78",828,0.0349801901489648
"79",260,0.0351512043523118
"80",348,0.0355107573640368
"81",538,0.0359843105759523
"82",601,0.0390257415228948
"83",289,0.0380867616278336
"84",847,0.0382446625880405
"85",58,0.0386787841226167
"86",203,0.0388148131168776
"87",813,0.0391715741760344
"88",624,0.038390508738755
"89",187,0.0393540290341851
"90",141,0.0396368140734558
"91",700,0.0389519963894799
"92",87,0.0396423529255318
"93",151,0.0379430772221058
"94",75,0.0386055868934668
"95",783,0.0395860768597668
"96",180,0.040374574709286
"97",675,0.0401769674168412
"98",807,0.0381566013038319
"99",554,0.039214996738965
"100",673,0.0408678242837828
"101",317,0.0408878776459261
"102",648,0.041013908817878
"103",631,0.0415293008782913
"104",184,0.0414895914475905
"105",236,0.0414255015162875
"106",415,0.0406496510001865
"107",6,0.0411077280290049
"108",266,0.0417460563791414
"109",204,0.0416137736824285
"110",259,0.0436540217589526
"111",734,0.041532175276989
"112",106,0.0434123576072604
"113",752,0.0434864158676678
"114",286,0.0430280661154882
"115",327,0.0420710056000131
"116",484,0.0427281265531329
"117",324,0.0414103495963418
"118",220,0.0426505664613713
"119",85,0.0403207989153972
"120",344,0.0422846712203534
"121",341,0.0405297645559128
"122",804,0.0437693075340191
"123",662,0.0410834928450195
"124",366,0.0412821733446787
"125",634,0.0423010654311062
"126",108,0.0437470330019518
"127",670,0.0440024080236077
"128",650,0.0428034151018286
"129",154,0.0444892822623059
"130",583,0.0465454482414263
"131",190,0.042901226789938
"132",493,0.0421509450504677
"133",88,0.0422298252130509
"134",443,0.0456977098536167
"135",447,0.0471858443756171
"136",481,0.0455876113484933
"137",17,0.0471633293098374
"138",363,0.0481758846687844
"139",672,0.0472631254841244
"140",473,0.0457175297095277
"141",528,0.0475405011712762
"142",242,0.047144124624234
"143",422,0.046642756454096
"144",198,0.0464669958214388
"145",731,0.0436589511122227
"146",107,0.0500097554393075
"147",253,0.0522703717444571
"148",229,0.0518897022307637
"149",162,0.0463285907433662
"150",671,0.0503343598163154
"151",258,0.0462619101583064
"152",409,0.0561498123588499
"153",459,0.0604867274970644
"154",738,0.059195592711549
"155",471,0.054220240039739
"156",536,0.0497905691230422
"157",356,0.052051249024979
"158",113,0.0570333360080376
"159",261,0.0683483686040249
"160",644,0.0743283265770752
"161",127,0.0577586418008443
"162",744,0.0728165297743745
"163",118,0.067154291489979
"164",194,0.0700542637401747
"165",524,0.0699329316653413
"166",42,0.070809395463071
"167",76,0.0830825980707667
"168",257,0.0645913631195431
"169",580,0.0850988322491073
"170",727,0.020656848652162
"171",414,0.43133898742867
