"","ENSG00000002933","ENSG00000009694","ENSG00000011478","ENSG00000042445","ENSG00000054392","ENSG00000065665","ENSG00000067113","ENSG00000067141","ENSG00000070371","ENSG00000070526","ENSG00000073712","ENSG00000074219","ENSG00000079150","ENSG00000080200","ENSG00000081052","ENSG00000081985","ENSG00000091129","ENSG00000092295","ENSG00000095110","ENSG00000099284","ENSG00000100151","ENSG00000100263","ENSG00000100558","ENSG00000101442","ENSG00000103494","ENSG00000104722","ENSG00000105255","ENSG00000105928","ENSG00000106333","ENSG00000106686","ENSG00000107281","ENSG00000107779","ENSG00000107833","ENSG00000108239","ENSG00000110844","ENSG00000111452","ENSG00000111788","ENSG00000111879","ENSG00000111961","ENSG00000112039","ENSG00000112394","ENSG00000112796","ENSG00000113249","ENSG00000113721","ENSG00000114115","ENSG00000114993","ENSG00000115109","ENSG00000115423","ENSG00000116761","ENSG00000116771","ENSG00000117010","ENSG00000118200","ENSG00000124469","ENSG00000126705","ENSG00000127241","ENSG00000127990","ENSG00000129467","ENSG00000129595","ENSG00000129646","ENSG00000130649","ENSG00000130827","ENSG00000131686","ENSG00000131724","ENSG00000132141","ENSG00000132623","ENSG00000133065","ENSG00000134121","ENSG00000134193","ENSG00000135409","ENSG00000135423","ENSG00000135763","ENSG00000135960","ENSG00000136014","ENSG00000137474","ENSG00000137842","ENSG00000138463","ENSG00000139173","ENSG00000141497","ENSG00000142303","ENSG00000142731","ENSG00000143322","ENSG00000143502","ENSG00000144026","ENSG00000144061","ENSG00000145476","ENSG00000146909","ENSG00000147166","ENSG00000147324","ENSG00000149582","ENSG00000150938","ENSG00000151240","ENSG00000156042","ENSG00000156345","ENSG00000157404","ENSG00000158106","ENSG00000159882","ENSG00000159899","ENSG00000161996","ENSG00000162063","ENSG00000162398","ENSG00000162551","ENSG00000162591","ENSG00000162594","ENSG00000163393","ENSG00000163517","ENSG00000164715","ENSG00000165521","ENSG00000165905","ENSG00000166707","ENSG00000167700","ENSG00000168661","ENSG00000168758","ENSG00000168763","ENSG00000169031","ENSG00000169242","ENSG00000170264","ENSG00000170464","ENSG00000170629","ENSG00000170954","ENSG00000171045","ENSG00000171132","ENSG00000171174","ENSG00000171408","ENSG00000171763","ENSG00000172594","ENSG00000173482","ENSG00000173530","ENSG00000174080","ENSG00000175600","ENSG00000176092","ENSG00000177873","ENSG00000179397","ENSG00000183378","ENSG00000183773","ENSG00000185437","ENSG00000186281","ENSG00000186714","ENSG00000187953","ENSG00000188227","ENSG00000196110","ENSG00000196218","ENSG00000196411","ENSG00000196456","ENSG00000196458","ENSG00000196581","ENSG00000196850","ENSG00000196922","ENSG00000197580","ENSG00000197599","ENSG00000197830","ENSG00000198477","ENSG00000203778","ENSG00000204282","ENSG00000205056","ENSG00000211625","ENSG00000211630","ENSG00000211638","ENSG00000211642","ENSG00000211665","ENSG00000211666","ENSG00000211792","ENSG00000211806","ENSG00000211814","ENSG00000211816","ENSG00000211820","ENSG00000213071","ENSG00000213988","ENSG00000215580","ENSG00000223511","ENSG00000223960","ENSG00000224525","ENSG00000228314","ENSG00000230063","ENSG00000231398","ENSG00000231672","ENSG00000231769","ENSG00000232815","ENSG00000234572","ENSG00000235281","ENSG00000237940","ENSG00000240864","ENSG00000241549","ENSG00000242550","ENSG00000243364","ENSG00000249806","ENSG00000251192","ENSG00000253998","ENSG00000254952","ENSG00000254977","ENSG00000255569","ENSG00000257242","ENSG00000261372","ENSG00000261971","ENSG00000262580","ENSG00000266897","ENSG00000267759","cancer_type"
"HD-1",1.24264706549156,1.99520102987644,-0.403544734107346,1.03069777349383,2.68773920138611,2.09846721414703,1.34115707428335,-0.523386004593968,0.464118946666573,-0.405015270938553,-0.522407797571468,0.750465755625109,0.769646422909914,-0.635409664837967,1.85925956698578,2.37896434025537,-0.403093129275333,-0.456961862461205,-0.348121531336143,0.671172647775431,-0.398439287143928,3.20074652930411,-0.460730143687299,-0.585047579949747,0.370730184214263,-0.470109325945701,-0.475779023838547,0.667329846432544,2.42887395698738,0.857905988043425,-0.325584953745225,-0.426220828923999,0.863552769593396,1.41087738839971,-0.365654047864691,0.583826129546202,-0.463600059088609,-0.485837921116961,1.81725528527307,0.575538253753999,-0.439202345323532,0.477505801789695,-0.460854604275424,0.458581180434155,-0.481949002518381,2.30991222362288,-0.56607308575892,-0.499184667413659,-0.513997140724331,0.58780401593121,1.95400768323723,-0.493845196939687,2.25583556480279,0.54905786867671,0.358639735825113,-0.469356037634214,-0.498575696444234,0.560069872576149,-0.421516805826265,-0.423273257235748,0.604277185196381,-0.424049207841183,2.33630393024246,-0.528659969382533,-0.61626688037164,-0.446232700241344,-0.448538000894288,-0.394247624811658,-0.387416033979851,-0.438138680042427,-0.578689896233636,-0.403595422645291,-0.364117780975678,2.14697311998236,-0.599164046213046,2.55937207530888,0.930009256583817,1.61124449887163,-0.327426757353301,-0.444963398172327,3.31638204052206,-0.507694671606112,0.763881242835247,0.846673124148182,2.36536690352608,1.74934177852879,-0.34410696154884,-0.432430238594673,1.93535871646978,-0.419870788927579,0.57512076579237,0.422219780459651,-0.41194085093317,-0.458650804850793,-0.317960362415059,-0.473946421921576,1.29872445672822,0.549582285066583,-0.473974927196996,1.79313456797443,2.04864911471148,-0.384328088328109,-0.381327917830243,3.63452086632889,-0.391708945171219,-0.392365856024934,-0.39992042585444,1.95165071619599,0.766697041671326,-0.473203719942883,-0.40483587570057,-0.400317945155992,-0.420928677938889,1.84809216213447,2.49570702762422,3.17565261526556,0.596291300166026,2.92376826850768,0.672639898355886,1.56991592681047,0.570193022379661,2.14678934745673,2.86267371678092,0.721824846958895,2.52224315358478,-0.521371034227373,-0.490844273572296,2.32668235359522,-0.548148351793795,-0.400167382439535,-0.474307135681954,2.69014176122437,1.46426494382555,1.80556429652569,2.00734772941644,-0.427259888231995,0.702111456279106,3.05532887001083,-0.513877458356122,3.1735881093837,0.577910824729978,-0.355708724011171,-0.533527597280194,0.741054135377412,1.7387324233097,1.57618348886231,1.05957530077245,-0.423622350972767,-0.358742606835682,-0.392318473329629,0.775774629545902,-0.585588040989444,-0.307598615225203,-0.48989068482122,2.96835664295923,1.86554166377796,1.21991006368297,-0.337771217035895,0.708853462395279,0.548510075253981,-0.566490239155998,-0.434325250374392,-0.383116446164031,-0.465595910535377,-0.431185130474234,-0.417948926267682,0.641160901515073,0.592462261078056,1.46184852662055,1.05810081700892,0.486416213151481,-0.466003513462824,0.706168102619188,-0.29973140052343,2.839072199242,1.18698950066712,-0.467762578318175,-0.374007869520297,-0.337873788292865,-0.427428931350981,2.74374978070562,0.750054906276204,-0.543150559147726,0.656813238572611,2.55895859649023,1.36453910871688,3.80526593328969,1.66764535800641,-0.433065526325794,-0.531735934731839,-0.458406098341373,-0.431816053925334,-0.403041453737351,-0.505507703624455,-0.3612497079661,-0.368429877126434,"HC"
"HD-2-1",1.48009814946569,0.944058353833916,-0.139304651092415,2.053736432585,-0.143909377034188,-0.478263918434862,-0.352486017201661,-0.314653071461422,-0.297050281203645,-0.0911816995140232,-0.285580470646771,3.3723246917626,-0.205548043434658,-0.432470177459786,3.27033282159286,-0.290950385850409,-0.114757112493004,2.69163310737111,0.974985537845723,-0.210652463275322,-0.160171381826423,-0.242063680953756,-0.171999712800558,-0.398866191242749,-0.368988151522548,2.69032840970834,-0.227590920605358,-0.177268219855685,-0.150915129800551,-0.132995994828823,-0.0726272887163492,3.28576983407424,1.18431118196323,0.703994745741983,-0.143643009427118,-0.184507672909286,0.908841787135362,-0.209011077691657,1.80365091445501,-0.199790333215666,-0.198562723634021,-0.238971979204224,-0.234586761321095,-0.435192615249598,-0.193801540363959,-0.194169628365683,1.03575514153434,-0.241481554213876,-0.298170036694946,-0.279656716504479,1.53617713594349,-0.216243871737686,0.645678273463383,-0.262983284146886,-0.375628396409275,-0.195010725539993,-0.21632314796419,-0.212000353806204,1.83083516467887,2.61844109663811,-0.227557104134995,-0.128097057060352,0.264265578163785,-0.264899676221491,-0.401758823662061,-0.208502387639565,-0.208751541389483,-0.151503795563938,-0.0855586051692982,-0.201354503354496,-0.363524766442881,-0.183404939420416,-0.115245396652047,-0.221462156289139,0.691239445245423,-0.255023935712617,-0.0671175587103885,-0.105064234765559,-0.0463602216642688,-0.245406570405423,-0.114478641423349,-0.262635287696116,0.997250751446064,3.59012349922205,-0.220505099874954,2.8718762903117,-0.0973960978144118,-0.180077915854175,-0.265659057226404,-0.185266585388536,-0.275492196058347,0.759068214671679,-0.173971964342167,-0.164937142820513,-0.0382240589800572,-0.246211531834042,-0.304004611015924,-0.228492141592247,-0.171053728923271,-0.195926185893651,0.829233135153649,-0.130910755225413,-0.0860176583764983,3.46763264375012,-0.171558493514007,-0.106267812988125,-0.120256687054169,-0.347637948450521,-0.197950081231046,-0.253059802403886,-0.164327815428588,-0.152639518990915,-0.186590864164585,-0.112533979348586,-0.170659409420252,0.820517100793575,-0.287929101093912,2.03860436495179,-0.250501326012009,3.49502159487866,0.887289062036351,-0.464119244594312,-0.194634243181517,-0.174943369536945,1.85614692760112,-0.344109206960639,-0.264011709614801,-0.0839200155940916,-0.288673768357811,-0.123420348839173,-0.190637007688625,-0.174779603180423,0.928933557856886,-0.226056590003232,2.92285594176999,-0.178951133727614,3.06550171471896,0.969548022898798,1.07975377157809,1.13016706600192,-0.281121937958195,-0.137425865415098,-0.276073145971899,2.35432785084327,-0.0899225629728949,-0.195297615870749,2.13517571215215,-0.144244683202235,-0.135564038017723,0.871505184869282,-0.208931401463765,-0.325153815118118,-0.0806674419846183,1.19586198890749,-0.131299775546174,-0.281003213385438,-0.183355798234429,-0.116660610076615,-0.237343962634943,0.836889833438795,-0.28917063911108,-0.164801470564926,-0.144458092309179,-0.179707280540023,-0.19909831220595,-0.119032747555434,0.901186370092662,-0.297813150568671,-0.231790278127493,0.698661711396201,-0.382494354532199,-0.24752084066334,0.949129315872879,0.955326116056417,-0.128876014755693,0.751704826958486,0.843429907342048,-0.107109864045686,2.3170000248658,-0.201734410202627,-0.350107904603505,-0.169626641302193,-0.306944300665392,-0.219683802572948,-0.212754309503032,-0.30177433392729,2.67679894363642,-0.185276079808137,1.91079124717453,-0.237204605765363,-0.220551578534386,-0.180869717188187,-0.144431636683396,-0.246340626366237,-0.116939614049216,1.81588325811238,"HC"
"HD-3-1",-0.645382081522423,-0.381775855246159,-0.236203640563954,-0.531057000778818,-0.227283753206677,-0.555814383825527,-0.431869693533603,-0.410305851854215,-0.388176390002061,-0.206267024898076,-0.400645601008637,-0.262503218677649,-0.319814097362918,1.69325112472826,-0.144216902564418,-0.37856966010111,-0.220492277028495,-0.305705143881754,3.542855494747,-0.303412547174301,4.07204626355785,-0.335988091540009,-0.277879512198835,2.2936961790381,-0.460442209226695,2.42890001049442,-0.318603518420782,-0.270838655399035,-0.249252419237963,-0.246238420416073,-0.165388923668589,-0.261054636430435,-0.291522438915503,1.70085325866816,-0.225056264489208,-0.267440888254889,2.71817020620635,-0.310525734667429,1.59719407367753,3.25281650810623,-0.286807231819446,-0.318725131486091,-0.317561021251747,-0.546129068200703,-0.299467560382493,-0.287462283548009,-0.382541460578115,-0.335983383640418,-0.377315592669659,-0.381119805878011,0.582806476981103,-0.321556326112259,-0.354612037658666,-0.352394768015183,-0.46556677605945,-0.295615384775889,-0.319827455151141,-0.302569023057626,2.32921859713597,0.94402057831483,-0.32318752475083,-0.236625119931775,1.78352523018502,-0.366064448741677,-0.494324371427313,-0.295680028499443,-0.296683188056669,-0.240519933790133,3.41622092551071,-0.297060208884761,-0.442427571075505,-0.264150582065898,-0.206508925913699,-0.321364069375535,-0.489425965255301,-0.344969226489873,-0.172006346618029,-0.202696237793981,-0.149429608306078,-0.344033017995,-0.205453882684872,-0.352500558666593,-0.135250519179513,-0.187486944540348,0.725465975888141,-0.344569457887334,-0.187866979880299,-0.272617566861517,-0.35474058841655,-0.271297856607234,-0.377172549686624,-0.488040550245774,-0.261237092226004,-0.277711735385997,-0.140805638625652,-0.329723769890846,-0.391322599170417,-0.316575236298819,-0.282137398241413,-0.292148662697223,-0.525518962684552,-0.223840954202215,-0.19431033447301,3.40502007171588,-0.252289456257798,-0.211182294333068,1.03179241917132,1.43180665684707,-0.300614430910243,-0.333788369033309,-0.252524078971254,-0.24346521407647,-0.27252444808805,-0.210683917608887,3.74587947281856,-0.353105443458384,0.841024482132637,-0.249849701622352,-0.353747003375394,-0.174115226188909,-0.334623970673947,-0.545788493378543,-0.280148445622443,-0.274034989544811,-0.555685447493252,-0.433609656301418,-0.347193057334407,-0.17631517223175,0.761956994614954,-0.224905738902438,-0.294661152822825,-0.277336974035069,2.92175687942614,-0.313518476461533,-0.307490437300833,-0.270007975346362,-0.252299956132841,-0.29489457824572,2.64699115469278,-0.288611550759207,0.838961450163678,-0.217471966580329,0.784486838657743,-0.318351174647212,-0.181055682601859,-0.286571756750694,-0.432034458667031,2.83239036567412,-0.217405435974525,-0.246428524748713,-0.319785458505674,-0.426931983735474,-0.163884950531037,-0.295295205226496,-0.218107151387113,2.62132368203109,-0.221587191211933,-0.197743669585749,3.75680568059498,1.72481501061155,-0.390865993950509,-0.263638034662625,-0.231976053451259,-0.284544968417932,-0.284206437753222,-0.228647743597804,2.62383393442202,-0.407046496075273,-0.322759706165858,-0.414148884874201,-0.48966349427373,-0.342970397324894,-0.216389551898238,3.44845665561564,3.87298391374716,1.51497328381659,0.755785948296,2.18968748592513,2.84468087137555,-0.284498428359942,-0.454413905029528,-0.26636888241625,-0.416397128819878,-0.311883421357889,-0.31321900273025,-0.403458354835293,1.14826565255112,-0.281354300521788,1.77704128521719,-0.345211641711342,-0.307774767187524,-0.272893781682755,0.92088777110325,-0.3413793033303,0.88947339661212,-0.229713928126964,"HC"
"HD-4",1.46231708328464,1.81462413301962,-0.215114952456526,2.28436851004325,3.72623649728438,0.988175626795367,2.66239440857305,2.5888338552388,-0.36834408733954,-0.181220339210203,-0.375603310480374,-0.241520208911458,3.04152949475507,0.580142285935823,-0.121423452332122,-0.359500570145167,-0.197480520981935,-0.286643443645833,0.905792961673924,-0.283224633050164,-0.22853028294929,2.73850899969157,1.03274429778476,-0.458970768878876,-0.440538533145021,-0.297845867383607,-0.298795919810691,0.894217586552153,-0.227850705581444,-0.221592815681057,-0.145200671979769,-0.240240034077645,-0.267251103037307,-0.411922276554547,-0.207337826421118,-0.249391652429953,3.89955679155339,-0.288432512117126,-0.316319538385914,-0.263777803513453,-0.267602068582292,-0.301367991197749,2.54255650328161,1.4974096462624,-0.276470852657481,-0.267158462852017,-0.359216369783447,-0.315416403352743,-0.360090687083518,-0.359037806283539,3.63184722428227,4.00874309769937,-0.344119000330989,-0.332935629103577,-0.445992965768189,-0.273720210302455,0.92704554909549,-0.282858039191183,0.752790599826305,2.23079098810284,-0.302374922628258,1.11467025815363,-0.58454902032688,3.07456197832665,1.25467493042634,-0.276707053775337,3.60218548887684,-0.221146836239606,-0.172161297637525,-0.276231222070384,0.512080817361396,-0.246577440353359,-0.186646715640086,-0.299621837615388,-0.468939636357228,-0.325393912090024,-0.149178792417396,-0.181448019702147,1.13389916497377,-0.32256837317567,0.927289297137577,-0.33294265944059,0.930297197030228,-0.165960684135224,1.72054541384937,-0.326401082691502,2.45616822302231,-0.252477626823871,0.754423789765216,-0.252574372945416,-0.355043265614468,2.90409422582531,-0.242245077194325,-0.253167947860194,1.13644939370693,-0.311548518000835,-0.372319079851993,-0.297405202411621,-0.257961616132087,-0.271207207958624,0.282568125556356,0.933243628710793,-0.17074197237787,1.05276805772096,-0.234719509417267,-0.18834914832088,-0.200492024846812,-0.426664860837371,3.38344413221984,-0.31621894367302,-0.233329415495007,-0.22369829218962,-0.253822224677884,-0.189322978273782,-0.234977728986877,-0.333804225107762,-0.372169077785819,-0.230293007615223,1.98628627613563,-0.156804783700571,-0.314528574274712,2.32126176606611,-0.261537494632476,-0.2524691065588,2.14393180865185,-0.414131155318933,-0.329089819024265,-0.15620667934039,2.14721383969873,-0.202818885879765,1.00055542812439,-0.25501681962617,-0.260883521027355,-0.294483639722109,-0.283922933857248,-0.250190747701178,-0.231660131674146,-0.274099747014811,-0.306732835395731,-0.265278532824746,-0.36034596617438,-0.20005107013036,-0.349936654182014,3.11560819958278,2.0685283719515,0.849893056556903,-0.413298354263644,-0.22439794740964,2.55498643561392,-0.228043156525747,-0.295659648245433,-0.404781411620926,-0.145773842330803,3.32698982520832,0.862741457295593,2.73227865920388,1.34043140197206,-0.180097093887578,0.902402372358765,-0.353345718348148,-0.368733445077924,-0.242127660971062,-0.21292901285372,1.02080112668781,-0.265683863628752,2.94581008638508,-0.3075973980654,-0.383273410650105,-0.3029615028443,-0.395847770596287,-0.466339653900623,-0.322197157671873,1.87573163429028,-0.136595531206755,-0.195499311753976,-0.342516458864098,-0.297330129475053,-0.183682721568495,-0.14802740587323,-0.266486015898713,2.3902185765793,-0.245314308361426,-0.39257627611529,0.836104623660157,-0.291354289869668,-0.381328272631824,3.88956919911857,-0.260444241071268,0.788949683975942,-0.321705445135996,-0.288791879633454,-0.252866051723051,-0.218626618545665,-0.320695485804777,-0.1870320150007,-0.212232642914627,"HC"
"HD-5",0.305509218785594,-0.348393270847132,-0.203916913787678,-0.498226446274078,-0.199503425276492,-0.536692506944712,-0.405419066110096,1.37333613695844,-0.357813186082138,-0.16792061409546,-0.362305919183977,3.22539279705149,-0.281740667669731,-0.497190642327207,-0.10932018939808,-0.349374932854765,-0.185261338226963,-0.27652173027758,-0.165919865930076,-0.272504903029363,-0.218432900346155,0.844329818649459,-0.242600381085671,0.419133006502163,-0.429969732787253,0.796100858364327,-0.28827813634104,-0.239661002224312,-0.216486451158196,-0.208506063511663,1.00031675847737,-0.229187534233364,1.10994781133821,-0.40179079264075,-0.197929381778745,-0.239807555037038,-0.274604628651053,-0.276701068265442,0.73281558227834,-0.254326130669223,-0.257404176732613,-0.292151394739041,-0.289914011985134,-0.509165060985599,-0.264259660522224,-0.256377186742236,-0.346830807090212,-0.304495390182554,-0.350944306908588,-0.347312321792288,-0.439552631587987,-0.28646623426431,-0.338547224734974,0.771210641139566,2.55973068315569,-0.26209392946574,-0.285339837637914,2.01901559020993,-0.250882551097315,-0.221499601999664,0.878569265707638,-0.200463587880753,0.205152950272263,-0.33235636378064,-0.463481546688969,-0.266632453423652,-0.267384378374379,-0.210859771705233,-0.159369100777269,-0.265171084114344,-0.416137170020253,3.01596304062989,-0.176099933518837,-0.288076768962607,0.606084232835742,-0.314999470933326,-0.137057420364672,-0.170165271025483,3.79663997417286,-0.311170702468229,-0.17514094780254,-0.322557465696021,-0.106735778052955,-0.154530295711618,-0.2766563304698,-0.316753722601743,-0.157722097395955,0.890298514324418,-0.32505863740721,-0.242632251700497,-0.34329267318826,1.81788675640908,-0.232160366488753,-0.240135260364708,-0.106625473771927,-0.301897506404303,-0.362228260399982,-0.287225964155637,-0.245124338557927,-0.260087349826602,-0.507793938235113,-0.192876627742332,2.38365345970153,-0.161738112209007,-0.225389913231507,-0.176224807030726,-0.188640358265334,-0.414991692351506,-0.266406687095431,-0.306889624391904,-0.22313709899115,-0.213202107954464,-0.243891392571421,-0.177980374909401,-0.225477185964847,-0.323555328242039,-0.359725880760019,-0.219908453838761,0.943708273490756,1.79845421714258,-0.30385797092575,-0.523969304752784,-0.25165512794433,-0.241017678647558,-0.542368968769405,-0.403788121835688,-0.319477046451798,-0.145529121788087,-0.352120766089654,-0.191090824230728,-0.260000325394188,-0.243164875546376,-0.250319467278269,-0.284376190800801,-0.271408650676385,-0.239667851238878,-0.220700438438147,-0.263057745584947,-0.294422607799904,3.33413973681562,0.890146999039198,-0.190800619315282,0.815944448842718,-0.282991108338837,-0.150690142674389,-0.256159228566434,1.42595958071821,-0.212558404024666,0.811069134165823,-0.218280573701554,-0.282848905593468,-0.393019515299415,-0.136156890867138,-0.257750027598331,-0.189182948552528,0.894508103280152,-0.208848497588064,-0.170726807977247,-0.303711566022185,-0.342777949094968,-0.356981119051154,-0.230705708351148,0.867834063583228,-0.249613068685762,-0.255848424826867,-0.192124045599462,-0.296864944376104,-0.370649963970414,-0.292448708248483,0.642590115224938,-0.453954755177964,-0.311166621313858,-0.187043475514355,-0.126900663671055,-0.185658297503804,2.67776129278623,-0.287201639509973,-0.17237204473309,-0.136745181201262,-0.256921471616374,-0.41965916346569,3.23829825852371,-0.37992746513415,-0.2811625240934,-0.279744184070323,-0.36957725639996,-0.226276363082448,-0.249341053755761,0.798910202094161,-0.309223715743059,-0.27871201559478,-0.242231379077899,-0.207667180831028,-0.309712432364445,-0.176678574872865,-0.202950125823374,"HC"
"HD-7",2.83473717675587,-0.670308816041625,-0.552697240816112,-0.696681023093931,-0.4996029654866,-0.662099280236657,-0.62639001306423,0.299898475957302,-0.598531845499782,-0.568897134835321,-0.57244350775257,0.558834620332738,1.83348667911966,-0.679874403693724,-0.486295133767845,-0.585073825079572,-0.519116386381658,-0.591778232158334,-0.484254035705097,0.457906601069994,-0.5329315827142,1.18802632155941,2.58740600105916,-0.624770494904734,-0.600239358297179,-0.606465301279109,-0.585429169497494,-0.569284721576008,-0.556709938590339,-0.554044198931568,-0.468369006034974,0.548890577436148,-0.651361328456902,1.47278224748741,-0.490970020075103,-0.538319171386256,0.443435314300353,1.10304902566454,1.4900173663955,-0.548713178532163,-0.57503337587315,-0.576112639935246,-0.579777162861613,-0.693633210944746,-0.585277664800919,1.98308133825733,-0.612845977120336,-0.596636145259829,-0.598529684036493,-0.633153462032281,-0.673106402028075,1.86896646445773,-0.491240050074703,1.0307070644208,-0.649831129123095,2.11321569636044,-0.590987530775614,2.33621982575129,-0.549006685655882,-0.531244632431475,-0.596431741767997,-0.591101854249487,1.8169055941133,2.37779583726312,-0.659440376617937,0.410558626313761,0.401306922143332,-0.53126639277176,-0.557801963555882,-0.487704631166875,-0.621182904276632,-0.527883767364547,-0.504595862684255,-0.556521920477316,0.199075479099344,-0.58262897705998,-0.514596401395835,-0.521584022969071,-0.486077094848048,-0.49917131652696,-0.502599206879721,-0.584744668937418,-0.414768884170089,-0.510547517150359,2.6595240317855,0.938821088059673,-0.483364955031185,-0.574872600408474,-0.63615772873502,-0.552295077638839,0.382152602761327,-0.640715952465379,-0.546264362902939,-0.507479223442725,-0.475859839279858,-0.602493269674732,-0.542575634216676,-0.591820615461763,-0.588480672469965,-0.543819987175882,1.06232333962198,1.44796065535547,-0.531134387844158,-0.522486629286729,-0.515974693740035,-0.553856269578086,-0.557778943009277,-0.618708633371065,1.33959895064411,-0.594468955627812,-0.540592645316789,-0.540122087278215,-0.553202600737745,-0.531263394174521,-0.521386371507091,-0.635432936776993,-0.58794318153806,-0.543351528943835,-0.663224758892252,3.03092693590109,-0.618544674544658,-0.652676698916289,-0.559456805294898,0.500306241426741,0.951793522991731,0.732682183110706,0.29848308541378,0.547716108508293,-0.616261897869654,-0.556379541150424,-0.634427092449509,-0.558393228688834,-0.579353348149298,2.83726790699579,-0.57121470952364,-0.539395510840284,-0.561945256669855,-0.606978050170778,-0.624183905912395,1.35627385641371,2.95585544810247,-0.478920294185078,1.68671001136886,-0.638195216102641,-0.478716672575896,-0.584693353421206,0.211919351072428,-0.560375412679085,2.5479863007993,-0.522351396347505,2.7641983893372,1.41200759757061,-0.435691798337316,-0.663335252208532,-0.501639302322603,2.7903023441968,0.324318178556421,2.2614178338731,2.01987006061855,2.44218952286492,-0.644124573383823,2.24093250471398,0.514457622977771,-0.626968119160228,-0.562188460187911,-0.541866796631912,-0.631143903242592,1.03162173774838,0.408285342950566,1.63404874677237,-0.646552153663668,-0.520043261393379,1.18967398265036,-0.428862388361549,-0.492171988871031,3.16118335588501,-0.60266920903628,3.96569924657903,-0.488147612204367,-0.554824075931723,2.35853265118907,-0.582350507752502,-0.59396831857583,-0.613027834217781,2.09450636846866,-0.680236014300209,2.20398203998566,2.78026036562785,0.416876940685261,-0.697986586481486,2.77092954878558,-0.573464795276962,-0.549015910121791,-0.651796710153646,-0.499152567010754,-0.492068554725933,"HC"
"HD-8",1.8645214701043,-0.667907960962962,-0.54485098434648,-0.694966432413478,0.490913648951788,-0.659957027299243,0.161688965059094,-0.572436003370628,2.3013950557746,-0.566740322479124,-0.569822091650628,1.44847567266204,1.8508068714723,0.74751944002027,-0.477814603568955,-0.583439032817514,-0.516771240715734,0.409300638607195,-0.477092704214912,-0.598876448919855,2.73385943993203,1.20465053313365,2.65820720329451,-0.62277762988874,-0.59821250990394,-0.599292213965735,-0.583206410903848,0.470493855320942,2.76600212721882,-0.55177358440258,-0.460857765903909,0.561086912393454,0.608213416724484,-0.628393835855724,-0.484377698702824,-0.531603773413555,-0.597380188254451,-0.556120263869087,0.341359504717279,1.58581152851858,0.443556424025449,-0.572758726101751,-0.577664879454398,-0.691739390825469,-0.583335385781214,-0.551774434209632,0.426257689436013,-0.594204152449735,1.87329518355041,-0.630879755414914,0.790819797334501,-0.542315495662104,0.522882738297722,-0.637192547126262,-0.647918853687435,3.0073182281602,2.61215724159459,0.992757162699463,0.401858772904829,-0.528872450228171,-0.594103972268016,-0.582313950267378,1.37823937778232,-0.573870138860948,-0.657541413497704,-0.573362462912632,-0.576767318203531,-0.524058438857401,-0.548838710227023,-0.485091619879392,0.144294697612334,-0.521345504948646,-0.497205929509355,2.45605387946392,1.15776642067591,0.939103398151628,0.74863191289172,-0.513678411779715,-0.47773119933182,-0.4963055012084,-0.495232617411465,-0.582485319672673,-0.407839288191087,0.618649314851638,-0.572944787412963,1.84853502286717,-0.47603920532426,0.492607695851211,1.59682963149733,-0.545328819042421,-0.610597508775716,0.830118074874586,-0.53919819453558,-0.504913116339678,-0.467553443234387,0.335253878329127,-0.540104131362478,-0.589478974819825,-0.586401406507139,-0.541472349860102,0.000302447427056919,-0.519846714714229,-0.529117927355075,1.47820542142331,-0.509437620008058,1.52760568730259,-0.54947470167373,0.90796628273995,0.533974668660694,0.909485680617892,-0.53345107957713,-0.532767607096731,2.94450655910275,1.51250153428338,1.13462811534309,0.35262689144596,-0.585393811055201,-0.536075266139054,-0.660963476200502,0.537559503884484,1.5388788454988,1.43989843056352,0.422371580976984,-0.583412090222195,1.92606618118215,-0.571997047972763,-0.601753014313533,0.557165160875921,-0.614807876081702,-0.548161907481626,-0.626003886735909,-0.556299563410773,-0.57195131306748,1.02379132792468,-0.56875987724256,-0.537150161380152,-0.554377874060366,0.512289095907805,-0.622106995985203,0.562348117815707,2.63370385295145,1.16661909344751,1.70585862201987,-0.635972138926853,-0.471337299133644,0.478158883576888,-0.6561851339736,-0.558197723189959,0.486871522422425,-0.515510936967984,2.42015513735875,-0.63249812507125,-0.428953380131091,-0.654211097415457,4.02978032872868,1.56693711132135,1.06877737311403,-0.45601334896765,2.043218522742,-0.653201618880661,-0.642822983606382,-0.578457034775187,0.525728672873647,-0.618479037991691,-0.555296951986059,-0.539660821604503,0.430156043062588,0.413739453184997,-0.612519924333106,1.65084393699334,-0.644534620362361,-0.517189998541989,-0.496925531562087,-0.422069375819499,-0.485276574056754,-0.612485334973552,-0.595572365359814,-0.516735482680293,-0.480242368175287,-0.548122378458285,2.37868489953051,3.61731245549266,-0.591307752684469,-0.605562102538478,-0.633223998423302,2.03698427727692,0.661883590049357,1.34477574751858,-0.558755703628057,-0.689240871906161,-0.574540618560248,-0.566013278854166,2.66532258243808,0.43082327368746,-0.491898104958212,-0.485564468435867,"HC"
