"","ENSG00000009694","ENSG00000049883","ENSG00000053524","ENSG00000062282","ENSG00000074657","ENSG00000080007","ENSG00000081386","ENSG00000081985","ENSG00000089091","ENSG00000092295","ENSG00000094804","ENSG00000099194","ENSG00000104549","ENSG00000104885","ENSG00000110195","ENSG00000111537","ENSG00000111879","ENSG00000112053","ENSG00000112877","ENSG00000113249","ENSG00000115423","ENSG00000116128","ENSG00000118113","ENSG00000119673","ENSG00000125851","ENSG00000128596","ENSG00000133131","ENSG00000133597","ENSG00000134061","ENSG00000134121","ENSG00000135686","ENSG00000137842","ENSG00000138336","ENSG00000139625","ENSG00000140543","ENSG00000143195","ENSG00000144749","ENSG00000146215","ENSG00000147324","ENSG00000148835","ENSG00000151623","ENSG00000152022","ENSG00000153253","ENSG00000155666","ENSG00000156510","ENSG00000157992","ENSG00000159788","ENSG00000159899","ENSG00000160284","ENSG00000162927","ENSG00000163482","ENSG00000163596","ENSG00000164169","ENSG00000164440","ENSG00000166707","ENSG00000167094","ENSG00000167637","ENSG00000167840","ENSG00000168096","ENSG00000169981","ENSG00000170899","ENSG00000172292","ENSG00000173208","ENSG00000173482","ENSG00000174292","ENSG00000178053","ENSG00000182931","ENSG00000183426","ENSG00000184206","ENSG00000184305","ENSG00000185272","ENSG00000185298","ENSG00000186073","ENSG00000186174","ENSG00000188001","ENSG00000189013","ENSG00000189164","ENSG00000189195","ENSG00000196081","ENSG00000196155","ENSG00000196533","ENSG00000196922","ENSG00000198075","ENSG00000203326","ENSG00000203780","ENSG00000211728","ENSG00000211777","ENSG00000211795","ENSG00000211807","ENSG00000211812","ENSG00000213160","ENSG00000213468","ENSG00000214787","ENSG00000223960","ENSG00000224525","ENSG00000224691","ENSG00000235532","ENSG00000240403","ENSG00000241316","ENSG00000247287","ENSG00000247708","ENSG00000253350","ENSG00000254093","ENSG00000257252","ENSG00000259092","ENSG00000259363","ENSG00000264290","ENSG00000267254","ENSG00000272865","cancer_type"
"HD-1",1.54028458678525,0.600183773063626,-0.732819680820761,1.81796237181799,0.83929457345704,-0.669489107817005,-0.783608033063814,2.12791647218063,-0.714621855026909,-0.656156165555168,0.786586037662422,0.212765669748658,1.36478315914533,-0.682964369769167,-0.677982460721007,2.59389420277006,-0.591544163983465,0.429989985211569,-0.00877410483979262,-0.628020814448726,-0.616751815090677,-0.752361360951417,0.0917718412866524,-0.663548267053103,-0.646822900448304,-0.602906864169562,-0.601257620420376,-0.731725986545604,-0.765262512136076,-0.638255262231083,1.93762566068492,-0.678387847166979,-0.715466020928235,-0.651570600564669,-0.73947921817967,-0.658450431359101,-0.65443433944929,-0.736901445651599,-0.607462301371187,1.94553439689464,-0.684965147548656,-0.72494141354911,1.68629055858595,0.281886216105608,-0.664695236501312,0.118337539366124,0.87663414426295,1.31997721128921,0.832265524269583,0.810849097614031,0.112007535494222,-0.649255710410577,1.05812013444162,1.75276449291058,0.416409697391432,0.166164415516257,0.286895333324871,2.0305986511855,1.64720506481845,1.15121604921966,2.06102543993605,0.794531213363817,-0.749141740831426,-0.618585333522026,0.768906267231609,2.5616514487441,-0.673017189346892,-0.665605681471538,1.53595201435708,2.02384481643348,-0.647922250315595,2.1779261603356,1.40633380596902,-0.712743522947345,0.69387002894525,1.86969982739531,-0.764050280864268,-0.636063315070205,-0.629070494206701,0.209859179422784,2.78899054852199,0.798513241370564,-0.732568476071685,-0.696004698860322,1.23116184371043,-0.710238648069189,0.651513994062964,-0.74230548740594,0.214709681346583,1.06011444816081,1.1175677960894,-0.683417039137044,1.73840770391795,0.804484390639268,0.383346404420464,-0.748280624663346,-0.627137781414649,1.88303124508858,-0.630646232252828,0.0371286163325185,0.905027799554282,2.04991544230714,1.2643352104255,-0.684568836890882,0.256624575170694,-0.677129775022923,0.11368213815324,2.61347718742089,-0.485738123867361,"HC"
"HD-2-1",0.714731525776931,1.73435917365704,-0.551875507761328,0.369243125440683,-0.487109146845701,-0.479814158899715,-0.67261852314998,-0.40800329510002,-0.584754387518128,2.24523506556807,0.564159354432294,-0.466984032987465,1.39226628550773,-0.497317045807779,-0.562739387858579,1.14546490110779,-0.364723570371736,-0.361840657552171,2.3749671519296,-0.405068352351906,-0.382913879690218,-0.568792909609032,-0.341425605393263,-0.428492089423461,-0.441412728930206,3.04930120432751,2.59918916032757,2.07186742663764,1.08755704478068,-0.383208460812888,-0.420040037845643,0.414452564598122,-0.565115031411068,-0.416779719815674,0.567162314343691,-0.349525014422068,-0.416377946231161,2.28670710114084,-0.334374127878492,3.17826220438358,-0.51654190293082,-0.562689822533144,0.504484019906073,0.702569898466161,-0.50839780379121,-0.573626901674829,-0.411193711171666,-0.41085408902804,-0.585868719076614,0.120872562199676,-0.577698130076047,2.60321923004112,0.836225413598408,-0.445332095332444,-0.352443565196854,0.537005725454303,-0.401619985914042,-0.543239890576246,-0.392836360231896,-0.468500895978871,-0.538298061076496,1.90919209986681,-0.626303569577524,-0.484177662581662,0.551093916656507,2.65756676513596,-0.426065048133521,1.64022204106616,1.75043624155431,-0.56495591877771,-0.484349858705457,-0.70538656701102,-0.623253471279731,-0.508863718377379,-0.478697935236196,-0.404048415163931,-0.577644756545485,-0.510366240398721,-0.402101632866443,-0.423481155049048,-0.387405649086132,1.8693112404652,-0.627507964909448,-0.51178544619368,-0.588724665294396,-0.489936584574033,-0.583117296605098,-0.58838755739763,-0.500782359510181,-0.501568245765651,2.5955343716727,-0.435403807479327,-0.469829964066518,0.577671148378629,-0.37571592511256,1.45543669049072,-0.402006526219971,0.493159826840853,1.2445207397568,-0.597678655460289,-0.430600893025352,-0.335285331914731,-0.448120376258287,0.612520353532496,-0.535080443766567,-0.423459074478077,-0.647418586480373,-0.492026670530857,-0.368364409204469,"HC"
"HD-3-1",-0.466391681357229,-0.658292253423565,1.05238086613264,0.282913561038924,3.23859287366814,0.430089595542713,-0.708447123066691,-0.470140630878983,-0.644773886283007,-0.454164788592571,-0.549456910641111,3.17986201864728,-0.649067483067563,-0.564189975969795,-0.603532254445698,-0.68295861310498,-0.444921279853461,0.763215207856518,-0.637048673390606,-0.471176278482745,-0.45997066603708,-0.643558375456229,-0.387329057484648,-0.49942029469298,-0.512613903007045,-0.454038863134973,-0.472852476214993,0.248015802214378,-0.685888243997097,-0.453267285101703,1.82252147642989,-0.589249029566486,-0.63320167294011,-0.485805255370372,0.458026408132233,-0.429168153531994,-0.486219660797257,-0.62872400509665,-0.404778174286851,-0.533453179408867,0.355249605866135,-0.632032500132451,-0.555406229062054,-0.528731898897233,-0.575949691721605,-0.648432469412733,-0.479790808414227,-0.487631238691487,-0.669397293689352,0.0473146160000577,0.371298756929869,-0.502136683813898,-0.634881589800524,-0.524463220605091,-0.428004183532741,-0.566731893929547,-0.47182122904805,-0.613489226782174,3.10521449937342,-0.535175946209747,2.08143019495591,-0.694944813426103,-0.658462321531392,-0.533285328975943,-0.503111723525938,1.38053601862407,-0.499023381472503,2.59805704714649,1.10910165564624,-0.636419502828395,-0.547783238282696,-0.734611002344846,-0.664240408635267,-0.58055858746584,-0.545660791665536,-0.475036374172079,1.75924809769169,-0.552633093250912,2.79107057223242,-0.48949179139298,-0.468018319158443,-0.544771853632567,0.232784887134006,-0.581765647324806,-0.629106745276673,-0.564607960927745,-0.65524215007945,-0.660604102711217,-0.575933979766909,-0.584502140557945,0.416442773520632,-0.508850091055978,-0.535548629860727,-0.513583386554057,-0.454116029869985,0.890538860128811,-0.467353993143544,-0.655914540780922,0.452966433500114,-0.667229460214239,-0.503921507644095,-0.404360110870551,-0.534144821673795,-0.548462006104162,-0.619100074650369,1.98485518262381,0.405712900245604,2.5225161910456,-0.402348821241747,"HC"
"HD-4",1.46227105443099,-0.655089657842103,-0.615134538206201,1.28751510014088,-0.551618563798401,-0.540919398091537,-0.705255584120262,-0.463004548682448,2.10581691610592,-0.44590902964525,-0.541220786458681,-0.529962505577216,-0.645565813979343,1.03340045368038,0.382088051158756,0.651926130572153,-0.435711077329316,-0.432724107841288,-0.634149647807013,2.15063838338,-0.451121178779879,-0.634972031946973,-0.382057334725332,-0.491274636426328,-0.504436895989713,-0.446957326483269,-0.465928166443763,-0.657330529852143,-0.682565771677656,3.26504539105035,1.84574314823667,-0.581627177848532,1.40768921012036,-0.477878106753447,-0.606773468595894,-0.420021639927043,-0.478198779154317,-0.620228610974753,-0.396692712368662,-0.524094522482036,-0.575916718426147,1.46041889400916,1.05453388882581,-0.520045645814441,-0.568191782265724,1.06547371581663,0.545134032964857,-0.478813865948565,2.20367737594727,-0.677353796946463,-0.643757313497189,-0.494437354180031,-0.631469454503213,2.21207537135516,4.35804745586591,0.447196411529993,-0.463759057810362,-0.605421532357656,-0.451602669459055,0.426412481788475,-0.599325931424735,-0.691716564853638,-0.65477890308631,-0.529602375387012,-0.495521913366095,-0.488669553085226,1.41326235759689,-0.458628170396062,0.454404249627783,1.5513686199956,-0.540498313607494,2.24144759600574,-0.661248873015285,-0.572324882681562,-0.537970528772789,-0.466883853564354,0.44714727691456,-0.548949555214656,-0.460760108640525,0.482040089820438,-0.458760461020381,-0.536694091217862,-0.656201534705694,-0.573728861370893,-0.626073530106199,1.90530616532139,-0.646959064292875,-0.652310486693609,-0.56730328885247,0.657940524835281,1.88336115909146,3.56157008771459,2.73809440403986,-0.505740794325243,-0.445112270942229,-0.660438581237431,-0.459849247575409,0.400352824045627,-0.478831986265157,-0.65924198773352,-0.495501096210924,-0.396427306958737,1.84572096332061,-0.540081024770881,-0.60945094849146,-0.487998687406785,-0.664087589864334,-0.551780014203754,-0.398445925266905,"HC"
"HD-5",-0.436612251166729,-0.646802342713278,-0.594008576943714,-0.626398418670928,0.536612826007041,-0.520512716120233,-0.696980074579192,-0.444636351376872,1.28648570342224,-0.424658796663773,-0.52002109314666,-0.508930239307166,-0.636537692225563,1.55176980033446,-0.590597077171914,1.85819153783092,-0.412004117049335,-0.409051898285947,-0.623270383710671,-0.444042269529678,-0.42834269564072,0.448486114194478,-0.368487978162952,-0.470307801389251,-0.483389369612271,-0.428729528811905,-0.448105069038231,-0.637493026053897,-0.673967527196982,-0.424511629361862,-0.469722335272366,0.36247367820552,-0.605255499932407,-0.45747371315826,0.502304593627941,-0.396478614226503,-0.457553117778165,-0.598361559682202,0.69985302290956,3.22487274854798,-0.55608792808111,-0.603570786916929,1.89057060175894,-0.497687325649915,-0.548223008414797,-0.617728512057875,-0.451635118776509,-0.456118045216991,-0.635112976754452,-0.668808235945159,-0.621696214233221,0.510653427232241,-0.621469575715716,2.82748943819188,-0.396990315538055,-0.537881743002072,-0.443007117470201,-0.584655375395187,-0.431977095631248,1.62604530118557,1.52685146154779,-0.683351384421843,-0.645284318022676,-0.520143464133347,-0.475985825259457,-0.467177770215047,2.07892970169012,-0.43700693702209,0.482378412253927,1.08668150122625,-0.521746997394345,-0.722730144558444,-0.653472314386789,0.481376615401007,-0.518175876433432,-0.445899354936679,-0.623211076485218,-0.539483101791363,1.26607259901314,-0.462397715048662,-0.43493083571292,1.23499969390841,-0.647255902697376,-0.553042262472725,1.87637005040726,-0.533959082448199,0.384638809254105,-0.6309628100284,1.35634213098347,-0.550461910051359,-0.461890367280252,2.55448564772582,-0.508574392875677,0.51772013369302,-0.421936694215166,0.325267461510704,-0.440532114794874,2.14444101147299,0.49143407606608,-0.638682321174493,-0.473827049536725,-0.376008356696485,-0.498836074164975,-0.518508470741354,-0.584614203589736,-0.466445063314864,-0.658636758589881,-0.531824810735409,-0.388399913834505,"HC"
"HD-7",-0.690299825760007,-0.767018345673289,-0.761321302486497,0.772297361352127,-0.726903963207278,0.999179821621127,-0.152906447406837,-0.629410104630769,0.715534700708033,-0.679394009857009,-0.697177641349536,-0.709493113477584,-0.772997926335054,0.53165020299367,1.63956658212758,-0.790659252616024,0.890724259413163,0.294735789380732,1.87698387991454,-0.651564673013566,-0.644346187024274,-0.779366272806485,-0.522373661655252,-0.686125336645792,-0.67680106743534,-0.628796380965945,-0.627748685019995,-0.760865142534903,-0.798575143040213,0.188744927669708,0.279515696776478,-0.0095280505235134,-0.74287619479567,-0.675521896928534,-0.764818217201943,-0.686922180495372,-0.677561062389867,-0.762520795460781,-0.65381981270743,0.200356958842979,-0.711110815102067,-0.0292760282782429,-0.671046280325908,-0.727782885498768,-0.691432570994084,1.27366133425405,0.140507536051535,-0.620520688088317,1.77944908938395,1.84503707188342,-0.754677952820516,-0.674135417840906,-0.103485316974928,1.21015666128184,0.971041447438753,-0.717923532584635,-0.677308885894206,0.000612453504193456,-0.645736907303018,-0.687597581478828,0.538555910114579,-0.154474440929696,-0.788959416524471,0.524062420968863,-0.660134130780309,-0.700341896224292,1.26933711378849,-0.687999433135246,-0.682759274395387,0.514008065163055,2.67434733107947,-0.844941077197953,-0.763534430316079,1.39015765316182,-0.683335039899871,-0.675925857683151,-0.789544447803307,-0.666958834908405,-0.652856729753512,-0.657605870131827,-0.596742947218042,0.0808701611542984,-0.76293593613261,0.569671002299436,1.69870273362986,-0.733815891432528,-0.769608297750753,-0.768509352356185,-0.741273014462232,0.857341071959943,-0.654236480400964,0.156019742806035,-0.685378389806516,1.42360885041309,-0.642076041048762,-0.782516783040499,-0.652201947251518,0.98587810062788,1.62256452780216,-0.766441196840252,-0.67786654303751,0.876560760021522,-0.78361976589284,-0.707570210769147,-0.770987831370167,0.165728581431391,-0.730493877349056,0.951900896955172,-0.512934218724723,"HC"
"HD-8",-0.691417757229015,-0.768551211624062,-0.762665945356833,0.412670044785224,-0.7280545487528,0.056720456762362,-0.815951821832951,-0.630600819407777,-0.744716131545326,0.201717453798733,-0.698403752063432,-0.710647458254825,-0.352684254722158,0.913910590108465,-0.707491226806592,0.224002883381498,-0.624555467440802,-0.676864396029795,-0.734706542904412,-0.652671952449009,-0.645543512962684,-0.78063510060158,-0.523619776641268,0.135244009112981,-0.678228517032935,0.0947331838859695,-0.629006149161412,-0.762243123730746,-0.800162093297425,-0.66013769994858,0.272327524847175,0.825090494995115,-0.744168998586678,0.132190979281217,1.45601950782755,-0.687862432671602,-0.678645584818216,-0.763722625361954,0.249396421228106,0.194253257364971,-0.00186991758503759,-0.0342960305083134,1.88104668084495,-0.728886982306019,0.012428451114655,-0.760240272002388,0.704860717255971,-0.621914271574248,0.654409793036087,0.661944333619212,-0.756053153980496,-0.67530709199195,-0.754745616372528,1.20111505268023,0.273416246522584,0.0492469926454645,-0.678428985825483,0.922852308994319,1.72175182479846,-0.688807111805915,0.913167782568832,0.63344788010161,-0.790886084783685,-0.652936371357399,-0.661206143464024,0.157025284749694,0.156705237121611,-0.689046954760556,-0.684034386210118,0.506667963868148,0.00290989246326638,0.52985491500394,0.340067636572079,2.88025713910628,-0.684570148705911,1.62525913918834,-0.790738169525651,-0.668435085071285,-0.653975814546365,-0.658713810688252,-0.598056667808971,-0.714911060463976,1.21613106407288,-0.722251198232706,2.29796402359528,0.095583593399896,-0.770873228972605,-0.769740093163156,-0.742378839019297,-0.795446904567409,-0.655514569670035,1.25021447299592,0.545914876280082,1.41352493330203,-0.643094469398717,-0.784149240290752,-0.653384511664319,1.333558445651,-0.656793039721847,-0.767748538319776,-0.678983459832901,-0.632000512681393,-0.784606357218203,-0.708647018328383,-0.772307176857206,-0.701787120242264,0.566203405147364,-0.707971519098349,-0.514247477795841,"HC"
"HD-9",0.0881894778035722,-0.795715492750761,-0.0968793601617468,-0.785090328265555,-0.748157191610618,-0.717236795119605,-0.841668971201929,0.449763857356827,-0.768657797033597,-0.699511973674629,0.882664065026871,-0.730835770791856,-0.807730200530017,-0.735535760096872,1.91642143833457,-0.818689589142593,-0.646600119918312,0.802063949790309,-0.758063293874173,-0.672065814313543,-0.666600027969583,-0.802841148710623,-0.545834698874814,-0.705624949403145,-0.703500142625203,-0.651638557347992,-0.651207784436746,-0.786495257133499,-0.828275130918981,-0.677153133348787,-0.78843609066481,-0.732402606385239,0.968816704939519,0.564011128675177,-0.786745669496802,0.189547936546202,-0.697594145239403,-0.78472782064128,-0.673817897467505,-0.738701651756837,-0.733967138675093,-0.123320158896339,-0.694243089181472,-0.748139956921395,-0.714936452169859,-0.784033038374074,-0.691278372773203,-0.646650877255929,-0.801274650639676,-0.822624732684774,-0.78025331041369,-0.695852581879495,-0.785042551702359,-0.696435872480426,-0.706085036826779,-0.739865008929363,-0.698021298635237,-0.757181751146084,0.0428149771698463,2.72023865077145,-0.728453660109437,-0.241457055447954,-0.82550614212271,-0.681059473223332,2.4371054357145,-0.720756265035614,-0.713838031431659,-0.707310116625011,-0.706468036470065,-0.110326330458739,-0.695206382925446,-0.311976414411287,-0.788941533313347,-0.763909069990575,0.419631732414172,-0.695424363634666,-0.811568559337315,-0.694650954770561,-0.673582481767024,-0.678115962170153,-0.621336806120925,-0.73648384896008,-0.789793838892813,-0.0633320480177031,-0.758069270712946,-0.00592196887798473,-0.793026889262974,-0.129244717430347,-0.761657073926301,-0.815523638231208,-0.678048771357477,-0.726411962947919,-0.70836955794108,-0.70342427830231,1.83347175343315,-0.813088927388744,-0.674153949941477,-0.79940974779222,-0.677476423968147,0.297133527420879,0.0505541617594845,-0.647412789748446,-0.801702230977298,-0.727434033147646,-0.795442058290245,-0.721057021465953,-0.745445532661225,-0.730102368205864,0.766612438719188,"HC"
"HD-10",-0.672933847852504,-0.743488194535007,-0.74052410084501,0.516894423490403,-0.709027825653048,-0.67638602279265,-0.791941278500022,0.157304158002589,1.37665333336221,-0.662464958755551,-0.678205650298432,-0.691574163001674,4.13423759077835,-0.690511686497326,-0.685575382329775,-0.767544944443011,-0.60134111252095,-0.657882175307253,-0.712896625193557,-0.634398673530722,-0.625849873191572,0.692048818647829,-0.503343316342252,-0.669683317625079,-0.654874865649185,-0.609885256848706,-0.608388366893325,1.84564159299734,-0.774207942288358,3.26852618396398,-0.753227302746045,2.69893055139912,0.0321871023330454,-0.658063310597148,-0.746359831464145,-0.670965620953894,0.231636207111955,-0.743853807105111,-0.631783609036941,-0.698463512129442,-0.692037501615118,1.84911703567469,-0.651802162654796,0.923407253854509,-0.671912427950715,-0.737967434581791,-0.653139689889078,-0.599163295823696,2.83073374372302,-0.768603646716048,-0.733444109829033,-0.655989248151285,-0.727073329398442,-0.65424164723468,-0.669736126583249,-0.699532138383935,-0.659924083790401,2.58541195288278,-0.627798000924289,-0.668879334398067,2.50418401199092,-0.779847266221107,0.63652082521749,-0.627332233162055,-0.643492581812103,-0.683153560837622,-0.678986682338183,0.297981280444969,-0.663067656366423,-0.739942289797452,-0.654736972762582,-0.15781307409424,0.811511977828191,-0.720131737335747,-0.664245941820733,0.902934535047109,-0.770977589316953,2.39264600290881,0.210957768048977,-0.640426969108184,-0.57566480839213,-0.694621314210073,-0.740747116045176,-0.702800581304252,1.54929365774108,0.830987105235884,-0.749996228775612,-0.749410586391331,0.823309273375543,0.265138084750936,-0.634535114854526,-0.689689796374473,2.50631893923548,-0.664658584762883,1.90259748215837,-0.757467854280583,-0.633912505289185,-0.7584436468667,-0.637396149593292,0.532364643388948,2.02007771976659,-0.617277292292481,-0.768179454136933,-0.690819529705067,2.86824749278354,-0.683526514339579,1.79522485153392,-0.687225266173623,0.970105289598391,"HC"
"HD-11-1",-0.751659020553412,-0.854898830237681,-0.836268866165223,-0.846957720234321,-0.790031447905732,-0.761626993153198,0.210608278297905,-0.696249561652069,-0.819757391900095,-0.739111373134141,0.196035629168366,-0.773014167484175,-0.883001414475571,-0.785136752804636,1.62754587106317,0.354473475355682,-0.693913559318517,-0.733870801551169,-0.807864364581634,-0.712764805987677,-0.711338278157509,-0.849339717554039,0.312561625775034,-0.743880524574441,-0.758333093515733,1.4993756468691,-0.698973365761416,-0.838174489485951,-0.889454023341532,-0.712271327606821,0.90113641943105,-0.783858594443354,-0.814892476210898,-0.737558438418605,-0.270680440653949,-0.737630058575575,-0.73706231749784,-0.828531675823238,-0.71328688804445,-0.782044954841567,-0.779618794415213,-0.827936211945457,-0.741045148148335,-0.788007913473115,-0.762273023349218,0.434798183157556,-0.171463694949267,-0.700749334286155,-0.848851643499553,-0.883974163633305,-0.831792374457161,-0.739122809572853,-0.852227779074797,-0.742763616125864,-0.74407876662064,-0.783351765588252,-0.738969020294255,-0.800669477574055,-0.710272480417859,-0.754869041721921,-0.777187109368124,-0.887589839713119,-0.501795313480088,-0.743736076555568,-0.719117256869828,0.978910167142056,-0.750697870694413,-0.745106089112379,-0.754201637986697,-0.829976666244259,-0.739406761031946,-0.931041422233432,-0.840154625681926,-0.811513588266248,-0.75234914513301,-0.733722302702172,-0.854799852785614,-0.206815653629798,0.24167494459407,-0.718812803433084,-0.67197253025541,-0.781897116282655,-0.84440670768865,-0.786009728310144,-0.812715760448445,-0.793980946792944,-0.839519710061037,-0.836325082292818,-0.801549594563626,-0.856910587571085,-0.726316576924983,-0.765446245043931,-0.754489121846247,-0.745237281999318,-0.0802572519837162,-0.87617824872473,-0.718107390577426,-0.843233029775747,-0.721229406220809,-0.839124317920283,-0.739428464120106,-0.679027892336194,-0.836446666710412,-0.766401206975744,-0.844167247782435,0.290787510660931,-0.773781845702786,-0.776955231506866,-0.591129972131015,"HC"
"HD-13-1",-0.180511579774662,1.17670432131584,0.049802902855663,0.268146885613133,0.145951302042086,0.687504118745057,-0.121253604202828,-0.704024685924667,-0.82866013800723,-0.745863765002677,1.34914381772312,0.489095593999466,0.655282065133978,-0.793763590458921,0.068921442331269,0.635575915529822,2.54760395700444,-0.740424817711455,1.05788834701177,-0.719753259667288,1.59491160103678,-0.339236415500789,-0.604020202317852,-0.216488233151536,-0.768016636621895,-0.705952152416733,2.37080352337959,0.460812485094603,0.971134090711874,-0.718219348436539,-0.8313685186157,-0.79286226687569,0.533722117060349,-0.744620734618879,-0.308679039870679,-0.743255280896765,1.32243397735947,0.0712580538262756,-0.128576985448187,0.269782859235011,1.33176772068865,-0.836568030752536,1.21780516435646,1.43035658963156,0.594024328324211,1.7968168772053,-0.739410342789656,-0.710364902412355,1.01963899668974,1.71349445778364,-0.840753663533819,0.972436253835271,-0.404362124358,1.12392213937911,-0.129186512045893,-0.790809664246923,-0.745976209436472,0.0474581525427812,-0.717703133037321,-0.76260921539951,0.379514194530595,-0.897521151968058,2.05276838068582,-0.755064566159557,-0.238894141578808,0.587059849295944,0.226646193208756,-0.751521798807766,-0.762493629034306,1.38871313571858,1.40353194975959,-0.521301336600402,1.64323131698108,-0.295002420456156,-0.760334313948446,-0.740241759648646,1.40250878039104,1.45570458102858,-0.721843398970164,0.46981643141759,-0.680929306347759,0.136293948192848,-0.853975741850736,0.0841195972324518,-0.82234074988142,-0.262785854169955,1.02186995821888,0.810823908128711,1.30283055338336,0.234041161766546,0.123681026613727,-0.772079345031935,0.0937226953597217,0.986250754499677,-0.704268759033034,-0.887369932560849,0.494987538937347,-0.850711560576338,-0.728792599279316,1.38371520060804,-0.746435368646308,-0.684355846775799,2.11283462990275,-0.773028494917689,0.560126689560065,-0.767935736696439,-0.778469978321721,-0.785060568487877,-0.600919318557717,"HC"
"HD-14-1",1.24965437627831,1.01647267955584,-0.413489903242541,-0.880864405267732,-0.345722947736427,0.934642176354053,1.69038324299503,1.322770781917,0.0961479680514697,-0.759648876210916,0.322566993282584,-0.794985922013725,2.15891346925941,-0.811540893369158,-0.808415232707498,1.82900102111863,-0.719288969715305,-0.202628246225596,0.759943207986042,0.613544417620331,0.780706881943143,0.73324985255323,-0.622644936128033,2.56365530394035,-0.788117564494789,-0.722606545479663,0.672898788340537,0.680017363872178,2.13516870497291,2.70502824374849,-0.843892292697803,0.926528969649807,-0.42810571055641,0.651315999418706,-0.387671558999178,1.2595344169212,0.08692754550086,-0.044890297115569,-0.213589816730615,2.42473105242804,1.40269876397456,0.181632835237055,2.45996193840354,0.0908192783215623,2.05575844067767,-0.861299843884569,0.389587282147977,1.26035544441707,1.22741824232797,1.72242243043193,2.08584289437847,0.798525415902866,1.51739486504136,-0.76734335770819,0.218282429368958,2.16793772652321,1.35315229931069,1.19131200375897,-0.732964076359029,-0.778503145349851,0.249096157386428,0.578496055001039,-0.140492365729477,0.817602191030838,2.32456022106014,-0.781706366558259,-0.76965024446193,0.483904253695482,-0.779570320718621,2.52634785573204,0.620629278271405,0.140287756818779,1.53475475476817,0.770933295007342,-0.776762397711633,2.02024628132063,1.18240079179883,0.890905089042027,0.0742806847932822,-0.74010353012599,1.50196995669824,-0.342975828576583,0.795066633074915,0.724456636789254,2.04719989771958,0.037510964914125,0.190161351454586,1.56470469118578,1.47173797712677,0.0932749399736687,-0.752160325729935,-0.78559983867524,-0.348078294882285,0.586385075535541,-0.717181824332084,-0.91065696533778,-0.741324882731067,2.04958465242555,0.0381086437019303,-0.131033697831526,1.47183817076432,-0.211476864448556,-0.285676586889641,-0.786542665959383,-0.869773088883155,0.968054905595921,-0.78791187006992,0.703250179207645,-0.621654224261738,"HC"
"HD-15-1",0.513110111126459,-0.82308017701469,-0.809651239003089,-0.813665685579619,0.766499572014454,-0.738022184430359,0.379966064621444,-0.672399522842979,1.56039680412032,-0.718142534280538,-0.741202785763352,-0.750650572999184,-0.841863446694572,-0.758668443152377,-0.75448777128507,-0.845245401022755,-0.668607782013487,-0.713502393091501,1.21262891698902,1.33241679675808,-0.6874879235528,0.663264602087438,-0.568472960717893,-0.723644309969603,-0.72889909605761,-0.673173235665108,-0.673403544429308,-0.810594421049688,-0.856575583392618,-0.693725135901929,0.658053439105593,-0.756336524019063,-0.789325048420677,-0.715691115042572,-0.807046410804234,-0.720019850738419,1.16066538391424,-0.177764037941005,-0.69236951626046,1.5921998935361,-0.755330543118256,-0.801388572559203,-0.716064410349991,1.25465293017883,-0.737021108736021,-0.807617523537137,-0.710566374269053,-0.671636341097999,-0.139986580904096,-0.850971277685299,-0.804293211449874,-0.716120402370149,0.106847429082304,-0.718064829236645,-0.723997089005929,-0.760272967701265,-0.71725584714456,-0.777599175190178,-0.687376797106216,-0.731013324926094,-0.751174593535233,-0.857244293885009,0.129395258120738,-0.709794231226182,-0.698353016663877,-0.0496235478769317,-0.731231022683456,-0.0141927620903843,-0.728741376934593,-0.805105856368207,-0.163831147809833,-0.900212926144254,0.41722282445996,-0.786194905308551,-0.136216209165423,0.876936914121731,0.702650229750598,2.28967181836148,-0.692892120503325,2.49394314862204,-0.644772594118421,-0.116277531436922,-0.268645591996459,-0.763116984818409,-0.783414749521131,-0.772924747335057,-0.814831574647199,-0.220867086906208,-0.780463754520355,-0.0746108747721095,-0.700515279908834,-0.744805063966798,-0.729918330469918,-0.723045041523368,-0.678317404532306,-0.842256551797049,-0.694705244202954,-0.82002116096652,-0.697936940181827,-0.81335398034998,-0.717730997063981,-0.662364920241017,-0.818189088711973,1.10484558916105,-0.818264561325504,-0.73990969737573,-0.758957047276135,-0.752005347458589,-0.56208786146111,"HC"
