"","ENSG00000009694","ENSG00000012174","ENSG00000023839","ENSG00000037757","ENSG00000038945","ENSG00000049768","ENSG00000065717","ENSG00000070915","ENSG00000073712","ENSG00000080493","ENSG00000091129","ENSG00000091137","ENSG00000092295","ENSG00000094963","ENSG00000099725","ENSG00000100162","ENSG00000102349","ENSG00000103599","ENSG00000104643","ENSG00000104722","ENSG00000105649","ENSG00000106333","ENSG00000106686","ENSG00000107611","ENSG00000107779","ENSG00000111537","ENSG00000111879","ENSG00000112796","ENSG00000112877","ENSG00000113249","ENSG00000113966","ENSG00000114739","ENSG00000115423","ENSG00000116771","ENSG00000117322","ENSG00000118113","ENSG00000118200","ENSG00000124469","ENSG00000124608","ENSG00000128596","ENSG00000129467","ENSG00000129646","ENSG00000130653","ENSG00000130707","ENSG00000133740","ENSG00000134121","ENSG00000134193","ENSG00000134470","ENSG00000135378","ENSG00000135960","ENSG00000142528","ENSG00000142632","ENSG00000142731","ENSG00000143502","ENSG00000147166","ENSG00000149970","ENSG00000150938","ENSG00000152583","ENSG00000153253","ENSG00000157554","ENSG00000159231","ENSG00000159899","ENSG00000160191","ENSG00000160223","ENSG00000162398","ENSG00000163751","ENSG00000164037","ENSG00000164440","ENSG00000165259","ENSG00000166261","ENSG00000167700","ENSG00000168026","ENSG00000168152","ENSG00000168280","ENSG00000168389","ENSG00000169031","ENSG00000169902","ENSG00000170629","ENSG00000171132","ENSG00000172878","ENSG00000173930","ENSG00000174080","ENSG00000174292","ENSG00000176728","ENSG00000178038","ENSG00000178789","ENSG00000179397","ENSG00000183378","ENSG00000183426","ENSG00000183850","ENSG00000185272","ENSG00000186281","ENSG00000187626","ENSG00000189233","ENSG00000189350","ENSG00000196155","ENSG00000196581","ENSG00000196922","ENSG00000197580","ENSG00000203326","ENSG00000204282","ENSG00000205189","ENSG00000211630","ENSG00000211638","ENSG00000211650","ENSG00000211666","ENSG00000211807","ENSG00000211809","ENSG00000211820","ENSG00000211962","ENSG00000213071","ENSG00000214826","ENSG00000215580","ENSG00000221968","ENSG00000225157","ENSG00000228314","ENSG00000229391","ENSG00000230063","ENSG00000231398","ENSG00000235281","ENSG00000235532","ENSG00000239650","ENSG00000241316","ENSG00000243364","ENSG00000244575","ENSG00000247708","ENSG00000251369","ENSG00000253784","ENSG00000254977","ENSG00000256553","ENSG00000257242","ENSG00000261372","ENSG00000266897","ENSG00000267759","ENSG00000272865","cancer_type"
"ALK61-Breast-Her2-unknown",-0.687007863035991,-0.735229591213588,-0.621640625829163,-0.680029593585659,-0.697555022091635,-0.653532847204595,-0.745949238646423,-0.544446813464136,-0.691997810204258,-0.683983068601261,-0.602530911033078,-0.636013533439053,-0.658245996760634,1.26576729031122,-0.588406525543254,-0.737197893900673,-0.606682989715495,-0.679382294546438,-0.674689298127539,-0.661534847787921,-0.692115003377446,-0.600279595524225,-0.621236182005654,-0.709905173323846,-0.68663487967795,-0.711808279767958,-0.61436244191138,-0.606241985842368,-0.69250591359673,-0.6326959095058,-0.631657366003421,-0.671427729769171,-0.639026609173134,-0.704180966567832,-0.773447983863214,-0.58409250131457,-0.589521081474854,-0.453058367540119,-0.677664288383853,-0.629503699389659,-0.650867036979268,-0.629621366330858,-0.69962416339629,-0.584889960452156,-0.746109580494574,-0.619823566963812,-0.623560435025664,-0.748674678819056,-0.663006827105227,-0.58340742599703,-0.706848575836288,-0.7885427239423,-0.583484714021311,-0.618490307194423,-0.568289389718134,-0.730578815265989,-0.644666739346889,-0.537959418796128,-0.646471258536058,-0.652008661651684,-0.61929875313573,-0.606190544203721,-0.65263427960064,-0.698930582879873,-0.606615798443558,-0.548716282013545,-0.633694616500905,-0.636878528631826,-0.658095531674297,-0.657966165616234,-0.647218668521371,-0.778958904118729,1.14983427903584,-0.696277358346584,-0.622841877684654,-0.685953522854679,-0.611276862091414,-0.639829120444224,-0.681831410961024,-0.737529818742038,-0.766520518067499,-0.586607545406651,-0.630087886360778,-0.65592731117682,-0.694233334783441,-0.72531652118567,-0.610150320481487,-0.675739699481227,-0.670783074153587,-0.648408048226693,-0.655275425765503,-0.59030314216164,-0.658987364366326,0.0303178123896163,-0.719281817777722,-0.621062578816516,-0.639921950367197,-0.683429283167549,-0.616435876313365,-0.704814487693374,-0.590153822479359,-0.688184049271149,-0.631673088772112,-0.565833111646711,-0.723434453188763,-0.673222891709977,-0.68017476391195,-0.684097839477439,-0.647738480587728,-0.72068703498544,-0.602362645750929,-0.700827900822054,-0.598519242032986,-0.740841320554646,-0.651540558811158,-0.564316421609988,-0.536983332229326,-0.624279461392761,-0.601026662327535,-0.591649803950422,-0.639217536844393,-0.754751373140711,-0.634062773251597,-0.668324644944908,-0.725525855806331,-0.657287636935506,-0.625253636991026,-0.650350712346275,-0.663524708493876,-0.732070337681844,-0.637839489186896,-0.650364078338198,-0.660983483531775,-0.59785121893534,1.50786947129444,"Breast"
"Breast-85",-0.555421180919456,-0.659454585122685,-0.557891243882394,-0.581502976808627,-0.634998259055424,-0.55115047807692,-0.683953099480972,-0.461302387471394,-0.631398764841308,1.18569205227977,-0.516045009968681,1.85378169097376,-0.508156475416784,-0.655268495659681,-0.445161286860002,-0.662281467698468,-0.516561091602091,0.834693644104045,-0.624720588294881,-0.511289530423735,-0.609017503787194,-0.443155762433912,-0.550962257554106,-0.630961276346021,-0.491822757912882,-0.644118320691284,-0.541063845582256,-0.490261889825187,-0.633489507591451,-0.551734798515439,-0.572120383534399,-0.607729047262151,-0.553291757496564,-0.650954298748453,-0.688586505631664,1.09541686526239,-0.509956156848569,0.00448411816849217,-0.621365351839584,-0.549333275462958,-0.566355805996839,-0.503521209751368,-0.628190718502884,-0.510211165680785,-0.671593197532135,-0.506049248331897,-0.457410659764833,-0.684167782198192,-0.538940761913142,-0.451268642656507,-0.621097529131111,-0.713914946086762,-0.505476342978843,-0.555115215524615,-0.413860092614569,-0.668030656366855,-0.476098983993858,0.839814205799748,-0.586285301244167,1.67037839587545,-0.487308999855223,-0.525847370681017,-0.596084034140613,-0.560330605542566,-0.539534131900224,-0.472863222985867,-0.563688981216285,-0.571486543090324,-0.59666031890899,-0.601653673632009,-0.559093705694342,-0.691816405571481,-0.536180613955426,-0.62251831815956,-0.53443028626381,-0.464902721784366,-0.486349491823573,-0.500896030248393,-0.581771909264268,-0.672128102625674,-0.674142855461199,-0.490984849612515,-0.564055900179767,-0.528730667507603,-0.617160417633281,-0.671860176477341,-0.519951767780828,-0.511974351473401,-0.551543860813297,-0.527808039336937,-0.602205655477005,-0.499403838872087,-0.577027738923416,-0.640091327860778,-0.657454019375216,-0.53357761040992,-0.395645002344712,-0.616126824863448,-0.484892575162851,0.285123726495153,-0.371035335458291,-0.635803099472353,-0.559781994613472,-0.458745189748542,-0.671202182813278,-0.567290030105259,-0.608393471157784,-0.63220999150803,-0.541042403093782,-0.642742081755628,-0.499345443148675,-0.639640967340371,-0.532492272757054,-0.674691569386135,-0.48969806174771,-0.477421340570374,-0.760650920732875,-0.469077641528681,-0.368328660078909,-0.385126012835266,-0.543068461548991,-0.67436588763887,-0.546432876705271,-0.539447933873685,-0.659035799303155,-0.597500333846458,-0.490691583392226,-0.401464423687792,-0.526083991353029,-0.673906844862256,1.11407393612994,-0.471297816123436,-0.433303949955624,-0.404837917229558,6.23522728418969,"Breast"
"Breast-86",-0.459021711412902,-0.630371095154699,-0.488799238398078,-0.49570411866578,-0.550717788523932,-0.468080805601588,-0.652054231172063,-0.423165166456907,-0.598201890887454,-0.511414896155768,-0.41246818476588,-0.52901791921615,-0.423503647068208,2.42507960799931,-0.358714787187309,-0.632571870619903,-0.440415816371194,0.381237186222437,-0.549314741286866,-0.425684765604657,-0.502440224369178,-0.359167860059936,-0.444427445938792,-0.601127644727768,-0.398058879278358,-0.617692329810691,-0.448170684452328,0.573861939859664,-0.609955764080984,-0.472923161034489,-0.541539536119743,-0.561453102137445,-0.462997616604314,-0.581748102039914,-0.656965563823843,-0.457813096138032,1.92055819042181,-0.356559796805135,-0.58757831627207,-0.467142869976279,-0.462286402242281,-0.422585124635645,-0.600712137294958,-0.476985428148416,-0.642784689620292,-0.423144995450277,-0.372814869505072,-0.655267120534795,-0.449983495907364,-0.373608926243936,-0.532243182369252,0.451358640278828,-0.471178706107046,-0.469743661942757,-0.326961282183085,-0.641398636916071,-0.392897068086153,-0.431585578141691,-0.554677667460509,0.615335866567132,-0.405061691851625,-0.490995519834033,-0.546227968282111,-0.46882283223827,-0.462376592682405,-0.441225703996849,-0.463564621192666,-0.506900941763535,-0.505109631974785,-0.514944861251191,-0.480096697862121,-0.659305651538493,-0.454548181017324,-0.588590005364353,-0.454995958353814,-0.372361876312773,-0.405018604451205,-0.412833809795472,-0.491186876873979,-0.643326895415304,-0.640138496145135,-0.402222167362988,-0.485593237967373,-0.423587027048484,-0.584756454426142,-0.626183516505596,0.816527719912629,-0.422489383654654,-0.464945210527682,-0.447117743496008,0.970787424352821,-0.411912225976138,-0.494628745218733,1.08813051850692,-0.630278298945286,-0.45330967940003,-0.307716820634651,-0.534155400746935,-0.384972636951926,-0.5896398635907,-0.291518814553402,-0.552512742983624,-0.527572064682985,-0.395090577036551,-0.606505564211676,-0.480512084566052,-0.523440410889291,-0.572702865813467,-0.455441637007853,-0.549438693463804,-0.393927377409784,-0.60717266595908,-0.502037063844212,-0.648575280620868,-0.40328455046839,-0.444356910809907,-0.316133098042072,-0.383243722869378,-0.286508784100987,-0.289797058878428,-0.461455769747124,-0.568581237173765,-0.469569225287242,-0.450210350896207,1.60386249818371,-0.507958230485461,-0.39229480567572,-0.313741758502858,-0.440886684038438,-0.619344779517213,-0.465326506436682,-0.382970665272418,-0.345362962552883,-0.326973481894529,1.92910453770965,"Breast"
"97-Breast-Her2-ampl",-0.681179726536729,-0.726045309570638,-0.615901733561253,-0.674462197053808,-0.691446172141666,-0.648202732006345,-0.738653532222943,-0.537282703940665,2.88489181704138,-0.678699428913539,-0.596242190516773,-0.62697799311086,-0.652383236960582,-0.710998652778187,-0.583335844902434,-0.728144179428447,-0.601519767294751,-0.670918462626024,-0.668887837788056,-0.655807100237402,-0.687307379091149,-0.594863949809645,-0.615568781892902,-0.700236108880219,-0.681264189585311,-0.703697798604055,-0.607895448514426,-0.600622782091171,-0.685533793469399,-0.627021445086171,-0.625753573663345,-0.663818589239312,-0.632688751678696,0.118753943575123,-0.762936169271479,-0.573598894260494,-0.582376672325872,0.956583909701759,-0.671041190118874,-0.622889470477968,-0.644606415264188,-0.624292819457244,-0.690979197242546,-0.577835319622269,-0.737122433692105,-0.615042685045355,-0.618704646104856,-0.741043604137032,0.232896311946914,-0.579159711263644,-0.701203098487259,-0.779553209200004,-0.575449221941778,-0.612787732639171,-0.561413385637302,-0.723184957391326,-0.638542415150924,-0.529841155607271,-0.639931103649984,-0.645525198146969,-0.614848997390191,3.56799842906187,-0.646118488974457,-0.693615537926529,-0.600408507001065,-0.541599517436085,-0.628282000305596,-0.630768209384513,-0.652374266972362,-0.652576924048334,-0.641202423108822,-0.768180121986607,-0.634178692058207,-0.687327631134783,-0.617370399719056,-0.679747021208802,-0.607015229872499,-0.634281701221991,-0.675144887669686,-0.729766386201547,-0.754992539063784,-0.57881738355234,-0.624756096291726,-0.651490257184282,-0.684810570633553,-0.719105633768195,-0.605113860201342,-0.669073549548422,-0.665545936454281,-0.642181316506203,-0.649052333322237,-0.584273358211259,-0.653598870500239,-0.696916705738648,-0.711971644275025,-0.615422385391506,-0.616417031784107,-0.677134693830322,-0.610952082361246,-0.698821942167792,-0.570687180324321,-0.682329135956523,-0.624847204517966,-0.557009850088241,-0.717381786508984,-0.668149406972718,-0.674798565163267,-0.678056884962842,-0.643393623870613,-0.715723181752665,-0.596833733427038,-0.693589794690878,-0.592462435209877,-0.732973582921226,-0.646444558592584,-0.555909131930652,-0.854430318335907,-0.617885491162026,-0.573763819965315,-0.581562878052873,-0.632961748349783,-0.74873154784868,-0.627950190255619,-0.663939121893424,-0.719257882561303,-0.651608269841864,-0.620476841793921,-0.621720437676271,-0.657836691571916,-0.725317699907793,-0.631575099143682,-0.645793703447327,-0.65410813221232,-0.591598042048922,1.79591012166919,"Breast"
"Breast-ALK-82",-0.598169948338279,-0.671917500442932,-0.570363041104292,-0.619550856639573,-0.65398086349117,-0.587988088557385,-0.694428529495438,-0.475788814670639,-0.644586796751646,-0.636646132164222,-0.538711556602013,-0.574274151103542,-0.545696143310634,-0.665873491041569,-0.483496366166976,-0.674635720510012,-0.550328047764298,-0.620843885516592,-0.633268670364637,-0.549251338719233,-0.647474028709757,-0.480400565988954,-0.563308476723094,-0.643820983029306,-0.533402761003728,-0.655369209368009,-0.554188503497922,-0.524888032115417,-0.643426627356741,-0.586684164708203,-0.585604661153709,1.05120802979625,-0.585325119610424,-0.662827700698396,0.340879147802642,-0.51479942502383,-0.523984191351458,-0.407284309895003,-0.630881025487987,-0.577952386581501,-0.591251121044016,-0.53941267156246,-0.639955881028598,-0.524967833843192,-0.683904485838417,-0.542813502768279,-0.494925033868144,-0.69501545141758,-0.578389251559023,-0.485707184400831,-0.660500378787024,-0.726262919311681,-0.520746386059244,-0.572816480447104,-0.452395751110673,0.158157151307613,-0.512995238404267,-0.483061431902794,-0.600229514828318,-0.601094669086723,-0.523781929205023,-0.54135850604959,-0.606663687441919,-0.600910128832721,-0.552270491450145,-0.486931948842681,-0.583043425752501,-0.58451105284785,-0.609100348813252,-0.613624542343588,-0.594125275182114,-0.705891678196566,-0.57238087426151,-0.634635757571869,-0.569655787257513,-0.50594036545665,-0.522416030426415,0.519510742957307,-0.621942239050336,-0.683091782969869,-0.688940083143361,-0.517414293422425,-0.591959741457807,-0.575357075874398,-0.629735213713739,-0.680999056422531,-0.559352314499705,-0.551656852801962,-0.589946411976642,-0.563590504816436,-0.611202009182597,-0.536032655948905,-0.613567933962441,-0.651459710727899,-0.667856491551068,-0.569172776353237,-0.434637140047618,-0.63868929616279,-0.529202509864244,0.236180394142134,-0.406297285295967,-0.646344728850068,-0.574022320496857,-0.486973106851101,-0.680153335229231,-0.605772090534935,-0.641554690449572,-0.641064050250791,-0.579002438133505,-0.684117878384933,-0.542864219538553,-0.649930198613619,-0.545952420637371,-0.685761763372352,-0.528018512206979,-0.492158378239709,-0.777422446434994,-0.507141069099364,-0.40461204282284,-0.427400055439883,-0.579259967561633,-0.705597861608193,-0.580518399937423,-0.5790207313097,-0.672779457429809,-0.613185790089341,-0.534326065894034,-0.440365424186526,-0.563865110831643,-0.684138111281063,-0.587337710906703,-0.510466878441155,-0.472301766399072,-0.43936724247765,1.60130472862343,"Breast"
"HD-1",2.22851499248945,-0.639960196565987,1.4045300722942,1.9110708086166,1.13496733736528,1.30273586670436,-0.663315125071029,-0.439312522537861,-0.609013518390368,0.525986035421238,-0.446114324612126,-0.54097145403576,-0.451002471205957,-0.638523662909903,2.53592387444819,2.0472150217016,-0.465151026916941,-0.586937857021515,0.378961096591318,-0.453492819027508,1.7078747271054,2.53132016136347,0.807936370461205,-0.610937496819643,-0.42851735844959,2.34314680301098,-0.48027222615372,0.534453482711187,0.221488293090228,-0.498524518973432,2.16482739550115,-0.585594540206179,-0.492328977995351,0.492113014468777,-0.667342742716042,0.0287655753769195,-0.486330901332838,2.10708291211179,1.35743820178024,-0.493841794871986,-0.496092552465419,-0.448876593147829,1.32654937956821,1.3639928948181,1.71021015832004,-0.45007580821502,-0.400295165255686,-0.667017223596809,2.05943583327437,-0.398836091429996,-0.561106837643912,1.20948925673797,-0.482294774865554,-0.497475958478033,-0.355189696430449,-0.651382984117392,-0.419924574409366,-0.447252276894672,2.17217518939571,-0.565555086182319,-0.431779101094947,1.54386010992766,-0.572895791237924,1.57154500609847,1.79895448353292,3.44003644807367,-0.49608925411876,2.25178495022853,2.90854198970575,0.595515802841059,-0.505758271942557,-0.040019762707828,0.534512061624336,-0.600707427608688,2.75906116535675,1.80465917715599,-0.431438321458294,2.9432588920635,0.571855672870718,0.908872313030354,-0.651271908114548,2.22595390073811,1.10890035078085,1.85412612552266,-0.597056809108378,2.01575058111783,2.78557269457129,1.5117728336186,-0.493076120046314,-0.473329369241283,-0.581945756970972,-0.44033320757226,-0.521395428402445,1.03895323557286,0.874111122917548,0.495448045739768,1.78877111921542,1.10009437413736,-0.417430865014933,-0.616817396392338,-0.317349148483946,-0.579568978553465,1.83874965174619,2.37570548739783,2.97487121717209,0.578118221635934,0.479707152594157,0.338239572944159,-0.483248391472806,0.568061925023157,-0.428171630168354,-0.618014734326634,0.65345314294469,0.173690615776375,3.67162621456932,-0.455067444563649,2.67999617179142,0.670408265842466,-0.313087345318382,-0.320763940803502,-0.487967028768812,1.57553650347522,-0.494537794845548,0.663852955223177,2.15072991792122,1.2658269949362,-0.424258246696326,1.82007637533921,-0.468562378005883,-0.649487389057962,-0.492784531746994,-0.411663064985746,-0.373929920022142,-0.352267148457512,-0.533445653998309,"HC"
"HD-2-1",1.01837715896964,-0.506060838937937,-0.237593876884574,-0.279772631668336,-0.338607654186173,-0.259017907909895,-0.424981491926897,-0.143316967593019,-0.381818632161699,-0.293069484300428,-0.151794577113939,-0.421271610506476,2.7622736054995,-0.479728149423532,-0.141153369423776,-0.482161592342492,-0.248779670339305,-0.434647911171239,-0.345860176809342,2.81549592189759,-0.234215321112879,-0.147794037121543,-0.172971502820046,0.461055568356236,3.42465810413855,1.57957192115338,-0.199463857317698,-0.215666881889575,2.62533830906042,-0.274576534490439,-0.325226033011812,-0.374417210827573,-0.235752772884437,-0.344780901632887,1.41654793403056,-0.344274689392472,-0.199683808898709,0.510419734417628,-0.383101262001737,2.59795321659735,-0.20037311353353,1.85454192037086,-0.468048295045457,-0.279035904421658,1.16314292613641,-0.214498412143387,-0.159911164491859,-0.47397475127282,-0.226103188597504,-0.178161359601019,-0.30862189372078,-0.590229053266043,-0.291087235047166,-0.254887579807942,-0.108261526021563,-0.456620183497649,-0.183501351035115,-0.310207764740319,0.827118018300578,-0.317583426618151,-0.198068453209894,-0.292698407495169,-0.339618899608003,4.218881717154,-0.227164040748931,2.12910826119695,-0.211579893044343,-0.257556402045933,3.18266896658305,-0.272623440825568,-0.281283546512753,0.184431130857263,-0.249102409207679,-0.42661202367158,3.51174673426672,-0.139462711880925,-0.200331737641162,2.0647861980154,0.897101100353038,-0.472651353675717,-0.545418073120835,-0.178831572396035,0.716909733399617,-0.158970188035848,-0.440452975543206,-0.398613896316772,-0.168284627048545,0.948939225324293,1.9714974262078,-0.244043064597804,-0.3584741596386,-0.191720553483622,-0.287253756519933,-0.392429165137774,-0.441633679772336,-0.251297973459659,-0.0864264277716198,2.19614413548929,-0.13350238075511,-0.379081815777361,-0.0913981955672604,-0.342894445975372,-0.275490589689753,-0.234889899840362,0.716019902739646,0.84942924571312,-0.309637558196134,-0.370561556535707,-0.240008691754987,0.880510259272695,-0.128619887495559,2.5599824109694,-0.272775545651371,1.54722249252254,2.02794922253576,-0.231282580833945,1.73017335986853,0.932229641423092,0.967446169836174,2.39227162429129,-0.256059680800424,-0.302351157067148,1.57050474946896,-0.225624564960787,1.09844300978406,-0.2826060527744,-0.144657914136897,1.03067815495308,1.95612933632306,-0.385814787401201,-0.252595341752012,-0.160676179794034,-0.124040341379067,1.86373306503046,-0.409181357481008,"HC"
"HD-3-1",-0.324497217354915,2.1307461585436,-0.34950884648623,-0.375972671578931,-0.433105236138989,-0.352157909775408,1.85226212606648,-0.267992661138031,-0.496034172332028,0.720945498545686,-0.267927762729666,-0.478085906990284,-0.305371473079497,-0.579303502545375,-0.238079562833001,-0.578866274094762,-0.334155847537585,-0.523512293392479,2.33311407746113,2.52650693611478,-0.353712698531403,-0.241963583608162,-0.293908346839934,-0.548032658700268,-0.267212325881374,-0.566197957948361,-0.310265700203505,-0.303215420338281,-0.52019172777322,-0.362942310389968,-0.444189935512383,-0.457743919956095,-0.336993047470192,-0.450352601497719,1.39281157374973,-0.394857396954885,-0.312789505253898,-0.307520803494628,-0.474198216202956,-0.352446982425083,-0.317058591771359,2.32588409738056,-0.550981290482632,-0.401898595577898,2.14653644604856,-0.307452941010092,-0.254762291597861,-0.579095294937298,-0.325844522285716,-0.265235569911541,0.729894717396001,-0.642337251303707,-0.400548161489231,-0.350608514090427,-0.205694862695748,-0.553894157619044,-0.276789627874774,-0.364283020997928,-0.452995771349624,-0.433721658565374,-0.290286397408077,-0.398051427733512,2.55464194017685,0.831005853915036,-0.331954023896408,2.83980265615025,-0.323842079730509,-0.368642353455173,-0.367649308055167,-0.38058050924707,-0.369857164749295,0.52590480612855,-0.340630938568413,-0.52306042333478,-0.344146149453142,-0.243222053443523,0.750251780343251,-0.28994386327719,-0.364776371568178,-0.57622805957827,-0.591079245035402,-0.278354733424086,-0.376099378814437,-0.276860130016987,-0.532221863114063,-0.499998862673548,-0.280405908578771,3.01949650280214,3.05227011160246,-0.334515243928797,-0.446651961887515,-0.289818556587797,-0.379641774898745,-0.496178096683124,-0.537619660361169,-0.341296585723667,-0.18501392383933,-0.419765099504259,2.89661649970121,-0.472887924764979,-0.180554306151671,1.40861037339589,2.46854587853175,-0.306261202628456,-0.486083061604543,1.76159184168118,-0.404889266263718,-0.460617908624511,-0.335986625402209,-0.419234749727316,-0.246817522649331,2.37643633235229,-0.393514408895025,-0.578792140116906,-0.282695361086637,-0.334471322384438,2.04775652178579,-0.263463349183041,3.51444800350538,3.0115693604925,-0.347566075856135,-0.420959817099962,0.622245988087125,-0.325680197748594,-0.417296396207144,-0.383003122193008,2.19576296048678,-0.191325657959676,1.78041383325214,-0.489855170183113,-0.347369600094126,-0.259711011037449,0.903801059115743,-0.218314442356529,-0.475971336449828,"HC"
"HD-4",2.08309846854692,-0.562859270683477,-0.308243892434498,-0.340502079567764,1.51964842597721,0.746230579985041,-0.490859351888812,-0.222022610984661,-0.453920958756601,-0.354477834225359,-0.22510748064077,-0.463162252230572,-0.270374667738032,-0.543844353416624,-0.202341225667983,1.80036914263012,-0.302676197927379,-0.500205890528246,-0.40308056437368,-0.270833823016269,-0.309651981667276,-0.207241669080808,-0.249316874140586,-0.52909142540926,-0.228448869625415,1.05382209133905,-0.269411174917002,-0.270934784162089,-0.488055665642204,2.52499851531205,-0.400325919930079,-0.427019944104534,-0.299664035150973,-0.411426518958531,-0.597683058310335,-0.376206691773947,4.08538395726494,-0.292992939957705,-0.44060921874583,-0.318468181269034,1.05899878048053,0.760537508838668,2.00124812858607,-0.35659703026204,-0.561358918652909,3.74151214069593,-0.219789066695829,0.561761789914914,-0.289068194986954,-0.233129826592831,-0.371514052650518,-0.629262462798495,-0.360188054917549,-0.315314576478566,2.52069077654748,-0.518027587786297,-0.242392652465187,-0.344344553670927,1.46195042285793,-0.390899515808206,-0.256284071860153,-0.359205976094491,-0.397726472737163,-0.303293904259994,-0.293316173615513,-0.304655372550959,-0.2824491008302,2.63527772049152,-0.326926513951292,3.12595973120612,-0.33719856420876,0.56770688197726,-0.306882812004691,-0.487498256855805,-0.311306753941769,-0.204964218256174,4.12326464904894,-0.253537561831024,-0.327327100146811,-0.538037565267186,-0.574151722646639,-0.241658850098375,-0.343661685123764,-0.233392101956696,-0.498660422709355,0.663329552401168,-0.239064883807638,-0.260619519944256,-0.30829642290531,-0.3011566115998,-0.414139305438301,-0.253648153244366,-0.345576740105817,-0.457924099846309,-0.502227995665152,0.72004588609535,2.10389541488902,-0.385876828677036,-0.204226896361018,-0.438300015829094,-0.147680930768631,1.48497818058257,3.06941186262759,2.64052726160334,0.648913825154132,-0.323538968746796,-0.369768340343392,-0.427412598876966,-0.300597927750503,1.91106152846821,3.01476514668187,-0.450284769319245,-0.348995935077435,0.998153465017626,2.8362484663799,-0.296423877132999,-0.653642816632988,1.86409621747559,-0.138504348314927,-0.117355975635271,-0.313826110587384,-0.377226785461643,-0.330530132101018,0.854263469726405,1.02142689195544,-0.345985013970014,-0.214304318706214,-0.155059733980509,0.804526439796327,2.07910418023889,-0.312424718013609,-0.223195183214536,-0.186286013737629,-0.186124065028302,-0.451344734458397,"HC"
"HD-5",-0.283229560534572,-0.562295296105556,-0.306779170139587,2.41868725859928,-0.397025602585428,2.38272365570987,-0.489493566340449,-0.22039087870952,-0.452426127022219,-0.353204710949582,-0.223587551119672,-0.462634172878966,-0.269132436837442,-0.542515090673738,-0.201072673686458,-0.542022595659975,-0.30155881040858,-0.498846736772539,-0.401894266299467,0.826940766714238,-0.308088022229911,-0.206009195581211,-0.247734075232239,-0.527916949395012,-0.227072939373903,2.18080554473779,-0.267961021017393,-0.269788965183544,-0.486914978399087,-0.329203830026289,-0.398768942513165,-0.425929379642443,-0.298339021277878,-0.410044816197433,-0.59719376192855,-0.375544674710736,-0.269605203677247,-0.292477265431725,-0.439416958762257,-0.317262084988265,-0.272507512168663,-0.274991693271338,1.34216371054092,-0.354989026224755,-0.560075578799461,-0.27196245258332,-0.218547672795945,1.76268405981607,-0.287762798973361,3.10725163897865,-0.370210166916822,-0.628795055387753,-0.358755450682794,-0.314061798704221,-0.168494343799308,-0.516754484115545,-0.241171712858726,-0.343636826780357,2.27915764135168,-0.389379520241641,-0.255077140568121,-0.357827135371661,-0.396521781454317,0.870179424106322,-0.291944701817342,-0.303194578508885,-0.280979834222683,3.07970566304763,0.936255330573303,-0.33936197870193,-0.336039329176719,1.12342246007524,-0.30568490364575,1.13545057581973,-0.310141101492549,-0.203606235303269,-0.256705219561986,-0.252245300089081,-0.325997817610571,1.22991706995486,1.00245744536013,-0.240356309487946,-0.342510291302141,-0.231849180335204,-0.497453660829239,-0.461289592463674,-0.237597461340584,-0.259306380214236,-0.307025638202272,-0.299972528553452,-0.412985250772228,-0.252364264835655,-0.344367582914535,-0.456566253137774,0.517567515760083,-0.306934680543536,-0.147372741307683,1.47122579059246,-0.20276062952442,-0.437072298931849,-0.146514072185142,2.5543828439381,0.922332350120678,-0.27901129424329,2.53124746921054,-0.32226555299044,1.64614825299279,-0.426233958100191,-0.299341786416288,-0.379292494568492,-0.20168909422697,-0.448998516976426,-0.347415727304644,-0.544595365731806,4.38236599792492,-0.295073362086862,1.19054093209777,-0.226718699892834,-0.137303689338654,-0.115957078815922,-0.312628491918112,-0.375674457392063,0.655150554937092,-0.287478473520816,1.023023596839,-0.34467103580923,-0.212860403361822,-0.153772455014152,0.805776660608303,-0.450132049146886,-0.311184330157794,-0.221899033773461,-0.184995531020018,-0.184981449837312,-0.450470599643173,"HC"
