"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"GBM-438",-0.336992921120203,-0.389447256562572,-0.440035292710834,-0.356162104567654,-0.31480401934382,-0.37487420574521,-0.297586347921186,-0.354069495168183,-0.337624314455633,-0.304437225337462,-0.405288404053337,-0.40232290988972,-0.216271399726979,1.8451028753308,-0.299957273585717,-0.228325774784694,-0.284325193880494,"GBM"
"VU439-1-GBM-vIII",-0.691218034737323,-0.665130742874073,-0.676800551789414,0.797408944665603,-0.682945328585756,-0.67667734720008,-0.690912896119996,2.83056114411133,-0.676804495325669,0.982681435782838,0.214176751502202,1.11496949967926,-0.403585172505134,1.45941188430749,-0.548072844917958,-0.63773446123616,-0.671870776451793,"GBM"
"GBM-440",1.42259139079009,-0.656416545656135,-0.667757080009499,2.02191451375215,-0.671228083070616,0.296129087088815,0.406765045234034,-0.626990436272813,0.369468701544002,1.72225064949396,2.15819079186625,1.52861575574332,3.43356598792323,-0.656646294477421,-0.536633239203453,-0.614693482766195,-0.652034472967613,"GBM"
"VU443-1-GBM-WT",-0.378224847254397,-0.435372835698757,-0.482611563022971,1.79366827592779,-0.3614198603572,-0.421193116921277,-0.344569267734295,-0.398592681384924,-0.386221469161283,0.898603276617046,2.42124812103317,-0.427016961637525,-0.235513075292239,-0.444468917151443,-0.326210218570101,-0.271183063461657,-0.325112822860579,"GBM"
"VU445-1-GBM-WT",-0.234572406415667,0.912079382840849,-0.334275413694389,-0.273381066813416,-0.199009806518652,2.64488948930304,-0.18088030770567,-0.243473457676201,-0.216908498708162,0.559195497002031,-0.29381156709104,-0.340982639684567,-0.168474886201078,-0.28407409326388,-0.234744697072601,-0.121867843354355,-0.183008317726788,"GBM"
"VU454-1-GBM-WT",-0.732791851829109,1.30490458676663,1.90742158919253,-0.65099149670937,-0.735828604264172,-0.734856381976922,-0.730400062653753,1.61597340084546,-0.728533274040839,-0.586537537949355,2.70118826708105,-0.245394968092411,1.91465431012031,-0.0145491359579205,-0.597765580861709,-0.694337672985762,-0.714521865098239,"GBM"
"VU456-1-GBM-WT",-0.534056227208765,-0.581516630507172,-0.599078721674164,-0.515437861268854,-0.537599134864148,0.521288729358833,-0.522135874856519,-0.54959050934479,-0.569888893646617,-0.444885145393611,0.455147909830437,-0.520345324421267,0.859022362119335,1.10213213794992,0.710369125285032,-0.433157316468821,0.596566864739303,"GBM"
"VU468-1-GBM-WT",-0.497135010055152,-0.565198349810944,0.414988951029077,-0.485596411243503,1.41475496552912,-0.554773809969001,-0.480064918013861,-0.5269946217699,1.40318984351397,-0.418571224968272,1.99791454891251,-0.498232982542889,-0.291004801935759,-0.564136692055833,-0.40192198502822,-0.394780664921988,-0.442741661894016,"GBM"
"GBM-471",-0.684621286921525,-0.655824032425687,-0.667142609791209,-0.579883955855351,-0.67043885208848,2.27837885288181,-0.681161703269277,0.848718705598671,-0.665495949083266,1.35659608071652,-0.647147434128722,-0.590885602934214,-0.388808072915912,-0.656036043232144,-0.535362749249883,-0.61261943908334,-0.650060588785096,"GBM"
"GBM-475",-0.54582155919293,-0.586725136281463,-0.604369709302862,-0.521846040932778,-0.550900741086926,-0.599328130749215,-0.535542225250815,-0.554773931718562,-0.583755858210373,-0.453270351339583,-0.57997787588124,-0.527391653421316,-0.313725321463585,-0.586081376213201,-0.432921392910208,-0.445386437843975,-0.490903586129375,"GBM"
"GBM-476",-0.524880873179869,-0.577457401682898,-0.594955436816044,-0.50802191212561,-0.52722569649361,-0.585942816369403,-0.511680750320406,-0.545552267286524,-0.559074552891107,-0.438345828588693,0.466473064187938,0.0732519954388153,2.49846432442349,-0.576631901469598,-0.419588164769303,-0.423620269980872,0.610622672502003,"GBM"
"GBM-480",-0.611846018129989,-0.616013184447859,-0.634127749207835,0.651826016037975,-0.625546433621066,0.418612410380442,-0.610775719069379,-0.583958593601248,-0.627093701287671,0.92168805735363,2.64375609247592,-0.563701870650507,6.55693254542971,-0.615961618355101,-0.474960090846758,1.77544261204601,-0.556216594451377,"GBM"
"GBM-484",-0.479848491513045,2.64097651608741,-0.574761021411944,-0.471624640566501,-0.476313150293317,-0.535354568813764,-0.460367290697898,0.57428122327665,-0.505998070082518,-0.406251044096251,3.32415293189522,-0.48787998127808,-0.28293771381678,-0.556367877882008,-0.390915416507024,-0.376812711812855,-0.425641415294879,"GBM"
"GBM-485",-0.530499511487246,1.54002373347181,-0.597480062427231,-0.512563157707039,-0.533577996145939,-0.592254653653992,-0.518083071477931,-0.548024695180399,-0.56569684441755,-0.442350257822528,2.09851863306152,-0.518215185708032,-0.306574991644176,-0.57916579905925,-0.423165630490647,-0.429460395012306,-0.475746642090388,"GBM"
"GBM-486",-0.394696341184151,2.05798819694043,-0.499620100914582,6.58538167962959,-0.380042142027535,3.49138299426661,-0.363338191504316,-0.416378980989634,-0.405635253909837,7.52968951502714,2.1433487470877,0.581250976639638,4.11705339965722,-0.462860128276032,-0.336697849503006,-0.288303863687935,-0.341406827195182,"GBM"
"GBM-499",-0.413683819904163,-0.474868294853737,-0.519226655890897,-0.418147266485218,-0.401508936626862,0.687276534850965,-0.384974027464343,-0.436882099085211,0.802370306821604,0.855380357050776,-0.488760537003392,-0.448253556374507,0.26770848636773,-0.484060556807441,-0.348787443198096,-0.308039828825776,-0.360189705171305,"GBM"
"GBM-505",-0.527017593537157,0.503034010665861,-0.595915410709237,-0.509748909193292,-0.529641422019995,-0.588343154401507,-0.514115498599742,-0.546492345806745,-0.561592954030733,-0.43986867896545,-0.571603802344042,-0.516129843835781,-0.304950087308581,-0.577595386342643,-0.420948644553928,-0.425841219855396,-0.472302243761172,"GBM"
"HD-1",1.441015687079,-0.520371756743619,-0.56141159356617,1.80274428805937,-0.447696315967812,-0.506920015699459,-0.431525111661909,1.63846106689107,-0.476164934078316,1.127025446672,-0.533225824437755,-0.472720636893634,-0.271125509428184,2.98925195012204,0.31995087351001,0.807186916191264,-0.40060244151086,"HC"
"HD-2-1",-0.269430299267956,-0.314193616302727,-0.370269828890052,-0.301554841887332,-0.238419316178125,-0.298976051722263,-0.220600149543843,-0.281113815527415,-0.257993031265366,0.522313659781293,-0.331751697049922,-0.361859244069056,0.335027180968478,-0.322994598564679,-0.256939205773071,0.999590283768855,1.95853002617475,"HC"
"HD-3-1",-0.390907269710967,-0.44949896684945,-0.495707488858835,-0.399738196125695,-0.375758307389118,0.720795007996613,-0.359020623593193,-0.412287454092737,-0.401169343392486,-0.342862228302505,-0.463970017450014,-0.43461254170843,-0.241431572950989,-0.458629448671203,-0.33428529461523,-0.284365427015928,1.67797209827995,"HC"
"HD-4",0.780453350432156,-0.385368895166864,2.34108446864798,-0.353202670960568,-0.310664360138799,-0.370760915008662,3.35777066280499,-0.350115671453924,-0.333308707261974,-0.30182762357968,-0.40130309163556,-0.400129986702992,-0.214562667724244,-0.394343205556342,3.31199871068408,1.83398742160286,0.821079966696005,"HC"
"HD-5",2.21050831353024,-0.436592974973746,2.34774888926117,-0.390373055966712,-0.362658338336704,-0.422423706143296,-0.345817498171348,-0.39977556223635,-0.387512586186355,1.47323873761721,-0.45135847945828,-0.427673027014657,-0.236024283305627,-0.445692027745395,-0.326907700231997,-0.272321685164803,0.775586609806303,"HC"
"HD-7",-0.676940389125307,-0.64495318236633,-0.657882722270373,-0.57111920399601,-0.658646181349282,-0.655865263370165,0.454118291097041,-0.612856644113562,-0.653468183196778,0.548804079117795,-0.638082993279206,-0.582500681722587,-0.374914458683226,-0.645512819679735,0.116689677471573,1.15250843535217,0.388129361048857,"HC"
"HD-8",0.324564411648616,-0.644730518311309,0.729545212780754,0.87600564471712,-0.658447654549366,-0.65564951876917,-0.671177575901897,-0.612634083247864,-0.653265762603301,0.839824186750154,-0.637929154291732,-0.582358535895949,-0.374680874912103,-0.645285356178884,-0.51608789188523,-0.581153707266349,-0.620114396794016,"HC"
"HD-9",-0.712252830128295,-0.695592697806831,-0.708511923023995,-0.619450543469346,-0.709677854757354,-0.705622962646376,-0.710925611932598,-0.669075958290925,-0.702701846833529,-0.561225465536602,-0.687606115551634,-0.628567262607987,-0.449876847282018,-0.697083878808965,-0.572757737398984,-0.669683320353543,-0.693415496702526,"HC"
"HD-10",0.504834016464964,-0.588158965880537,-0.605826302560479,-0.523117623581587,-0.554560838438856,-0.600723240894108,3.21323994824248,-0.556201217750405,-0.587571520727272,-0.455577641870084,-0.581420782212229,-0.529330535815062,-0.315236104155731,-0.587543568042568,6.00866229345722,-0.448751428057331,-0.494106074587711,"HC"
"HD-11-1",-0.740824983775179,1.21262449387936,-0.754081256652858,-0.663895963883954,-0.746214058734067,-0.746571793226809,-0.737998393662642,-0.715019274818611,-0.738791318791167,-0.596770556115524,-0.732082641137048,-0.670590073501799,-0.482863285983176,-0.742190987045284,-0.607826253039325,-0.704116239674613,-0.72279595608002,"HC"
"HD-13-1",0.799678151940169,-0.737521632705586,2.27725677701266,-0.662276249400076,1.86720291076366,-0.745109271692345,-0.737056247651144,-0.713358061759297,-0.737513719962154,-0.119987484830277,-0.730481041441444,0.925655944078512,-0.481665080101513,-0.740567046026321,-0.606569008593629,-0.702898742126077,-0.721768806884676,"HC"
"HD-14-1",-0.744148129010532,-0.744315371147024,0.786015738607827,-0.669335950965214,1.1506069597623,-0.751467005433299,3.11698248845037,1.48963153248619,0.460753173567021,-0.601062400990668,-0.737450713722531,0.693291811757883,-0.486885336461246,1.62331398504881,-0.168607643510602,-0.708184574007437,-0.726221959899189,"HC"
"HD-15-1",-0.721063258136265,-0.708729942961142,1.01518810559983,-0.63273749737732,-0.720826263401134,-0.718040071381513,-0.719287580028531,-0.682886147573385,-0.713714348509063,-0.57193961050868,-0.701014617757014,-0.641162035571918,-0.459760889048254,-0.710684582574971,-0.583364010912816,-0.680199206456212,-0.702460786208192,"HC"
"HD-16-1",2.14569986228578,-0.746274225855607,2.6364147566407,-0.671378190988691,2.57726360184121,-0.753298010760402,0.908385242758142,-0.722679566301418,-0.0429361227389553,-0.14684272527363,-0.739461519248778,2.05931728325625,-0.488394362296562,1.60818867212154,-0.174586302592206,0.00894300486350144,-0.727498684601988,"HC"
"HD-20-1",-0.210458683329011,-0.248508942591897,0.777457855128494,-0.25389123094421,-0.171747401216751,-0.232728818166029,-0.153403223213191,3.2938552401136,-0.188487359041845,-0.214255695014014,-0.267565637895704,5.07945059913718,-0.157221751074819,-0.257149967609109,-0.219391151776121,2.92469637803141,-0.159154433545239,"HC"
"HD-22-1",-0.445010694884594,-0.509761277328564,0.477620771351622,-0.44346710819816,-0.43692636094946,-0.496218662274945,-0.420670348087618,0.618630065974367,-0.464937223522821,-0.381421987013415,-0.522857426135476,-0.467015412644476,-0.266679982418259,-0.519038511697002,-0.368733703353794,-0.340601609229005,-0.391179015485064,"HC"
"HD-34-1",0.475734454627437,1.77062320704172,-0.614752642703142,-0.530912550894141,-0.576975041777661,-0.609269001070171,1.43051571449838,-0.564950795003615,0.564156459179067,-0.469707342295949,-0.590264104128542,-0.541204128248486,-0.324488041251005,-0.596505092262153,-0.447605825640775,-0.469358414053334,-0.513717910173903,"HC"
"HD-39-1",0.896106714526054,-0.725383814585638,-0.739686595626497,-0.649750458353894,0.99016598193002,-0.73372210277099,1.77070421014647,-0.700476730447653,2.61002352809995,-0.585549591172208,-0.718045009315147,-0.65724817093107,-0.472388708720037,-0.00944869224935145,-0.596792746983474,-0.693387789918457,-0.713715168072348,"HC"
"HD-40-1",3.1798593890136,-0.699941130491572,2.09576957758042,-0.623835929318249,-0.713378598852083,-0.709737516127893,0.191899207498124,1.90234539142192,0.172017925551389,-0.564769811144353,-0.692041870151351,0.677053611633763,-0.453141159597992,-0.701583401692411,2.19696472871309,-0.673174967139054,-0.696425872575796,"HC"
"HD-45-1",2.98629478343171,-0.727352857103592,1.83186260427149,0.884938986703307,0.574713929061837,-0.73557181995316,0.0573185358427559,2.64154187931261,2.5224143416989,-0.587160929095207,1.40239878575568,2.96582631008584,-0.473889279209036,1.28263647226843,0.86906289356106,-0.694936521785568,-0.715030174337816,"HC"
"HD-46-1",-0.751956162484689,-0.756761898459537,-0.772715949351303,-0.682364732343207,2.3721901794393,-0.763084768275089,-0.748509534721521,1.72883033773551,-0.753156479038648,-0.611287509131085,1.76018667948721,0.517037470584044,-0.496503829596251,2.03742070079751,1.65989457920905,-0.0413893265201022,-0.113758817462245,"HC"
"Control-2",-0.711633919273765,-0.694678531042079,-0.707557923052859,-0.61853016482907,-0.708898519247726,-0.704757402981996,-0.710337747026762,-0.668117080656746,-0.701932001642814,-0.560480590988517,-0.686673897958033,-0.627693768700234,-0.449191498432826,2.98707768962416,-0.572019240077397,-0.668947909610665,-0.692780563606757,"HC"
"Control-3",-0.698347941211442,-0.675318916404386,-0.687389157885409,-0.599161981008697,-0.692286304301638,-0.686381886243135,-0.697703938266381,-0.647873752582485,-0.685521826851291,-0.544725534603246,-0.6669565676134,-0.609279234060066,-0.420155757596932,-0.676135234498373,-0.556365488946448,-0.6503045453419,-0.679165575763641,"HC"
"Control-4",-0.693800497169327,-0.668805166945158,-0.680617441749883,-0.592696350050778,-0.686650899775916,-0.680180038435177,-0.693373509685283,-0.641089279492645,-0.67995487300139,0.081861830665578,-0.660332788349113,-0.60311758898907,-0.409511873926944,-0.66941478576155,-0.551092268899349,-0.642237832571883,-0.674512028348956,"HC"
"Control-5",-0.619229351018757,-0.619293319166759,-0.637461184876422,1.61849782727313,-0.633893855251848,-0.630980162724952,-0.61918887289432,-0.587231032772063,-0.630089784885364,-0.504326395547046,-0.612767993804849,-0.565864953946762,-0.347982486886253,-0.619309742050995,-0.479661162329534,-0.521687964849466,-0.563520367782816,"HC"
"Control-6",-0.100341400628686,-0.74277402045982,-0.757965895450809,-0.667731111259944,2.40453368087869,-0.750025581121248,-0.74021605579007,-0.718948510336812,-0.741804999365029,-0.599797639548587,-0.735868871521145,-0.674202397917375,-0.485699162095503,-0.746029914249653,-0.610796781305939,-0.70698771184886,-0.725215067840371,"HC"
"Control-8",-0.750667739631694,-0.754692947401736,-0.770531524301417,-0.680190267160278,-0.759065559472318,-0.761156291216179,-0.747293935789295,-0.731672017402539,-0.751484551198304,-0.609586299072307,-0.748109839280477,-0.685923663952733,-0.494899952501375,-0.758440073481083,-0.620384909386153,-0.716206303652525,-0.73294881634191,"HC"
"Control-9",-0.74252445621903,-0.741754256358665,-0.756892239563028,-0.666670364125648,-0.74842295625529,-0.749071603370171,-0.739604527627093,-0.717862329560313,-0.740973063858887,0.905712108583336,-0.734822504537807,-0.673203487177833,-0.484914972249383,-0.744969000731263,-0.609976072326042,-0.706195094998721,-0.724547797443697,"HC"
"Control-10",-0.725353061272497,-0.715212244988305,-0.729023507972714,-0.639336470735913,-0.726291745267737,-0.724152001723468,-0.72335458869704,-0.689721774253889,-0.719113088045871,-0.577233278557365,-0.707639067168928,-0.647406802115308,-0.464662755643716,-0.71740335265567,-0.588593121364999,-0.685351687923169,-0.706869555689259,"HC"
"Control-13",-0.160001162647953,-0.756269311991584,-0.772195782492334,-0.681846703437604,-0.760355577823592,-0.762625725202773,3.12126534263763,-0.733358745028835,2.4976101872916,-0.610882420209851,-0.749730347509637,-0.687480423532753,-0.496121785573547,0.598427065293094,-0.621652440435158,-0.717419236181275,-0.733962672163952,"HC"
"Type-Unknown-3",1.76324875025522,-0.358665420109295,-0.411498346325207,-0.333825486389678,-0.283559531605277,-0.343828736633382,-0.266095823882361,-0.324227619196672,-0.305051841851467,-0.284740997680725,-0.375208863974276,0.985340415080286,-0.203374575746151,-0.367574701412779,-0.282361113142553,-0.199600474511986,0.844795975369461,"HC"
"HD-17-1",-0.0795796111816693,-0.102731198287375,-0.174229163979102,-0.14810865951383,-0.0237786160733926,-0.0857025526971938,-0.0042692503810738,-0.0761086573514057,-0.0342294547136388,-0.120977581361992,2.49093022867143,0.418895945960998,-0.0961445014613691,-0.111017221064218,-0.13605861306553,0.0392347679224809,-0.0296856568834716,"HC"
"HD-18-2",0.936811113404025,-0.21121208295414,-0.274798640862028,-0.226827033061455,-0.133889969435325,1.05608528275426,1.15388678037486,1.67566354629549,-0.149020872348758,-0.190390730380692,-0.23111971674349,1.16284940687057,-0.1415952943975,-0.219762281564398,1.20333802498996,2.96566597421591,2.07753595515341,"HC"
"HD-21-1",1.10663228594352,-0.0220592484957495,1.05065851687023,-0.0895696395010524,3.07510219118819,-0.00433968374526943,0.0782600028045649,0.00209987720814548,1.36387459918512,-0.0693584035712143,-0.0462824581284357,1.02562021799737,-0.0623449606759467,-0.0301488165733779,-0.0899432172556794,3.30936187790848,1.14374414104125,"HC"
"HD-24-2",0.0855231550608615,0.0811661081832502,-0.0037433132346316,-0.0146649020295271,0.162882668606353,0.0997697519344105,0.183861908033638,0.102173123188983,3.34588047670728,-0.00330808431287762,0.0545877826096234,-0.149275457885278,-0.0190961032704541,2.71509765639626,-0.0309353688875635,0.210845885268548,3.43898723886434,"HC"
"HD-25-2",0.0920919870306054,0.0884827057993221,0.00303969187333062,-0.00935566560498505,1.42952791505631,0.107149012935891,0.191346955050268,1.3119567708134,0.168107714540478,0.00137355229244824,0.0617374499652164,1.14819394122496,-0.0160306308209399,0.0806623327323268,-0.0267529015501832,0.217673660596876,1.24191915164153,"HC"
"HD-26-2",-0.150984784101993,2.40464262506978,-0.247962463123211,-0.20582165121688,-0.104507616643305,1.86628509407464,-0.0856339555524694,-0.153213612390937,-0.118389681036766,-0.171868374868737,-0.202832882092168,0.37613095289673,-0.129467106050407,-0.190744513328433,-0.181523286973215,-0.0349851969395701,-0.100321398974539,"HC"
"HD-27-2",0.132869739086943,0.133902409767631,0.0451469800126356,0.923815586156995,0.216411597289024,0.152957716349578,0.237812352974816,0.153299058234048,0.21616956638752,0.030436042791327,0.106120890438889,-0.120919300275359,0.00299909562925878,1.36978658233954,0.708373201072992,2.57543910790175,0.180474432354458,"HC"
"HD-29-2",0.950701571685825,-0.19574039873103,2.37298318257516,-0.215600116708155,-0.118185745655922,-0.179508335333717,1.16971466785936,-0.166277709742514,1.18009009638309,-0.180490937197329,2.0487945706842,-0.298167289837303,-0.135113043463081,-0.204252920241901,0.519935849192304,-0.0475604827417886,2.09127673594831,"HC"
"HD-30-2",0.147756745593908,0.150484084686518,0.0605193691442028,0.0356351889469666,0.233242494934577,0.169681405896098,0.254775786375868,0.169374391721058,0.233715827892948,0.0410460804551888,0.122324249717257,-0.112003381386285,0.00994640506158103,0.142814699196639,0.00868963003018191,0.27553272396237,0.195201023007872,"HC"
"HD-31",3.16552879796222,1.65163108693814,1.83157746176117,-0.255794891219522,-0.174410243445434,-0.235374698836314,-0.156087034127802,-0.219978205767203,-0.191263380088136,0.577865144260065,-0.2701291963132,0.333251213366123,-0.158320895595909,2.048439683839,1.15027731506601,1.05843841883225,-0.161484350124989,"HC"
"HD-32-2",2.25726486718626,0.018983199587631,1.08870777823473,-0.0597874823084787,1.35898383062647,0.0370542745450234,0.120247367656652,1.24457951580135,0.094565293979578,-0.0430967670289431,-0.00617640519878488,1.82100439447288,-0.0451491955864656,0.0109935792838392,-0.0664816702959443,2.46819765645249,0.0784118738485249,"HC"
