"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.816287878787879,0.857323232323232,0.918181818181818,0.785866910866911,0.918181818181818,0.816287878787879,0.844146050028403,0.527753329812826,0.427827977599144,0.475672645009029,0.836805555555556
"rlog",0.853084415584415,0.840909090909091,0.893518518518519,0.878327228327228,0.893518518518519,0.853084415584415,0.864532334673,0.527753329812826,0.459167008938176,0.51730915918559,0.846996753246753
"vstBlind",0.808170995670996,0.911616161616161,0.882575757575757,0.818121693121693,0.882575757575757,0.808170995670996,0.831909318751424,0.527753329812826,0.436112577989008,0.48618038034514,0.859893578643579
"vst",0.876623376623376,0.73502886002886,0.85787037037037,0.732692307692308,0.85787037037037,0.876623376623376,0.865282344821987,0.527753329812826,0.463403026332088,0.542099395646306,0.805826118326119
