"","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"rlogBlind",0.791666666666667,0.818181818181818,0.81973581973582,0.784892787524366,0.81973581973582,0.791666666666667,0.763149704326175,0.527753329812826,0.415325288323,0.522537763956528,0.804924242424243
"rlog",0.776515151515151,0.848484848484848,0.842171717171717,0.7881987293752,0.842171717171717,0.776515151515151,0.768506847183318,0.527753329812826,0.405601517729664,0.49527013371407,0.8125
"vstBlind",0.791666666666667,0.863636363636363,0.862087912087912,0.8,0.862087912087912,0.791666666666667,0.785542287090275,0.527753329812826,0.410835012093593,0.49124436881874,0.827651515151516
"vst",0.776515151515151,0.863636363636363,0.862087912087912,0.772222222222222,0.862087912087912,0.776515151515151,0.776812128360116,0.527753329812826,0.398014499273081,0.478423855998227,0.820075757575758
