"","X1","X1.1"
"1",208,-0.0853952595674491
"2",458,-0.0694313296808376
"3",303,-0.0685620308864319
"4",775,-0.0678333495768382
"5",506,-0.0672270377983261
"6",217,-0.0662049684263284
"7",501,-0.0631905889343452
"8",507,-0.0624294251100287
"9",732,-0.0607390024295669
"10",14,-0.0605913035806579
"11",115,-0.0592969013425498
"12",273,-0.0581713919447314
"13",794,-0.0537239493079604
"14",228,-0.0518576549438675
"15",292,-0.0495895765600098
"16",711,-0.0479021703380942
"17",767,-0.0478675968452159
"18",294,-0.0477749361485909
"19",16,-0.0469929095062953
"20",170,-0.046604920048958
"21",116,-0.0461540590600277
"22",64,-0.0458909723726323
"23",65,-0.0455345738300833
"24",421,-0.045468385876385
"25",718,-0.0446626568858356
"26",364,-0.0443134473778306
"27",340,-0.0436230233492212
"28",664,-0.043378284805732
"29",20,-0.0431110005121693
"30",57,-0.0427656229680396
"31",96,-0.0421158076601157
"32",640,-0.0421456081890114
"33",354,-0.0420104687527429
"34",335,-0.0417783830782395
"35",429,-0.041729958705074
"36",169,-0.0413473700322472
"37",370,-0.041226658834566
"38",46,-0.040690655716864
"39",72,-0.0405095748182101
"40",811,-0.0403346131384081
"41",183,-0.0398431949120742
"42",553,-0.0398302110398401
"43",399,-0.0394848529708684
"44",351,-0.0390266292451075
"45",403,-0.0389269270650715
"46",255,-0.0383521255574063
"47",54,-0.0382948609366764
"48",550,-0.0380523280660119
"49",218,-0.0380408933194266
"50",477,-0.0378133655693449
"51",852,-0.0377839945001658
"52",164,-0.0375374689045529
"53",359,-0.0375453756641738
"54",455,-0.0365298683821294
"55",24,-0.035727974632978
"56",215,-0.0356410816940151
"57",389,-0.0352791797644258
"58",674,-0.0351089711287383
"59",224,-0.0349147909597209
"60",620,-0.0338876085384613
"61",494,-0.0334677452908201
"62",280,-0.0334061875788116
"63",557,-0.0332944087976394
"64",497,-0.0325549682727835
"65",707,-0.0323792520690243
"66",475,-0.0322559529494254
"67",8,-0.0320729163631273
"68",609,-0.0320027269266293
"69",439,-0.0317541424641819
"70",19,-0.0312690100742105
"71",735,-0.0312197078607076
"72",518,-0.0309444382023581
"73",310,-0.0308951786643562
"74",134,-0.0307465064586241
"75",43,-0.0305020104363691
"76",474,-0.030425501741684
"77",357,-0.0304097434428249
"78",820,-0.0303628215010411
"79",503,-0.0302657330827966
"80",600,-0.0299883417360692
"81",195,-0.0299840836540008
"82",643,-0.0298668310940029
"83",267,-0.0295554295414493
"84",264,-0.0289629921857945
"85",177,-0.0288927927954784
"86",207,-0.0287573000593161
"87",314,-0.0286032117939082
"88",13,-0.0281065129164205
"89",161,-0.0278260205170503
"90",686,-0.027570591672146
"91",721,-0.0273523328922434
"92",210,-0.027225602219084
"93",398,-0.0272041535943129
"94",838,-0.0270291687093687
"95",645,-0.0269688270279219
"96",762,-0.0268549170191377
"97",249,-0.0267612118082734
"98",132,-0.0264511005221481
"99",642,-0.0263372792236537
"100",532,-0.0258530064436556
"101",436,-0.0255478037271248
"102",639,-0.0252497189523305
"103",498,-0.0249679091724683
"104",461,-0.0249481707217538
"105",788,-0.0246620670729706
"106",272,-0.0244312702917415
"107",824,-0.0241679827969364
"108",829,-0.0241512362830823
"109",143,-0.0240468261881266
"110",67,-0.0238746187109498
"111",504,-0.0237594975192073
"112",325,-0.0237643019925981
"113",420,-0.0235742576629852
"114",512,-0.023403032539056
"115",278,-0.0226301609284164
"116",430,-0.0225864869852297
"117",761,-0.0224198315310342
"118",641,-0.0222796590448043
"119",77,-0.0220751478611591
"120",696,-0.0220739032270702
"121",589,-0.0220158156592603
"122",216,-0.0220287708961022
"123",426,-0.0218860981097371
"124",450,-0.0215014150253843
"125",18,-0.021423397927101
"126",411,-0.0213991224066988
"127",117,-0.0212185858888553
"128",831,-0.0212036016598452
"129",152,-0.02119058927602
"130",500,-0.0206978809624107
"131",770,-0.0207001582253368
"132",291,-0.0205727290636044
"133",750,-0.0205256888713603
"134",282,-0.020421027825114
"135",172,-0.020317783535171
"136",805,-0.0201344868564291
"137",638,-0.0200845351146851
"138",62,-0.0196984912487737
"139",694,-0.0194995471358344
"140",293,-0.0193291809314465
"141",121,-0.0194459497142428
"142",684,-0.0193397180431024
"143",487,-0.0192921149291297
"144",82,-0.019202191013256
"145",758,-0.0190245786818172
"146",635,-0.0189141138264298
"147",712,-0.0183895605046543
"148",209,-0.0184115221113263
"149",175,-0.0183238110315874
"150",710,-0.0182107655728184
"151",102,-0.018266641502778
"152",419,-0.0182652399505352
"153",28,-0.018206270320602
"154",334,-0.0179458271430676
"155",833,-0.01787887516922
"156",383,-0.0178965952043391
"157",827,-0.0179258289509188
"158",100,-0.0175572820545281
"159",73,-0.017489832872162
"160",465,-0.0175162168478005
"161",757,-0.0174782934148457
"162",295,-0.0173929214542849
"163",49,-0.017048046714763
"164",338,-0.0170273501004374
"165",173,-0.0166340642663411
"166",377,-0.0165911045496032
"167",400,-0.0163770327818272
"168",318,-0.0163466507461154
"169",779,-0.0158928384155072
"170",262,-0.0156558455084559
"171",160,-0.0152702191689544
"172",776,-0.0151699070800944
"173",95,-0.0148700322702158
"174",725,-0.0148943204994358
"175",605,-0.014873185700578
"176",613,-0.014807361396514
"177",35,-0.0148744108939491
"178",149,-0.0147349134422652
"179",451,-0.0146388186705868
"180",2,-0.014553915213705
"181",632,-0.0144375923645399
"182",80,-0.0142055214393194
"183",723,-0.0138855924742918
"184",81,-0.0138353122641773
"185",629,-0.0138650236998884
"186",432,-0.0135958876387813
"187",754,-0.0134506097781176
"188",181,-0.0133708852359356
"189",526,-0.0130936085996842
"190",440,-0.0128816856802456
"191",225,-0.0127644585849027
"192",185,-0.0127774522066727
"193",453,-0.0126355594377328
"194",150,-0.012404765336071
"195",367,-0.0123491676591203
"196",32,-0.0123687904885249
"197",604,-0.0122496826801539
"198",240,-0.012220726823802
"199",380,-0.0119432142694377
"200",452,-0.0117591189976203
"201",520,-0.0116699958408061
"202",97,-0.0116781719049503
"203",22,-0.0116140882615947
"204",555,-0.0116813777576391
"205",182,-0.0113375906264032
"206",174,-0.0113531056107735
"207",45,-0.0111828496602941
"208",849,-0.0112243215640327
"209",759,-0.0111460987860855
"210",159,-0.0111109717358683
"211",765,-0.0109998468324581
"212",830,-0.0109498895394411
"213",478,-0.0108160700939863
"214",431,-0.0108391039325825
"215",39,-0.0105592364157199
"216",608,-0.0105325915060098
"217",63,-0.0103855418416366
"218",51,-0.0103293919414234
"219",652,-0.0104238392025251
"220",176,-0.0103884315469791
"221",15,-0.0101655126153009
"222",853,-0.0102544503990778
"223",424,-0.0100492871517497
"224",546,-0.0100403047547478
"225",623,-0.00988912814509432
"226",802,-0.00987311049495462
"227",308,-0.00981749372899179
"228",342,-0.00993616394570891
"229",542,-0.00965644612305291
"230",323,-0.00960944181492948
"231",470,-0.00946834675620489
"232",810,-0.00931393142582217
"233",30,-0.00898628329501797
"234",611,-0.00908512493286248
"235",126,-0.00908366602434628
"236",93,-0.00902296196269034
"237",534,-0.00900324286735467
"238",135,-0.00904315469514366
"239",768,-0.00892480080972982
"240",406,-0.00895400932043713
"241",269,-0.00883246887601559
"242",502,-0.00883710663161112
"243",751,-0.00885807684160539
"244",4,-0.00844838234763506
"245",495,-0.00808468684373775
"246",316,-0.00824555879462935
"247",418,-0.00813815060718565
"248",619,-0.00785920884567831
"249",792,-0.00811688985176029
"250",66,-0.00808433847239595
"251",343,-0.00799867706372512
"252",636,-0.00792816291191456
"253",527,-0.00785321258761884
"254",271,-0.00776985795995902
"255",130,-0.00782192715600201
"256",94,-0.00759268283365475
"257",796,-0.00763194216593562
"258",47,-0.00730033460566765
"259",114,-0.00725279607882548
"260",618,-0.00729866553224062
"261",284,-0.00722739425021122
"262",320,-0.0072271769618725
