"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000117519","ENSG00000117643","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000268632","ENSG00000269161"
"VU430-GBM",-0.539557455089705,-1.48558740589174,0.025015003828061,-0.800553020855288,-1.54494895464772,-1.42683771819835,-1.1160801560413,-0.404240313912256,-1.52403175497261,-1.65442074964871,-1.44120449211883,-0.427282505449074,0.882026226955472,-1.60348841733054,-0.676128196468322,-1.61327546327546,-1.14728044257626,-1.02693537552214,-1.35773054995878,-1.41774306551034,-1.61839978491936,-1.61991305880299,-1.481103592887,-0.908385508578418,-1.15446406477391,-0.1893981084867,-1.54930512507676,-1.51215458954226,-1.53953731325688,-0.556409560202452,-1.42050649794359,-1.12379035421648,-0.0144751327532386,-1.31306624843651,-0.977130684752457,-1.51067324169982,-1.14483703210748,-0.926124605477077,-0.583124242187218,-1.79037859978392,-0.916923565973517,-1.12441420532328,-0.676768134347583,-1.03694026207033,-1.60569107275087,-0.678475429116435,-1.0750509176603,-1.35522526194903,-1.4783410295415
"VU431-1-GBM-vIII",-0.243433442624102,-1.46522426392766,-1.4728721000472,0.754136137385167,-0.506236783317976,-0.0147360010776798,-0.576775008589648,0.889256263000228,-1.08206239332378,-1.62717904084601,-1.39051704548569,0.570683400774886,0.300344268750579,-1.56963024337872,-0.265215430385703,-1.59740248505658,-1.09589884013331,-0.822586475665489,-1.32448092129427,-1.37753190982624,-1.57318813351683,-0.897340775203486,-0.884198182440009,-1.46574430843805,0.668409947072889,-1.43228236542348,-1.04152475344606,-1.48928151536798,-1.49723928032676,-1.54651426047838,-1.38626541816653,0.0484781039863051,-0.494921385121848,-0.87498831850337,0.872288141555267,-1.47245312247592,-0.620323503496883,-0.689680869987938,-0.98858053497478,-1.76439541996493,-1.21243714014152,-0.360423458894129,-0.758162431778624,-0.608059793140133,-1.58481404132364,-0.185397965428052,0.436960688283748,-1.30471489950272,-1.44317937510678
"VU436-1-GBM-vIII",1.32162905734517,-1.14357542259172,-1.05363941890126,-0.175128427160978,-0.405162479898635,-0.973667095966615,-0.210071159188398,0.623396725995618,-1.15452272612648,-1.26343782674827,-0.970998600701436,-0.314669229212751,1.89157134876835,-1.17468494951055,0.301230621478505,-1.30156370308674,-0.684612399137686,0.823390571255287,-0.315628185759057,-0.994065563640768,-1.16017203740839,-1.24674970617947,0.858153464986111,-1.07509522530864,-0.528055714185128,-0.877812082628746,-1.11763564750492,-1.15446636439291,-1.10501186516638,-1.23373124151797,-1.01392169155487,-0.625134830575846,-0.576521894447347,-0.946071533938591,-0.45216584547664,-0.413869141242924,-0.331151410183631,3.10888196788552,-0.34947217603336,-1.38851715860912,-0.820610126936607,-0.724377195297517,-0.580628960424133,-0.674880248411145,-1.25054192506378,-0.571639508618876,-0.497218071333508,-0.128116865958269,0.22254636945319
"GBM-438",1.18894776093756,-1.30109728497203,0.884638401417256,-0.475523028190701,-1.34065393539795,-1.21230232755727,-1.27903471782874,-1.00814505014114,-1.340323232878,-1.44841387124565,-1.2107008432028,-0.366318432926967,0.94639566208061,-1.37212494534903,-1.35957440123603,-1.44814282730761,-0.922735716804584,-1.19415985941982,-1.15114505835737,-1.21657744721408,-1.39129577122517,-1.43449565117323,-1.19991960329151,-1.30578861154944,-0.793551441151078,-1.11277711446198,-1.30784162510791,-1.32426756539543,-0.0175206456101178,-0.862386116797745,-1.21968921657444,-0.886880008118056,-0.850978220411869,-1.13961392506467,-0.724981994770444,-1.26175513272991,-1.26295596565012,-0.299895254820798,-0.670005402788949,-1.56060244472701,-1.04819384008263,-0.933561838576909,-1.21836850693017,-0.875262393530124,-1.40593820288785,-0.807256302617274,-0.756418323092924,-0.41271100507582,-0.200962029223741
"VU439-1-GBM-vIII",-0.167760921979792,-1.45911328934776,-1.45907805853055,0.342772744631322,-1.49396528445521,-1.36477925809619,-0.261157971903084,0.540065829470629,-1.49038207928618,-1.6192555572087,-1.37636868960138,-0.405977516033389,-0.756391931500587,-1.55987841743983,-1.51753264060467,-1.59261483402226,-1.08125727466845,-1.35917293618903,-1.31477480133146,-1.36608376703473,0.562149199419893,-1.58623607007376,-0.000901712005911492,-0.92816523089545,1.14376991744323,-1.38400493093673,-1.50580456848086,-1.48248729328967,-0.244334875722224,-1.54004963441133,-1.37636085942869,-1.04062146869829,-1.05476582760173,-1.27633422129907,0.0489120358876353,-1.46144419824693,-1.44337714543525,-0.631171483558571,-0.950434714125367,-1.75375731965222,-1.19981460939637,-1.0774700277438,-1.3540984210121,-0.996973827631378,-1.57857831274658,-0.446146710649117,-0.976356344861598,-1.29044847245045,-1.4330006508098
"GBM-440",6.26893414964595,-0.503117280359524,-1.45315377867635,-0.0177927396759067,-1.48912386529343,-1.35893982370678,0.873240288059721,0.251131010650815,-0.726041467127243,-1.61401061785003,-0.457605175667166,1.00745044070626,2.98375958904081,-1.55543018611648,-0.998892850682887,-1.18747445796549,-0.53164109898386,-1.3517542488787,-0.814766326002946,-1.36113087414565,-1.55496352372964,-1.11108719013175,0.686565056025255,0.251710984350181,1.67542801439965,4.24125036983148,-1.50154365473881,-1.02858847788073,-1.48025612175168,-1.10335715042544,-1.37205516862915,-1.03282444408442,-0.408498247650365,0.0202620289704524,0.562468364411109,-1.45666461742729,-1.43874548149625,-0.606755344361424,2.57682167171792,-1.74456271435521,-0.668624889225259,-0.029300368560396,-1.3517749557738,-0.992964580643408,-1.5720578160903,-0.0890996048754561,0.345004857765143,-0.365310309756885,-0.907640519615269
"VU443-1-GBM-WT",0.760885883690108,-1.31977591447445,-1.32077208828673,-0.495684102737157,-1.36704599459716,-1.2405992192379,0.539407536271609,-0.321483853980897,-0.79586455965425,-1.47034796312204,-1.23912425891746,0.706681823037033,0.887212111970496,-1.39553698781411,-1.38450213747124,-1.46552388865832,1.02161383507829,0.435831069965718,-1.17471663737492,-1.24296246431803,-1.41870196442239,-1.45675819234769,-0.0786250657990876,0.411297639187046,-0.825033397011273,-1.14063880114672,-1.33039587206199,-1.34440225447709,-1.36024757981101,-1.43754032753129,-1.24408872090605,-0.917917231278565,-0.883522706299866,-1.16256379730608,-0.757331991767261,-1.28567566898918,-1.28924401012705,1.12351575132825,-0.70801359603471,-1.581007976084,-1.07518026466143,-0.958366538003194,0.084876367283391,0.0742726988303167,-1.42436478479636,-0.835195273964748,-0.787153774009952,-1.13622360699077,-1.27393342497998
"VU445-1-GBM-WT",-0.544767523652718,-1.25469938346758,-1.2221113680103,-0.391058641393922,-0.593739366604602,-1.14201256711689,-1.2041230126903,-0.185555178469785,-1.28559588594682,-1.39392936881798,-1.14009679580319,-0.352807789525111,-0.400233237219103,-1.31396919895597,0.260758711735534,-1.40496809800058,-0.852596740080537,-1.11732456994805,-1.09259302158084,-1.15103680224203,-1.32321851467852,-1.37919527742162,-0.394780329890573,-1.23783811343581,-0.715349949602701,-1.04356840756092,-1.25181665129778,-1.27425279741083,-1.26598078906228,-1.36226705125545,-1.15908060508137,-0.809783237020043,-0.770137393704077,-1.08260621410501,-0.644624280403179,-1.20233628269346,-1.1976562016483,2.03402593419716,-0.575592672649923,-1.50991490183607,-0.98115929296007,-0.871946718437665,-1.17367647184925,-0.816240040112069,-1.36016639011413,-0.73785561984514,-0.680071157249836,-1.03985475169507,-1.19144967973194
"VU454-1-GBM-WT",0.844288128913904,-1.47714757255139,-1.50119875728137,-0.249032630955597,-0.370220424968028,0.343422113590835,-1.50224852655925,1.54162994765937,-1.51312615875632,-1.64296576547661,-1.4194764762524,-0.420697069202154,0.384558777271729,-1.58918581862578,-1.54764513365596,-1.60671202887808,-0.711604990069222,-0.936875328932078,-0.71595502139923,-0.736497212487425,-0.182552733932941,-1.60894400660847,-1.45833273811869,0.581064004501302,-0.593304856676211,1.99602213976146,-1.13998119005252,-1.50262941697603,-1.10662533660382,-0.847598330448428,-0.771886859630648,-1.09588270271144,-0.293070085522008,-1.3012002050008,0.236399029619466,-1.49452784527632,-1.47492672479643,1.68306720461057,-1.0701530730274,-1.77946680133639,-1.23785733050147,-1.10919938225109,-0.871041178699212,-1.02410103539563,-1.59701960986858,-0.599495534670777,-0.555867579456931,-1.3336899140517,-1.46352203693036
"VU456-1-GBM-WT",-0.777301103860522,-1.39036967236839,-0.74972722294764,-0.569991719734001,-1.44736412605609,-1.31460315034151,-1.39144759964881,-1.14539402061149,-1.44562198040751,-1.553245371165,-1.32417496238235,-0.388308461034454,2.7486310115343,-1.48402014217876,-0.878072898908102,-1.53121363515568,-1.03470613153356,-1.29825856759758,-1.26380274201271,-0.35299091665579,-1.50804117926932,-1.54089693719353,-1.33088020535114,-0.781984822714386,-0.944015872129936,0.450499767174884,-1.41563708575758,-1.42049902410981,-0.453384732023635,-0.486931733862468,-1.33630387519744,-0.983997310775701,0.49682360999713,-1.24489353648826,-0.817040003629453,-0.110592047053904,-0.337694979460968,-0.462306711711473,-0.83691772867187,-1.65812836332261,-1.15744924054117,-1.04282524939861,0.507060589671789,-0.966841529425596,-1.00828672030992,-0.290546123427399,-0.903314918515571,-0.580581267762076,-1.36341019106039
"VU468-1-GBM-WT",0.0985416045044286,-1.373643853309,-1.39476661897643,-0.552700790866447,-1.4381361435829,-0.644719421092172,-1.37934808334286,-1.11967944622711,-1.42589350837125,-0.633909050730328,-1.31303025150577,-0.384577310788344,-0.610201021717111,-1.46305577827663,-1.45639208906688,-1.51564972629531,0.0331319446920914,1.15736297737799,-0.290635541175923,-0.0674301083899892,-1.49773962286751,-0.637773775390102,-1.30634380167871,0.154647927072314,-0.915825286879272,-1.22099007284824,-1.39544083669519,-1.4024693733609,-1.42727009856217,-1.49984875392659,-1.31445528643795,-0.973096734178733,-0.971523723407519,-1.22874971924433,-0.804583305738472,-1.35466092210618,-1.36505700121294,-0.431744029689161,0.0500390768027287,-1.6398561862743,-1.14680120741391,-1.02990165953506,-0.825606354458767,-0.96077149755287,-1.47750583494935,-0.894578083053353,-0.875792792725747,-1.21599417131413,-1.34221041017142
"GBM-471",0.886682315060287,-1.45624234563008,0.222534370007385,-0.647562822362771,-1.48879453250827,-1.3585428999238,-1.44469856258977,-1.20114311277229,-1.48682677147764,-1.6136466723532,-1.36986936659073,-0.0884047891684719,2.45676021510278,-1.5550011230585,0.0662225533461069,-1.58947504596948,-1.07448804132198,-1.35125112637775,-0.813428081059259,-1.36079366299675,-0.652999691607283,-1.58160962759979,0.348492506632995,-1.44803797603866,-1.03201516439748,-1.36260789004662,-1.50125300640286,-1.47930590283453,-1.47990849690265,-0.130001087651737,-1.37176157386978,-1.03229456238586,2.76948615786605,-1.27243266017615,-0.872251329207359,-1.45633884423904,-1.43842916149448,-0.605111235417001,-0.182257875325598,-1.74357520523569,-0.33453443906543,-1.0725084542527,-0.0212421649525589,-0.24381710213869,-1.57116607662232,-0.941852977785072,-0.966465183789565,-1.28387100172498,-1.42827295733188
"GBM-475",-0.78429991804067,-1.39569952953757,-1.40895685692635,-0.575454738992952,-1.45030892857132,-1.3180719841549,-1.39531447181283,-1.1535882386733,-1.45190866435082,-1.55950415887861,-1.32773184132744,-0.389461161149809,-0.640285370784858,-1.49070065599062,-1.47723828296412,-1.53617323748817,-1.03756343154601,0.896855116189857,-1.27052877881318,-1.32539514769385,-1.51118545250722,-1.547249446336,-1.33869898699376,-1.40833590414507,-0.952999096949479,-1.25388907866776,-1.42207283174247,-1.4262443608829,-1.43997439127898,-1.51061225671487,-1.34014248330225,-0.987431924136572,-0.989044398395884,-1.24734884545591,-0.820965055097574,-1.38290622794512,-1.39609785448274,-0.472050431883751,-0.843591778748291,-1.66395098363744,-1.16084147334248,-1.04498640543283,-0.541390245527334,-0.968736166605793,-1.49926389404681,-0.906202174317749,-0.912085131736875,-1.24417719223897,-1.37016572295721
"GBM-476",1.38526840049877,-1.3862131108267,-1.40284615762522,-0.565715260209279,-1.44506890477304,-1.31189967134398,-1.38843561174767,-1.13900364830342,-1.44071922450354,-1.54836437051485,-1.32140281831181,-0.387397418277544,-0.627372890837979,-1.47881025269997,-1.47246717057859,-1.52734582187983,-1.03246385150112,-1.29504512779862,-0.684288120639699,-1.31993818326328,-1.50559136836371,-1.53594284661349,-1.32478262223643,-0.775105441175984,-0.187618813951717,2.85802819056367,-1.41061808179484,-1.41601844515299,-1.43450446982783,-0.335964689780064,-1.33087424550603,-0.981305494003785,-0.981547335223738,-1.24297692376235,-0.813963869522768,-1.37075757310327,-1.38274680016873,-0.454709109581968,1.90663375243793,-1.65358751374555,-1.15480337489947,-1.0411261804574,-1.30035496217264,-0.965350627752841,-1.00191485899229,-0.901247877647585,-0.896475348555061,-1.23460740929957,-1.35814179770863
"GBM-480",1.71143694698337,-1.42560951731183,-1.42828263125375,-0.605657624542535,-1.46686271302034,-1.33757639727129,-0.384420255169691,1.44784814678824,-1.47091085749048,-1.59462710083627,-1.3477298993799,-0.035721047530695,5.51578384031273,-1.52819023218304,-0.933207721129091,-1.56400543644239,-1.05321218378415,-1.32562069818715,-1.29591772935974,-0.426424117338687,-1.52888357006182,-1.56438746990408,-0.057624195129223,0.546198747029946,-0.997788189586198,8.86888914399092,-0.903571341768161,-1.45848592893761,-1.45726516627779,-0.408500977859321,-0.804832792734429,1.10874226245276,-0.32192681884647,-1.26001443057104,0.872790483127866,-1.42121005248298,-1.42269510292605,3.3607743424009,-0.880779039369543,-0.603809272999037,-1.17558462901471,-0.520712134711521,-1.3383029193777,-0.979008805824841,-1.52877027938056,0.0078641597927524,-0.935612417755567,-0.643128919913743,-1.40807628416527
"GBM-484",-0.744953400790563,-1.36581282270947,-1.38974365610695,-0.544532095797863,0.394586785395096,-1.29865630874129,-1.37370291505575,-1.10763987924728,-1.41665663526809,-1.52440855545838,-1.30782257135939,-0.382770239939341,0.245147688028071,-1.45324026044552,-1.44594111539081,-1.50836270219795,-0.349879008860668,0.947436845664131,-1.23281311710032,-1.30799317821686,-0.820739688287361,-1.51162830821965,-1.29485585437526,0.961642653713211,-0.902626451298628,-1.2093090380617,-1.38598495032923,-1.39402788859939,-1.42277135182845,-1.49079069073971,-0.340838193112597,-0.967461017701599,-0.963734560718165,-1.21912796665512,-0.798681205385416,-0.737010222659023,-1.35403571720096,2.78686484362713,-0.801691759328603,-1.63130115066874,0.519922541580214,-1.01950226914112,-1.28070471156574,-0.957586447337001,-1.46978047550841,0.147015818567333,-0.130525269406175,-1.20439755663621,-0.738920094407901
"GBM-485",-0.775183586295371,-1.38875843123957,0.488992763394771,2.16284512147332,-0.234793140067173,-1.31355499251121,-1.39027965259714,-1.14291686958462,-1.44372148600178,-1.55135330992196,-1.32310018728243,-0.387956568344496,-0.630841699729551,-0.902229798101047,-1.47374711438379,-1.52971432382198,-1.03383838336116,-1.29701252902808,-1.26176942915218,-1.32140213900558,-1.50709129526298,-1.53897654351755,-1.32851655053638,0.215637788739053,-0.941300200613932,-1.24353549753367,-1.41369152918892,-0.331217320360103,-1.43597132936629,-1.50806937687919,-1.33419914449989,-0.982955230099564,-0.983564782883047,-1.24415076929066,0.571907186088869,-1.3740172035392,-1.38632904886705,-0.459361449378949,-0.8348976291493,-1.65636815755518,-1.1564236374539,-0.460578979287188,-0.527676784939563,-0.966264984633235,-1.49241645824824,-0.90258396856219,0.264512815458943,-0.577668434386004,-1.36136796169219
"GBM-486",4.84339042482758,-1.32723772771751,-1.33208473599149,0.767788708475535,0.0622893371140105,-1.25190337413067,1.35825256556379,4.91572582659788,-1.37115646094824,-1.47911028142899,-1.25047895813483,-0.373294643009528,6.92953251830155,0.0554914931466723,0.714431932762725,-1.47246734421262,-0.277109854992683,-1.23744863800989,-1.18413310556121,-1.25350285594683,-1.42965029954058,-1.46565172088726,6.18611789709976,0.242984652048268,0.460873392390461,5.73758079806493,-1.33940593238721,-1.35244574019509,-1.37105641022509,-1.44617132124091,-1.25383593199143,-0.930316104695748,-0.115782256665684,-1.17173190359542,-0.767767355804979,-1.29523154000302,-1.29974566274492,0.563515640816608,-0.723197260321718,-1.58915965895194,-1.08596090894152,0.0463922023774855,-0.757538732581349,-0.324005790470221,-1.43172590906361,-0.846356445418529,-0.0463513672252087,0.638596598699781,-0.262642368620879
"GBM-499",-0.705321470003586,-1.33583931666686,-0.251286381580232,-0.512876312189429,-1.38974285581751,-1.26493421404049,-1.33512744508244,-1.06155807315119,-1.38130222459975,-1.48921102475566,-0.571188691397825,-0.375491315746982,0.322258549644537,-1.41567106961137,-0.788810811691308,-1.48047139746625,-0.975254698770959,-1.25169293689864,-1.19498791873526,-1.2656532694191,-1.44227096898092,-0.912807486008304,-0.119060653978348,-1.35666889454923,-0.85210750963396,-0.411980767368838,-1.34979225978537,-1.36171785082188,-1.3835162659219,-1.45612068042428,-1.26507200832139,-0.942038566789708,-0.134415660564678,-1.18230041813419,-0.775710357647959,-1.30624704948263,-1.31185141990678,-0.362838235023145,-0.740700196228493,-1.59855649360745,-1.09838827313381,-0.9796982884453,-1.25183321220653,-0.919457419741747,-1.44021142901559,-0.859222461480755,-0.813585901141185,-1.16001116384861,-1.29429360020376
"GBM-505",-0.773109849589352,-1.38718107452973,0.653741318354583,-0.566712385118166,-0.828565289100454,-1.31252910538639,-1.38913673983079,-1.14049181307158,-1.44186095901468,-1.54950103874805,-1.32204824269953,-0.387610528873468,1.70102373906804,-1.48002351126999,-1.47295390271657,-1.52824654302243,-1.03298711060782,-1.29579316832671,-1.25977887688388,-1.32049489244308,-1.50616168588759,-1.53709653574209,-1.32620260340887,-1.40330948948494,-0.93864163970032,-1.24118265797261,-1.41178688769667,-1.41706186475721,-1.43506223364031,-0.686684885347015,-1.33213867631247,-0.981933382453897,-0.243279073578219,-1.24342339543598,-0.814681399504632,-1.37199718283229,-1.38410909887881,-0.45647829786631,-0.832918920577599,-1.65464496893475,-1.15541955905873,-1.04152291823405,-0.524543633816387,-0.965698865205723,-1.49086038623508,-0.90175656537057,-0.898068120705715,-1.23604082243001,-1.35936868043047
"HD-1",1.00924020865941,-0.494166211099847,-1.37318323557877,3.54281108605753,-1.41589233683777,-1.29123376015933,0.546176821731838,-0.391013624956227,-0.853294228374646,-1.51094351311093,-1.29173022956816,0.8026942677878,3.85071910193055,-1.43886792422075,-1.43063831526009,-1.49769270371112,0.368707422075535,-1.27052760174886,-1.21834284354369,-0.652955665427461,-0.168006457838857,-1.49796163529034,0.134458131834764,-1.38377262759606,-0.88330010438502,-1.19220512543128,0.137448259489859,-1.38166747529095,0.651117278284675,-1.47752745471822,-1.28924724870741,0.175236293662739,-0.94375594099106,-1.20503935047988,-0.789962659531398,-0.0145897543547788,-0.678504769940126,6.07612916584194,-0.77835904355043,-1.06756643291702,-1.12512665652412,-1.00427499964335,-1.26965973330322,0.475080499676776,-1.45846864609167,-0.884111168316337,-0.844038852323863,-1.18741725584229,-1.31775094130545
"HD-2-1",-0.57834966962848,-1.27049048824653,-1.24605182315361,-0.421743082544319,-1.29740791507443,-1.16593504929844,-1.22961853181195,0.266808007172799,-1.30422184189833,-1.41247267484621,-1.16412624269959,-0.357568840108825,-0.433773974737144,0.188961440300175,-1.31872782008409,-1.41966222536806,1.33289837648133,-1.14347476354363,0.242893292107234,-0.502703204403767,-1.34638799123532,-1.39801625785202,-0.429288011058154,-1.26096444891009,-0.741965117678621,-0.314504205588643,0.145143121339335,-1.29127486987814,-1.28885503799439,-1.38053244085653,-1.17970819606202,-0.0746779411624093,-0.797650835553117,-1.1020082712624,-0.671973299350708,0.751339315880515,-1.21988038381944,4.1863298589478,1.58959255973837,-0.975957909104664,-1.00397389282555,-0.892916865503335,-1.18888700046939,0.717742352178036,-0.389817795903048,-0.761475512509478,-0.706055222397452,-0.352353848041977,-0.571941056314287
"HD-3-1",-0.691661818686469,-1.32552122623816,-1.32948239579775,-0.501849700473593,-1.375163860427,-1.24930298760742,-1.31846837812632,-1.04569485575709,-1.36913180964026,-1.47709461421159,-1.24786694449024,-0.372850457553615,-0.543953883980112,-1.40273823793633,-0.77077261756656,-1.47087008476072,0.150087623294281,-1.23460609807235,-1.18196695893632,-1.25107816408784,-1.42713176512881,-1.46360587031481,-1.23574898061824,-1.34155787957921,-0.834716851106489,-1.14920870592726,-0.307681271255298,0.240768928555286,-1.36856996721298,-1.44418586368679,-1.25159370189231,1.41354437806027,-0.893532981282408,-0.222446228547508,-0.766123090046685,-0.663349306924944,-1.29732988233511,4.6183830484037,1.82828609568015,-1.58728446116204,-1.08348094981465,-0.965996151909862,-1.24189447695224,-0.906331869660058,-0.517723077145782,-0.843788950536568,1.31955463493986,-0.459896583974077,0.0244862293647468
"HD-4",-0.639912059855526,-0.794878758404697,-1.28993918052527,-0.473724705416595,-1.3383102228653,0.630228266049182,-1.27635661395658,-1.00559488667521,0.104261147003966,-1.44646604270999,0.380266311266341,-0.365860386600597,-0.495260455472433,-1.37004586933127,-1.35736072600197,-0.0544118704337615,-0.223099397516392,-1.19141298714036,-1.1490518149033,0.73009532466602,-1.38886199984023,-1.43251865512432,-1.19748628126582,-1.30335937179609,-0.790755726957453,-1.11030289356958,-0.696588124980921,-1.32247953048744,-1.33078783883222,-1.41401633563448,-0.594392882708371,-0.884123787834102,0.771860746580802,0.0969964791028476,0.0498228127922929,0.368343219148841,0.606819619467531,-0.296902558173441,1.17719183448403,-0.575071954263455,-1.04579734570454,-0.303275355461874,-1.2167707604634,-0.873152336190746,-0.906550539452088,-0.804775218560799,0.517011451744693,-1.10610694031649,-1.24815605682448
"HD-5",2.25168310313257,-0.142649115003565,-1.32152443782801,-0.496217352436071,-1.36774717221065,0.634584774774512,-1.30999350710268,-1.03762485268975,-1.36294042465109,-1.47093070257711,-1.23987940510167,-0.371480063453893,-0.536694448377995,-1.39615899308997,-1.38516441131926,-1.46598566433962,-0.951722078766008,-1.22591360913308,-1.17534288117791,0.0556230791109464,-1.41943008529374,-1.45734965796138,0.458103958286927,-1.33387054011149,-0.825869801723436,-1.14137902345487,-0.721744488116457,-0.43010732208192,-1.36096642289851,-1.43811433322189,-1.24473696082125,-0.918741820443837,-0.884387340043479,-0.585783451939639,-0.758191458378764,-1.28631118380069,-1.28994242430347,3.15657409040565,1.64087493206093,-1.58155010512633,-1.07589723322535,0.353593436212427,-1.23683840150456,0.0731257595223461,-0.927103022839399,-0.835937549552446,-0.787970345765898,-1.13695847963181,-1.27456241499473
"HD-7",-0.101445061835424,-1.45345071951818,-1.44668897707037,2.07090212953911,-1.48321166793767,-1.35255899785504,-1.43759879875431,0.0745229669946804,-1.48291341466459,-1.60820767578293,-1.36363557599936,-0.0724398432701112,1.05325170191328,-1.54859001926417,-1.50711908129759,-1.16984983702603,0.103996404839615,-0.351707413228183,-0.0322686239508964,-1.35570157993894,-1.54639947139831,-1.57621723464606,-0.405546096040782,-1.44268332466396,-1.02146407242209,-1.34249012403623,-1.49379605080819,-1.47597765092022,-1.47435758048503,-1.53229630039171,-1.36732123588385,0.714122882529085,-1.03448108921051,-1.26865299223435,-0.863117289209162,-1.45141392404779,-0.859497390072011,4.35436179957787,-0.9169139735393,-0.902593379144202,-0.306286941762067,-1.06770586113172,-1.34919649791399,0.823703782905286,-1.10264579675188,-0.0577964382102999,-0.956975723938823,-0.693702636843006,-1.42370801679671
"HD-8",1.31422414142345,-1.00181216296773,-1.44658613332027,1.89402835328695,-1.48308590814085,-0.436816583334307,-0.19510114711747,0.892432735075533,-1.48282142816626,-1.60811609643047,-1.36352977398628,0.405159166524118,1.05403679616222,-1.0076533457283,-1.50700512030659,-1.58585608956075,-1.06785895207121,-1.34355541766352,-0.464395266211223,-0.485931284294652,-1.54626460126732,-1.57612647105568,-0.134152495016691,-1.44259241053973,-1.02128515497468,-1.34215189788625,-1.49352225417127,-1.47589604832573,-1.47422604401792,-1.53221385607698,-0.113116252977879,-0.430571565177362,0.538101235776267,-1.26858852558241,-0.862962275568269,-1.45133010020512,-1.4335558657875,2.97954575856223,-0.916638413530917,-1.72859350674091,-1.18824698253345,-0.566363207954767,-1.34915511368031,-0.216775887885938,-1.55763731867856,-0.935481775076741,-0.956814641690781,-1.27744079521792,-1.42363028339264
"HD-9",-0.958666166873501,-1.46825083459637,-1.47987792220844,1.29300151544441,-1.51085713834576,-1.38522067832128,-1.47673596384368,-1.23399921896582,-1.50181480235619,-1.6311443648165,-1.39769124215101,0.244722334460503,-0.819401918765681,-1.57452606706269,-1.53253842555464,-1.59976961199622,-1.10327355253481,-1.38540184729875,-1.32933221911453,-1.38330068940423,-1.5795718104721,-1.59762277932199,-1.43543124186429,-1.47188499530663,-1.0793578963827,-1.45024712817525,-1.52049641114739,-1.49265804343303,-1.50324871082796,-1.54973992766494,-1.39123079442794,-1.06794453883944,-1.08902016047656,-0.896588028046411,1.02926608034977,-1.47797975980485,-1.45926188394226,-0.720382457038918,-1.00832267206211,-1.76818450447882,-1.21878704198597,-0.677990738372419,-1.36196360916735,0.495103568524152,-1.58790735471789,-0.969365377398334,-0.459987979086383,-1.31192147136346,-1.44828093386625
"HD-10",-0.786224108013833,-0.919999745237547,-1.40990245656635,6.02422666567344,-1.45111954166355,-1.31902689249518,-1.39637938280976,-0.474294230743778,-1.45363852124689,-1.56122633979069,1.24672951854567,-0.389775299715936,2.96410203563541,-1.49253887992409,-1.47797604750442,-0.103431991114998,-1.03834608570711,-1.30351976103926,-1.27237952894591,0.37066563325132,-1.51205119506504,-1.54899741582938,-1.34085041904686,-1.40920191707349,-0.955470939584353,-1.25607667162839,-1.42384370485678,-0.925966820741291,-1.44082071593467,-1.51114935980893,-1.34089283212022,-0.98837359433956,-0.990197990721874,-1.24802398443809,-0.15035568282585,-1.38478437686439,4.22401539645677,3.87652896992294,-0.845425928116035,-1.66555314783015,-1.16177476916425,0.928924694451935,-1.31090525732948,0.357043322376866,-1.50071067870589,1.42471388058701,8.46347631816825,0.0727822146636457,-0.792168748499781
"HD-11-1",-1.05307135081943,-1.48062021834693,-1.50983834343661,0.906526260042416,-0.423163319095076,-1.41449477554177,-1.51267669284807,-1.26994862851847,-1.51759206949229,-1.64764967841491,-1.42828361453748,-0.423429817869657,-0.915163419998981,-0.185990765808474,-1.55368504220309,-1.60941530174652,-1.1343434508788,-1.42372989301632,-1.34948296190932,-1.40761634095608,-1.6068516448788,-1.61342939637748,-1.46757111103733,-1.49799402178533,-1.13200126194916,-1.49762643778036,-1.54091789787337,-0.97371199480168,-1.52879280796458,-1.5630953519309,-1.41196608115083,-1.1071882921143,-1.13891020398092,-1.3060638849014,-0.958054909917246,-1.50111599617965,-1.48109404462402,-0.860927242092482,-0.124587136939328,-1.78393116856043,-1.24547510768776,-1.11542942793085,-1.37252068264446,-0.166139667086916,-1.60058431815222,-0.998770815906499,-1.05536004294383,-1.34244039856169,-1.46957519539256
