"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"HD-32-2",2.24878063437295,0.016048642138133,1.09191160912785,-0.0385384644297569,1.35188642549937,0.0340093007726314,0.111326863298626,1.24802106089309,0.0911947224908489,-0.0447909080341639,-0.00878955192310542,1.82041417604006,-0.0504361095773379,0.00845365430391287,-0.0203761842051452,2.4562886481053,0.0757598473490969,"HC"
"HD-33-1",-0.561266943106483,-0.592458315230723,2.45244554958178,0.383300751962101,1.78000389554255,-0.604821864898802,2.45457465318077,-0.560543026919136,1.28090815492964,-0.462334880931908,-0.58536505162393,-0.535574555100469,-0.317643499681281,-0.591618979024371,-0.500743922956353,-0.461574349251026,2.3184653774154,"HC"
"HD-35-2",-0.414082327898628,0.653415008623789,-0.522379366751461,-0.509871819552625,-0.402044939361973,0.687504779549604,-0.383486158901651,-0.440230887964891,0.80116105664111,-0.357793871401008,-0.492267628242718,-0.447599857832095,-0.250742449423701,-0.487114612518408,-0.380473648171614,0.844978626702869,0.740956177047977,"HC"
"HD-36",0.0707771379433834,0.0656413156570812,-0.0179854814715543,0.00871309258767788,0.145980335421469,0.0839491483762359,0.160932276277235,1.29608523679853,0.143439958067637,-0.0134121031831867,0.0396795233960774,-0.157791275155692,-0.030355234045547,0.0581347811778608,0.923639609014926,0.194719889883428,0.119594881615593,"HC"
"HD-37-2",-0.224897996723572,-0.266268578983495,-0.325573020669821,0.807123770320654,1.06762581514983,-0.250284285321287,-0.171062880004072,-0.234407587033054,2.91087961942368,-0.223421668568936,-0.284710442721973,-0.334521230425675,-0.164750918107631,-0.274367107030615,-0.225883771619224,-0.112299657257813,3.27189944835119,"HC"
"HD-38-2",-0.321639066056746,-0.37486519183684,2.30450474948862,0.678589521900305,-0.29755849010848,2.45109541055431,2.01219985180506,2.27389909621298,-0.320627909705785,-0.292134074664553,-0.390846632491735,0.967685345793172,-0.208723442901003,2.73784346263185,0.579995994920006,-0.212752471222313,2.48922282841859,"HC"
"HD-44-2",-0.281983133080494,-0.330349454824161,-0.384958050244911,-0.368584180216547,2.659441842977,-0.314813760074557,2.73988387522075,2.46929371278976,1.82775652745875,-0.263967603179933,-0.347339467883396,1.75320381169534,0.314335180538301,1.51794934491305,-0.272530257232373,0.982146180601066,1.93902309933012,"HC"
"HD-47-1",-0.0740901091073765,-0.0969793009180926,-0.16868926006614,-0.146230708402911,-0.0177597139436667,-0.0798098957064705,-0.00173011458912336,-0.0703359800298239,-0.0278787432595877,-0.116307152596224,-0.119256673302867,-0.244380842858792,-0.0962029516343408,-0.104775885078201,-0.102652779998976,0.0442944013308505,-0.0241457113832243,"HC"
"HD-48-1",0.106690515461372,0.105955849923257,1.17523041716988,0.0471245025670293,3.21346925902793,0.124545905005875,0.201257166617129,0.126344499067743,0.185910794795144,0.0120961385314303,0.0790806699597516,-0.136325250934559,-0.0140312271453859,0.0985212203355642,2.10186295978228,2.53945359939067,1.25767889281828,"HC"
"HD-49-1",-0.292648817543656,-0.342322210701742,-0.396053442630826,-0.379991739375239,-0.26479149260368,-0.326870331368159,1.00043875882776,-0.308117166972449,2.29685265016179,-0.271543132861082,-0.359040962584757,-0.375017025063671,-0.195546263546928,-0.35055638779553,-0.281245602918058,-0.182649929863777,0.861445280994536,"HC"
"HD-50-1",3.96284829650966,2.20011401452632,1.10205511216556,-0.0281095758465943,1.36290736806378,2.35647659785957,1.3698500786538,0.0498165662924762,0.102725765597634,-0.0378652937196395,0.0019080550583142,2.97869831680301,-0.0460040606292797,2.15219401023846,2.00691259449091,0.158971006393921,0.0854346753814379,"HC"
"HD-51-1",-0.0647967859731284,-0.0865470881930629,-0.159021519838139,-0.136290968126432,2.87392094742325,-0.0693046521555747,1.25627958533307,2.90225679848287,2.90441658216166,-0.109706371794644,-0.109060818382424,1.32295050692026,-0.0919787799898633,-0.0943250654874646,2.11675718536536,2.88135688521662,3.21011846053498,"HC"
"HD-53-1",1.08188204765857,-0.0465980571505786,2.42216202360966,-0.0982278070957311,0.0329683395793473,-0.0290759574591478,0.0486640712074596,1.98720501547626,2.54543371741891,-0.0844293951745349,-0.0700168940054437,-0.217554661713691,-0.0758027712559686,-0.0543047814639805,-0.0659786875846019,2.398339904919,0.0203863412413055,"HC"
"HD-54-1",-0.0561297728609945,-0.0768179393008425,-0.150005322928763,-0.127021102216983,0.00254043259374228,-0.0595073942439898,0.0184364261167916,-0.0507960124800856,-0.00663901141009136,-0.103550441033258,-0.0995520983036873,2.6606157138825,-0.0880392902614005,-0.0845785637122544,-0.0879766905684963,0.0629438366548231,-0.00632505533381946,"HC"
