"","ENSG00000009694","ENSG00000049883","ENSG00000053524","ENSG00000062282","ENSG00000074657","ENSG00000080007","ENSG00000081386","ENSG00000081985","ENSG00000089091","ENSG00000092295","ENSG00000094804","ENSG00000099194","ENSG00000104549","ENSG00000104885","ENSG00000110195","ENSG00000111537","ENSG00000111879","ENSG00000112053","ENSG00000112877","ENSG00000113249","ENSG00000115423","ENSG00000116128","ENSG00000118113","ENSG00000119673","ENSG00000125851","ENSG00000128596","ENSG00000133131","ENSG00000133597","ENSG00000134061","ENSG00000134121","ENSG00000135686","ENSG00000137842","ENSG00000138336","ENSG00000139625","ENSG00000140543","ENSG00000143195","ENSG00000144749","ENSG00000146215","ENSG00000147324","ENSG00000148835","ENSG00000151623","ENSG00000152022","ENSG00000153253","ENSG00000155666","ENSG00000156510","ENSG00000157992","ENSG00000159788","ENSG00000159899","ENSG00000160284","ENSG00000162927","ENSG00000163482","ENSG00000163596","ENSG00000164169","ENSG00000164440","ENSG00000166707","ENSG00000167094","ENSG00000167637","ENSG00000167840","ENSG00000168096","ENSG00000169981","ENSG00000170899","ENSG00000172292","ENSG00000173208","ENSG00000173482","ENSG00000174292","ENSG00000178053","ENSG00000182931","ENSG00000183426","ENSG00000184206","ENSG00000184305","ENSG00000185272","ENSG00000185298","ENSG00000186073","ENSG00000186174","ENSG00000188001","ENSG00000189013","ENSG00000189164","ENSG00000189195","ENSG00000196081","ENSG00000196155","ENSG00000196533","ENSG00000196922","ENSG00000198075","ENSG00000203326","ENSG00000203780","ENSG00000211728","ENSG00000211777","ENSG00000211795","ENSG00000211807","ENSG00000211812","ENSG00000213160","ENSG00000213468","ENSG00000214787","ENSG00000223960","ENSG00000224525","ENSG00000224691","ENSG00000235532","ENSG00000240403","ENSG00000241316","ENSG00000247287","ENSG00000247708","ENSG00000253350","ENSG00000254093","ENSG00000257252","ENSG00000259092","ENSG00000259363","ENSG00000264290","ENSG00000267254","ENSG00000272865","cancer_type"
"HD-1",1.53828968893121,0.596077008741397,-0.730484497338735,1.81976444821032,0.834858120366846,-0.664774747365894,-0.781407735704515,2.12577783261766,-0.712397896224747,-0.654126371609558,0.776202343749629,0.207896069063222,1.36520430825093,-0.680777021189699,-0.675087887611913,2.60583487767271,-0.589651652540144,0.421175817889844,-0.0126858055006842,-0.625560658418407,-0.614289135540209,-0.749029285537755,0.086641671719291,-0.660459726837216,-0.645660867400443,-0.60108890539904,-0.598888135276117,-0.729506251789882,-0.763451331377995,-0.635232240436665,1.93993792976467,-0.674703824249381,-0.713015972290114,-0.648355105253785,-0.736613375372724,-0.642654098628711,-0.652224416860863,-0.734520247094933,-0.608408778314042,1.93113633542557,-0.681963995956339,-0.721697546497511,1.67878075770257,0.27582539032559,-0.661410439893721,0.113240394539101,0.869571022395722,1.31732528002565,0.827989740550986,0.807683307492954,0.107046978058099,-0.647286343213007,1.05610517551671,1.75224799845496,0.404933256338516,0.160842730056553,0.281023012051276,2.03344757638666,1.63240191098453,1.14675819126172,2.06478103266955,0.790369039372482,-0.748178335529144,-0.617432261429038,0.763401320563261,2.56916151311964,-0.66987868891854,-0.662235197160974,1.5339794355829,2.02640465273971,-0.645202392143047,2.18314819436885,1.4013092212125,-0.709603692647991,0.682206749231801,1.86180875500239,-0.761474174370135,-0.63375489921286,-0.626022084937996,0.20357490280787,2.7861682239841,0.791665923470076,-0.730645623714986,-0.69346067082849,1.22790654414368,-0.706472843965092,0.645380052707772,-0.739385519109412,0.21041657698442,1.05359131243964,1.11308299891738,-0.681162653309078,1.73834850086651,0.797234429765336,0.369246456381063,-0.7474875471514,-0.624992525828026,1.885001040636,-0.62859543996059,0.0327828484123515,0.893545523009846,2.04678209174394,1.26038896084657,-0.678058917392746,0.252276011161714,-0.674226404578231,0.109007080808752,2.61842681381397,-0.483892297662108,"HC"
"HD-2-1",0.710848965082068,1.73605549612185,-0.555627762065124,0.365946545315359,-0.490664340638347,-0.48162529470222,-0.676238524089041,-0.410947495284718,-0.58823335921356,2.25237838392243,0.555140549028776,-0.470942016828735,1.39238724858383,-0.50085074266368,-0.567412886404681,1.14209049095548,-0.369751790300526,-0.364390292559925,2.38023866750295,-0.408568454904321,-0.386591337263145,-0.571810174509041,-0.341361031788911,-0.431623065270346,-0.446777271675896,3.06477575936259,2.6101012798911,2.0757273544612,1.08485112008113,-0.386478014981132,-0.423119248521909,0.405763146070749,-0.568599963623332,-0.419702590671754,0.56274815011009,-0.346072316300222,-0.420024206689416,2.29380085354769,-0.336714018566038,3.23201158012177,-0.519422021243486,-0.565493975192772,0.495203287900063,0.695683194837532,-0.510826452754989,-0.577104948120675,-0.414206127162904,-0.41742923397358,-0.590131684031877,0.117118030312421,-0.582380460827845,2.61136166443311,0.83352971021383,-0.450637768668645,-0.352598286643136,0.531659766714261,-0.40464153685957,-0.546816756218971,-0.394666000839912,-0.472382003084228,-0.543262745275334,1.91197048384763,-0.625275289999693,-0.489446410074694,0.546193287578613,2.66684287285959,-0.429341119468742,1.63724643263751,1.75086929836894,-0.568479926433543,-0.487436598131515,-0.704323719835625,-0.626047529373232,-0.511710774186528,-0.480250400639641,-0.406054154059964,-0.581508584316922,-0.515667289426069,-0.405252578226821,-0.426670698339925,-0.393565783097838,1.86855356112207,-0.627747818394172,-0.515516395353132,-0.591859658829266,-0.492502466720985,-0.586439605825332,-0.591845923269009,-0.504847487886265,-0.503892208069435,2.60023584423871,-0.439372226389901,-0.473821748606306,0.571266593734333,-0.37734291711169,1.45557173489133,-0.405738991238407,0.487659335368994,1.24031338211652,-0.601102291043174,-0.433059976975853,-0.337992709160368,-0.450956596185411,0.599663553133767,-0.540226167523933,-0.42643417949735,-0.647280966234443,-0.495473143468285,-0.368629853536437,"HC"
"HD-3-1",-0.469388600464148,-0.657897580390843,1.04850338269514,0.279562315304066,3.24449688319098,0.418260738908637,-0.707484661948039,-0.472620419545462,-0.643796608784356,-0.457572924383151,-0.551500484638052,3.19774543466177,-0.648045264572268,-0.567723801349505,-0.602740061440518,-0.681675729634128,-0.449882854717745,0.753418794082794,-0.636196678439845,-0.474576770021062,-0.46333674019699,-0.646422064212555,-0.386784634642965,-0.502418001474226,-0.518109281914153,-0.457694790437545,-0.475740701598298,0.243327153627248,-0.684976584269682,-0.456471041301727,1.82471026188153,-0.590555112454212,-0.636600458558609,-0.488494418973842,0.453369681241957,-0.422533179836976,-0.48989777751643,-0.632735033182294,-0.406758833138423,-0.533589995041116,0.349599204745104,-0.634673085847271,-0.557968253113021,-0.530731542028126,-0.577933425235853,-0.651811408749743,-0.482584987127851,-0.494495673917416,-0.67092431136714,0.043610688585321,0.36610086881957,-0.505870907170153,-0.634296650464853,-0.529908295911054,-0.427015081926154,-0.570512381832165,-0.474642274599011,-0.617024113130442,3.13847326502017,-0.539015424036361,2.08549516862826,-0.694276483200413,-0.657448276428555,-0.53358742939306,-0.506572577105467,1.3780608433139,-0.502074477072741,2.60486428746818,1.10461750980157,-0.63996432754397,-0.550718586661773,-0.73319471503271,-0.662744335707236,-0.583236432167499,-0.546618770429693,-0.476531982604095,1.76055403223149,-0.552170949216498,2.7978570612794,-0.492468256546607,-0.474405057888266,-0.547716138872534,0.228766900103458,-0.585524439219271,-0.628347431429676,-0.566922693463474,-0.658453673771165,-0.664024921987351,-0.580093143327982,-0.586523677479796,0.411062670695471,-0.512865470230493,-0.539556263520594,-0.516406600114068,-0.454475398159968,0.887517299277015,-0.47105094471484,-0.659603846562939,0.446917214817651,-0.669140787760886,-0.505791452543563,-0.406801082461152,-0.536737131423504,-0.547816357685121,-0.624433319854624,1.9867467019899,0.400409307245623,2.52813471877191,-0.40236724579549,"HC"
"HD-4",1.46054280335526,-0.654723455999076,-0.618860684693213,1.28642756057853,-0.555191177163015,-0.542058299512947,-0.704339133754013,-0.465537672090836,2.10951632679482,-0.449322452201497,-0.543317342655946,-0.533931001198105,-0.644531192059706,1.03005186983174,0.377431687633331,0.647103203689002,-0.440680305960089,-0.434745223424306,-0.63334257642997,2.15322163818048,-0.454523013366297,-0.637853357957471,-0.381568019550512,-0.494287648321541,-0.509917249186592,-0.450624622815159,-0.46884753183489,-0.656856390190057,-0.681686628782755,3.27566550865104,1.84816756201648,-0.582987763407233,1.40516676249666,-0.480594110164976,-0.610186487639344,-0.413752130566412,-0.481873237382271,-0.62423909388671,-0.398714626737173,-0.524337801598698,-0.578660236980575,1.45652175889616,1.04414339063516,-0.522079764850768,-0.570226611521021,1.06050762390789,0.538714280296902,-0.485645078005315,2.20874857722817,-0.676854092958919,-0.645365792167186,-0.498167864052757,-0.630910803064019,2.21667620764553,4.49511662359789,0.441702297181639,-0.466603130144795,-0.608961239763864,-0.45272481848228,0.420976995527288,-0.599083920925956,-0.691090252994234,-0.653763107335073,-0.529928068383195,-0.498986359135583,-0.491940399337712,1.40852023555266,-0.461199130243612,0.448364787460883,1.55101340221327,-0.54345104829613,2.24715660698799,-0.659802256346152,-0.575022160214649,-0.538996780588402,-0.468438047271664,0.441614303361405,-0.548522990577754,-0.463758715359265,0.475215423141715,-0.465121175623596,-0.539659296931088,-0.655497676218764,-0.577484455702357,-0.625352183684702,1.90442879221021,-0.650183311005742,-0.655735617960051,-0.571451653063986,0.651725635525806,1.88408044626122,3.56781903494731,2.74417483847416,-0.508587649539968,-0.445617217842395,-0.661366451320146,-0.463550277642756,0.394717634727309,-0.482438664894192,-0.662636869800714,-0.497438700024974,-0.39889887356326,1.84731502025111,-0.539543269343412,-0.614762658036969,-0.490806612678419,-0.663718385143197,-0.555216067249504,-0.398492718488526,"HC"
"HD-5",-0.439631499783123,-0.646508101213223,-0.59774344238709,-0.626033030522457,0.532353228482602,-0.521876116674724,-0.696180567268211,-0.447306757825982,1.28398658505917,-0.428085827296813,-0.522254024946454,-0.512895224418216,-0.63547183529022,1.55126705408685,-0.589965562082222,1.85937328401393,-0.416993046391116,-0.411249518010983,-0.625939950360588,-0.447483646424824,-0.431836577172792,0.442779421872523,-0.368140509518197,-0.473360208480002,-0.488831046795812,-0.432426088900507,-0.451104588467954,-0.641034957077121,-0.673170735790831,-0.427742392348555,-0.472769827267808,0.353972924018469,-0.60868964443422,-0.460258801941294,0.497731188972519,-0.39114980605424,-0.461218159089889,-0.602370639323071,0.692236058855499,3.27775683243104,-0.558877065437802,-0.606278508710646,1.88508497515419,-0.499810185288635,-0.550389357547133,-0.621148129923711,-0.454518873015959,-0.462863741200625,-0.639433324115486,-0.668375108888178,-0.62640362146269,0.506497110488095,-0.621522147945127,2.8215047702373,-0.39647069628816,-0.541682612491559,-0.445910460492736,-0.588207492151645,-0.4333355182696,1.6250374748683,1.52602332782755,-0.682831675261426,-0.644264147962459,-0.520528604912333,-0.479459517286499,-0.47047230548569,2.07968823872539,-0.439653558131942,0.476396521823433,1.08385564082641,-0.5247444842531,-0.72146173497418,-0.652170523965442,0.47572162729123,-0.519377862334661,-0.447604346500012,-0.62702824862545,-0.539146644697975,1.2606047629671,-0.465461638158121,-0.441224564499609,1.22993869123208,-0.647320580818893,-0.556789626312108,1.8780550369028,-0.536376899382397,0.379084742961448,-0.634399040310617,1.35578351645714,-0.552607577520041,-0.466147326659909,2.56289313487498,-0.512575521261652,0.511269391307432,-0.422816358861202,0.321081568720624,-0.444243642866281,2.14996952461541,0.485427340540027,-0.642086805754634,-0.475938806654795,-0.378558674531222,-0.501528496886351,-0.51824843069083,-0.589870480585843,-0.469308819870165,-0.658344565383441,-0.535264343604139,-0.388519727696096,"HC"
"HD-7",-0.686674559225882,-0.765417774482308,-0.75830730362768,0.769017697601754,-0.723445682670937,0.983605771235839,-0.156487343274536,-0.62575860020413,0.710388838811427,-0.676705806230956,-0.692709125286256,-0.706911098374292,-0.77252118751298,0.526544792344832,1.63831445247065,-0.787777193313849,0.882734473116566,0.286624696466786,1.87903119950218,-0.648441395221238,-0.640279860590723,-0.775311182529978,-0.517338296962141,-0.682351190395985,-0.675014235037318,-0.626352212159332,-0.624752683697506,-0.758029523169997,-0.796310312473031,0.183777352061159,0.275028763586749,-0.0157451397691963,-0.73977401322529,-0.671608152641592,-0.76125104402888,-0.670249014579304,-0.674691360116027,-0.759454222015271,-0.64917676626556,0.191057622223337,-0.70744116299971,-0.0338120895841027,-0.667397071061179,-0.722954017923302,-0.68746552571589,1.26909736093729,0.134853508391379,-0.617895145732147,1.78008219045578,1.84783272787495,-0.751752497485635,-0.671521143463411,-0.10647177434116,1.2058196141098,0.95422025441289,-0.71472512143077,-0.673833637274996,-0.0037745860884673,-0.640028500429163,-0.684833874674481,0.533268297768665,-0.158205672899406,-0.788021334627421,0.519792751349109,-0.656789468280679,-0.696992623616699,1.26294464346393,-0.683931996302695,-0.681025336736869,0.509129331815858,2.68608985147339,-0.841851361526669,-0.760086196252374,1.38598341545015,-0.678191152535724,-0.670488717106335,-0.786264148894941,-0.664056222262002,-0.649118271201915,-0.653901189135584,-0.592868759438323,0.0755294980617976,-0.760435500236077,0.564586303254166,1.6988550246534,-0.729335038831186,-0.765980794122548,-0.764905289599209,-0.738320450697039,0.850248899855147,-0.652217466018959,0.151380119263672,-0.682787514555867,1.41822372656898,-0.635855788645614,-0.781193491459054,-0.649394764901182,0.980548069904835,1.62025274618872,-0.763092574551092,-0.673332496371776,0.868380971751801,-0.779810846804562,-0.700273818045946,-0.767958868959048,0.160400730569768,-0.729086036442707,0.947407806860736,-0.510846779243103,"HC"
"HD-8",-0.68775821414204,-0.766930023718829,-0.759618439303946,0.408896783027132,-0.724562406292188,0.0480698797981225,-0.813121360649494,-0.626916144260386,-0.741858329498002,0.196935347204318,-0.693899583705017,-0.708033119476619,-0.354047043634851,0.90955650370897,-0.703900936010706,0.218978562145645,-0.620977859027443,-0.671910747810649,-0.73203523080279,-0.649516180080213,-0.641440947092633,-0.776544646954056,-0.518556462097663,0.130153908307015,-0.6764102893481,0.0892925187096367,-0.625978938205355,-0.759376958322949,-0.797874433965503,-0.656410633924945,0.26784909725865,0.814287442411426,-0.741034649104118,0.126535288008366,1.45417823908765,-0.671142940043304,-0.675743704684156,-0.760622574715991,0.243167000430227,0.185019056087811,-0.00646169661894944,-0.0388025261141366,1.87584256348688,-0.724022624569947,0.00580389539476905,-0.756590568039733,0.697464167189466,-0.6192562820703,0.649679160681341,0.6582912732501,-0.753094275468442,-0.672661097112936,-0.752999703193958,1.19672606173326,0.26352666868489,0.0443271841861035,-0.674920436611657,0.917805440762034,1.70739714791549,-0.68601107501464,0.908549367746636,0.628761813944297,-0.789949253111884,-0.651299377949022,-0.65782924812538,0.152112058442418,0.150702941098344,-0.684945740680542,-0.682268843889035,0.501780235924636,-0.00191185813828116,0.525628656462192,0.332928842010952,2.89689363708048,-0.679390470075196,1.61579030820228,-0.787423591221394,-0.665502591299668,-0.65020356385819,-0.654975739333526,-0.594147127391173,-0.711162047596469,1.2143000813769,-0.7190017236683,2.30636216510049,0.0903278159798254,-0.767211783139872,-0.766102570923262,-0.739393387038942,-0.79041102566461,-0.653464764973414,1.24707486213975,0.540300356869239,1.4080741517963,-0.636836922652835,-0.782799136008578,-0.650544687220265,1.33020212433782,-0.654063124621528,-0.764367505621228,-0.67441443757968,-0.627538419908785,-0.780764859501284,-0.701312598617248,-0.769242157380151,-0.698162062015595,0.56013139734564,-0.704811367515651,-0.512147722408508,"HC"
"HD-9",0.0840344854872244,-0.793710454992375,-0.100923197597158,-0.781799907612382,-0.744054416887771,-0.711039750887875,-0.838291945964032,0.439220903551341,-0.765250707493278,-0.69621242977129,0.871839122536636,-0.727636626062648,-0.807445261859431,-0.732089048706479,1.91748793876851,-0.815294670576956,-0.642357350553049,0.791187277440265,-0.75486136206541,-0.668321377945037,-0.6618378567427,-0.798110999487587,-0.540254582762115,-0.701219069548978,-0.701100498486414,-0.648592111342741,-0.64760685773397,-0.783069729668118,-0.825563824361987,-0.672844239964054,-0.784406720031846,-0.727381399220619,0.963409669466491,0.55641270231774,-0.782528496738393,0.17155372016358,-0.694111761296195,-0.781022986195249,-0.668507381913016,-0.730915234339574,-0.729667014657861,-0.12723355000938,-0.689941894854111,-0.742638874715245,-0.710320873892717,-0.779759963234417,-0.686898073003402,-0.643391462202666,-0.796243073394015,-0.820602691145804,-0.776683158331219,-0.69263010234871,-0.78292159187474,-0.692275942823814,-0.696616697175942,-0.736024352352478,-0.693911086542436,-0.753185323259338,0.0349082875200499,2.72972194157778,-0.724791472226686,-0.2447608636429,-0.824591955619098,-0.678980580201155,2.44150501875112,-0.71677019236786,-0.709379094414354,-0.702602781705571,-0.704123261663445,-0.113589188088287,-0.69123330891294,-0.314346967323717,-0.784888904652662,-0.759394678684181,0.409068650912116,-0.68931131489965,-0.807636529096346,-0.691164334302219,-0.669198347610041,-0.673773641053956,-0.61677621902278,-0.732105807466534,-0.786734626681255,-0.0669751787440517,-0.75524116252758,-0.0105462934631515,-0.788750267072591,-0.132803238941997,-0.758080547036303,-0.809826154988894,-0.675433047124494,-0.722848319531151,-0.705165572477007,-0.698928939016818,1.81367791558588,-0.811239396532724,-0.670719528481501,-0.795426414872619,-0.674164759245867,0.29178499743508,0.043512150001492,-0.642384700533603,-0.797282268377647,-0.719418365214186,-0.791722117652958,-0.716828840982829,-0.743778149379247,-0.726348189612788,0.760239015556013,"HC"
"HD-10",-0.669826277584189,-0.742190664858257,-0.738011267007567,0.513244516540799,-0.706080816480624,-0.671470131920214,-0.789584527032414,0.149220234408734,1.37445903313805,-0.660261383404086,-0.674272310029199,-0.689478765873028,4.13770302205725,-0.688156382797063,-0.682507818586318,-0.765053989043405,-0.59925981877244,-0.654308805448468,-0.710685827262931,-0.631764074479249,-0.62232641624467,0.68565932624973,-0.498721584359461,-0.666413250130658,-0.6535514048634,-0.607904255812898,-0.605855979557593,1.84732401305907,-0.772279645648195,3.27741993389743,-0.750329969085598,2.74150728098561,0.0272772451290205,-0.654663738290564,-0.743308719351125,-0.656123329611422,0.227121242229602,-0.741291898241859,-0.632605988169346,-0.692068030641993,-0.688860931472782,1.84768207589191,-0.64865855141517,0.916108988249583,-0.668449141720745,-0.734863287203258,-0.649912411773778,-0.597016398308184,2.83576889785965,-0.767240524233599,-0.731017285906092,-0.65385068431761,-0.725639279721416,-0.651302815524843,-0.662170584939281,-0.696839467985893,-0.65695078033138,2.59463298394394,-0.622651000217605,-0.666599810766075,2.50510981407074,-0.777887397770678,0.634339976877528,-0.6260615538125,-0.640634011529,-0.680310417711568,-0.675665261089762,0.291852151602424,-0.661804236585532,-0.736937734325258,-0.65184836418372,-0.160950693393185,0.804178615201771,-0.716806097052169,-0.659638797104715,0.892387839539918,-0.768215362231053,2.39814454779631,0.20510600096674,-0.637224932826677,-0.573231868158392,-0.69142761952787,-0.738674187770259,-0.700079457319415,1.5481765139768,0.823993314392202,-0.746879024446876,-0.746310408161387,0.819404722035001,0.259243248174495,-0.632973443906074,-0.687255178269319,2.51132629464553,-0.661322146214764,1.88323510866127,-0.756538411766465,-0.631593906356584,-0.75561828754738,-0.6351759167872,0.527087841010612,2.01444978255196,-0.613331125187493,-0.764869108793961,-0.684100717443838,2.87348014515916,-0.680441217282743,1.79704259953345,-0.684585704063842,0.963733362479219,"HC"
"HD-11-1",-0.745975679291997,-0.851927305674171,-0.831170760481563,-0.842393381450243,-0.784537262962208,-0.753858697838806,0.205570455078779,-0.690521498929853,-0.815034588000041,-0.734491648386142,0.187728635549472,-0.768469930337655,-0.88319672414551,-0.780298580294496,1.62603484678242,0.349070832136105,-0.688083818169791,-0.726842159448509,-0.803392812098866,-0.707660555006554,-0.705029446799376,-0.843137569601433,0.304737635806743,-0.738124119263807,-0.754496739619005,1.49538423120351,-0.693985297608209,-0.833412360700496,-0.88568587184832,-0.706662965428396,0.896184494141668,-0.777353031224601,-0.809792413509872,-0.731580310107854,-0.272910240256601,-0.718330576586916,-0.732256033073067,-0.823441408173293,-0.70654001089681,-0.772591906318728,-0.773922943151731,-0.821889429184622,-0.735279036463486,-0.781077685241224,-0.756203987760641,0.428211125893723,-0.174717843354365,-0.695998040855636,-0.842283891032928,-0.881047139362603,-0.826767699974423,-0.734555887619532,-0.849137311820399,-0.7370725298125,-0.733032484935097,-0.778107114823439,-0.733480167787929,-0.795301693195912,-0.702281880847721,-0.750104624026312,-0.772104906101376,-0.883403081259775,-0.503416089733377,-0.74051046406131,-0.713826216846328,0.973136192312756,-0.744901535808134,-0.739037911129731,-0.750471841769911,-0.824410938676987,-0.734078326989201,-0.92621206149888,-0.834738281996131,-0.805526176612838,-0.744996168505027,-0.726169034695088,-0.849465946882932,-0.208890330677342,0.235107131915323,-0.713078640537666,-0.665828014440316,-0.776058271833263,-0.840061553653626,-0.780793279959674,-0.808704943702718,-0.787444437297849,-0.833819211359812,-0.830689646351426,-0.796640168690973,-0.849738829313869,-0.722334835653696,-0.76053835761344,-0.749911803134641,-0.739330009916433,-0.0874947828105607,-0.87307172355418,-0.713276373294432,-0.837851145446816,-0.716550173014983,-0.833771905639251,-0.73278280557268,-0.672753318986609,-0.830768180005063,-0.756861720372003,-0.83892232335433,0.284503828922579,-0.771596565213877,-0.771804187795431,-0.588190622218958,"HC"
"HD-13-1",-0.18280811323332,1.17487045182794,0.0447369476564225,0.264177300475008,0.141216030852982,0.672489888083282,-0.125223858324472,-0.698025294269645,-0.823686935696364,-0.741002920206212,1.3390164633491,0.483265696680665,0.654524658572504,-0.78866178970676,0.0644905239237342,0.630314278847454,2.55940760745235,-0.733135836934327,1.05457058077593,-0.714397865116327,1.58716651384441,-0.341118972756481,-0.596906964322345,-0.218926911713974,-0.763900199089921,-0.70127334816852,2.377992297972,0.455184756140847,0.967840771767088,-0.71237733990468,-0.825806552938424,-0.786074215192678,0.527127089664289,-0.738382942851532,-0.310532392170214,-0.72364793512383,1.31941909291388,0.0662002865082435,-0.131666947011759,0.259089650920768,1.32711501661628,-0.830247500798035,1.20703088189913,1.42385559070048,0.583232752855773,1.7958388418834,-0.733370332441693,-0.705321636683192,1.01524392860609,1.7154223572984,-0.835453749654599,0.968090291056096,-0.406018502636914,1.11864741022755,-0.132920287581097,-0.785305969080001,-0.740234390263332,0.0425275462203255,-0.709421926756069,-0.757586895888033,0.373897496163236,-0.893091233472082,2.05568297911093,-0.75160599244492,-0.241015871698311,0.580645631489262,0.219783288710316,-0.745207917002584,-0.758501027585196,1.38643748716756,1.39889838988283,-0.52202046064771,1.63991110708852,-0.297106916603157,-0.752696890764117,-0.732427934411039,1.39959313673304,1.45361479485299,-0.715786698782262,0.461704963058046,-0.674479462649965,0.13022188862624,-0.849383256788127,0.0795039260983692,-0.818099897152829,-0.264971692478993,1.01611474113165,0.80533091098756,1.30030792562444,0.227731772188822,0.117957949771256,-0.766927639631012,0.0885839197838985,0.978559451040375,-0.695559380664962,-0.884014617752398,0.488401124173324,-0.845073644942953,-0.723857245962044,1.3812491193228,-0.739524722439696,-0.677859604071513,2.11702358770733,-0.76321443323397,0.554985059471611,-0.76209016747635,-0.776195724555602,-0.779647727933146,-0.597854400174037,"HC"
"HD-14-1",1.24502220966404,1.01378370079208,-0.414797847277108,-0.875502126473471,-0.34673430964162,0.918643804027535,1.69129771487334,1.31181427913417,0.0909847718087584,-0.754280834313216,0.313173714080919,-0.789671718173181,2.15923964781927,-0.805874592456321,-0.801930099680502,1.83021788342887,-0.712513704729827,-0.205640180369039,0.755373051101281,0.606311857417658,0.770552698475358,0.726221884257399,-0.614980615275166,2.56927288056037,-0.78339305728433,-0.717367062028784,0.663538565966045,0.674602528604548,2.13934275584862,2.70967803636779,-0.83785056819709,0.915316238562522,-0.429292257909026,0.643084877383444,-0.388640356414825,1.21296830563191,0.0824131673462459,-0.0493719637820651,-0.215591509051253,2.41687413631463,1.39845428618634,0.175462268195721,2.48219717860989,0.0853122921484008,2.05407103404621,-0.854691086484449,0.382117475502292,1.25669928191249,1.22384126303652,1.7244320330317,2.08901699911672,0.79346943317531,1.5176234772768,-0.760753626907256,0.208524712586378,2.1704411618662,1.34768863104489,1.1869867273843,-0.724067014457028,-0.772932264388368,0.24368057761717,0.573417921493175,-0.143102016533907,0.813565327060792,2.32763023250961,-0.775576539330522,-0.76310998170266,0.476268297071674,-0.775014803757211,2.53071109735327,0.613192331601105,0.1358629766956,1.53052628681307,0.763980285196508,-0.76851979463944,2.01308513440116,1.17777597486944,0.886268127939386,0.0687207896405631,-0.733570712405714,1.49822781561559,-0.344541596516167,0.791019665792924,0.719015348573517,2.05148136940737,0.0322850348201779,0.184028582032845,1.5632205837978,1.47012262241509,0.087774979732433,-0.747355247186611,-0.779936873423106,-0.349689877006909,0.578352551804111,-0.707899567246127,-0.906757337956671,-0.735676128395298,2.0537497173179,0.0324998291302536,-0.134806480791816,1.46103759256045,-0.213355539369626,-0.287720030318328,-0.776154347707677,-0.863643419128743,0.961406632167862,-0.785455585578632,0.697617640171729,-0.618307422902961,"HC"
"HD-15-1",0.507457030958773,-0.820651433289764,-0.805345214860661,-0.809814699678954,0.76136044092982,-0.731113489934761,0.374900086520835,-0.66746394207022,1.55933991584512,-0.714241566087938,-0.735370095292213,-0.746840756236891,-0.841784926866545,-0.754598538199737,-0.749653584887236,-0.841323338911336,-0.66365453549417,-0.70725363534159,1.21021123149133,1.32760941887658,-0.682028776034384,0.656458647051365,-0.562328539217995,-0.71862100869823,-0.725864720755072,-0.669514305679247,-0.669184792176845,-0.806570908216382,-0.853399380491051,-0.688819872827535,0.652930607707004,-0.750651760147748,-0.784983688930435,-0.710484306526259,-0.802190532095464,-0.701662478532781,1.15703570303921,-0.181214313486698,-0.686403938208476,1.57597802653585,-0.750400545236507,-0.796144246891265,-0.711105769719397,1.24759973888415,-0.731752645069972,-0.802683437428871,-0.705549275825645,-0.667718946614622,-0.142541163823895,-0.848553206458636,-0.800071233788095,-0.71229072901745,0.103157328717644,-0.713215747919476,-0.713802730988723,-0.755795662708227,-0.712518889626659,-0.772980421627127,-0.680244573521851,-0.727006839917058,-0.746875941442922,-0.853758738887088,0.126782521688429,-0.707218509679682,-0.693788228509259,-0.0535229881220987,-0.726158668869813,-0.0186669955526511,-0.725776865733691,-0.800314425425762,-0.167398399353282,-0.896055344218351,0.409690530206416,-0.781015219800088,-0.141149748070991,0.865886994381564,0.696309298670246,2.29459313691939,-0.687867837101886,2.49852623277731,-0.639508299528526,-0.120304961827975,-0.271220877482335,-0.75864970327081,-0.78006339217312,-0.767146646246669,-0.809910159808203,-0.223760078514143,-0.776277660704169,-0.0786153147636403,-0.697290600593713,-0.740627027305635,-0.726097177365463,-0.717908791315422,-0.670699942682758,-0.839855665353009,-0.690641781736297,-0.815401328921232,-0.694009494273057,-0.808760442417332,-0.711873230326574,-0.656761846692107,-0.813185971101578,1.08816278179557,-0.813855509666455,-0.735057164026976,-0.757046969168,-0.747622352688918,-0.559494756461344,"HC"
