"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000152583","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000239219","ENSG00000254977","ENSG00000268632","ENSG00000269161"
"VU402-2-GBM",-1.46984815786715,-1.51388150373592,-1.38889225108481,-1.48119672208311,0.358097269432798,-1.50383222980084,-1.63324840856016,1.62542980178333,-1.57712816111071,-0.322834953918541,-1.60101780873898,0.0320474034072952,-1.5829847767118,-1.59963787757765,-0.926544928470102,-1.47516329705794,-1.08591696712665,-1.45615053572695,-1.52309798619676,-1.49444321510747,-1.5064567056672,-0.215875936979574,-1.39386791274597,-1.07285807947566,-1.48091707058116,-1.46205995008909,-0.73709972024707,0.369082531191033,-1.77019411692303,-0.210353468033233,-1.58954123892165,-1.31576424020132,-1.45099002443083
"VU406-2-GBM",-1.47504800553357,-1.52388381209069,-1.40106199421482,-0.69571839681877,-0.228334931082617,-1.51044012458852,-1.64015319426346,0.655370869264074,-1.58568897204841,-0.0668869097177147,-1.60507582739107,-1.40602405441334,-1.59431479541511,-1.60625054194249,-1.45283139544541,-1.48602223074697,-1.10774310970428,-1.47579601615944,-1.53163886747432,-1.50026994820858,-1.51708151855422,-1.55704396162601,-1.40253441470382,-0.0922687468130509,-1.49058058678453,-1.47121232868221,-0.79426424363374,-1.05500464836958,-1.77678440977801,-0.850543464471097,-1.59486655854856,-1.32847059422421,-1.45989127052557
"VU408-GBM",-1.03136900105202,-1.49188938397038,-1.3622744177733,-0.496331260304956,-1.20574507638663,-1.48895785360309,-1.61708441067698,-0.0306983581530788,-1.55806508409145,-1.51568091521798,-1.59171390410656,-0.39994918154879,-1.55829756752713,-1.58482143031668,-1.41019101808165,-1.45137612915897,-1.03860645309496,-1.37535540429096,-1.5039802896125,-1.48121389977582,-1.48317615711556,-0.842761845666602,-1.37451704469692,-1.0372765466201,-1.45939699593672,-1.44139542695803,-0.620644983633281,-0.943502185889157,-1.75163800765694,-0.963486398042164,-1.57740793578331,-1.28780810373259,-1.43110543980543
"VU417-GBM-vIII",-1.46420404623014,-1.50329210059573,-1.37605259168772,-1.46565296203695,-1.2227192340855,-1.49672915273666,-1.62584859381698,-0.790799661154153,-1.5679899417147,-1.52583182112515,-1.59660394990286,-1.37358688896905,-1.57106019256936,-1.59255075593078,-1.42535186418429,-1.46369480905518,-1.0630279783726,-1.42393894509994,-1.5139503737471,-1.48814507496966,-1.49523346637073,-0.709986915671569,-1.38460074738031,-1.05568366505702,-1.47060143380859,-1.45220134589787,0.832232183108118,-0.982057772323109,-1.76312360774965,-0.129192014486621,-1.58377206872032,-1.30230714062829,-1.44146885654308
"VU418-GBM",-1.42944062039833,-1.46898566666801,-1.34007835646616,-1.41990209795487,-1.17931263998205,-1.47247452244598,-1.59781853548366,-0.685816700839161,-1.53299218770861,-1.49421583001814,-1.56757040023048,-1.32860652356263,-1.53115603714856,-1.56592710121462,-1.38439175031802,-1.42829944410419,-1.00090937301504,-1.30421845116492,-1.46281484098223,-1.46261567890007,-1.45948379581105,-1.52294954651677,-1.35737548403909,-1.00870738613939,-1.42611630324842,-1.42415250943378,-0.533730047448585,-0.885505765223515,-1.70081155135143,-1.34199316803095,-1.53254968593789,-1.26516078411673,-1.41203533981834
"VU419-GBM",-1.39783814110032,-1.4514910372622,-1.31946452370802,0.897517322714114,1.39782433121483,-1.45443120380089,-1.56201550493315,4.42832934706183,-1.49338122014641,0.120989896941572,-1.53816328385494,0.893409616628774,-1.51244798770322,-1.54979839822595,0.915875002151301,-1.40959881557131,-0.956603626650751,-1.25707910528581,-1.42465518251498,-1.42854968413355,-1.4412085909007,-1.51139545774784,-1.34123663550062,-0.988804605953454,-0.793412845434455,-1.39910770677801,1.71668982786038,-0.846266061773641,-1.66628731700164,-1.31155258628836,-1.50137364739495,-1.24562699488894,-1.37287638820929
"VU421-GBM",-1.41517756782247,0.42746487812399,-1.33076733979523,-1.40948726562115,-1.17106532190721,-1.46664704279734,-1.58237698695508,-0.666651185372021,-1.51511468804814,-1.48703878756008,-1.55429817424425,0.974580921473737,-1.52270157890292,-1.5601915383465,-1.36727283491167,-0.059857761045768,-0.985828418899951,-1.28294319100812,-1.44559235632011,-1.44724077524705,-1.4512279007066,-1.51773977850695,-1.35009909404161,0.688211284963723,-1.40785051633594,-1.41867319299734,-0.5076627965496,-0.867864112568256,-1.68522983179619,-1.32825451120787,-1.51847909759412,-0.624847609910476,-1.39485390966547
"VU422-GBM",-1.4622591782649,-0.30600201699348,-1.37171244159667,-1.46043341868507,-0.65880720502529,-1.49429776943759,-1.62332087142218,-0.083283059349802,-1.56487672371723,-1.52264348104106,-1.59508083897359,0.262316206858347,-1.56703617361919,-1.5901297753859,-1.42057789796844,-1.45981565550994,-1.0553202887372,-1.40836034160243,-1.51082685319964,-1.4859810562059,-1.4914368366363,-1.54336960210195,-1.38143980776325,-0.507397760257047,-1.46708694866635,-1.44882254943957,-0.660744920383895,-0.969798914320687,-1.75970215080517,-1.35681255656291,-1.58178676136695,-1.29774641609306,-1.43822059930082
"VU425-GBM",-1.46750349198502,-1.50944967127113,-1.38351326730766,-0.935662679853975,-1.23189934372441,-1.50087287401076,-0.927265814955621,0.805577865720185,-1.57331297932999,-1.53129237864378,-1.59918535557317,-0.0826680115741728,-1.57798549519033,-1.59668253922469,-1.43355463471667,-0.99420428677783,-1.07631155828297,0.923395723169454,-1.51928269229545,-1.49182356301756,-1.50175650206217,-0.743195268585135,-1.39000091749621,-0.226092287043608,-1.47661038320147,-0.0515492885890864,0.00256444965337244,0.411464847727993,-1.767246615102,-1.36132243170157,-1.58714322397507,-1.31013298307777,-1.44701740646913
"VU429-1-GBM-vIII",-1.37432333404065,-1.43851059461105,-1.30417567782085,-0.00263480682821493,0.901242446504604,-1.42669497086263,-1.53440234742417,-0.611131019941251,-1.46390744845627,0.0257360137287235,-1.51628200481885,-1.28587186500098,-1.49859564846077,-1.52177175096537,-1.30734058476361,-1.39573590201282,-0.916970519852556,-1.22200360969533,-1.39626130246975,-1.40320182181313,-1.42766076523776,-0.456507796914331,-1.31534287795279,-0.973543078409982,-1.35553108998853,-1.36601329298438,-0.432985026010868,0.0483310354847566,-1.64059848727527,-1.28890232522148,-1.47817614683468,-1.2170003832202,-1.34307164408638
"VU430-GBM",-1.48558740589174,-1.54494895464772,-1.42683771819835,-1.1160801560413,-0.404240313912256,-1.52403175497261,-1.65442074964871,0.882026226955472,-1.60348841733054,-0.676128196468322,-1.61327546327546,-1.02693537552214,-1.61839978491936,-1.61991305880299,-1.481103592887,-0.908385508578418,-1.15446406477391,-0.1893981084867,-1.54930512507676,-1.51215458954226,-1.53953731325688,-0.556409560202452,-1.42050649794359,-1.12379035421648,-1.51067324169982,-1.14483703210748,-0.926124605477077,-0.583124242187218,-1.79037859978392,-0.676768134347583,-1.60569107275087,-1.35522526194903,-1.4783410295415
"VU431-1-GBM-vIII",-1.46522426392766,-0.506236783317976,-0.0147360010776798,-0.576775008589648,0.889256263000228,-1.08206239332378,-1.62717904084601,0.300344268750579,-1.56963024337872,-0.265215430385703,-1.59740248505658,-0.822586475665489,-1.57318813351683,-0.897340775203486,-0.884198182440009,-1.46574430843805,0.668409947072889,-1.43228236542348,-1.04152475344606,-1.48928151536798,-1.49723928032676,-1.54651426047838,-1.38626541816653,0.0484781039863051,-1.47245312247592,-0.620323503496883,-0.689680869987938,-0.98858053497478,-1.76439541996493,-0.758162431778624,-1.58481404132364,-1.30471489950272,-1.44317937510678
"VU436-1-GBM-vIII",-1.14357542259172,-0.405162479898635,-0.973667095966615,-0.210071159188398,0.623396725995618,-1.15452272612648,-1.26343782674827,1.89157134876835,-1.17468494951055,0.301230621478505,-1.30156370308674,0.823390571255287,-1.16017203740839,-1.24674970617947,0.858153464986111,-1.07509522530864,-0.528055714185128,-0.877812082628746,-1.11763564750492,-1.15446636439291,-1.10501186516638,-1.23373124151797,-1.01392169155487,-0.625134830575846,-0.413869141242924,-0.331151410183631,3.10888196788552,-0.34947217603336,-1.38851715860912,-0.580628960424133,-1.25054192506378,-0.128116865958269,0.22254636945319
"GBM-438",-1.30109728497203,-1.34065393539795,-1.21230232755727,-1.27903471782874,-1.00814505014114,-1.340323232878,-1.44841387124565,0.94639566208061,-1.37212494534903,-1.35957440123603,-1.44814282730761,-1.19415985941982,-1.39129577122517,-1.43449565117323,-1.19991960329151,-1.30578861154944,-0.793551441151078,-1.11277711446198,-1.30784162510791,-1.32426756539543,-0.0175206456101178,-0.862386116797745,-1.21968921657444,-0.886880008118056,-1.26175513272991,-1.26295596565012,-0.299895254820798,-0.670005402788949,-1.56060244472701,-1.21836850693017,-1.40593820288785,-0.41271100507582,-0.200962029223741
"VU439-1-GBM-vIII",-1.45911328934776,-1.49396528445521,-1.36477925809619,-0.261157971903084,0.540065829470629,-1.49038207928618,-1.6192555572087,-0.756391931500587,-1.55987841743983,-1.51753264060467,-1.59261483402226,-1.35917293618903,0.562149199419893,-1.58623607007376,-0.000901712005911492,-0.92816523089545,1.14376991744323,-1.38400493093673,-1.50580456848086,-1.48248729328967,-0.244334875722224,-1.54004963441133,-1.37636085942869,-1.04062146869829,-1.46144419824693,-1.44337714543525,-0.631171483558571,-0.950434714125367,-1.75375731965222,-1.3540984210121,-1.57857831274658,-1.29044847245045,-1.4330006508098
"GBM-440",-0.503117280359524,-1.48912386529343,-1.35893982370678,0.873240288059721,0.251131010650815,-0.726041467127243,-1.61401061785003,2.98375958904081,-1.55543018611648,-0.998892850682887,-1.18747445796549,-1.3517542488787,-1.55496352372964,-1.11108719013175,0.686565056025255,0.251710984350181,1.67542801439965,4.24125036983148,-1.50154365473881,-1.02858847788073,-1.48025612175168,-1.10335715042544,-1.37205516862915,-1.03282444408442,-1.45666461742729,-1.43874548149625,-0.606755344361424,2.57682167171792,-1.74456271435521,-1.3517749557738,-1.5720578160903,-0.365310309756885,-0.907640519615269
"VU443-1-GBM-WT",-1.31977591447445,-1.36704599459716,-1.2405992192379,0.539407536271609,-0.321483853980897,-0.79586455965425,-1.47034796312204,0.887212111970496,-1.39553698781411,-1.38450213747124,-1.46552388865832,0.435831069965718,-1.41870196442239,-1.45675819234769,-0.0786250657990876,0.411297639187046,-0.825033397011273,-1.14063880114672,-1.33039587206199,-1.34440225447709,-1.36024757981101,-1.43754032753129,-1.24408872090605,-0.917917231278565,-1.28567566898918,-1.28924401012705,1.12351575132825,-0.70801359603471,-1.581007976084,0.084876367283391,-1.42436478479636,-1.13622360699077,-1.27393342497998
"VU445-1-GBM-WT",-1.25469938346758,-0.593739366604602,-1.14201256711689,-1.2041230126903,-0.185555178469785,-1.28559588594682,-1.39392936881798,-0.400233237219103,-1.31396919895597,0.260758711735534,-1.40496809800058,-1.11732456994805,-1.32321851467852,-1.37919527742162,-0.394780329890573,-1.23783811343581,-0.715349949602701,-1.04356840756092,-1.25181665129778,-1.27425279741083,-1.26598078906228,-1.36226705125545,-1.15908060508137,-0.809783237020043,-1.20233628269346,-1.1976562016483,2.03402593419716,-0.575592672649923,-1.50991490183607,-1.17367647184925,-1.36016639011413,-1.03985475169507,-1.19144967973194
"VU454-1-GBM-WT",-1.47714757255139,-0.370220424968028,0.343422113590835,-1.50224852655925,1.54162994765937,-1.51312615875632,-1.64296576547661,0.384558777271729,-1.58918581862578,-1.54764513365596,-1.60671202887808,-0.936875328932078,-0.182552733932941,-1.60894400660847,-1.45833273811869,0.581064004501302,-0.593304856676211,1.99602213976146,-1.13998119005252,-1.50262941697603,-1.10662533660382,-0.847598330448428,-0.771886859630648,-1.09588270271144,-1.49452784527632,-1.47492672479643,1.68306720461057,-1.0701530730274,-1.77946680133639,-0.871041178699212,-1.59701960986858,-1.3336899140517,-1.46352203693036
"VU456-1-GBM-WT",-1.39036967236839,-1.44736412605609,-1.31460315034151,-1.39144759964881,-1.14539402061149,-1.44562198040751,-1.553245371165,2.7486310115343,-1.48402014217876,-0.878072898908102,-1.53121363515568,-1.29825856759758,-1.50804117926932,-1.54089693719353,-1.33088020535114,-0.781984822714386,-0.944015872129936,0.450499767174884,-1.41563708575758,-1.42049902410981,-0.453384732023635,-0.486931733862468,-1.33630387519744,-0.983997310775701,-0.110592047053904,-0.337694979460968,-0.462306711711473,-0.83691772867187,-1.65812836332261,0.507060589671789,-1.00828672030992,-0.580581267762076,-1.36341019106039
"VU468-1-GBM-WT",-1.373643853309,-1.4381361435829,-0.644719421092172,-1.37934808334286,-1.11967944622711,-1.42589350837125,-0.633909050730328,-0.610201021717111,-1.46305577827663,-1.45639208906688,-1.51564972629531,1.15736297737799,-1.49773962286751,-0.637773775390102,-1.30634380167871,0.154647927072314,-0.915825286879272,-1.22099007284824,-1.39544083669519,-1.4024693733609,-1.42727009856217,-1.49984875392659,-1.31445528643795,-0.973096734178733,-1.35466092210618,-1.36505700121294,-0.431744029689161,0.0500390768027287,-1.6398561862743,-0.825606354458767,-1.47750583494935,-1.21599417131413,-1.34221041017142
"GBM-471",-1.45624234563008,-1.48879453250827,-1.3585428999238,-1.44469856258977,-1.20114311277229,-1.48682677147764,-1.6136466723532,2.45676021510278,-1.5550011230585,0.0662225533461069,-1.58947504596948,-1.35125112637775,-0.652999691607283,-1.58160962759979,0.348492506632995,-1.44803797603866,-1.03201516439748,-1.36260789004662,-1.50125300640286,-1.47930590283453,-1.47990849690265,-0.130001087651737,-1.37176157386978,-1.03229456238586,-1.45633884423904,-1.43842916149448,-0.605111235417001,-0.182257875325598,-1.74357520523569,-0.0212421649525589,-1.57116607662232,-1.28387100172498,-1.42827295733188
"GBM-475",-1.39569952953757,-1.45030892857132,-1.3180719841549,-1.39531447181283,-1.1535882386733,-1.45190866435082,-1.55950415887861,-0.640285370784858,-1.49070065599062,-1.47723828296412,-1.53617323748817,0.896855116189857,-1.51118545250722,-1.547249446336,-1.33869898699376,-1.40833590414507,-0.952999096949479,-1.25388907866776,-1.42207283174247,-1.4262443608829,-1.43997439127898,-1.51061225671487,-1.34014248330225,-0.987431924136572,-1.38290622794512,-1.39609785448274,-0.472050431883751,-0.843591778748291,-1.66395098363744,-0.541390245527334,-1.49926389404681,-1.24417719223897,-1.37016572295721
"GBM-476",-1.3862131108267,-1.44506890477304,-1.31189967134398,-1.38843561174767,-1.13900364830342,-1.44071922450354,-1.54836437051485,-0.627372890837979,-1.47881025269997,-1.47246717057859,-1.52734582187983,-1.29504512779862,-1.50559136836371,-1.53594284661349,-1.32478262223643,-0.775105441175984,-0.187618813951717,2.85802819056367,-1.41061808179484,-1.41601844515299,-1.43450446982783,-0.335964689780064,-1.33087424550603,-0.981305494003785,-1.37075757310327,-1.38274680016873,-0.454709109581968,1.90663375243793,-1.65358751374555,-1.30035496217264,-1.00191485899229,-1.23460740929957,-1.35814179770863
"GBM-480",-1.42560951731183,-1.46686271302034,-1.33757639727129,-0.384420255169691,1.44784814678824,-1.47091085749048,-1.59462710083627,5.51578384031273,-1.52819023218304,-0.933207721129091,-1.56400543644239,-1.32562069818715,-1.52888357006182,-1.56438746990408,-0.057624195129223,0.546198747029946,-0.997788189586198,8.86888914399092,-0.903571341768161,-1.45848592893761,-1.45726516627779,-0.408500977859321,-0.804832792734429,1.10874226245276,-1.42121005248298,-1.42269510292605,3.3607743424009,-0.880779039369543,-0.603809272999037,-1.3383029193777,-1.52877027938056,-0.643128919913743,-1.40807628416527
"GBM-484",-1.36581282270947,0.394586785395096,-1.29865630874129,-1.37370291505575,-1.10763987924728,-1.41665663526809,-1.52440855545838,0.245147688028071,-1.45324026044552,-1.44594111539081,-1.50836270219795,0.947436845664131,-0.820739688287361,-1.51162830821965,-1.29485585437526,0.961642653713211,-0.902626451298628,-1.2093090380617,-1.38598495032923,-1.39402788859939,-1.42277135182845,-1.49079069073971,-0.340838193112597,-0.967461017701599,-0.737010222659023,-1.35403571720096,2.78686484362713,-0.801691759328603,-1.63130115066874,-1.28070471156574,-1.46978047550841,-1.20439755663621,-0.738920094407901
"GBM-485",-1.38875843123957,-0.234793140067173,-1.31355499251121,-1.39027965259714,-1.14291686958462,-1.44372148600178,-1.55135330992196,-0.630841699729551,-0.902229798101047,-1.47374711438379,-1.52971432382198,-1.29701252902808,-1.50709129526298,-1.53897654351755,-1.32851655053638,0.215637788739053,-0.941300200613932,-1.24353549753367,-1.41369152918892,-0.331217320360103,-1.43597132936629,-1.50806937687919,-1.33419914449989,-0.982955230099564,-1.3740172035392,-1.38632904886705,-0.459361449378949,-0.8348976291493,-1.65636815755518,-0.527676784939563,-1.49241645824824,-0.577668434386004,-1.36136796169219
"GBM-486",-1.32723772771751,0.0622893371140105,-1.25190337413067,1.35825256556379,4.91572582659788,-1.37115646094824,-1.47911028142899,6.92953251830155,0.0554914931466723,0.714431932762725,-1.47246734421262,-1.23744863800989,-1.42965029954058,-1.46565172088726,6.18611789709976,0.242984652048268,0.460873392390461,5.73758079806493,-1.33940593238721,-1.35244574019509,-1.37105641022509,-1.44617132124091,-1.25383593199143,-0.930316104695748,-1.29523154000302,-1.29974566274492,0.563515640816608,-0.723197260321718,-1.58915965895194,-0.757538732581349,-1.43172590906361,0.638596598699781,-0.262642368620879
"GBM-499",-1.33583931666686,-1.38974285581751,-1.26493421404049,-1.33512744508244,-1.06155807315119,-1.38130222459975,-1.48921102475566,0.322258549644537,-1.41567106961137,-0.788810811691308,-1.48047139746625,-1.25169293689864,-1.44227096898092,-0.912807486008304,-0.119060653978348,-1.35666889454923,-0.85210750963396,-0.411980767368838,-1.34979225978537,-1.36171785082188,-1.3835162659219,-1.45612068042428,-1.26507200832139,-0.942038566789708,-1.30624704948263,-1.31185141990678,-0.362838235023145,-0.740700196228493,-1.59855649360745,-1.25183321220653,-1.44021142901559,-1.16001116384861,-1.29429360020376
"GBM-505",-1.38718107452973,-0.828565289100454,-1.31252910538639,-1.38913673983079,-1.14049181307158,-1.44186095901468,-1.54950103874805,1.70102373906804,-1.48002351126999,-1.47295390271657,-1.52824654302243,-1.29579316832671,-1.50616168588759,-1.53709653574209,-1.32620260340887,-1.40330948948494,-0.93864163970032,-1.24118265797261,-1.41178688769667,-1.41706186475721,-1.43506223364031,-0.686684885347015,-1.33213867631247,-0.981933382453897,-1.37199718283229,-1.38410909887881,-0.45647829786631,-0.832918920577599,-1.65464496893475,-0.524543633816387,-1.49086038623508,-1.23604082243001,-1.35936868043047
"HD-1",-0.494166211099847,-1.41589233683777,-1.29123376015933,0.546176821731838,-0.391013624956227,-0.853294228374646,-1.51094351311093,3.85071910193055,-1.43886792422075,-1.43063831526009,-1.49769270371112,-1.27052760174886,-0.168006457838857,-1.49796163529034,0.134458131834764,-1.38377262759606,-0.88330010438502,-1.19220512543128,0.137448259489859,-1.38166747529095,0.651117278284675,-1.47752745471822,-1.28924724870741,0.175236293662739,-0.0145897543547788,-0.678504769940126,6.07612916584194,-0.77835904355043,-1.06756643291702,-1.26965973330322,-1.45846864609167,-1.18741725584229,-1.31775094130545
"HD-2-1",-1.27049048824653,-1.29740791507443,-1.16593504929844,-1.22961853181195,0.266808007172799,-1.30422184189833,-1.41247267484621,-0.433773974737144,0.188961440300175,-1.31872782008409,-1.41966222536806,-1.14347476354363,-1.34638799123532,-1.39801625785202,-0.429288011058154,-1.26096444891009,-0.741965117678621,-0.314504205588643,0.145143121339335,-1.29127486987814,-1.28885503799439,-1.38053244085653,-1.17970819606202,-0.0746779411624093,0.751339315880515,-1.21988038381944,4.1863298589478,1.58959255973837,-0.975957909104664,-1.18888700046939,-0.389817795903048,-0.352353848041977,-0.571941056314287
"HD-3-1",-1.32552122623816,-1.375163860427,-1.24930298760742,-1.31846837812632,-1.04569485575709,-1.36913180964026,-1.47709461421159,-0.543953883980112,-1.40273823793633,-0.77077261756656,-1.47087008476072,-1.23460609807235,-1.42713176512881,-1.46360587031481,-1.23574898061824,-1.34155787957921,-0.834716851106489,-1.14920870592726,-0.307681271255298,0.240768928555286,-1.36856996721298,-1.44418586368679,-1.25159370189231,1.41354437806027,-0.663349306924944,-1.29732988233511,4.6183830484037,1.82828609568015,-1.58728446116204,-1.24189447695224,-0.517723077145782,-0.459896583974077,0.0244862293647468
"HD-4",-0.794878758404697,-1.3383102228653,0.630228266049182,-1.27635661395658,-1.00559488667521,0.104261147003966,-1.44646604270999,-0.495260455472433,-1.37004586933127,-1.35736072600197,-0.0544118704337615,-1.19141298714036,-1.38886199984023,-1.43251865512432,-1.19748628126582,-1.30335937179609,-0.790755726957453,-1.11030289356958,-0.696588124980921,-1.32247953048744,-1.33078783883222,-1.41401633563448,-0.594392882708371,-0.884123787834102,0.368343219148841,0.606819619467531,-0.296902558173441,1.17719183448403,-0.575071954263455,-1.2167707604634,-0.906550539452088,-1.10610694031649,-1.24815605682448
