"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000152583","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000239219","ENSG00000254977","ENSG00000268632","ENSG00000269161","cancer_type"
"HD-4",0.780453350432156,-0.385368895166864,2.34108446864798,-0.353202670960568,-0.413903598803965,2.68987125765612,-0.310664360138799,-0.584899567305852,-0.31305958687025,-0.370760915008662,3.35777066280499,-0.444898074588484,-0.350115671453924,-0.333308707261974,-0.30182762357968,-0.40130309163556,-0.400129986702992,-0.214562667724244,0.71369598475508,-0.342724879396431,-0.394343205556342,-0.376507868490303,0.72238370474707,-0.577122113574566,2.19880717472844,3.31199871068408,-0.6203598158866,0.70060671940031,1.83398742160286,-0.392036649408754,0.821079966696005,-0.457503371179316,-0.372098476481143,"HC"
"HD-5",2.21050831353024,-0.436592974973746,2.34774888926117,-0.390373055966712,-0.450642499565591,-0.425310535203802,-0.362658338336704,-0.611075540603189,-0.358409487708708,-0.422423706143296,-0.345817498171348,-0.490565326515953,-0.39977556223635,-0.387512586186355,1.47323873761721,-0.45135847945828,-0.427673027014657,-0.236024283305627,0.670988634212496,1.56926042439762,-0.445692027745395,-0.436253929446541,-0.489823806527534,-0.620172563547371,-0.380674906129571,-0.326907700231997,1.20885199603807,0.997286186200489,-0.272321685164803,-0.441025642953131,0.775586609806303,-0.501999999312173,-0.417276804633839,"HC"
"HD-7",-0.676940389125307,-0.64495318236633,-0.657882722270373,-0.57111920399601,0.827599196192344,-0.686576379801754,-0.658646181349282,0.418332572003704,-0.627620452881876,-0.655865263370165,0.454118291097041,0.668664986382445,-0.612856644113562,-0.653468183196778,0.548804079117795,-0.638082993279206,-0.582500681722587,-0.374914458683226,-0.639704670188325,-0.676227695647832,-0.645512819679735,-0.679738709129829,-0.725083857627092,1.41438733239438,-0.643032087371472,0.116689677471573,1.84604543441089,-0.637354334323967,1.15250843535217,-0.72002760103149,0.388129361048857,0.137884012510069,-0.677727659102392,"HC"
"HD-8",0.324564411648616,-0.644730518311309,0.729545212780754,0.87600564471712,1.68867729846712,-0.686376402237408,-0.658447654549366,0.418842127821128,0.317331147538116,-0.65564951876917,-0.671177575901897,-0.651619978143661,-0.612634083247864,-0.653265762603301,0.839824186750154,-0.637929154291732,-0.582358535895949,-0.374680874912103,-0.639239852245961,-0.676048565117656,-0.645285356178884,-0.67952920599563,1.62042860065796,-0.0133779677775792,-0.642842842183746,-0.51608789188523,1.1144070967848,-0.637178379603672,-0.581153707266349,-0.71992266448658,-0.620114396794016,-0.710028668442244,-0.677590301026679,"HC"
"HD-9",-0.712252830128295,-0.695592697806831,-0.708511923023995,-0.619450543469346,-0.677275291744621,-0.729198120663152,-0.709677854757354,-0.793480244339556,-0.674847102443587,-0.705622962646376,-0.710925611932598,-0.708249437774464,-0.669075958290925,-0.702701846833529,-0.561225465536602,-0.687606115551634,-0.628567262607987,-0.449876847282018,-0.690724203213903,-0.714323373467747,-0.697083878808965,-0.725851796833465,-0.77128006955625,-0.811704648949184,-0.686031247081463,-0.572757737398984,-0.841041645132342,-0.695711111425849,-0.669683320353543,-0.752470045334916,-0.693415496702526,-0.76121978231489,-0.72125370752988,"HC"
"HD-10",0.504834016464964,-0.588158965880537,-0.605826302560479,-0.523117623581587,0.197614065926049,-0.618171864316109,-0.554560838438856,1.6621166492362,-0.525789627715648,-0.600723240894108,3.21323994824248,-0.59741374451658,-0.556201217750405,-0.587571520727272,-0.455577641870084,-0.581420782212229,-0.529330535815062,-0.315236104155731,-0.520948260777034,0.509986405087429,-0.587543568042568,-0.626028534400434,-0.67398271859892,-0.710631483176636,-0.534595432755946,6.00866229345722,1.59237630128521,-0.591700734640433,-0.448751428057331,-0.62183716506579,-0.494106074587711,1.24551764144946,0.409104821814367,"HC"
"HD-11-1",-0.740824983775179,1.21262449387936,-0.754081256652858,-0.663895963883954,-0.717565729212877,-0.764295672097476,-0.746214058734067,-0.855086403042642,1.74339109892114,-0.746571793226809,-0.737998393662642,-0.760295062356296,-0.715019274818611,-0.738791318791167,-0.596770556115524,-0.732082641137048,-0.670590073501799,-0.482863285983176,-0.726768253355137,0.408630159228079,-0.742190987045284,-0.760719832817898,-0.811526497046817,-0.861776570370562,-0.723567334097485,-0.607826253039325,-0.913550571222547,-0.131687917395073,-0.704116239674613,-0.779404680113915,-0.72279595608002,-0.806722999202108,-0.759150744939479,"HC"
"HD-13-1",0.799678151940169,-0.737521632705586,2.27725677701266,-0.662276249400076,-0.716124294797413,-0.0614927683508004,1.86720291076366,-0.478303018666209,-0.71057031252634,-0.745109271692345,-0.737056247651144,-0.758396276675221,-0.713358061759297,-0.737513719962154,-0.119987484830277,-0.730481041441444,0.925655944078512,-0.481665080101513,-0.725491208417852,-0.744328924356252,-0.740567046026321,-0.759490685033413,-0.81009795038779,-0.859968253144811,0.315661948690486,-0.606569008593629,0.736277176141613,-0.749610424977518,-0.702898742126077,-0.77846977310685,-0.721768806884676,-0.805089554539664,-0.757805992196418,"HC"
"HD-14-1",-0.744148129010532,-0.744315371147024,0.786015738607827,-0.669335950965214,-0.722391595398592,1.86697440127411,1.1506069597623,-0.259177889515933,-0.716294694547953,-0.751467005433299,3.11698248845037,-0.766673486039438,1.48963153248619,0.460753173567021,-0.601062400990668,-0.737450713722531,0.693291811757883,-0.486885336461246,-0.731037025525355,0.374575104504373,1.62331398504881,-0.764825069033568,0.284357573639716,0.00230242397231725,-0.728033128503558,-0.168607643510602,-0.223142276687932,-0.758739861396712,-0.708184574007437,-0.782519464067173,-0.726221959899189,-0.812195089105987,-0.763646992188756,"HC"
"HD-15-1",-0.721063258136265,-0.708729942961142,1.01518810559983,-0.63273749737732,-0.689477417906698,-0.739934457827485,-0.720826263401134,-0.811588764800325,-0.686112095465454,-0.718040071381513,-0.719287580028531,-0.723795835404512,-0.682886147573385,-0.713714348509063,-0.57193961050868,-0.701014617757014,-0.641162035571918,-0.459760889048254,-0.701716655229814,-0.723878650023512,-0.710684582574971,-0.736523517274476,-0.7835383826342,-0.82677124799123,-0.697447145399815,-0.583364010912816,-0.862037020643744,0.157423931129657,-0.680199206456212,-0.760804731266531,-0.702460786208192,-0.774969407939049,-0.732798868546273,"HC"
"HD-16-1",2.14569986228578,-0.746274225855607,2.6364147566407,-0.671378190988691,-0.724197145097741,-0.101347136089342,2.57726360184121,-0.865776004815887,-0.717941858202581,-0.753298010760402,0.908385242758142,-0.769068481814041,-0.722679566301418,-0.0429361227389553,-0.14684272527363,-0.739461519248778,2.05931728325625,-0.488394362296562,-0.732631483303659,1.29626038072432,1.60818867212154,-0.766357080975314,2.03624584974689,0.656362978936078,-0.729702327557983,-0.174586302592206,1.55829483023406,1.60445819914401,0.00894300486350144,-0.783678811513424,-0.727498684601988,-0.814243785768666,-0.765326872981556,"HC"
"HD-20-1",-0.210458683329011,-0.248508942591897,0.777457855128494,-0.25389123094421,-0.315744993810983,1.03206456544718,-0.171747401216751,-0.508277951606616,-0.191894203296135,-0.232728818166029,-0.153403223213191,-0.322884795744133,3.2938552401136,-0.188487359041845,-0.214255695014014,-0.267565637895704,5.07945059913718,-0.157221751074819,0.827801030504966,-0.213696029173521,-0.257149967609109,-0.216878977159485,0.922395717813023,-0.462100378409734,2.08169595388635,-0.219391151776121,-0.568093541674621,2.90211868731794,2.92469637803141,-0.261148376579649,-0.159154433545239,2.36324780101996,2.16754865494193,"HC"
"HD-22-1",-0.445010694884594,-0.509761277328564,0.477620771351622,-0.44346710819816,-0.503120221161462,-0.4999496334126,-0.43692636094946,-0.637624081679676,-0.42318713269168,-0.496218662274945,-0.420670348087618,-0.548897261394995,0.618630065974367,-0.464937223522821,-0.381421987013415,-0.522857426135476,-0.467015412644476,-0.266679982418259,1.27252892154487,-0.459999551386564,-0.519038511697002,-0.521595000853529,-0.562210236653565,-0.666989169735197,-0.440243557637329,-0.368733703353794,-0.668418321141003,-0.54359619179863,-0.340601609229005,0.647051164083798,-0.391179015485064,0.408696862456438,-0.481809375772735,"HC"
"HD-34-1",0.475734454627437,1.77062320704172,-0.614752642703142,-0.530912550894141,-0.600058558840024,-0.640698058839938,-0.576975041777661,-0.687138624449649,-0.54533962050363,-0.609269001070171,1.43051571449838,-0.606727038614783,-0.564950795003615,0.564156459179067,-0.469707342295949,-0.590264104128542,-0.541204128248486,-0.324488041251005,-0.539359070495773,-0.590079567553912,-0.596505092262153,-0.634374938991826,0.387473369349059,0.0972436222478397,-0.552573343309379,-0.447605825640775,-0.721946938627267,-0.5988600607921,-0.469358414053334,-0.64295594267667,-0.513717910173903,-0.670793790354164,-0.603499722984189,"HC"
"HD-39-1",0.896106714526054,-0.725383814585638,-0.739686595626497,-0.649750458353894,-0.704907261938465,0.508455315514056,0.99016598193002,-0.835146322986003,0.469603476287187,-0.73372210277099,1.77070421014647,-0.743717648672626,-0.700476730447653,2.61002352809995,-0.585549591172208,-0.718045009315147,-0.65724817093107,-0.472388708720037,-0.715521833703472,1.72351558122566,-0.00944869224935145,-0.749879178330168,-0.798952646030036,1.09299682357321,-0.711822948864777,-0.596792746983474,0.947562697001973,2.20419256138129,-0.693387789918457,-0.771122404760628,-0.713715168072348,-0.792393439207136,-0.747313393100852,"HC"
"HD-40-1",3.1798593890136,-0.699941130491572,2.09576957758042,-0.623835929318249,-0.681317079315004,1.6822909151745,-0.713378598852083,-0.11438359171752,-0.67858302281965,-0.709737516127893,0.191899207498124,-0.0102953169994433,1.90234539142192,0.172017925551389,-0.564769811144353,-0.692041870151351,0.677053611633763,-0.453141159597992,-0.694372651172567,0.0984143470774289,-0.701583401692411,-0.729397388222947,1.50866793066892,1.38337819440657,-0.689817262011385,2.19696472871309,1.68668349568869,1.09940569890616,-0.673174967139054,-0.755248090523841,-0.696425872575796,-0.765771472172814,-0.725084441557185,"HC"
"HD-45-1",2.98629478343171,-0.727352857103592,1.83186260427149,0.884938986703307,-0.70672861438208,1.86080848084789,0.574713929061837,0.446457651217239,-0.701968529256721,-0.73557181995316,0.0573185358427559,-0.746089535801994,2.64154187931261,2.5224143416989,-0.587160929095207,1.40239878575568,2.96582631008584,-0.473889279209036,-0.717144408960222,-0.737183149065133,1.28263647226843,-0.751445431773144,1.04956629870063,1.07986260563303,0.371882181168544,0.86906289356106,1.65605647557507,-0.736167732454188,-0.694936521785568,-0.772324144689042,-0.715030174337816,-0.79445318984461,-0.749020487988936,"HC"
"HD-46-1",-0.751956162484689,-0.756761898459537,-0.772715949351303,-0.682364732343207,-0.733852177803223,1.58609040128404,2.3721901794393,-0.881665570185772,2.22488737242676,-0.763084768275089,-0.748509534721521,0.143076860517791,1.72883033773551,-0.753156479038648,-0.611287509131085,1.76018667948721,0.517037470584044,-0.496503829596251,-0.741133157409042,0.292683127685977,2.03742070079751,0.400823301321267,0.541009726940631,2.06433288322672,-0.738613237249661,1.65989457920905,-0.945890433380609,-0.775797405683498,-0.0413893265201022,-0.789823061506913,-0.113758817462245,-0.825212258652668,-0.774288291804418,"HC"
"Control-2",-0.711633919273765,-0.694678531042079,-0.707557923052859,-0.61853016482907,-0.676425234334771,-0.728446718183442,-0.708898519247726,-0.792234604704579,-0.674060800598236,-0.704757402981996,-0.710337747026762,-0.707172953842828,-0.668117080656746,-0.701932001642814,-0.560480590988517,-0.686673897958033,-0.627693768700234,-0.449191498432826,-0.689955945680157,-0.713653225908287,2.98707768962416,-0.725104746743666,-0.770423835911642,2.23202460049511,-0.685234394646793,-0.572019240077397,-0.839606265203485,-0.694577672057245,-0.668947909610665,1.12879745882857,-0.692780563606757,-0.760262808738227,-0.720447210742647,"HC"
"Control-3",-0.698347941211442,-0.675318916404386,-0.687389157885409,-0.599161981008697,-0.658395038321209,-0.712403026679442,-0.692286304301638,-0.76626384205413,-0.657335900389552,-0.686381886243135,-0.697703938266381,1.90782320286662,-0.647873752582485,-0.685521826851291,-0.544725534603246,-0.6669565676134,-0.609279234060066,-0.420155757596932,-0.673585016548032,-0.699301113028355,-0.676135234498373,-0.709149021368445,-0.752193035676935,-0.788539615422503,-0.66828434530266,-0.556365488946448,-0.420682158461496,-0.670937325985423,-0.6503045453419,-0.739263708265387,-0.679165575763641,-0.739989608261307,-0.703273118673256,"HC"
"Control-4",-0.693800497169327,-0.668805166945158,-0.680617441749883,-0.592696350050778,-0.652316820629719,-0.706948894680112,-0.686650899775916,-0.757690668569184,-0.651677478332314,-0.680180038435177,-0.693373509685283,-0.676979171515479,-0.641089279492645,-0.67995487300139,0.081861830665578,-0.660332788349113,-0.60311758898907,-0.409511873926944,-0.668033594368789,-0.69440334272048,-0.66941478576155,-0.703722750788032,-0.746017174933797,-0.0869452900519282,-0.662549366221295,-0.551092268899349,-0.405838948046948,-0.663130356098033,-0.642237832571883,-0.734930942462998,-0.674512028348956,-0.73316506150144,-0.697454269456426,"HC"
"Control-5",-0.619229351018757,-0.619293319166759,-0.637461184876422,1.61849782727313,-0.6151262297004,-0.663457323593397,-0.633893855251848,0.734420433334544,-0.594985033998851,-0.630980162724952,-0.61918887289432,-0.630456814835188,-0.587231032772063,-0.630089784885364,-0.504326395547046,-0.612767993804849,-0.565864953946762,-0.347982486886253,-0.586111633076321,-0.642946900064034,-0.619309742050995,-0.655541478259937,-0.704782893066014,-0.736026049663376,-0.598226598166577,-0.479661162329534,-0.743673997673882,-0.616915038914099,-0.521687964849466,-0.696585141335557,-0.563520367782816,-0.691495217595441,-0.652957312542176,"HC"
"Control-6",-0.100341400628686,-0.74277402045982,-0.757965895450809,-0.667731111259944,-0.720970394376138,-0.767215125520936,2.40453368087869,-0.860552692033439,-0.714997542661582,-0.750025581121248,-0.74021605579007,-0.764791616683643,-0.718948510336812,-0.741804999365029,-0.599797639548587,-0.735868871521145,-0.674202397917375,-0.485699162095503,-0.729780962269655,-0.7479870074766,-0.746029914249653,-0.763617675571703,1.16661417093777,2.0892920529064,-0.726718628275065,-0.610796781305939,-0.920143932848562,-0.756657765223007,-0.70698771184886,-0.781604605858681,-0.725215067840371,-0.810583029193595,-0.762323811124863,"HC"
"Control-8",-0.750667739631694,-0.754692947401736,-0.770531524301417,-0.680190267160278,-0.731949088857171,-0.776579996700707,-0.759065559472318,-0.878501668482005,-0.725003777491568,-0.761156291216179,-0.747293935789295,-0.779405501433092,-0.731672017402539,-0.751484551198304,-0.609586299072307,-0.748109839280477,-0.685923663952733,-0.494899952501375,-0.739460677443297,-0.756205145178883,-0.758440073481083,-0.772910344768389,-0.214444216771169,-0.879898139988933,-0.736858813166601,-0.620384909386153,-0.94200266492758,-0.772930901605743,-0.716206303652525,-0.788619318944462,-0.73294881634191,-0.823048469005281,-0.772524795828956,"HC"
"Control-9",-0.74252445621903,-0.741754256358665,-0.756892239563028,-0.666670364125648,-0.720029890653502,2.62232876202618,-0.74842295625529,-0.859038121136261,-0.714138829410395,-0.749071603370171,-0.739604527627093,-0.763547846080291,-0.717862329560313,-0.740973063858887,0.905712108583336,-0.734822504537807,-0.673203487177833,-0.484914972249383,-0.728949247620583,-0.747278531566537,-0.744969000731263,-0.762817935184563,-0.813966695981413,-0.864871109812097,-0.725848432499733,-0.609976072326042,-0.918314196670142,-0.755283771230237,-0.706195094998721,-0.780998066309509,-0.724547797443697,-0.809516474766829,-0.761447738626716,"HC"
"Control-10",-0.725353061272497,-0.715212244988305,-0.729023507972714,-0.639336470735913,-0.695488539229578,-0.745189346564282,-0.726291745267737,-0.820674419220704,-0.691646487701346,-0.724152001723468,-0.72335458869704,-0.731520998592888,-0.689721774253889,-0.719113088045871,-0.577233278557365,-0.707639067168928,-0.647406802115308,-0.464662755643716,-0.707107459399742,-0.728541713301185,-0.71740335265567,-0.741745059399998,-0.789554910954145,-0.834223276452451,-0.703055546454094,-0.588593121364999,-0.872665617985764,-0.720443500587726,-0.685351687923169,-0.76485351661324,-0.706869555689259,-0.781752186534168,-0.738464611444002,"HC"
"Control-13",-0.160001162647953,-0.756269311991584,-0.772195782492334,-0.681846703437604,0.801706122985042,2.58330344048272,-0.760355577823592,-0.880910950398889,-0.726322969007161,-0.762625725202773,3.12126534263763,-0.781349099017831,-0.733358745028835,2.4976101872916,-0.610882420209851,-0.749730347509637,-0.687480423532753,-0.496121785573547,-0.740735174089494,-0.151304590561585,0.598427065293094,-0.77413181344977,0.544709701079742,-0.881733159446549,-0.738195690132065,-0.621652440435158,-0.94496218839165,-0.775113774836322,-0.717419236181275,-0.78953683987271,-0.733962672163952,-0.824697092278331,-0.773868624618235,"HC"
"Type-Unknown-3",1.76324875025522,-0.358665420109295,-0.411498346325207,-0.333825486389678,-0.394751350021182,-0.345816516161342,-0.283559531605277,0.375083694268797,1.5267863181381,-0.343828736633382,-0.266095823882361,-0.421091413202074,-0.324227619196672,-0.305051841851467,-0.284740997680725,-0.375208863974276,0.985340415080286,-0.203374575746151,1.5244576075015,1.71718873816378,-0.367574701412779,-0.345361824392506,-0.412728980987721,2.13958033810885,-0.317231595171459,-0.282361113142553,0.543183592726984,-0.463692820188226,-0.199600474511986,-0.366498340626238,0.844795975369461,-0.43430696425563,0.740924827543286,"HC"
"HD-17-1",-0.0795796111816693,-0.102731198287375,-0.174229163979102,-0.14810865951383,-0.211190376110696,-0.0847376213016006,-0.0237786160733926,-0.426663672984939,2.63036780741988,-0.0857025526971938,-0.0042692503810738,-0.192921134128919,-0.0761086573514057,-0.0342294547136388,-0.120977581361992,2.49093022867143,0.418895945960998,-0.0961445014613691,0.949341158717939,3.14209690834909,-0.111017221064218,-0.0468486705123258,1.0677865119155,-0.339583829318168,0.901122608718074,-0.13605861306553,-0.49997440351189,1.36748271820995,0.0392347679224809,-0.121731426551961,-0.0296856568834716,2.46759904435116,0.97133427214674,"HC"
"HD-18-2",0.936811113404025,-0.21121208295414,-0.274798640862028,-0.226827033061455,-0.28899496472081,-0.195399139251754,-0.133889969435325,-0.487397149062229,2.51470402398015,1.05608528275426,1.15388678037486,-0.289633928347355,1.67566354629549,-0.149020872348758,-0.190390730380692,-0.23111971674349,1.16284940687057,-0.1415952943975,1.7813546301556,-0.178533289267195,-0.219762281564398,-0.173377162040599,-0.266851321628178,-0.430754835531642,0.81280485627613,1.20333802498996,-0.55401290698484,-0.385715706779987,2.96566597421591,-0.225478909740855,2.07753595515341,1.44269034330805,-0.218496622785789,"HC"
"HD-21-1",1.10663228594352,-0.0220592484957495,1.05065851687023,-0.0895696395010524,1.41473340871629,-0.00244404075638814,3.07510219118819,-0.381499145171323,0.00858711742018796,-0.00433968374526943,0.0782600028045649,-0.121000539976643,0.00209987720814548,1.36387459918512,-0.0693584035712143,-0.0462824581284357,1.02562021799737,-0.0623449606759467,1.01660025349706,3.00549103060695,-0.0301488165733779,0.0472444053981048,-0.079719763371337,-0.271784392963107,1.97626519187775,-0.0899432172556794,1.44959826909921,1.4644789829456,3.30936187790848,-0.0445794768740819,1.14374414104125,0.935735193271572,1.0424848683926,"HC"
"HD-24-2",0.0855231550608615,0.0811661081832502,-0.0037433132346316,-0.0146649020295271,-0.0792956711550178,1.36836659378277,0.162882668606353,-0.323707998374439,0.0999749902146972,0.0997697519344105,0.183861908033638,-0.0289731499964913,0.102173123188983,3.34588047670728,-0.00330808431287762,0.0545877826096234,-0.149275457885278,-0.0190961032704541,2.1369729700791,0.0971150733321503,2.71509765639626,0.167643024087305,2.4008738832444,2.43309198896568,0.0408492976164702,-0.0309353688875635,-0.404824334153626,-0.231098606833117,0.210845885268548,0.0541417954460978,3.43898723886434,2.60654557193838,2.22768052206861,"HC"
"HD-25-2",0.0920919870306054,0.0884827057993221,0.00303969187333062,-0.00935566560498505,-0.0740480658345724,1.37583026630822,1.42952791505631,0.344801617825875,1.20476131961149,0.107149012935891,0.191346955050268,2.69251351062409,1.3119567708134,0.168107714540478,0.00137355229244824,0.0617374499652164,1.14819394122496,-0.0160306308209399,2.14307307964371,0.104013016522859,0.0806623327323268,0.176176859908469,1.25695711533031,-0.17888119409224,0.0468059733843584,-0.0267529015501832,-0.401038662769978,-0.227229402018372,0.217673660596876,1.24758145811574,1.24191915164153,-0.0458844888521074,0.0458265151408847,"HC"
"HD-26-2",-0.150984784101993,2.40464262506978,-0.247962463123211,-0.20582165121688,-0.268233419234524,-0.165869979345566,-0.104507616643305,-0.471190896338018,-0.133246689324444,1.86628509407464,-0.0856339555524694,-0.263826876190913,-0.153213612390937,-0.118389681036766,-0.171868374868737,-0.202832882092168,0.37613095289673,-0.129467106050407,-0.151278899589178,1.01834512634657,-0.190744513328433,-0.139614024427475,-0.238213375544614,-0.40642656612819,0.836371757243347,-0.181523286973215,-0.541125786438617,-0.370407643987218,-0.0349851969395701,-0.197794705893867,-0.100321398974539,1.48613761318463,0.901187662758546,"HC"
"HD-27-2",0.132869739086943,0.133902409767631,0.0451469800126356,0.923815586156995,-0.0414721756867088,0.15665268765311,0.216411597289024,-0.294183359812369,2.34328123878142,0.152957716349578,0.237812352974816,0.0180422767179917,0.153299058234048,0.21616956638752,0.030436042791327,0.106120890438889,-0.120919300275359,0.00299909562925878,0.112321037178215,0.146833813039551,1.36978658233954,0.229152890168796,0.0745752976713004,-0.140708937980674,2.77775243358714,0.708373201072992,0.957800136994987,1.664604504454,2.57543910790175,0.104577027227972,0.180474432354458,-0.00642992597851662,0.0858855322714158,"HC"
"HD-29-2",0.950701571685825,-0.19574039873103,2.37298318257516,-0.215600116708155,-0.277898373558391,2.83919970562777,-0.118185745655922,-0.478735262071485,-0.145176951556277,-0.179508335333717,1.16971466785936,-0.275840624420325,-0.166277709742514,1.18009009638309,-0.180490937197329,2.0487945706842,-0.298167289837303,-0.135113043463081,-0.162513982395978,3.13981004530093,-0.204252920241901,-0.155331504760371,-0.251544966923966,1.16232165887136,-0.18458913241055,0.519935849192304,1.00870914801121,-0.377533882627627,-0.0475604827417886,-0.210682309364927,2.09127673594831,0.77669348140819,-0.204850993044032,"HC"
"HD-30-2",0.147756745593908,0.150484084686518,0.0605193691442028,0.0356351889469666,-0.0295794777289726,0.173567679841033,0.233242494934577,-0.284900039897525,0.161343849793974,0.169681405896098,0.254775786375868,0.0328251586898028,0.169374391721058,0.233715827892948,0.0410460804551888,0.122324249717257,-0.112003381386285,0.00994640506158103,1.16045581208946,0.162466687443623,0.142814699196639,0.248493203634546,0.0909797817751905,-0.126773137293733,2.80746183874882,0.00868963003018191,-0.368958608882039,0.920252050950548,0.27553272396237,0.120435185512488,0.195201023007872,1.08561775948572,0.100510145414899,"HC"
"HD-31",3.16552879796222,1.65163108693814,1.83157746176117,-0.255794891219522,-0.317626555864405,-0.236121870312728,-0.174410243445434,-0.509746679942574,0.904091997986777,-0.235374698836314,-0.156087034127802,-0.325223618260034,-0.219978205767203,-0.191263380088136,0.577865144260065,-0.2701291963132,0.333251213366123,-0.158320895595909,-0.20869624079208,-0.216169330300737,2.048439683839,-0.219938837928471,-0.306345007876105,2.33591115111331,0.780304488061211,1.15027731506601,1.57497268173345,-0.406826572316107,1.05843841883225,-0.263657320216456,-0.161484350124989,0.7064295950071,-0.25370528154812,"HC"
"HD-32-2",2.25726486718626,0.018983199587631,1.08870777823473,-0.0597874823084787,-0.123894455878471,1.30493371270989,1.35898383062647,0.294176155537816,1.14323174744728,0.0370542745450234,0.120247367656652,1.02158414509606,1.24457951580135,0.094565293979578,-0.0430967670289431,-0.00617640519878488,1.82100439447288,-0.0451491955864656,1.05081881289394,0.0384902598008468,0.0109935792838392,0.0951149501541617,1.18820027680492,-0.237290930813356,1.00021418686259,-0.0664816702959443,1.72761604412715,2.0524124140798,2.46819765645249,-0.0053278547505992,0.0784118738485249,2.52799525576351,2.17283678723502,"HC"
"HD-33-1",-0.559595231767686,-0.592827306279629,2.45213324757939,0.258022422773714,0.187195892152796,2.67715103286655,1.78493554563637,0.145829798938697,0.462818655771338,-0.60526447647479,2.47142355628784,-0.60236093697745,-0.560849326682946,1.28522608316,-0.463086910815089,-0.586119119585837,-0.535640789835928,-0.320153072089708,-0.530732737270266,1.20533590368682,-0.592304704042593,-0.630464915218198,2.31886546270963,1.21436208284375,1.74257419148299,-0.441691283192817,-0.278830063364821,-0.595508787778086,-0.459703068596472,-0.633060798694969,2.3138254005261,0.271436060093912,1.02487636344351,"HC"
"HD-35-2",-0.412053790447759,0.654640013035178,-0.517543480224388,-0.41682980064003,-0.4767921269334,-0.462503167541386,-0.399666063855421,-0.624321676871616,-0.390688161907133,0.689658254442066,-0.38311664289798,-0.523069881525997,-0.435121955627698,0.805058587304038,-0.357933450402946,-0.486986375562416,-0.44727732180289,-0.251300005728722,0.627427084003355,1.5012629346484,-0.482240550923351,-0.478779350684299,-0.525893935273945,-0.650814558856634,-0.410357940993904,-0.347749580608261,0.102200821104398,-0.524183758368596,0.851344574516392,-0.475894512183115,0.743205827972491,-0.533671340062052,1.28257849397468,"HC"
"HD-36",0.0739811414431825,0.0683102047732541,-0.0156616478313016,-0.0239936958537049,-0.0885161737265014,0.0897419780596725,0.149833540849755,-0.330905429558761,0.0885933519884856,0.0868037434629742,0.170710024259971,-0.0404344350404214,1.29240026142289,0.146761741956064,-0.0115341302370947,0.0420251903009854,-0.156188040155171,-0.0244824070943008,0.0576344658992871,0.0849947824482147,0.0604407070398466,0.152648326443596,1.23700017647842,-0.195834846544825,0.0303828961092339,0.67087800598759,-0.411476090639903,2.34776119917633,0.198848885470001,0.0418468401919571,0.122220392413812,-0.0634076592057929,1.12218841465755,"HC"
"HD-37-2",-0.222410811408845,-0.261821646009873,-0.321717296599608,0.596451746990154,-0.32529312218315,-0.247026032669399,1.0739584856147,-0.515731124182075,-0.203680257475601,-0.246155538933172,-0.167022423862318,-0.334753326777131,-0.230341086478728,2.92485726094937,-0.222774031392203,-0.280574608189927,-0.333698986346212,-0.162799442742151,-0.217608285748377,3.05991826640504,-0.27049509051307,-0.23240647112133,-0.31692007383289,-0.473288824832967,-0.238387986062548,-0.22700123916096,-0.573138585500109,-0.412479344104694,-0.109226838268075,-0.273880200055273,3.27359048999599,0.693078482035494,1.63222364301032,"HC"
"HD-38-2",-0.319386414355469,-0.369836505973233,2.3036563937375,0.494877044260284,-0.402763468862593,-0.357212158100015,-0.294898518992584,0.0170015535909938,1.50882241589145,2.4487306509033,2.03413797212528,-0.431050651013181,2.27297078579931,-0.316872770366041,-0.29188898739482,-0.386125078329471,0.972318429914933,-0.208054982916807,1.50542435719097,-0.328081250773424,2.73852209993397,-0.358391406953895,0.744282931451013,0.93352995773163,-0.326326332911375,0.420415372556193,2.95849773883673,-0.469600377427086,-0.210025219517073,-0.377181992833068,2.48182936581916,1.20855743941859,0.725603468923289,"HC"
"HD-44-2",-0.279634341763212,-0.325559240105984,-0.380806568554845,-0.309802225035937,-0.371006957416686,-0.312044850821853,2.65694438580168,0.651003631525135,-0.260108671277038,-0.310439017008833,2.75282470341325,-0.391576617264946,2.46903389934809,1.82727664129177,-0.26355750334374,-0.342858010905911,1.75474567797422,0.330265267239083,0.763561436982741,2.35265418200013,1.51706209171452,-0.306747878452165,1.56822727764448,2.30921251417531,0.719711184070224,-0.263436262577413,-0.597417280336117,1.72712539881377,0.988983997914833,-0.334836699371255,1.93443013591731,2.02800171146717,2.02703282872715,"HC"
