"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000115423","ENSG00000124107","ENSG00000128596","ENSG00000133063","ENSG00000134121","ENSG00000152583","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197457","ENSG00000198178","ENSG00000213160","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000239219","ENSG00000254977","ENSG00000268632","ENSG00000269161"
"HD-5",-0.131070677925839,-1.37619850797424,0.65230875626931,-1.24240041876778,-1.07289824493472,-1.37151367478854,-1.48034702842782,-0.527805699847385,-1.40576228984433,-1.39406246478556,-1.48238684809276,-1.23094428504214,-1.42735230584358,-1.46652870237339,0.467951849402172,-1.34154489498311,-0.836281195388036,-1.1727859147591,-0.721899090096333,-0.42819172283948,-1.36851732341167,-1.44690121151339,-1.25305093144496,-0.923375980137282,-1.2974332793151,-1.13900462751128,3.14170427201689,1.6409134708716,-1.59114485152032,-1.24990103685204,-0.924978667568342,-1.14537625501508,-1.28499799034566
"HD-7",-1.46845702429926,-1.49744585579381,-1.36566999387782,-1.40725259362267,0.0522932876016119,-1.49660850553507,-1.62216030418831,1.05444947966231,-1.56331611877416,-1.52151083392211,-1.1793245680834,-0.349120361989811,-1.55999947949264,-1.59053715648419,-0.403804126262025,-1.45665873501977,-1.03489629631728,-1.37605937220567,-1.50743492393889,-1.49387298201998,-1.48733700128715,-1.54694248742197,-1.38130121081232,0.723756963519,-1.46792063892252,-0.689158154663335,4.33048675411934,-0.912569332429866,-0.899034410581689,-1.36685407437182,-1.10400174271446,-0.696832972978094,-1.43967122250058
"HD-8",-1.00458771117496,-1.49731628486247,-0.434151946372647,-0.0873811540485157,0.81027027485482,-1.49651275570752,-1.62206518630936,1.05523269413429,-1.01028982319302,-1.52139304727832,-1.60565220051714,-1.35345820064971,-1.5598609309667,-1.59044277281579,-0.129367728259854,-1.45656389478571,-1.03471394964441,-1.37571750943078,-1.50715634530519,-1.49378796885636,-1.48720174439202,-1.54685640828027,-0.102662416725765,-0.432129017726088,-1.46779766187184,-1.33084985975423,2.96550276868231,-0.912294472393795,-1.74115983500138,-1.36681008669604,-1.56985674634327,-1.29119934214561,-1.43958965003818
"HD-9",-1.4848127699134,-1.52691360790859,-1.39966240028776,-1.45133390054235,-1.27239517857504,-1.51701591648993,-1.64661052721058,-0.808171459276767,-1.59095518414874,-1.5486762525394,-1.6207110722253,-1.3965361047524,-1.5949971107437,-1.61349358449862,-1.45057890890275,-1.48718925647477,-1.09399115652994,-1.48577097612224,-1.53801238342765,-1.51195272581646,-1.5180027622128,-1.56588910139906,-1.406484734568,-1.07843595564441,-1.49586274887199,-1.38831803112434,-0.682687983213443,-1.00372884115044,-1.78416304546669,-1.38045341407533,-1.60372522695448,-1.32708308014084,-1.46551991709192
"HD-10",-0.921091818096136,-1.46439660801965,-1.33071935375936,-1.36347204828841,-0.502260625443071,-1.46385622863434,-1.5722910822414,2.96621195199123,-1.50372034265968,-1.4914058221198,-0.134008542152789,-1.31222363918331,-1.52473035980943,-1.5598111881806,-1.35095140061925,-1.42172703501201,-0.966688882623861,-1.28871679792678,-1.43626082487405,-0.93091024565795,-1.45286667545402,-1.52487443694181,-1.35344380227346,-0.996609442993852,-1.39745533340829,5.28581652426496,3.85722792320608,-0.841253541442798,-1.67684550129584,-1.32569425663909,-1.51163510406475,0.0795915258997217,-0.794237008136572
"HD-11-1",-1.49804660092092,-0.416498733346065,-1.43025761580539,-1.49187099799961,-1.30786144386111,-1.5338207241105,-1.66411570146725,-0.902863411383889,-0.175698240047964,-1.57103243340763,-1.63096781916346,-1.43612709571925,-1.62359773090093,-1.63032120413682,-1.48409847119177,-1.51460860033519,-1.14789861151755,-1.5340484545357,-1.55961460943101,-0.979012683051836,-1.54482485624341,-1.58021542936439,-1.42842477727852,-1.11897303272424,-1.52025479461308,-1.42388056792401,-0.817964550643605,-0.122664467340182,-1.80088881693302,-1.39174397050578,-1.61730035092966,-1.35897973933023,-1.4880257264017
"HD-13-1",-0.784528172573996,-1.55131256688925,0.604980406372837,-1.49039371365235,-1.3065925994756,-1.19731669149326,-0.411979067744846,-0.323727251311225,-1.61186194226159,-1.57023396381803,-1.63061087936632,-1.43468269367102,-1.62256359302625,-1.62972549170384,-1.03448476657026,-1.51362122975706,0.899788311646704,-1.53229481392263,-1.55884924002209,-1.52619299409836,-1.54385921024184,-1.57971040595882,-1.42764601561774,-1.11750906064799,-0.844933251629002,-1.42260561228218,2.26004317266494,-1.087925316483,-1.80029741817395,-1.39135207284661,-1.6168257607441,-1.35783473395991,-1.48722712179108
"HD-14-1",-1.49958578984597,-1.55526592620921,-0.396237678805238,-1.49683261799155,-1.3121094853601,-0.27396111642488,-0.755313503963186,0.0130797607111827,-1.61521209668484,-1.57370499445334,-0.17047647573429,-1.44097914844128,-0.251159146040457,-1.07100355936233,-1.48814574633678,-1.51791796468305,0.601708322769663,-1.53993494797902,-1.56217300619321,-0.995174796436201,-0.138221789184083,-1.58190215930889,-0.831011669685893,-0.419434532853852,-1.52315679826031,-0.978474548329127,0.470098440301331,-1.10218646968919,-1.8028650080792,-1.39304963677085,-1.61888332231847,-1.36281554256916,-1.49069590038148
"HD-15-1",-1.48889351639133,-1.53455833121036,-0.242371528031313,-1.46345246170013,-1.28313628417508,-1.52215650531231,-1.65195193695633,-0.836005221165188,-1.59754794229409,-1.5554554236368,-1.6238790728955,-1.40836221488334,-1.6035942257937,-1.61862843905339,-1.460682510945,-1.49545546719567,-1.1101479090696,-1.50023681820147,-1.54460047305266,-1.51648754346295,-1.52609016505368,-1.57027382117681,-1.4131672634099,-1.09063352804349,-1.50328113304821,-1.39907371853385,-0.721858089353982,0.32895906955938,-1.78927113130975,-1.38394717749975,-1.60790456686381,-1.33672123657278,-1.47237621009122
"HD-16-1",-0.16108815935996,-1.55640580767291,0.846118797403346,-1.49869527295331,-1.31369884771606,-1.21639907631258,-0.0717757959970042,-0.919293899511459,-1.61617608765933,-1.57470463927062,-1.00722178189699,-1.44280101640501,-1.62836641334599,-1.30586130136583,-1.05980966770756,-1.51915760666126,2.35406507974165,-1.54214349079414,-1.5631286101596,-0.55775421203769,-0.147215772204502,-1.58253162136216,0.124017285638385,0.110077864090476,-1.5242414925618,-0.984537430653056,3.79364369067954,2.58938090100712,-1.45452068430709,-1.39353561617513,-1.619473227871,-1.36425162959118,-1.49169352656469
"HD-20-1",-1.2523956052371,-1.26675011387401,-0.401983435185119,-1.11792016882366,-0.954152680821859,-0.673718324498156,-1.38887805086466,-0.369800322156089,-1.30831038769887,-1.2904977679362,-1.40948911097751,-1.10339007789326,0.872005676190524,-1.37372820851398,-1.12338112586107,-1.22823840227585,6.2283347280485,-1.05745404813461,-0.627916954027692,-1.2743610975709,-1.25640433139263,-1.35676600816422,-0.483189887556679,-0.795404371075648,0.30268722934098,-1.02997345977525,-0.173461264334745,4.61646495983908,-0.0381951001459802,-1.17449944172336,-1.35687203537275,0.8630934495964,0.250045191619335
"HD-22-1",-1.36103360717991,-1.41877603616928,-0.603293822408355,-1.29082562770111,-1.11909255089613,-1.4072510876596,-1.51593021814187,-0.568612223627657,-1.443672952174,-1.43435112170341,-1.51074546845349,-1.27531725828303,-0.793374727823343,-1.50262987750981,-1.28102148761109,-1.38562329766398,-0.88675016301145,-1.21765222680835,-0.361378860372914,-1.39125374347244,-1.41213143139345,-1.48196553743169,-1.29251185922543,-0.96127762880143,-1.33614272901592,-1.18141984663424,-0.360632589662559,-0.766109115885666,-1.62431178677165,-0.793797113731713,-1.46407806726806,-0.506999687119284,-1.32332177076745
"HD-34-1",-0.934569929984727,-0.0917924715107903,-1.33671249165935,-1.37058152605223,-1.20442398476818,-1.47464183475005,-1.58303014357137,-0.644718717057597,-1.51516183880125,-1.4960714147007,-0.809408340679813,-1.31930824130839,-1.53017714411819,-1.02278918920856,-1.36427592352343,-1.42717885664826,-0.981920494599162,-1.30225751984121,-1.4472949475903,-1.4529881317268,-1.45819547738067,-1.52830374765954,-0.774798855206335,-0.342572320194622,-1.40913790480582,-1.26140306520173,-0.460498468572632,-0.85243717232798,-1.68685533331633,-1.3345469012847,-1.52069667441131,-1.26369663749476,-1.3955896823612
"HD-39-1",-0.739865130462054,-1.54424942237727,-1.42059305147378,-1.47896938224471,-1.2967186371139,-0.924423925142193,-0.832183757825757,-0.872214444698017,-0.921173510939372,-1.56401709255762,-0.680525119667339,-1.42351669396738,-1.61454471037241,-0.068852459224533,-1.47351693019034,-1.50595453734703,-1.13078343057218,-1.51871833107822,-1.55287430976735,-0.354984107846501,-1.10911342406171,-1.57576129917996,-1.42157023525964,0.463566592169538,-1.51262295004508,-1.4126916294139,2.65422884815165,3.52622992762401,-1.79567747841315,-1.38827217673482,-1.61310460907918,-1.34893506287084,-1.48099591084294
"HD-40-1",0.317905919303947,-1.52944401396258,0.483130040388907,-1.45533365601516,-1.27595302304655,-0.362388095737321,-1.64838362247518,0.23563632000896,-1.59314160534242,-1.55092260977405,-1.27866843343306,-0.865603956029067,0.00576336641969677,-1.20563359594063,-1.45392128084323,-1.48992385588534,0.580877730440113,-1.49054847783429,-1.54019900221926,-1.12623732181043,-1.52067831891753,-1.56734588850056,-0.163587920573046,0.698652677901265,-1.49832301195982,1.42042238253253,4.0331725169379,1.80043503925398,-1.78585911095655,-1.38161792498217,-1.60511615910998,-1.33027370511344,-1.46779486456613
"HD-45-1",0.228252149729338,-1.54539523225159,0.305943101673654,-0.0792333684873722,-1.29832191007403,-0.276913376691822,-1.0312345564633,1.09767922665453,-1.60682780894209,-1.5650269531884,-1.32965543232002,-1.42532098323603,0.465927750916835,-0.109702435286793,-1.47503644641604,-0.19872163665461,3.51694765518771,-1.52091449902611,-1.55384676533953,-1.52280169634796,-0.340799268414998,-1.5764048301351,-0.4138637845914,0.452933431110196,-0.808399702418234,0.073813978479635,3.9760330945938,-1.06692639729716,-1.79642977405879,-1.38877592637122,-1.61371220247493,-1.35037889846298,-1.48200969858602
"HD-46-1",-1.50320225491105,-1.56250871236829,-1.44276893413752,-1.5087157091074,-1.32219783588287,-0.408449175865781,-0.170030283432129,-0.943717009062238,0.106094076462834,-1.58004775940398,-1.63495005175955,-0.748934081405818,-0.102253174768743,-1.63701931966952,-1.49778817919157,0.0218511072410499,0.375606765993536,-1.55401214494175,-1.56822390563033,-1.03403972927354,0.108018985337031,-1.10296893653111,-0.691099643792694,1.24993794766901,-1.53003206195976,0.875786357682636,-0.878299543585919,-1.12883217280004,-1.47896958636619,-1.39611118483769,-1.3358971721707,-1.37194026493044,-1.49701541969825
"Control-2",-1.4845261075302,-1.52638164311033,-1.39902188544156,-1.45049445570663,-1.27164690271852,-1.51665614284188,-1.64623713308597,-0.806256844713206,-1.59049500650943,-1.54820369671461,-1.62048835475086,-1.3957172258177,-1.59440019051536,-1.61313462490883,-1.44987648084854,-1.48661455342827,-1.09287062621527,-1.48476793015622,-1.53755194480303,-1.51163468196282,0.672714662960301,-1.56558215882857,-1.40601796512027,1.38569730891564,-1.49534493088454,-1.38756913035977,-0.680010060918852,-1.00195828799213,-1.78380582010614,-0.591856980865418,-1.60343185865209,-1.32641226471028,-1.46504096506445
"Control-3",-1.4783724101009,-1.51511604705913,-1.38548059203472,-1.43282941962929,-1.25577555072636,-1.50897437764088,-1.63827791220999,-0.766338397193469,-1.58070687598268,-1.53817150849487,-1.61570193196607,0.593504539709402,-1.58179831975966,-1.60548297015721,-1.43501922249663,-1.47445901174391,-1.06924820124848,-1.44227251668879,-1.52774038063054,-1.5048233443346,-1.50554604464694,-1.5590263850892,-1.39607957901407,-1.05968207676436,-1.48433029372379,-1.37169485993565,0.101557371252211,-0.965029546534574,-1.77474981625078,-1.37491753452298,-1.59714110786715,-1.31220123941303,-1.45484183427212
"Control-4",-1.47626615984363,-1.51132561674532,-1.38093406703442,-1.42693234609913,-1.25042510792507,-1.50636292370064,-1.63557788518221,-0.753160972239008,-1.57739532416589,-1.53478558441971,-1.61406131333541,-1.37274888269603,-1.57757485152805,-1.60288723858099,-0.844137784931913,-1.4703755164863,-1.0613439559767,-1.42669460393596,-1.52441325518026,-1.50249892231594,-1.50154985613043,-1.55679687804159,-1.39271285414115,-0.491687431482479,-1.48060353680272,-1.36634735438677,0.129249666019144,-0.952834227072563,-1.77083141499593,-1.37310131027516,-1.59499095486011,-1.30741739648911,-1.45138621030181
"Control-5",-1.44172686825259,-1.48251406820685,-1.3519589893927,0.589819729299059,-1.21768752931019,-1.48553903555573,-1.61030100479668,1.54029338320832,-1.54421646880098,-1.50792471185067,-1.58595585103562,-1.33735942934842,-1.54404703130938,-1.57963639309822,-1.39692221849518,-1.44105228495926,-1.01355574990482,-1.33664294114321,-1.47531509014209,-1.47807832257482,-1.47175583371668,-1.53700050315163,-1.37023428991259,-1.01716830053037,-1.43880472330587,-1.29390997545454,-0.501033643021665,-0.880640973451005,-1.71227438359756,-1.35702738036846,-1.54370770114929,-1.27820783944089,-1.42496092495948
"Control-6",-1.20139232672077,-1.55436899543139,-1.43286575930381,-1.49536890040425,-1.31085845172397,-1.53521856672725,-0.154533910871691,-0.911265389144179,-1.61445294764249,-1.57291804297826,-1.63180799877493,-1.4395476146041,-1.62604375746274,-1.63172640813835,-1.48695305701603,-1.51694277440724,-1.15253255226762,-1.53819891615529,-1.56142021170375,-1.52792907570622,-1.54710760214485,-1.58140607416301,-0.350056001486668,1.27014431795465,-1.52230259761637,-1.42689294295235,-0.830265482083183,-1.09893401344109,-1.80228363294936,-1.39266614323869,-1.61841809186198,-1.36168552739362,-1.4899101064846
"Control-8",-1.50260549309486,-1.5613047644952,-1.44130231284067,-1.50673245624995,-1.32052261313363,-1.53970249372888,-1.67027309428305,-0.938853923375486,-1.62030902638587,-1.57899489949765,-1.63448951206509,-1.45066436425894,-1.63396439141252,-1.63623974146475,-1.49618391217176,-1.52448921153918,-1.16756875778932,-1.55166478205947,-1.56722154074446,-1.53182930357049,-1.55448707005701,-1.58522417927924,-1.10292978187768,-1.13364383910783,-1.52889198594531,-1.43661614199475,-0.871046312850785,-1.12435438776031,-1.80676155880606,-1.39560659573,-1.62199143948573,-1.37042350049791,-1.49596813719663
"Control-9",-1.49883374953428,-1.55377558225421,-1.43214490756729,-1.49440143042513,-1.31003055913641,0.0877047035269778,-1.66517402531635,-0.90893741288535,-1.61395039173586,-1.57239721493885,-1.6315763162801,-1.43860148106996,-1.62536758851895,-1.63133849738484,-0.0672344135316841,-1.51629769937625,-1.15125113547081,-1.53705121092069,-1.56092174142227,-1.52759284168512,-1.54647674986322,-1.58107748258193,-1.42975503370587,-1.12147830075285,-1.52173711898386,-1.4260606723881,-0.826851827477245,-1.09678768830824,-1.80189861975393,-1.39241189182361,-1.61810978223879,-1.36093789842616,-1.48938983572117
"Control-10",-1.49088043450965,-1.53833046187962,-1.41343386263183,-1.46947115212222,-1.28842766438588,-1.5246725610108,-1.65457055088055,-0.849970356654042,-1.60078690652797,-1.5587922569051,-1.62541989271683,-1.41423872935436,-1.60784953814382,-1.62114573649564,-1.46567452061512,-1.49953937559275,-1.11815878373947,-1.50741097121908,-1.54783133555458,-1.5187005763893,-1.53008535538888,-1.57241921086863,-1.41644712938905,-1.09666651906038,-1.50692563587004,-1.40437649310214,-0.741687374416583,-1.04236347036491,-1.79177394632515,-1.38564436180564,-1.60994162120372,-1.34147580101911,-1.47574090923317
"Control-13",-1.22902507776465,-1.56222207029033,-1.44241969450885,-1.50824323324743,0.0295005193631105,0.0690192683878337,-1.67089116604682,-0.942557118197057,-1.62108107396662,-1.57979714296865,-0.168853881055628,-1.45214285462271,-1.63501441260808,-0.121267993139874,-1.4974061741634,-1.52548823904367,-1.16956579095301,-1.55345300237331,-1.56798538288994,-1.24475088219345,-0.747651531130966,-1.58572604755013,-0.689082630216546,-1.13512942869746,-1.52976072764654,-1.43790152915049,-0.87656775961653,-1.12776426851763,-1.8073507401093,-1.39599120543054,-1.62245988752122,-1.37157914570872,-1.49676619310136
"Type-Unknown-3",-0.338228932428793,-1.33085151265485,-1.20024771354312,-1.19082537869544,-1.02369921753654,-1.33345171199053,-1.44244932027481,0.98797364761282,-0.30246466858078,-1.35115322101008,-1.45218363340939,-1.17809563356488,-1.38032222212649,-1.42807931629262,-1.1898498408008,-1.29459940038091,0.97635239352399,-1.12500126100522,-0.210390822418248,-0.357986750354665,-1.32206632368595,-1.40955611679556,-1.21102325667805,1.31085655818024,-1.25620596272784,-1.09383049870254,1.89979735789967,-0.641291528917056,-1.55582056377137,-1.2186604160144,-0.893000756478118,-1.09792506768374,-0.597179974538117
"HD-17-1",-1.19177604030599,-1.18192026517483,-1.04094536717365,-1.02143962330623,-0.862116901583584,-1.20844639331128,-1.31798345628299,-0.244354822465911,0.343398656713513,-1.21022817936406,-1.35298847375175,-1.00452700929973,-1.22586327754276,-1.30180159946667,-1.03541844269336,0.472347372071523,0.249709432890306,-0.968064113486607,-0.555074492987766,0.318257278488796,-1.16950924052927,-1.28690517808591,-0.403931169920876,-0.696217787994794,-0.464483813921064,-0.945466989501491,-0.0463745222763777,2.21919992985691,-1.4398064771987,-1.1160581465447,-1.29705150392644,0.936241158093013,-0.460347351782644
"HD-18-2",-0.721011979150077,-1.24504661602446,-1.10846763653112,-1.09323587026283,-0.930605564241911,-1.26143144338329,-1.37073985181513,-0.337705414826763,0.275707238803705,-0.586864459309634,-0.914211496904023,-1.07809621695254,-0.135350550445532,-1.35532597122697,-1.10087610039839,-1.20576984765678,1.20406343382091,-1.03458386406434,-0.0564251187523486,-1.25767329031639,-1.23417244666563,-1.33889229509479,-1.13149912804305,-0.770027739788321,-0.521875269146396,0.412798148342244,-0.147191672013077,-0.519482962667186,-0.0182941415179843,-1.15954738718496,-0.323418169639898,0.217804841415914,-1.16694895081566
"HD-21-1",-0.64235551080466,-1.13497627295064,-0.218556721210671,-0.968048251660423,0.569127033978981,-1.16904399248973,0.16674792320952,-0.174934534061312,-1.19098010106865,-1.16580778961265,-1.32172158461708,-0.949817173145564,-1.17717692315989,-0.649900589076455,-0.98674077111944,-1.09181948203187,1.02802389327562,-0.918596615178103,-0.514764201538639,0.253425795968748,-1.12142236388901,-1.2482448914738,-1.02948574110073,-0.6413289221499,0.23417524064237,-0.898701951672726,3.59085351746014,2.37071843859148,0.148655953113059,-1.08371731665394,-0.754872949863362,-0.137558509819192,-0.418093343004089
"HD-24-2",-1.11530500720394,-1.07490817798337,-0.926481298229489,-0.899730287411946,-0.746014598165521,-0.512695955198051,-1.2285505661728,-0.0861064587534441,-1.1374959895754,-1.10896881909376,-1.28171343071097,-0.879812142085203,-1.11487935492765,0.274259261939617,-0.924454313143655,-1.02963396327392,-0.479148863987707,-0.855299519098216,0.156707082536508,-1.12685394127438,0.51098684863295,-1.1987763725505,0.3227915651757,1.5484768466945,-1.02351453934731,-0.838862841270046,0.13114258447976,-0.277954564922582,-1.35644647211033,-1.04233498104173,0.305634961391184,1.03363932769899,0.285755538060594
"HD-25-2",-1.11226250598829,-1.07065056052794,-0.921927193821786,-0.894887920473854,-0.741395314432051,-0.509122327528669,-0.621677291252897,0.941428480821018,-0.490927540055402,-1.10494008148918,-1.27887765883369,1.19041671313053,-0.361765187445142,-1.20745682969905,-0.920039458454838,-1.02522626314154,1.18526319562148,-0.850813030533954,0.160363051966794,-1.12358026161444,-1.05553059688089,-1.19527005143649,-0.300806212569852,-0.566116626981551,-1.01964371744376,-0.834621454205807,0.138205337409811,-0.271910454408466,-1.35312988403076,-0.542064679689237,-0.709511578108077,-0.82565026675806,-1.0099760963404
"HD-26-2",-1.22484894069596,0.277151166355573,-1.09044984745666,-1.07407760371889,-0.912329900679172,-1.24729279749088,-1.35666222059698,-0.312795539919727,-1.27398734154244,-0.144532571816389,-1.38381416425384,-1.05846484972396,-1.27386263192104,-1.34104341156336,-1.08340923678346,-1.1883312902196,0.194849896138161,-1.01683358927943,-1.21470744628294,-0.689649400253939,-1.21691757623355,-1.32501993982935,-1.11588736323828,-0.750332131870117,-0.506560808528198,-0.991572138504921,-0.123148764118083,-0.495570136206324,-1.47585878397369,-1.14794262371476,-1.32968846659761,0.248260331263968,-0.502005125649117
"HD-27-2",-1.0933753795137,-1.04422028041917,-0.893656392980647,-0.0437753958512749,-0.712719895784034,-1.09286802565664,-1.2029038617434,-0.0407255143875764,0.175383256247857,-1.07993063325002,-1.26127385909692,-0.844047611458252,-1.08305245258537,-1.18504678826262,-0.892633086866383,-0.997864305343847,-0.442773184744332,-0.822961972823948,-1.05672449524919,-1.10325803414699,-0.288977093629184,-1.17350364095815,-0.945372928104069,-0.535213245517845,0.755005061085053,-0.0891394000163993,2.6733283689445,2.68333584361548,-0.207846625439926,-1.0211933604039,-1.1999478736059,-0.797993568363209,-0.986186358083747
"HD-29-2",-0.714578303208453,-1.23604345413559,0.669251041374126,-1.08299619656613,-0.920837622500214,0.191543129194246,-1.36321566637979,-0.324391632481756,-1.28096944382625,-1.26144182853015,-0.908214971016399,-1.06760368130587,-1.28199529003736,-0.735594713728053,-1.09154044450742,0.199775054883136,-0.670149407698565,-1.02509673111276,-1.22144095145253,0.317171961193644,-1.22495009648598,-1.33147782515843,-1.1231549818196,0.519690385949654,-1.17001101604909,-0.280231327870356,2.76830696858575,-0.506702080870628,-1.48196722207882,-1.15334489537863,-0.317069296723724,-0.249042919652828,-1.15884525823514
"HD-30-2",-1.08648013000763,-1.03457120139645,-0.883335382751889,-0.853853351813132,-0.702251169028002,-1.08476907920582,-1.19483986592245,-0.0264565564899067,-1.10158029499159,-1.07080026681497,-1.25484712226094,-0.832802305991896,-1.0730452406183,-1.17686540464381,-0.882627659602862,-0.987875092519786,-0.431335718140766,-0.812794201025691,-0.428547467393178,-1.09583886272906,-1.01857286044616,-1.16555723199533,-0.936430144748509,-0.523931141484696,0.774311100346285,-0.798679632586466,0.198055618015763,1.52057793705967,-1.32502487608521,-1.01454588096104,-1.19314351117973,-0.032494440507058,-0.97750127932471
"HD-31",0.311268386041466,-0.16103543855585,0.305751657211738,-1.11965643009391,-0.95580895419917,-1.28092960303538,-1.3901538680585,-0.372057835953,-0.666892151427145,-1.29194229726664,-1.41050589490668,-1.10516921498392,-1.31542490733831,-1.37502259781204,-0.376399098806581,-1.22981881101575,0.139843160999293,-1.05906270696471,-1.24911929446085,-1.27553489610319,0.114571216477899,-1.3580232217602,-1.15302881942444,1.46980147329407,-0.542994957721345,0.358989955584961,3.82475879091065,-0.552460385796277,-0.944728868942157,-1.17555114968022,-1.35794856402792,-0.298296211863189,-1.18785822009689
"HD-32-2",-0.109414335977485,-1.11109317146785,-0.19301047642213,-0.940884998453665,-0.785273351106204,-0.543067799377636,-0.655476272983692,0.863614444833385,-0.52693729055219,-1.14320858945791,-1.30581432469151,-0.0806555421913624,-0.403708856807257,-1.24174782408999,-0.961975647510154,-1.06709449190083,2.04835394210453,-0.893429661405636,-0.49425604413945,-1.1546765623542,-1.0969578115496,-1.22857618617705,-0.338288495295218,-0.613403807750003,-0.400091212059655,-0.874909894555459,4.10953848934294,3.28913315243055,-0.259939101013447,-1.06726368146608,-1.24710547135277,0.978577447778311,0.253185640190733
"HD-33-1",-1.41410599422943,-1.46711317227725,0.722392334085613,-0.651021814012616,-0.511431380045318,0.113953762995391,-0.451394891104826,0.635598181685881,-0.925144279552701,-1.49388512818466,-0.415051808512584,-1.31598695749495,-1.52762389924185,-0.686572428285771,-1.3580327557107,-1.42462351413945,-0.974783765554225,-1.29591305258897,-1.44212494035783,-0.600905859251786,-1.45569779548096,-1.52669722519988,0.278085280386152,0.561821117464482,0.0823160026648722,-1.25540520274254,0.366204298770937,-0.847202126516374,-1.68216525461478,-1.33039901948012,-0.214241574619808,-0.603216203939868,-0.428550457377735
"HD-35-2",-1.34576888092797,-0.741196713221681,-1.27144633480596,-1.26653068072097,-1.09591684884264,-1.38932161311453,-1.49807811741728,-0.548165717864082,-1.42465315749331,-0.786916788126803,-1.49651793710628,-1.25567042780868,-1.44935613246556,-0.910462542066749,-1.25887143951248,-1.36350914514529,-0.861429861466823,-1.19514277983969,-0.748006768034503,-0.460462501673791,-1.39025021571377,-1.46437375088406,-1.27271429573874,-0.948183035478302,-1.31672218238686,-1.16014011398173,1.07707608953157,-0.735784824818953,-1.04532458898008,-1.26451749402465,-0.939940078557851,-1.16757710214362,-0.275509602342731
"HD-36",-1.12065094855616,-1.08238918509021,-0.934483258902563,-0.908238750621017,-0.754131084627818,-1.12490506404029,-1.23480264576548,-0.0971692944073415,-1.14415701350836,-1.11604766423824,-1.28669613049305,-0.888530716149566,-0.373939500031873,-1.21740992371715,-0.932211599853529,-1.03737867880093,-0.488016422098088,-0.863182672806924,-1.08949971522273,-1.13260608341912,-1.06755500649132,-1.2049372861242,-0.311685590394982,-0.579841914462963,-1.03031591276165,-0.127162801654236,0.11873270843601,3.75049944933232,-1.36227400810985,-1.0474888243088,-1.22686392022344,-0.83793358716757,-0.370760017336317
"HD-37-2",-1.25793150026075,-1.27449693848096,-1.13996878587379,-0.342352385977517,-0.96255756483682,-1.28615054703799,-0.792037212242154,-0.381256245969857,-1.31520809323161,-1.29782814083532,-1.41464885761718,-1.11241844307655,-1.32187600485075,0.077946649165952,-1.13141404692491,-1.2362583054736,-0.715729969527891,-1.06561730854311,-1.25446053687239,0.27925629788111,-1.26433975787807,-1.36314583325894,-1.15879373852969,-0.804462280222879,-1.20497108257221,-1.0376907528437,-0.18287357048858,-0.56129061811458,-1.51192162008024,-1.17983641297222,0.229214053803214,-0.307655020523022,-0.0678667999453926
"HD-38-2",-1.30284791633175,-1.33735210386762,0.622705088718587,-0.434995083140523,-1.03075200599427,-1.33890797781724,-1.447882039838,0.437582296662066,-0.312977916359006,0.173455952636867,-0.580721063382072,-1.18567160363699,0.23648498005905,-1.43359112009643,-1.19659050406992,-1.30132913997094,0.959647607142031,-1.1318512958997,-0.221797991512055,-1.32864692785343,0.52491575367141,-1.41490961801109,-0.580286757607769,0.334465881655581,-1.26211598896101,-0.381153780619428,6.40593783700098,-0.650519763277789,-1.56088437787682,-1.22313882751373,-0.136616013090223,0.0536833143842252,-0.606278827615774
"HD-44-2",-1.28443585620544,-1.31158662243387,-1.17964127757565,-1.16891461088959,-1.00279785780742,-1.31728174240965,-0.033599251739012,1.41207730922885,-1.34823242657975,-1.33292396756169,-0.308440659981434,-1.15564379388145,0.35853813297136,-0.433827787753978,-1.16987348270569,-1.27465541526103,1.96335632530508,-0.343989820707555,-0.666417572359802,-0.0564026055498781,-0.201402480329519,-1.39369069627621,-0.131119582438916,1.44818687028385,-0.582370256535019,-1.07463904784236,-0.228169214434729,2.78100014753442,-0.97846631538865,-1.20538837612215,-0.389539642171672,0.62809401451152,0.166597444619593
"HD-47-1",-1.18791211889927,-1.17651316816432,-1.03516173710678,-1.01528990504975,-0.856250494954188,-1.20390795093357,-1.31346459934404,0.738592311742313,-1.22796419280492,-1.20511175561629,-1.34938709485835,-0.998225427830004,-1.22025549199314,-1.2972169614092,-1.02981165724595,-1.13482056901265,-0.599585610252776,-0.962366354315548,0.670085047379554,-1.2049779609135,-1.16397050394963,-1.28245221381377,-1.06798220840959,-0.689895585549739,0.14290197948798,-0.940080504793652,4.04606730611402,1.95153719679542,-1.4355944704419,-1.11233306914215,-1.29323851331393,-0.181022800717943,-1.10526240115712
